community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Independence Heights,"Independence Heights has a relatively low median household income of around $33,000, with approximately 30% of residents living below the poverty line, indicating limited disposable income for transportation costs.","Given the low income levels, residents have minimal discretionary spending capacity and are particularly sensitive to additional taxes, fares, and fees that would reduce their already limited purchasing power.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 75% of households owning at least one car, though vehicle maintenance costs are a significant burden.",1) Prioritized policies with lower transit fares ($0.75) to support low-income transit users 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that provide the best combination of affordability and service improvements for both transit and car users,"[7, 0, 6, 2, 10]",7,0,6,2,10
Lazybrook/Timbergrove,"Lazybrook/Timbergrove is an upper-middle-class neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life, with many households able to afford multiple vehicles and regular retail/dining expenses.","The neighborhood has good car accessibility with quick access to Loop 610 and I-10, moderate bus service along key corridors, but limited direct rail access, making most residents car-dependent.","1) Given high car ownership and income levels, policies with moderate driving fees are acceptable if they improve transit; 2) Higher sales tax is less impactful due to high disposable income; 3) Moderate transit fares balance system funding with accessibility; 4) Prioritized proposals that reduce car travel times while making transit more competitive; 5) Selected options that provide best overall time savings while maintaining reasonable costs for both modes.","[20, 17, 11, 8, 14]",20,17,11,8,14
Greater Heights,"Greater Heights residents have relatively high disposable income with median household income around $110,000, indicating capacity to absorb moderate transportation cost increases.","The neighborhood has high discretionary spending power evidenced by numerous boutique shops, restaurants, and entertainment venues, suggesting residents can manage higher taxes and fees.","The area has good road access but limited transit options, with most residents relying on cars while having interest in better transit connectivity to downtown and other employment centers.",1) Prioritized balanced proposals that improve transit service while keeping driving viable given current car dependency. 2) Selected moderate tax rates (1.0-1.5%) that can fund transit improvements without excessive burden on high discretionary spending. 3) Favored proposals with $0.75-$1.25 transit fares to encourage ridership. 4) Included modest driving fees ($0.50-$1.00) to manage congestion while reflecting ability to pay. 5) Focused on options that reduce both transit and driving times significantly from current levels.,"[17, 8, 20, 11, 19]",17,8,20,11,19
Memorial,"Memorial is one of Houston's most affluent areas with median household income over $140,000, indicating high disposable income and less sensitivity to transportation costs.","Residents have significant discretionary spending power with high-end retail centers and shopping destinations, suggesting they can absorb higher taxes and fees with minimal impact on lifestyle.","The area is primarily car-dependent with limited transit access, featuring good road infrastructure connecting to major employment centers and retail destinations.","1) Given high car dependency and income levels, policies with moderate-to-high driving fees are acceptable if they reduce congestion and travel times. 2) Higher sales tax is less impactful due to high disposable income. 3) Transit fares are less relevant since most residents drive. 4) Prioritized policies that significantly reduce car travel times. 5) Selected proposals balancing driving fees with meaningful travel time improvements. 6) Ranked choices favor proposals with 1.0-1.5% tax rates that fund better overall transportation infrastructure.","[8, 17, 11, 20, 14]",8,17,11,20,14
Eldridge / West Oaks,"Eldridge/West Oaks is an affluent area with median household income around $85,000, indicating relatively high disposable income and less sensitivity to transportation costs.",Residents have significant discretionary spending power and tend to prioritize convenience and time savings over small cost differences in transportation.,"The area is car-dependent with limited transit access, most residents rely on personal vehicles for commuting and daily activities, with average commute times around 30 minutes by car.","1) Given the high car dependency and income levels, policies that reduce car travel time while maintaining reasonable driving costs are preferred. 2) Higher sales tax is acceptable if it improves overall transportation system. 3) Higher driving fees can help reduce congestion but shouldn't be excessive. 4) Transit improvements are supported but not primary concern given current usage patterns. 5) Selected policies balance time savings with moderate cost increases that won't significantly impact area's discretionary spending.","[17, 20, 8, 11, 1]",17,20,8,11,1
Briar Forest,"Briar Forest residents have relatively high disposable income with a median household income around $75,000, indicating capacity to absorb moderate transportation cost increases.","The area has significant discretionary spending power with many retail centers and restaurants, suggesting residents can manage higher sales taxes without severe impact on quality of life.","The neighborhood is car-dependent with limited transit options, longer transit travel times, and high car ownership rates, making driving the dominant mode of transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) since residents make significant retail purchases. 2) Favored moderate driving fees ($0.50) to improve transit without severely impacting the car-dependent population. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use. 4) Selected policies that achieve meaningful travel time improvements while balancing cost impacts. 5) Considered the area's high car dependency while maintaining support for transit improvements.,"[2, 10, 7, 3, 0]",2,10,7,3,0
Westchase,"Westchase residents have relatively high disposable income with median household income around $65,000, indicating capacity to absorb moderate transportation costs.","The area has significant retail and commercial activity with residents having moderate to high discretionary spending power for shopping, dining, and entertainment.","Westchase is a major employment center with good road access but limited transit connectivity, where most residents rely on personal vehicles for commuting and daily trips.",1) Prioritized policies that maintain reasonable driving costs since most residents are car-dependent. 2) Selected moderate tax rates (1.0%) to support transit improvements without excessive burden. 3) Favored proposals with lower transit fares to encourage occasional transit use. 4) Considered moderate driving fees to help fund transit while managing congestion. 5) Balanced travel time improvements against cost impacts for both modes.,"[7, 10, 6, 9, 8]",7,10,6,9,8
Mid-West,"Mid-West has a moderate median household income around $55,000, with about 20% of residents living below poverty level, indicating varied but generally constrained disposable income levels.","The area has moderate discretionary spending capacity, with many residents being cost-sensitive to additional taxes and fees given the mixed-income nature of the neighborhood.","The neighborhood has good road access via Westheimer Road and Gessner Road, moderate bus service, but limited rail transit access, with most residents relying on personal vehicles for transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) to protect discretionary spending 2) Favored moderate driving fees ($0.50) to improve transit without excessive burden on drivers 3) Selected lower transit fares ($0.75-$1.25) to keep transit affordable 4) Balanced travel time improvements with cost impacts 5) Considered the area's car-dependent nature while supporting transit improvements,"[7, 0, 10, 2, 8]",7,0,10,2,8
Greater Uptown,"Greater Uptown residents have relatively high disposable incomes with a median household income well above Houston's average, indicating greater ability to absorb transportation costs.","The area has high discretionary spending power with numerous luxury retail establishments and high-end restaurants, suggesting residents can manage higher transportation costs without significant lifestyle impacts.","The area has good road infrastructure with proximity to major highways, moderate transit access via METRO buses, and high car ownership rates, though it experiences significant traffic congestion during peak hours.",1) Prioritized policies that reduce car travel times given the area's congestion issues and residents' ability to afford fees. 2) Higher driver fees acceptable given income levels and desire to reduce traffic. 3) Moderate transit fares preferred to maintain service quality while keeping transit accessible. 4) Lower sales tax rates favored since residents make significant retail purchases. 5) Balanced approach seeking improved transit service while maintaining reasonable costs for both modes.,"[3, 11, 2, 10, 19]",3,11,2,10,19
Washington Avenue Coalition / Memorial Park,"The neighborhood has relatively high disposable income with median household income over $100,000, indicating residents can generally absorb higher transportation costs.","Residents have significant discretionary spending power and tend to value time savings over minor cost increases, with high retail and entertainment spending in the area.","The area has good road access but moderate transit service, with many residents relying on cars while having the financial means to choose between driving and transit.","1) Prioritized policies that reduce travel times for both modes since residents value time highly. 2) Higher income means residents can handle moderate fee increases if they improve service. 3) Selected balanced policies that improve transit while maintaining reasonable driving options. 4) Favored proposals with moderate rather than highest tax rates since many residents drive. 5) Considered that many residents make discretionary trips to restaurants and entertainment, so travel time reliability is important.","[20, 17, 11, 8, 14]",20,17,11,8,14
Afton Oaks / River Oaks,"Afton Oaks/River Oaks is one of Houston's most affluent neighborhoods with very high median household incomes well above $200,000, indicating high disposable income and lower sensitivity to transportation costs.","Residents have significant discretionary spending power and typically engage in high-end retail, dining, and services, with transportation costs representing a small portion of their overall budget.","The area has excellent road infrastructure, high car ownership rates, and while transit service exists, most residents rely primarily on personal vehicles for transportation.","1) Given high income levels, prioritize time savings over cost considerations 2) Focus on proposals that reduce car travel times since most residents drive 3) Higher taxes and fees are less burdensome for this wealthy area 4) Consider moderate transit improvements to support service workers 5) Selected proposals balance maximum driving time reduction with reasonable tax rates 6) Ranked proposals 23, 20, 17, 14, and 11 in order of decreasing effectiveness at reducing car travel times while maintaining good transit service","[23, 20, 17, 14, 11]",23,20,17,14,11
Neartown-Montrose,"Neartown-Montrose residents have relatively high disposable income with median household income around $87,000, significantly above Houston's average.","The neighborhood has high discretionary spending capacity, with residents frequently patronizing local restaurants, bars, retail shops, and entertainment venues in this culturally vibrant area.","The area has good walkability, decent transit access with multiple bus routes, and relatively short driving distances to major employment centers, though many residents rely on personal vehicles.","1) Given the higher income levels, residents can absorb moderate tax/fee increases if they lead to better service; 2) The area's mixed-use character means both transit and driving improvements are valuable; 3) The dense urban form makes transit improvements particularly impactful; 4) Many residents use both transit and driving, so balanced improvements to both modes are preferred; 5) Selected policies that provide significant travel time improvements while keeping costs moderate; 6) Prioritized proposals with moderate sales tax (1%) that don't overly burden local businesses.","[11, 8, 10, 7, 14]",11,8,10,7,14
Alief,"Alief has a median household income of around $46,000, which is below Houston's median, with approximately 18% of residents living below the poverty line, indicating limited disposable income for many residents.","Given the lower-than-average income levels and high percentage of working-class families, residents have limited discretionary spending capacity and are sensitive to additional transportation costs and taxes.","Alief is heavily car-dependent with limited public transit options, though it has some bus routes connecting to major employment centers, and about 15% of households don't own vehicles.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents 2) Favored moderate tax rates (1%) to balance service improvements with tax burden 3) Selected moderate driving fees ($0.50) to improve transit without overly burdening drivers 4) Considered proposals that reduce transit travel times to benefit working commuters 5) Balanced overall cost impact on lower-income residents with need for service improvements,"[7, 16, 8, 0, 1]",7,16,8,0,1
Sharpstown,"Sharpstown has a median household income of approximately $38,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents being lower-middle income, discretionary spending is constrained and residents are sensitive to additional transportation costs and taxes.","The area has moderate car dependency with some transit access via METRO buses, but many residents rely on personal vehicles for commuting to major employment centers.",1) Prioritized lower tax rates (0.5%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported modest driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that reduce transit travel times to under 57 minutes while keeping driving costs manageable,"[0, 2, 7, 10, 16]",0,2,7,10,16
Gulfton,"Gulfton residents have relatively low disposable income with a median household income around $31,000, significantly below Houston's average, and about 35% of residents live below the poverty line.","With high poverty rates and large immigrant population, residents have very limited discretionary spending capacity and are highly sensitive to additional transportation costs and sales taxes.","Gulfton is heavily transit-dependent with lower car ownership rates than city average, has high population density, and relies significantly on METRO bus services for access to jobs and services.",1) Prioritized policies with lowest transit fares ($0.75) to maintain affordability for transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Accepted moderate driving fees to improve transit service without overly burdening car-owning residents 4) Selected policies that achieve good balance between transit travel time improvements and cost burden 5) Considered high transit usage rates in the neighborhood when weighing benefits of transit improvements versus costs,"[1, 0, 8, 7, 17]",1,0,8,7,17
West University Place,"West University Place residents have high disposable incomes with a median household income over $250,000, making them less sensitive to transit fares and driving fees.","The neighborhood has very high discretionary spending capacity with significant retail and dining expenditures, so even higher sales taxes would have minimal impact on quality of life.","The area has excellent road access, high car ownership rates, and limited transit dependency, though it benefits from proximity to major employment centers and the Texas Medical Center.","1) Given high incomes, prioritize policies that reduce travel times over cost savings. 2) Higher driving fees acceptable since residents can afford them and they reduce congestion. 3) Higher sales tax tolerable due to high discretionary spending. 4) Prefer moderate transit fares to maintain service quality while keeping transit competitive. 5) Focus on options that provide the best car travel times since most residents drive.","[23, 20, 17, 14, 11]",23,20,17,14,11
Westwood,"Westwood has a relatively low median household income around $35,000, with approximately 30% of households living below the poverty line, indicating limited disposable income for transportation costs.","Given the low income levels, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes, fares, and fees that would reduce their already limited purchasing power.","The neighborhood has moderate transit access with some bus routes but high car dependency, with about 75% of residents commuting by car and experiencing significant travel times to reach employment centers and services.",1) Prioritized policies with lower transit fares ($0.75) to make public transit more affordable for low-income residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents 4) Selected policies that achieve reasonable balance between transit improvement and cost burden 5) Ranked options that provide meaningful travel time improvements while keeping combined costs manageable for residents,"[7, 0, 8, 16, 10]",7,0,8,16,10
Braeburn,"Braeburn has a median household income of around $45,000, which is below Houston's average, indicating moderate financial constraints for many residents.","With moderate income levels and significant housing costs, residents have limited discretionary spending capacity and are sensitive to additional transportation costs.","The neighborhood has moderate car dependency with limited transit options, though it has access to major arterials and is served by some METRO bus routes.",1) Prioritized lower tax rates (0.5-1.0%) to protect limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported modest driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Balanced travel time improvements with cost impacts 5) Selected proposals that reduce transit travel times to under 57 minutes while keeping driving costs manageable,"[7, 0, 2, 10, 16]",7,0,2,10,16
Meyerland,"Meyerland is an affluent neighborhood with median household income above $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power, with high retail activity along major corridors and proximity to shopping centers like Meyerland Plaza.","The area has good car accessibility via Loop 610 and multiple major roads, with moderate transit access through METRO bus routes and relatively close proximity to light rail.","1) Given high income levels, policies with higher fees/taxes are acceptable if they improve service 2) Strong car dependency means avoiding extreme driving fees 3) Moderate transit improvements needed to provide alternatives 4) Balance between driving efficiency and transit enhancement preferred 5) Higher sales tax acceptable due to affluence 6) Selected policies that reduce travel times while keeping costs reasonable for both modes","[11, 20, 10, 19, 8]",11,20,10,19,8
Braeswood,"Braeswood is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending capacity with high rates of retail and restaurant patronage, suggesting they can manage moderate increases in transportation costs without major lifestyle impacts.","The neighborhood has good car accessibility to major employment centers and retail areas, with moderate transit access through METRO bus routes and proximity to light rail, though most residents are car-dependent.","1) Given high car ownership and usage, policies that reduce car travel times while maintaining reasonable driving costs are prioritized. 2) Higher sales tax is acceptable given income levels if it improves overall transportation system. 3) Moderate transit fares preferred to maintain service quality while keeping transit affordable for workers. 4) Some driving fee is beneficial to reduce congestion but shouldn't be too high. 5) Balance needed between system funding and maintaining discretionary spending power.","[17, 20, 8, 11, 3]",17,20,8,11,3
Medical Center,"The Medical Center area has relatively high median household income due to concentration of medical professionals, though there is income diversity among service workers and students.","Residents have moderate to high discretionary spending capacity but face high costs of living in the area, particularly housing and transportation expenses.","The area has excellent transit connectivity with multiple bus routes and light rail, good walkability, but also experiences heavy traffic congestion due to large numbers of workers and patients accessing medical facilities.",1) Prioritized policies that balance transit improvements with moderate costs given the mixed-income population 2) Favored options with higher driving fees to manage congestion around medical facilities 3) Selected moderate tax rates to maintain services while considering cost burden 4) Weighted transit time improvements heavily due to large transit-dependent population 5) Considered impact on medical workers who need reliable transportation at all hours,"[17, 20, 8, 11, 1]",17,20,8,11,1
Astrodome Area,"The Astrodome Area has relatively high median household income around $65,000, with many professionals working in the Texas Medical Center and surrounding institutions.","Residents have moderate to high discretionary spending capacity, with significant retail and entertainment options in the area including NRG Stadium and various shopping centers.","The area has good transit connectivity with Red Line light rail and multiple bus routes, as well as excellent road access via Loop 610, Highway 288, and other major arteries.","1) Given the mixed-income population and good transit infrastructure, prioritized balanced policies that maintain reasonable transit fares while improving service. 2) Selected moderate tax rates (1.0-1.5%) that can fund transit improvements without overly burdening residents. 3) Supported modest driving fees to reduce congestion around major destinations like the Medical Center and NRG Stadium. 4) Favored proposals that reduce transit travel times to under 55 minutes while keeping fares affordable. 5) Considered that many residents have choice between driving and transit, so policies should optimize both modes.","[17, 20, 8, 11, 14]",17,20,8,11,14
South Main,"South Main residents have relatively high disposable income with a median household income above Houston's average, as it includes affluent areas near Rice University and the Medical Center.","The area has high discretionary spending capacity with residents frequently using retail, dining, and entertainment options along Main Street and Rice Village.","The area has excellent transit access with the Red Line light rail, multiple bus routes, and good road networks, while being close to major employment centers and amenities.","1. Given high income levels, the community can tolerate higher taxes/fees to improve transit service. 2. Many residents use both cars and transit, so balanced improvements to both modes are valuable. 3. The area would benefit from reduced congestion due to its central location. 4. Higher driver fees could encourage more transit use along the existing Red Line. 5. Selected policies that provide significant travel time improvements while keeping transit fares moderate to maintain accessibility. 6. Prioritized options with 1.0-1.5% tax rates that can fund substantial service improvements.","[20, 17, 11, 14, 8]",20,17,11,14,8
Brays Oaks,"Brays Oaks has a median household income of approximately $41,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents living on modest incomes and about 25% below poverty level, discretionary spending is limited and residents are sensitive to additional taxes and fees.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being slightly higher than the city average.",1) Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Considered moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Selected proposals that achieve balance between transit improvement and cost burden 5) Ranked proposals that offer better travel time improvements while minimizing total cost impact on residents,"[0, 2, 7, 10, 16]",0,2,7,10,16
Westbury,"Westbury is a middle-class neighborhood with median household income around $65,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has decent car accessibility but limited transit options, with most residents relying on personal vehicles while some use the nearby Westbury Transit Center for bus connections.","1) Given moderate income levels, prioritized lower tax rates (0.5-1.0%) to preserve discretionary spending. 2) Selected proposals with moderate driving fees ($0.5) to encourage some transit use without overly burdening car-dependent residents. 3) Favored lower transit fares ($0.75-$1.25) to make transit more attractive for occasional use. 4) Balanced travel time improvements with cost impacts. 5) Chose proposals that reduce car travel times to 22-23 minutes while keeping transit times under 57 minutes.","[7, 0, 10, 2, 16]",7,0,10,2,16
Willow Meadows/Willowbend,"Willow Meadows/Willowbend is an upper-middle-class neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life, with many households able to afford multiple vehicles and regular retail/dining expenditures.","The area has good road access via Loop 610 and Main Street, with moderate transit service through MetroRail and bus routes, though most residents are car-dependent for daily trips.",1) Prioritized policies that balance driving convenience with moderate transit improvements since most residents drive but would benefit from reduced congestion. 2) Moderate tax rates (1.0%) preferred over highest rates since residents have means but also value fiscal efficiency. 3) Selected policies with moderate to high driving fees to fund transit while encouraging some mode shift. 4) Favored lower transit fares to make transit more attractive as an alternative. 5) Focused on options that deliver notable travel time improvements for both modes.,"[8, 17, 11, 20, 3]",8,17,11,20,3
