community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740 and a per capita income of $42,024, indicating a moderate to high level of disposable income.","With a significant portion of households earning over $100,000, there is a capacity for discretionary spending. However, a notable percentage of households earn less than $50,000, which suggests that affordability of transportation options is still important.","The majority of residents drive alone (61.7%), with a smaller percentage using transit (13.4%). Car ownership is high, with 89.2% of households owning at least one vehicle. This suggests that while transit improvements are beneficial, maintaining reasonable driving conditions is also crucial.","Given the high car ownership and the preference for driving, policies that balance transit improvements with reasonable driving conditions are prioritized. Lower transit fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable given the community's income levels, as it supports transit improvements. The selected policies aim to reduce travel times for both modes while keeping costs manageable for all income levels.","[11, 14, 10, 13, 19]",11,14,10,13,19
Forest Glen,"Forest Glen has a high median income of $139,046 and a per capita income of $70,693, indicating a relatively high level of disposable income compared to other areas.","With 46.5% of households earning $150,000 and over, the community likely has significant discretionary spending power. However, a portion of the population (18.3%) earns less than $50,000, which should be considered when evaluating fare and tax impacts.","The majority of residents (57.9%) drive alone, with only 10.5% using transit. Car ownership is high, with 62.3% of households owning two or more vehicles. This suggests that policies affecting driving costs and transit improvements could influence travel behavior.","Given the high car ownership and preference for driving, policies that reduce driving time and improve transit efficiency are prioritized. The community's high income allows for some flexibility in accepting higher taxes or fees if they result in significant improvements in travel time and service quality. However, the impact on lower-income residents must be considered, so policies with lower fares are preferred. Balancing these factors, the selected policies aim to improve transit times and reduce driving congestion while considering the financial impact on residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
North Park,"North Park has a median income of $74,649 and a per capita income of $37,156. A significant portion of the population earns over $100,000, indicating a relatively high disposable income, though there is also a notable percentage earning less than $25,000.","With a diverse income distribution, discretionary spending varies. The community can absorb moderate increases in costs, but lower-income households may be sensitive to higher fares and taxes.","55.6% of residents drive alone, while 17.5% use transit. The mean commute time is 34 minutes. Accessibility is crucial, and improvements in transit times could benefit a significant portion of the community.","Given the high percentage of car ownership and the significant number of residents who drive alone, policies that reduce driving time and improve transit efficiency are prioritized. Lower fares and moderate taxes are preferred to minimize the financial burden on lower-income households. Proposals that balance reduced travel times with reasonable costs are favored. The community's relatively high disposable income allows for some flexibility in supporting transit improvements through taxes and fees, but the impact on lower-income residents is a concern.","[11, 14, 13, 10, 19]",11,14,13,10,19
Albany Park,"Albany Park has a diverse income distribution with a significant portion of households earning between $25,000 and $149,999. The community has a relatively balanced income distribution, with a notable percentage of households earning above $100,000, indicating a moderate to high disposable income for many residents.","Given the income distribution, many households in Albany Park have discretionary income to spend on non-essential goods and services. However, a portion of the population earns less than $50,000, which may limit their discretionary spending. The community's spending on transportation should be balanced to ensure affordability for lower-income residents while maintaining quality services.","Albany Park has a high percentage of residents using transit (23.7%) and a significant number of households without a vehicle (19.1%). This indicates a strong reliance on public transportation. The community also has a substantial number of residents driving alone (45.5%), suggesting that both transit and driving options are important for accessibility.","Given the reliance on public transit and the need for affordable transportation options, proposals with lower transit fares and moderate driver fees are prioritized. A lower sales tax is preferred to minimize the impact on discretionary consumption. The goal is to improve transit times while keeping costs manageable for both transit users and drivers. Proposals that reduce travel time significantly for both modes are favored, as they enhance accessibility and efficiency.","[11, 14, 13, 10, 19]",11,14,13,10,19
Portage Park,"Portage Park has a median income of $85,473 and a per capita income of $38,488. A significant portion of the population earns over $100,000, indicating a relatively high disposable income compared to other areas.","With a substantial portion of the population earning over $100,000, there is likely a higher level of discretionary consumption. However, 30.8% of households earn less than $50,000, indicating a need to balance affordability for lower-income residents.","62.9% of residents drive alone, and 14% use transit. The mean commute time is 37.1 minutes, suggesting a reliance on both driving and transit. Improving transit times could benefit a significant portion of the community, but driving remains the dominant mode.","Given the high car ownership and reliance on driving, policies that reduce driving time and cost are favorable. However, improving transit times and maintaining affordability for lower-income residents is also crucial. A balance between lower fares, moderate taxes, and driver fees that encourage transit use without overly burdening drivers is ideal. The selected policies aim to reduce travel times for both modes while considering the financial impact on residents.","[10, 13, 19, 4, 22]",10,13,19,4,22
Irving Park,"Irving Park has a relatively high median income of $86,849 and a per capita income of $48,320. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a substantial portion of the population earning over $100,000, there is likely a higher level of discretionary spending. However, 28.6% of households earn less than $50,000, which suggests that affordability is still a concern for a significant segment of the community.","49.6% of residents drive alone, and 18.5% use transit, indicating a reliance on both modes of transportation. The community has a moderate level of car ownership, with 13.9% of households having no vehicle, which suggests that transit accessibility is important.","Given the community's income distribution and transportation preferences, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use while maintaining affordability. A moderate sales tax is acceptable to support transit improvements, as the community can bear some additional tax burden. The selected proposals aim to reduce travel times and improve transit services without significantly increasing costs for lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Dunning,"Dunning has a relatively high percentage of households earning $100,000 or more (41.1%), indicating a moderate to high disposable income level. However, there is also a significant portion of the population earning less than $50,000 (29.3%), suggesting income diversity.","With a significant portion of the population in higher income brackets, discretionary consumption is likely robust. However, the presence of lower-income households means that affordability of transportation options remains important.","The majority of residents drive alone (72.1%), indicating a strong reliance on personal vehicles. Only 7.3% use transit, suggesting that current transit options may not be as accessible or convenient. Improving transit could benefit those without vehicles (6.3%) and potentially reduce congestion.","Given the high reliance on driving, policies that reduce driving time and improve transit accessibility are prioritized. Lower transit fares and moderate driver fees are preferred to encourage a shift from driving to transit, which could reduce congestion and emissions. A moderate sales tax is acceptable given the community's income levels, as it supports better transit services without overly burdening lower-income households. The selected policies aim to balance cost, travel time, and accessibility improvements.","[11, 14, 13, 10, 19]",11,14,13,10,19
Montclare,"The median income in Montclare is $69,038, with a per capita income of $33,574. A significant portion of the population earns less than $50,000, indicating a need to consider affordability in transportation costs.","With 20.3% of households earning less than $25,000, affordability is crucial. The community's spending on transportation should not significantly impact their ability to afford other necessities.","Montclare has a high rate of car ownership, with 74.9% driving alone to work. Only 4.4% use transit, suggesting that improvements in transit could benefit those without vehicles and potentially reduce congestion.","Given the high car ownership and low transit usage, policies that improve transit times and affordability are prioritized. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services. The focus is on balancing costs with improved accessibility and reduced travel times.","[11, 14, 13, 10, 19]",11,14,13,10,19
Belmont Cragin,"Belmont Cragin has a diverse income distribution with a significant portion of households earning below $50,000. This suggests that affordability is a key concern for many residents.","With a large percentage of households in lower income brackets, discretionary spending is likely limited. Therefore, policies that minimize additional financial burdens are preferable.","A majority of residents drive alone, but a notable portion also uses transit. Improving transit times and affordability could benefit those who rely on public transportation, while also considering the impact on drivers.","Given the community's income distribution and reliance on both driving and transit, the ideal policy would balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without overly burdening drivers. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals with lower fares and moderate driver fees, combined with a lower sales tax, are prioritized.","[10, 11, 19, 20, 13]",10,11,19,20,13
Hermosa,"The median income in Hermosa is $66,073, with a per capita income of $27,053. A significant portion of the population earns between $25,000 and $74,999, indicating moderate disposable income levels.","With 14.9% of households earning less than $25,000 and 23.1% earning between $25,000 and $49,999, a substantial portion of the community may be sensitive to increases in costs related to transportation, such as fares and fees.","60.9% of residents drive alone, while 17.7% use transit. Car ownership is relatively high, with only 12.5% of households having no vehicle. This suggests that both driving and transit are important modes of transportation for the community.","Given the moderate income levels and the reliance on both driving and transit, the community would benefit from policies that balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden lower-income households. Therefore, proposals with lower fares, moderate driver fees, and a balanced sales tax are prioritized.","[10, 13, 19, 22, 11]",10,13,19,22,11
Avondale,"Avondale has a diverse income distribution with a significant portion of households earning above $100,000, indicating a relatively high disposable income for many residents. However, there is also a notable percentage of households earning less than $50,000, suggesting income disparity.","With a substantial portion of the population earning above $100,000, discretionary consumption is likely robust for many households. However, the presence of lower-income households means that affordability of transportation options remains important.",Avondale has a high percentage of residents who drive alone (49.7%) and a significant portion using transit (21.5%). This indicates a need for balanced policies that improve transit services while considering the cost implications for both drivers and transit users.,"Given the income diversity, it's important to balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without overly burdening lower-income residents. A moderate sales tax supports transit improvements without significantly impacting discretionary spending. Reducing travel times for both transit and driving is crucial for accessibility. Therefore, proposals with lower fares, moderate driver fees, and reasonable sales taxes are prioritized to enhance transit services while maintaining affordability.","[11, 14, 13, 10, 19]",11,14,13,10,19
Logan Square,"Logan Square has a relatively high median income of $97,759 and a per capita income of $62,532. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high percentage of households earning over $100,000, the community likely has a higher level of discretionary spending. However, a notable portion of the population earns less than $50,000, which means affordability is still a concern for some residents.","Logan Square has a diverse mode of transportation usage with 26.5% using transit and 36.6% driving alone. The community has a significant number of residents without vehicles (21.2%), indicating a reliance on public transit. The current transit time is 58.8 minutes, which is relatively high compared to driving at 21 minutes.","Given the high reliance on public transit and the significant portion of the population with no vehicle, improving transit times is crucial. However, affordability must be balanced, especially for lower-income residents. A lower fare and moderate tax rate would benefit transit users without overly burdening them financially. A moderate driving fee could encourage a shift from driving to transit, reducing congestion and emissions. Therefore, proposals with lower fares and moderate taxes and fees are prioritized to enhance transit accessibility and affordability while maintaining a reasonable cost for drivers.","[11, 10, 13, 14, 19]",11,10,13,14,19
Humboldt Park,"Humboldt Park has a median household income of $51,105 and a per capita income of $25,358. A significant portion of the population earns less than $50,000, indicating limited disposable income for many residents.","With 49% of households earning less than $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact these households' ability to spend on other necessities.","25% of households do not own a vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community, as a significant portion relies on public transportation.","Given the limited disposable income and reliance on public transit, policies that minimize fare increases while improving transit times are prioritized. A lower sales tax is preferred to reduce the financial burden on households. Driver fees are considered acceptable if they significantly reduce car travel times and improve transit services, as this could encourage a shift from driving to transit, benefiting the community by reducing congestion and emissions.","[11, 10, 19, 13, 14]",11,10,19,13,14
West Town,"West Town has a high median income of $128,717 and a per capita income of $82,088, indicating a relatively affluent community with significant disposable income.","With 43.9% of households earning $150,000 and over, the community has a high capacity for discretionary spending. However, a significant portion of the population (17.1%) earns less than $50,000, which should be considered when evaluating the impact of increased costs.","West Town has a diverse mode of transportation usage with 23.2% using transit and 35.1% driving alone. The community also has a high percentage of residents working from home (26.3%), which may reduce the overall impact of transportation costs. Car ownership is moderate, with 20.2% of households having no vehicle.","Given the high income levels, the community can absorb moderate increases in taxes and fees. However, the significant use of transit suggests that lower transit fares would benefit a large portion of the community. Reducing travel time for both transit and driving is also important. Balancing these factors, proposals with lower transit fares and moderate driver fees are prioritized to encourage transit use and reduce congestion, while maintaining reasonable costs for drivers. A moderate sales tax is acceptable given the community's income levels, as it supports improved transit services.","[11, 14, 10, 13, 19]",11,14,10,13,19
Austin,"The median income in Austin is $40,086, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","Austin has a relatively high transit usage at 23.7%, but also a significant portion of residents driving alone (56.9%). Improving transit times and maintaining affordability is crucial to support those reliant on public transportation.","Given the community's limited disposable income and reliance on both transit and driving, policies that balance affordability with improved transit services are prioritized. Lower fares and moderate taxes are preferred to minimize financial strain while enhancing transit accessibility. Driver fees are considered to reduce congestion and improve transit times, but must be balanced against the community's car ownership and driving habits.","[10, 13, 19, 4, 22]",10,13,19,4,22
West Garfield Park,"West Garfield Park has a median income of $36,360 and a per capita income of $18,503. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.2% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","38.7% of households do not have a vehicle, and 27.9% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as a large portion relies on public transportation.","Given the limited disposable income and high reliance on public transit, the community would benefit from lower transit fares and minimal increases in sales tax. Proposals with lower fares and moderate driver fees are prioritized to improve transit service without significantly impacting household budgets. The focus is on reducing transit times and maintaining affordability, while also considering the potential benefits of reduced congestion and emissions from higher driver fees.","[10, 11, 19, 20, 13]",10,11,19,20,13
East Garfield Park,"East Garfield Park has a median income of $31,762 and a per capita income of $20,343. A significant portion of the population (43.7%) earns less than $25,000, indicating limited disposable income.","With a large percentage of the population earning below $25,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the community's ability to spend on other necessities.","40% of households do not own a vehicle, and 25% of the population relies on transit. Improving transit accessibility and affordability is crucial for this community. The mean commute time is 35.1 minutes, suggesting a need for efficient transit options.","Given the community's limited disposable income and reliance on public transit, proposals with lower transit fares and moderate driver fees are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Reducing transit times is also important to improve accessibility. The selected proposals balance these factors by offering lower fares and moderate driver fees, which could encourage a shift from driving to transit, reducing congestion and emissions.","[10, 11, 19, 20, 13]",10,11,19,20,13
Near West Side,"The Near West Side has a relatively high median income of $106,955 and a per capita income of $72,602. A significant portion of the population earns over $150,000, indicating a community with substantial disposable income.","With a high income distribution, residents likely have more flexibility in their spending. However, 17.9% of the population earns less than $25,000, so affordability remains a concern for a portion of the community.","The community has diverse transportation options with 18.1% using transit and 24.1% walking or biking. Car ownership is moderate, with 34.3% of households having no vehicle, indicating a reliance on public transit and non-motorized transport.","Given the high income levels, the community can afford moderate increases in taxes and fees if it results in better transit services. However, affordability for lower-income residents must be considered. Proposals with lower transit fares and moderate driver fees are preferred to encourage transit use and reduce congestion. A balance between tax rates and service improvements is crucial, as is maintaining or improving transit accessibility. Proposals that significantly reduce travel time for both transit and driving are prioritized to enhance overall accessibility.","[11, 14, 13, 10, 19]",11,14,13,10,19
North Lawndale,"North Lawndale has a median income of $33,334 and a per capita income of $21,201. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.3% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","23.7% of residents use transit, and 57.3% drive alone. A high percentage of households have no vehicle (36.5%), indicating a reliance on public transit. Improving transit times and affordability is crucial for accessibility.","Given the limited disposable income and reliance on public transit, policies that minimize costs while improving transit times are prioritized. Lower fares and moderate taxes are preferred to ensure affordability. Driver fees are considered to reduce congestion and improve transit times, benefiting those who rely on public transportation. The selected policies balance cost, transit time improvements, and the community's financial constraints.","[11, 10, 19, 13, 14]",11,10,19,13,14
South Lawndale,"The median income in South Lawndale is $42,010, with a per capita income of $18,001. A significant portion of the population earns less than $50,000, indicating limited disposable income.","With a large percentage of households earning below $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","56.5% of residents drive alone, while 15.3% use transit. Car ownership is relatively high, but a notable portion of the community relies on public transit, indicating the importance of affordable and efficient transit options.","Given the community's limited disposable income and reliance on both driving and transit, the focus is on minimizing costs while improving transit efficiency. Lower fares and moderate driver fees are preferred to balance affordability and service improvement. A lower sales tax is favored to minimize the impact on discretionary spending. The selected proposals aim to reduce travel time and costs for both drivers and transit users, enhancing overall accessibility without imposing significant financial burdens.","[10, 11, 13, 14, 19]",10,11,13,14,19
Lower West Side,"The median income is $69,810, with a significant portion of the population earning less than $50,000. This suggests a moderate level of disposable income, with a need to balance costs carefully.","With a diverse income distribution, a significant portion of the community may be sensitive to increases in transit fares and taxes, as these could impact their ability to spend on other necessities.","24.5% of the population uses transit, and 43.8% drive alone. A significant portion of the community relies on transit, so policies that improve transit times and affordability are crucial. Car ownership is moderate, with 23.8% having no vehicle, indicating a reliance on public transportation.","Given the community's reliance on transit and moderate disposable income, policies that reduce transit fares and improve transit times are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Driver fees are considered to reduce congestion and improve transit times, but they should not be too high to avoid burdening drivers. The selected policies aim to balance improved transit service with affordability and minimal impact on discretionary income.","[11, 10, 19, 13, 14]",11,10,19,13,14
Loop,"The Loop is a central business district with a mix of high-income professionals and lower-income service workers. Disposable income varies significantly, but there is a substantial portion of residents with higher disposable income.","Given the higher average income levels, discretionary consumption is relatively high, with spending on dining, entertainment, and retail being significant.","The Loop has excellent accessibility to resources and services, with extensive public transit options including buses and trains, as well as walkability to many amenities.","The Loop's residents benefit from efficient public transit and have a higher tolerance for increased costs due to higher disposable incomes. The focus is on reducing travel times and improving transit services, even if it means higher fares and taxes. Proposals with higher driver fees are preferred to reduce congestion and emissions, aligning with the community's environmental goals. The balance is struck by selecting options that improve transit times significantly while maintaining reasonable costs for both transit users and drivers.","[11, 14, 17, 23, 26]",11,14,17,23,26
Near South Side,"The Near South Side has a high median household income of $124,558 and a per capita income of $94,087, indicating a relatively affluent community with significant disposable income.","With 43.7% of households earning $150,000 and over, the community has a high capacity for discretionary spending. However, 12.9% of households earn less than $25,000, suggesting a need to consider affordability for lower-income residents.","The community has a balanced mode of transportation with 41.9% driving alone and 22.7% using transit. A significant portion of the population works from home (22.7%), reducing daily commuting needs. Car ownership is moderate, with 22.4% of households having no vehicle, indicating a reliance on public transit for some residents.","Given the high income levels, the community can afford moderate increases in taxes and fees if they result in improved transit services. However, affordability for lower-income residents must be considered. Proposals that reduce travel time and improve transit efficiency are prioritized, as they benefit both drivers and transit users. A balance between tax rates, transit fares, and driving fees is sought to ensure equitable access to improved services without disproportionately impacting lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Armour Square,"A significant portion of the community earns less than $25,000 (31.1%), with a substantial number also in the $25,000–$49,999 range (19.7%). This indicates limited disposable income for many residents.","Given the income distribution, many residents likely prioritize essential expenses, with limited room for discretionary spending. High transit fares or driver fees could significantly impact their budgets.","With 24.4% of residents using transit and 33.9% without a vehicle, affordable and efficient public transportation is crucial. The community also has a high percentage of Asian residents (71.7%), who may rely on transit for cultural and community connections.","The community's limited disposable income and reliance on public transit suggest prioritizing policies with lower fares and taxes to minimize financial strain. Reducing travel time is also important, but not at the expense of affordability. Therefore, proposals with lower fares and moderate taxes, which still improve transit times, are preferred. The goal is to balance cost savings with improved transit efficiency, considering the high percentage of residents without vehicles and those who use transit.","[10, 11, 19, 20, 13]",10,11,19,20,13
Douglas,"The median income in Douglas is $43,528, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","44.4% of households do not own a vehicle, and 26.4% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as many rely on public transportation.","Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. Therefore, proposals with lower fares and moderate driver fees, which can improve transit services and reduce congestion, are preferred. The community's high percentage of non-vehicle households and transit users suggests that enhancing transit services while keeping costs low is a priority.","[10, 11, 19, 20, 13]",10,11,19,20,13
Oakland,"The median income in Oakland is $27,693, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies crucial.","With 47.2% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens are preferred.","41.7% of households do not own a vehicle, and 19.9% use transit. Improving transit accessibility and affordability is important, but driving costs should also be considered for those who drive.","Given the low income levels, policies with lower fares and taxes are prioritized to reduce financial strain. However, improving transit times is also important due to the high percentage of transit users. Balancing these factors, proposals with moderate taxes and fares, and reasonable driving fees that improve transit times are preferred. The goal is to enhance transit service without significantly increasing costs for residents.","[10, 11, 13, 14, 19]",10,11,13,14,19
