community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740, with 44.1% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, about 27% earn under $50,000, so cost impacts need to be considered for lower-income residents.","The area has good car access (90.2% households have cars) and transit options (13.4% use transit for commuting). 61.7% drive alone to work, suggesting strong car dependency despite transit availability.","1. Prioritized proposals with moderate tax rates to maintain service quality while limiting impact on discretionary spending. 2. Given high car ownership and usage, favored proposals with lower driving fees to avoid excessive burden on majority of residents. 3. Selected proposals with moderate transit fares to keep transit accessible while generating revenue for improvements. 4. Balanced travel time improvements against cost increases. 5. Considered mixed-income nature of community when evaluating fee impacts.","[13, 4, 12, 3, 10]",13,4,12,3,10
Forest Glen,"Forest Glen is an affluent community with median household income of $139,046 and 63% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($70,693), residents likely have substantial discretionary spending. A sales tax increase would impact this, but the community can generally handle higher taxes better than lower-income areas","Car-centric community with 95% of households owning cars and 68.1% using cars for commuting. Only 10.5% use transit, suggesting good road access but limited transit dependence. 17.2% work from home","1. Given high car ownership and usage, prioritize proposals that improve driving times while accepting moderate fees. 2. Community can afford higher costs, so focus on service quality over lowest prices. 3. With high incomes, moderate tax increases are acceptable if they improve overall transportation. 4. Balance driving improvements with transit upgrades for the 10.5% transit users. 5. Prefer proposals with moderate to high driving fees to reduce congestion","[14, 23, 5, 17, 8]",14,23,5,17,8
North Park,"North Park has a median income of $74,649, with 23.2% earning over $150,000 but also 34.3% earning under $50,000. This suggests a mixed-income community where transportation costs impact households differently","With a per capita income of $37,156, residents have moderate discretionary spending power. 14.6% of households have no vehicle, indicating reliance on public transit, while 85.4% have at least one car, suggesting significant driving expenses","55.6% drive alone and 17.5% use transit for commuting, with a 34-minute mean commute time. The community needs balanced policies that serve both drivers and transit users while maintaining reasonable travel times",1. Prioritize proposal 13 as it maintains current fare with moderate improvements to both transit and driving times. 2. Choose proposal 4 for lower tax impact while still improving travel times. 3. Select proposal 14 for best overall travel times despite higher costs. 4. Pick proposal 22 as it balances all factors with moderate tax/fee increases. 5. Include proposal 10 for its lower transit fare option while maintaining service improvements,"[13, 4, 14, 22, 10]",13,4,14,22,10
Albany Park,"Mixed-income community with 31.3% earning under $50k, 29.3% middle income ($50k-$100k), and 39.3% earning over $100k. This suggests varying levels of sensitivity to transportation costs and taxes","Given the income distribution, about one-third of residents may have limited discretionary spending power and would be sensitive to fare increases and sales tax. Higher-income households (39.3%) have more flexibility to absorb increased costs","Good mix of transportation options with 23.7% using transit and 45.5% driving alone. 19.1% have no vehicle, making transit accessibility crucial. The community has relatively high transit dependency while maintaining significant car usage",1. Prioritize balanced policies that don't overly burden lower-income residents while improving transit service. 2. Consider the significant transit-dependent population (19.1% no vehicle). 3. Account for the 45.5% who drive alone and might switch to transit if service improves. 4. Selected policies that maintain lower fares while generating revenue through moderate driving fees and taxes. 5. Ranked proposals that reduce transit travel times without excessive cost increases,"[11, 20, 10, 19, 13]",11,20,10,19,13
Portage Park,"Portage Park has a median household income of $85,473, with about 30.8% of households earning less than $50,000. The community has moderate disposable income, suggesting sensitivity to both transit fares and driving costs.","With per capita income of $38,488, residents have moderate discretionary spending power. Higher sales taxes would impact household budgets, especially for the 30.8% lower-income households. The community needs to balance transportation costs with other essential expenses.","89.9% of households own at least one vehicle, with 62.9% driving alone to work. Only 14% use transit, suggesting strong car dependency. Mean commute time is 37.1 minutes, indicating significant transportation needs.","1. Given high car ownership and driving rates, policies with moderate driving fees are acceptable if they improve travel times. 2. Lower sales tax preferred due to impact on discretionary spending. 3. Moderate transit fares ($1.25) balance revenue needs with affordability. 4. Prioritize policies that reduce commute times for both drivers and transit users. 5. Consider the large working-class population that needs reliable, affordable transportation options.","[13, 4, 14, 5, 22]",13,4,14,5,22
Irving Park,"Irving Park has a median household income of $86,849, with 43.1% of households earning over $100,000. However, 28.6% earn less than $50,000, indicating a mix of income levels that need consideration in transportation costs","With a per capita income of $48,320, residents have moderate discretionary spending power. Higher sales taxes would impact consumption, particularly for the 28.6% lower-income households","86.1% of households own at least one vehicle, with driving alone (49.6%) being the primary commute mode. Transit usage is significant at 18.5%, suggesting good transit access. 13.9% of households have no vehicle and rely on alternative transportation",1. Prioritized balanced policies that maintain reasonable transit fares while improving service. 2. Considered the significant car ownership and driving population when evaluating driving fees. 3. Selected policies that reduce transit travel times without excessive cost burden. 4. Favored moderate tax rates to balance service improvements with impact on discretionary spending. 5. Weighted the needs of both drivers (57%) and transit users (18.5%) in the community,"[13, 4, 22, 10, 19]",13,4,22,10,19
Dunning,"Dunning has relatively high disposable income with 41.1% of households earning over $100,000. However, 29.3% earn under $50,000, indicating income diversity that needs consideration","With 93.7% of households owning at least one vehicle and high car dependency (72.1% drive alone), residents likely have significant transportation expenses. Higher-income households have more flexibility to absorb increased costs","The area shows heavy car reliance with low transit usage (7.3%) and walk/bike (1.2%). This suggests limited transit accessibility currently, though most households can afford car ownership","1. Prioritize proposals with moderate tax increases to improve transit while not overly burdening lower-income residents. 2. Support moderate driving fees to reduce congestion given high car usage. 3. Keep transit fares moderate to encourage more transit use. 4. Balance between travel time improvements and cost increases. 5. Selected proposals 13, 14, 22, 23, 10 as they offer good transit time improvements with reasonable cost increases, considering the community's car-dependent nature but need for better transit options","[13, 14, 22, 23, 10]",13,14,22,23,10
Montclare,"Montclare has a median income of $69,038, with about 38.3% of households making less than $50,000 annually. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases.","Given the income distribution and average household size of 2.9, many families likely have limited discretionary spending capacity. Higher taxes and fees would impact their consumption abilities, especially for the 38.3% lower-income households.","The community heavily relies on cars (74.9% drive alone) with high vehicle ownership (87.3% have at least one car). Only 4.4% use transit, suggesting limited transit accessibility or convenience. This makes driving costs and times particularly important.","1. Given high car dependency, proposals with lower driving fees are preferred. 2. Lower sales tax rates (0.5%) are prioritized due to moderate income levels and impact on discretionary spending. 3. Moderate transit fares ($1.25) balance service quality with affordability for transit users. 4. Proposals that reduce car travel time are valued due to high car usage. 5. Proposals maintaining reasonable transit times are considered for the small but important transit-dependent population.","[3, 0, 4, 1, 6]",3,0,4,1,6
Belmont Cragin,"Moderate to low-income community with 42.9% households earning less than $50,000 annually. This suggests high sensitivity to cost increases from taxes, fares, and driving fees",Limited discretionary spending capacity for many residents given the income distribution. Higher taxes or transportation costs would significantly impact household budgets,"84.3% of households have at least one vehicle, with high drive-alone rate (57.7%). Transit usage is moderate (15.3%), suggesting need for both car and transit accessibility. Large Hispanic population may indicate need for affordable transportation options",1. Prioritize lower tax rates (0.5-1.0%) to protect disposable income. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable. 3. Moderate driving fees ($0.50) to improve transit without overly burdening drivers. 4. Focus on proposals that reduce both transit and driving times. 5. Consider high car dependency while maintaining transit accessibility for 15.7% car-less households,"[4, 13, 1, 10, 3]",4,13,1,10,3
Hermosa,"Hermosa has a median household income of $66,073, with about 38% of households earning less than $50,000 annually. This suggests moderate disposable income levels, making residents sensitive to both transit fares and sales tax increases","With a per capita income of $27,053 and average household size of 3.1, discretionary spending is likely limited. Many households need to carefully balance transportation costs with other essential expenses","87.5% of households have at least one vehicle, with 60.9% driving alone to work. 17.7% use transit, indicating significant reliance on both modes. Good transportation access is crucial for this working-class community",1. Prioritized lower sales tax (0.5%) to protect discretionary spending power. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3. Selected proposals with $0.75-$1.25 transit fares to keep transit affordable while maintaining service quality. 4. Balanced travel time improvements with cost impacts. 5. Considered high car ownership rates but significant transit usage,"[1, 4, 10, 13, 3]",1,4,10,13,3
Avondale,"Mixed-income community with 43.5% making $100k+ but also 32.6% under $50k. About 15.6% are low-income (<$25k), suggesting sensitivity to cost increases","Given the income distribution, many households have moderate to high discretionary spending capacity, but a significant portion may be cost-sensitive to both transit fares and sales tax increases","Mixed transportation needs - 19.8% no vehicle, 48.2% one vehicle. 49.7% drive alone, 21.5% use transit, suggesting need to balance both transit and driving improvements","1. Prioritize proposals balancing moderate tax/fare/fees due to mixed income levels. 2. Consider high transit usage (21.5%) and car dependency (49.7% drive alone). 3. Focus on proposals that improve both transit and driving times without excessive cost burden. 4. Account for significant no-vehicle population (19.8%). 5. Selected proposals 13, 4, 10, 21, and 1 as they offer balanced improvements in both transit and driving times while maintaining moderate cost increases","[13, 4, 10, 21, 1]",13,4,10,21,1
Logan Square,"Logan Square has a relatively high median income of $97,759 and per capita income of $62,532, with 48.9% of households earning over $100,000. However, there's income diversity with 24.5% earning under $50,000","Given the income distribution, most residents have moderate to high discretionary spending capacity. Higher-income households can better absorb increased transportation costs, while lower-income households (24.5%) would be more sensitive to fare and tax increases","The area has good transit access with 26.5% using public transit and 21.2% car-free households. 53.5% have one car, showing balanced multimodal transportation needs. The high work-from-home percentage (24.4%) suggests less daily commuting impact","1. Prioritized balanced policies that maintain transit affordability while improving service quality, considering the mixed-income population. 2. Selected options with moderate tax increases to support transit without overly burdening lower-income residents. 3. Supported modest driving fees to reduce congestion and fund transit, given the high car ownership. 4. Considered the large transit-dependent population (21.2% no vehicle). 5. Factored in the significant work-from-home population that may need occasional rather than daily transit access","[13, 4, 22, 10, 19]",13,4,22,10,19
Humboldt Park,"Median household income is $51,105 and per capita income is $25,358, with 49% of households earning less than $50k annually. This indicates limited disposable income for many residents, making them sensitive to transportation costs.","With high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 25% of households earn less than $25k annually.","25% of households have no vehicle, and 20.1% use transit for work commutes. Mean commute time is 35.7 minutes. The community relies on both private vehicles (52.9% drive alone) and public transit, suggesting need for balanced policy.",1. Prioritize low transit fares due to high percentage of transit-dependent and low-income residents. 2. Moderate driving fees to improve transit service without overly burdening drivers. 3. Keep sales tax moderate to protect discretionary spending. 4. Balance between transit improvement and cost burden. 5. Consider policies that reduce travel times for both modes given long average commute times.,"[10, 11, 9, 1, 2]",10,11,9,1,2
West Town,"West Town is a relatively affluent area with median income of $128,717 and 59.2% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($82,088), residents likely have substantial discretionary spending. A sales tax increase would affect this but wouldn't be severely burdensome given the income levels","The area has diverse transportation usage: 35.1% drive alone, 23.2% use transit, and 8.8% walk/bike. 75.2% of households have at least one vehicle, while 20.2% have no vehicle. Good mix of transit and driving accessibility needed","1. Given high incomes, prioritize time savings over cost savings. 2. Balance needs of both drivers (39.3%) and transit users (23.2%). 3. Higher tax rates acceptable given income levels to fund better service. 4. Moderate driving fees to reduce congestion. 5. Prefer policies that improve both transit and driving times. Selected policies that optimize travel times while keeping costs reasonable for mixed-mode community","[23, 14, 20, 26, 11]",23,14,20,26,11
Austin,"Austin has relatively low income levels with a median household income of $40,086 and 57.6% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes.","With high poverty rates and low per capita income ($23,403), residents have limited discretionary spending capacity. Additional transportation costs would significantly impact household budgets.","30.6% of households have no vehicle, and 23.7% use transit for work commutes. Mean commute time is 37.1 minutes, indicating heavy reliance on and need for efficient public transit.",1. Prioritized proposals with lower transit fares ($0.75) given low income levels and high transit dependency. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Considered moderate driving fees ($0.50) to improve transit service while not overly burdening the 56.9% who drive to work. 4. Balanced travel time improvements with cost burden on residents. 5. Selected proposals that reduce transit travel times to help the significant transit-dependent population.,"[1, 10, 4, 13, 19]",1,10,4,13,19
West Garfield Park,"The community has relatively low income levels with 42.2% households earning less than $25,000 and median income of $36,360. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($18,503) and high percentage of low-income households, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact other essential spending.","38.7% of households have no vehicle available, and 27.9% rely on transit for commuting. The mean commute time is 36.1 minutes, suggesting significant dependence on public transportation despite longer travel times.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax. 2. Consider high transit dependency, so favor policies that improve transit times. 3. With significant car ownership constraints, moderate driving fees are acceptable if they improve transit service. 4. Balance between transit improvement and cost burden on low-income residents. 5. Selected policies that minimize overall transportation cost while maximizing service improvements.","[9, 0, 3, 18, 21]",9,0,3,18,21
East Garfield Park,"The community has relatively low income levels with 65.4% of households earning less than $50,000 annually. The median income is $31,762, and per capita income is $20,343, indicating limited disposable income for most residents.","With low income levels, residents have minimal discretionary spending capacity. Higher sales taxes would significantly impact household budgets, especially considering that basic necessities consume a large portion of income.","40% of households have no vehicle, and 25% rely on public transit for commuting. The mean commute time is 35.1 minutes, suggesting significant dependence on public transportation. Good transit service is crucial for this community.","1. Given low income levels, prioritize proposals with lower sales tax (0.5%) to minimize impact on purchasing power. 2. With high transit dependency, favor proposals that improve transit times while keeping fares affordable. 3. Since 40% have no cars, moderate driving fees are acceptable as they improve transit service while mainly affecting outside commuters. 4. Balance between transit accessibility and cost burden leads to preference for proposals with $0.75-$1.25 fares. 5. Selected proposals that reduce transit travel times below current 58.8 minutes while maintaining affordability.","[1, 4, 2, 10, 11]",1,4,2,10,11
Near West Side,"The Near West Side has relatively high income levels with median household income of $106,955 and 52.9% of households making over $100,000. However, there's income diversity with 17.9% making under $25,000, suggesting need to consider impacts across income levels.","With high per capita income ($72,602), many residents have significant discretionary spending power. Higher sales taxes would impact this, but many could absorb increased transportation costs. Lower-income residents would be more sensitive to cost increases.","The area has diverse transportation usage: 34.3% have no vehicle, 18.1% use transit, and 24.1% walk/bike. Good transit access is important. Current car commute share is 33.9% (drive alone + carpool). The mixed transportation needs suggest balancing transit improvement with reasonable driving costs.","1. Prioritize proposals that improve transit times while keeping fares moderate, given significant transit reliance. 2. Consider moderate driving fees to fund transit without overly burdening drivers. 3. Prefer lower sales tax rates since they affect all consumption. 4. Balance time savings with cost impacts across income levels. 5. Support proposals that maintain multimodal accessibility given diverse travel patterns.","[23, 14, 20, 11, 4]",23,14,20,11,4
North Lawndale,"North Lawndale is a low-income community with 63% of households making less than $50,000 annually and a median income of $33,334. This suggests residents are particularly sensitive to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, as would increased transit fares or driving fees given the community's reliance on both modes.","36.5% of households have no vehicle, while 40.7% have one vehicle. 23.7% use transit and 57.3% drive alone for commuting. This split suggests policies need to balance both transit and driving accessibility.","1. Given low incomes, prioritize lowest combined costs (sales tax + fares/fees). 2. Need good transit service for car-less households while maintaining reasonable driving costs for car owners. 3. Prefer 0.5-1.0% tax range to balance service needs with tax burden. 4. Moderate fares ($0.75-$1.25) to keep transit affordable. 5. Low to moderate driving fees to manage congestion without excessive burden.","[10, 1, 9, 4, 13]",10,1,9,4,13
South Lawndale,"South Lawndale has relatively low income levels with median household income of $42,010 and per capita income of $18,001. About 58% of households earn less than $50,000 annually, indicating limited disposable income for most residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. The community needs to prioritize keeping transportation costs low","About 21% of households have no vehicle, and 44% have only one vehicle. 15.3% use transit for commuting. The community needs balanced access to both driving and transit options, but cost sensitivity is crucial",1. Prioritize lowest sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favor lower transit fares ($0.75-$1.25) given significant transit usage and low incomes. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that offer best combination of improved service while keeping costs manageable for low-income residents,"[1, 4, 0, 10, 13]",1,4,0,10,13
Lower West Side,"Median household income is $69,810, with about 37.7% households earning less than $50,000. This suggests many residents have limited disposable income and would be sensitive to increased transportation costs and sales tax.","Given the income distribution and average household size of 2.4, many families likely have modest discretionary spending. Higher sales taxes would impact their purchasing power for essential and non-essential items.","The area has mixed transportation usage with 43.8% driving alone, 24.5% using transit, and 23.8% households without vehicles. Good transit access is crucial for many residents, while drivers also need consideration.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Balanced transit fares around $1.25 to maintain service quality while keeping transit affordable. 3. Moderate driving fees ($0.50) to improve transit without overly burdening drivers. 4. Considered travel time improvements for both modes given mixed usage. 5. Aimed to maintain transit accessibility for the 23.8% car-less households while not overly penalizing the 43.8% who drive to work.,"[4, 1, 13, 10, 22]",4,1,13,10,22
Loop,"The Loop is a relatively wealthy area with 61.3% of households earning over $100,000 annually. However, there is income diversity with about 20% earning under $50,000. This suggests most residents can absorb moderate transportation cost increases.","Given the high income levels, residents likely have significant discretionary spending. The 1-1.5% sales tax impact would be notable but manageable for most residents. The area has high retail spending due to its commercial nature.","The Loop has excellent transit accessibility with multiple L lines and bus routes. 50.5% of households don't own cars, and only 22.7% drive to work. Walking/biking (27.3%) and transit (20.6%) are major commute modes. The area is very walkable with high density of services.",1. Prioritize policies that improve transit times given high transit usage. 2. Higher driving fees acceptable since half of residents don't own cars. 3. Can tolerate moderate fare increases given income levels. 4. Sales tax impact is significant but manageable. 5. Selected policies that balance transit improvement with moderate cost increases. 6. Ranked proposals favoring reduced transit times while maintaining reasonable fares for lower-income residents.,"[23, 14, 20, 11, 2]",23,14,20,11,2
Near South Side,"The Near South Side has relatively high income levels with 43.7% of households earning over $150,000 and a median household income of $124,558. This suggests residents have significant disposable income and can generally absorb higher transportation costs","With high per capita income ($94,087), residents likely have substantial discretionary spending. Higher sales taxes would impact this, but the community can likely handle moderate increases given the wealth levels","The area has diverse transportation usage: 41.9% drive alone, 22.7% use transit, and 22.7% work from home. Most households (60.6%) have 1 vehicle, while 22.4% have no vehicle. This suggests need for both efficient driving and transit options","1. Prioritized policies that balance improved transit service with moderate cost increases, given the area's wealth
2. Favored options with driving fees to reduce congestion, as many residents drive
3. Considered the significant transit-dependent population (22.4% no vehicle)
4. Selected policies that offer notable time savings for both transit and driving
5. Weighted higher sales tax options as acceptable given high discretionary income","[23, 14, 5, 20, 11]",23,14,5,20,11
Armour Square,"Armour Square has relatively low income levels with 50.8% of households earning less than $50,000 annually. This suggests high sensitivity to cost increases from taxes, fares, and fees","Given the high percentage of low-income households, discretionary spending is likely limited. Any increase in transportation costs or sales tax would significantly impact household budgets","The area has high transit dependency (33.9% no vehicle households) and significant transit usage (24.4%). While 41.1% drive alone, the large Asian population and mixed-income levels suggest need for affordable, efficient transit options",1. Prioritize low transit fares ($0.75) given high transit dependency and low incomes. 2. Moderate tax rate (1%) to balance service quality with cost burden. 3. Include some driving fees to improve transit service while not overly burdening drivers. 4. Focus on proposals that reduce transit travel time. 5. Consider proposals that maintain reasonable car travel times for the 41.1% who drive,"[11, 10, 9, 2, 1]",11,10,9,2,1
Douglas,"Douglas has a relatively low median income of $43,528, with 54.3% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs.","With a high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 34.8% earn less than $25,000 annually.","44.4% of households have no vehicle, and 26.4% use transit for commuting. The community heavily relies on public transportation, with relatively high transit usage and walking/biking (8.4%). The mean commute time is 31.8 minutes.","1. Prioritized lower transit fares due to high transit dependency and low incomes
2. Favored lower sales tax rates to protect limited discretionary spending
3. Supported moderate driving fees to improve transit service without overly burdening the 40.3% who drive alone
4. Balanced travel time improvements with cost considerations
5. Selected policies that reduce transit travel times while keeping fares affordable","[1, 10, 4, 13, 19]",1,10,4,13,19
Oakland,"Oakland has a relatively low median income of $27,693, with 47.2% of households earning less than $25,000. This suggests limited disposable income for most residents, making them particularly sensitive to transportation costs.","Given the low income levels, discretionary consumption is likely very limited. Higher sales taxes would significantly impact residents' ability to purchase essential goods and services. The community needs to preserve purchasing power for basic necessities.","41.7% of households have no vehicle, and 40.4% have only one vehicle. Transit usage (19.9%) is significant, while 48.2% drive alone. The community needs affordable transit options while maintaining reasonable driving costs for those who depend on cars.",1. Prioritize low transit fares due to high percentage of transit-dependent residents and low incomes. 2. Favor lower sales tax rates (0.5%-1.0%) to protect limited discretionary income. 3. Consider moderate driving fees to improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden on residents. 5. Focus on proposals that reduce transit travel time while keeping fares affordable.,"[1, 10, 4, 13, 3]",1,10,4,13,3
