community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park is a middle-class community with median household income around $71,000. Many residents are working professionals and city workers. The area has relatively high homeownership rates and stable housing costs.","Residents have moderate discretionary spending power but are price-sensitive to additional taxes and fees. Many households have significant expenses related to housing, transportation, and family needs.","The area is well-served by public transit with the Jefferson Park Transit Center (Blue Line, Metra, buses). However, many residents still rely on cars for work commutes and daily errands. The community has good road access via I-90 and major arterials.","1. Prioritize balanced options that don't overly burden middle-class residents with high taxes/fees
2. Consider strong transit presence but acknowledge car dependency for many trips
3. Look for proposals that improve both transit and driving times without excessive costs
4. Favor moderate fare increases over high sales tax due to impact on overall household budgets
5. Value proposals that reduce congestion while maintaining affordability","[13, 4, 10, 22, 16]",13,4,10,22,16
Forest Glen,"Forest Glen is an affluent area with median household income around $106,000, well above Chicago average. Residents have relatively high disposable income and can generally afford higher transportation costs",High levels of discretionary spending capacity. Most households own cars and have significant retail spending. Higher sales tax would have moderate but manageable impact on consumption,Primarily car-dependent suburban-style neighborhood with lower transit access compared to city core. Has Metra station but limited CTA bus service. Over 90% of households own cars and most commute by driving,"1. Given high car dependency and income levels, policies that improve driving times without excessive fees are preferred. 2. Moderate tax increases acceptable if they improve overall transportation system. 3. Higher transit fares less concerning due to limited transit usage and higher incomes. 4. Focus on reducing congestion through balanced approach. 5. Selected policies that maintain reasonable driving costs while funding system improvements through modest tax increases. Ranked proposals balancing these factors, with preference for moderate rather than extreme policy changes","[13, 14, 22, 16, 23]",13,14,22,16,23
North Park,"North Park has a median household income of around $65,000, placing it in the middle-upper range for Chicago. Many residents are working professionals and families with moderate disposable income. The community has a relatively low poverty rate compared to the city average.","Residents have moderate discretionary spending capacity, with significant expenditure on housing, transportation, and education. The community has a mix of middle-class and upper-middle-class households who are somewhat price-sensitive but can absorb moderate fee increases.","North Park has moderate transit access with bus routes and proximity to the Brown Line, though many residents rely on cars. The area has good road connectivity but experiences some congestion during peak hours. Many residents commute to downtown or other employment centers.","1. Prioritize balanced policies that improve transit service without excessive cost burden
2. Consider moderate driving fees to reduce congestion while maintaining affordability
3. Favor lower sales tax rates to preserve discretionary spending power
4. Support policies that reduce transit travel times for commuters
5. Balance between transit improvement and cost impact on middle-class residents","[13, 4, 10, 22, 16]",13,4,10,22,16
Albany Park,"Albany Park has a median household income of around $53,000, lower than Chicago's average. About 16% of residents live below poverty level, indicating many residents have limited disposable income","Given the moderate-to-low income levels, residents are price-sensitive to both transit fares and sales taxes. Many households need to carefully budget discretionary spending","Well-served by CTA Brown Line, multiple bus routes, and major arterial roads. About 36% of residents use public transit for commuting, 45% drive, indicating balanced modal split. Many residents rely on both transit and driving",1. Prioritize lower transit fares and moderate sales tax to help lower-income residents while maintaining service quality. 2. Support some driving fees to improve transit service without excessive burden. 3. Balance between travel time improvements and cost impacts. 4. Consider high transit usage in the community. 5. Favor proposals that reduce transit travel time below 55 minutes while keeping fares affordable,"[10, 11, 19, 13, 4]",10,11,19,13,4
Portage Park,"Middle-income neighborhood with median household income around $65,000. Many working families with moderate disposable income. About 10% poverty rate indicates some economic constraints",Moderate discretionary spending capacity. Residents are price-sensitive but can afford some additional transportation costs. Many households have significant retail spending in local commercial districts,Mixed transit access - served by Blue Line and multiple bus routes but not as extensive as downtown areas. High car ownership rates (80%+ households). Many residents commute by both car and transit. Good road network with access to expressways,"1. Prioritize balanced options that don't overly burden either drivers or transit users given mixed-mode usage. 2. Moderate tax rates preferred due to middle-income status. 3. Look for proposals that improve transit service while keeping costs reasonable. 4. Consider proposals that reduce congestion given high car usage. 5. Selected proposals 13, 10, 4, 22, and 19 as they offer: a) Moderate tax/fee combinations, b) Notable transit time improvements, c) Reasonable driving costs, d) Balanced approach between modes","[13, 10, 4, 22, 19]",13,10,4,22,19
Irving Park,"Irving Park has a median household income of approximately $71,000, which is above Chicago's median. About 10% of residents live below poverty level. The community has a mix of middle-class and working-class households with moderate disposable income.",Residents have moderate discretionary spending capacity. The area has a significant number of homeowners with mortgage obligations. Higher sales taxes would impact household budgets but not severely given the income levels.,"The area has good transit access with Blue Line, Metra UP-NW, and multiple bus routes. Car ownership is high at about 80% of households. Mixed-use development along commercial corridors means many amenities are accessible by both transit and car.","1. Prioritize balanced policies that maintain transit service while not overly burdening drivers given high car ownership
2. Moderate fare/fee increases acceptable given income levels to improve service
3. Prefer 1% tax over 1.5% to limit impact on discretionary spending
4. Value reduced transit travel times to benefit transit-dependent residents
5. Consider policies that reduce congestion given heavy traffic on arterials","[13, 14, 4, 5, 22]",13,14,4,5,22
Dunning,"Dunning is a middle-class community with median household income around $69,000. Most residents are working professionals and families with moderate disposable income. The area has relatively high car ownership rates.",Residents have moderate discretionary spending capacity. Many households own cars and regularly make purchases at local businesses. A 1.5% sales tax would impact household budgets more significantly than lower tax rates.,Dunning is a car-dependent community on Chicago's northwest side. Transit access is limited mainly to bus services. Most residents rely on personal vehicles for commuting and daily trips. The average commute time by car is reasonable but transit times are significantly longer.,"1. Prioritize policies that maintain reasonable driving costs since most residents depend on cars
2. Avoid highest tax rates (1.5%) to protect discretionary spending power
3. Balance moderate transit improvements with cost burden
4. Consider policies with moderate driver fees to fund transit without excessive impact
5. Prefer options that reduce both car and transit travel times
Selected policies that maintain driving affordability while making incremental transit improvements through moderate fees and taxes.","[4, 13, 3, 10, 12]",4,13,3,10,12
Montclare,"Montclare has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. About 12% of residents live below poverty level, making them sensitive to cost increases","Given the moderate income levels, residents have limited discretionary spending. Higher sales taxes would impact household budgets significantly. Many families need to carefully balance transportation costs with other essential expenses","Montclare is a somewhat car-dependent neighborhood on Chicago's northwest side. While served by CTA buses, it lacks direct rail service. About 75% of residents drive to work, while 20% use public transit. The community has above-average car ownership rates","1. Given high car dependency but moderate incomes, prefer policies with lower driving fees and moderate transit improvements. 2. Lower sales tax (0.5%) preferred due to impact on household budgets. 3. Moderate transit fares ($1.25) balance revenue needs with affordability. 4. Policies 4, 3, 1, 0, and 9 selected as they minimize total cost burden while providing reasonable travel times for both modes. 5. Policy 4 ranked first as it offers good balance of driving/transit times with moderate fees","[4, 3, 1, 0, 9]",4,3,1,0,9
Belmont Cragin,"Belmont Cragin is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, indicating limited disposable income","Given the lower-than-average income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs, making them sensitive to additional transportation costs and taxes","The area has moderate transit access with bus services but no L train stations within the community. Car ownership is important for many residents due to work locations. About 75% of households own at least one vehicle, but many still rely on public transit",1. Prioritize lower transit fares ($0.75) due to limited disposable income and significant transit-dependent population. 2. Prefer moderate tax rates (0.5-1.0%) to balance service improvements with tax burden on working families. 3. Support moderate driving fees ($0.50) to improve transit while not overly burdening car-dependent workers. 4. Focus on proposals that reduce transit travel times to improve accessibility for transit users. 5. Consider balance between car and transit improvements given mixed-mode transportation needs of residents,"[1, 10, 19, 4, 13]",1,10,19,4,13
Hermosa,"Hermosa is a working-class community with median household income around $45,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with limited disposable income","Given the lower income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs. Higher taxes or transportation costs would notably impact household budgets","The area has moderate transit access with bus services and proximity to Blue Line, but many residents rely on cars for work commutes. About 75% of households own vehicles, but transportation costs are a significant burden","1. Prioritize lower transit fares ($0.75) to help working families who depend on public transit
2. Prefer lower sales tax (0.5-1.0%) due to limited discretionary income
3. Consider moderate driving fees ($0.50) to improve transit service without excessive burden
4. Balance between transit improvement and cost burden on working families
5. Focus on proposals that reduce transit travel time while keeping costs affordable","[1, 10, 4, 13, 19]",1,10,4,13,19
Avondale,"Avondale has a median household income of approximately $57,000, which is slightly below Chicago's median. About 15% of residents live below poverty level, suggesting moderate financial constraints for many households","Given the moderate income levels, residents have limited discretionary spending. Higher sales taxes would impact household budgets significantly. Many residents need to balance essential expenses with transportation costs","Avondale has good access to CTA Blue Line and multiple bus routes. About 32% of residents use public transit for commuting, while 55% drive. The area has a mix of transit-dependent and car-dependent households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance moderate transit fares ($1.25) with service quality improvements. 3. Support modest driving fees ($0.50) to reduce congestion while not overly burdening drivers. 4. Focus on proposals that reduce transit travel times to benefit significant transit-using population. 5. Consider mixed-mode transportation needs of community,"[4, 1, 13, 7, 10]",4,1,13,7,10
Logan Square,"Logan Square has a median household income of around $71,000, slightly above Chicago's median. However, there's significant income diversity with about 15% of residents below poverty level. The area has seen gentrification leading to increased housing costs affecting disposable income.","Residents have moderate discretionary spending power but face rising living costs. The area has many local businesses, restaurants, and entertainment venues that residents frequent. Higher sales taxes would impact local spending patterns.","Well-served by Blue Line L train and multiple bus routes. About 30% of residents use public transit for commuting, 45% drive, and significant bicycle usage. The area has good transit connectivity to downtown and neighboring areas. Many residents are multimodal, switching between transit and driving.",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed transportation usage. 2. Consider moderate tax rates to maintain transit service while preserving discretionary spending. 3. Support policies that improve transit times without excessive fees given significant transit ridership. 4. Factor in growing population of young professionals who value efficient transit. 5. Selected proposals that reduce congestion while keeping costs reasonable for mixed-income population.,"[13, 4, 10, 22, 16]",13,4,10,22,16
Humboldt Park,"Humboldt Park has a median household income of approximately $36,000, significantly below Chicago's median. About 28% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on basic necessities, making them sensitive to additional transportation costs and sales taxes","About 35% of households don't own vehicles and rely heavily on public transit. The area has moderate transit access with several bus routes and proximity to Blue Line, but many residents face long commute times. Walking and biking are common modes of transportation","1. Prioritize low transit fares ($0.75) due to high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost increases. 5. Consider proposals that reduce both transit and driving times to benefit all residents. Selected proposals 1, 10, 11, 2, and 4 as they best balance these factors for the community","[1, 10, 11, 2, 4]",1,10,11,2,4
West Town,"West Town has a relatively high median household income around $95,000, with many young professionals and families. Residents have moderate to high disposable income and can generally afford transportation costs","Area has high discretionary spending capacity with numerous restaurants, shops, and entertainment venues. Residents frequently make discretionary trips for dining, shopping, and recreation","Well-served by CTA Blue Line, multiple bus routes, bike lanes, and major arterial roads. Mixed-use development pattern with good walkability. Many residents use multiple transportation modes regularly","1. Prioritize balanced policies that improve both transit and driving times without excessive costs given the multi-modal nature of the area. 2. Higher income means some tolerance for fees/taxes if they improve service. 3. Focus on proposals that reduce transit travel times to support the area's mixed-use character. 4. Consider moderate driver fees to manage congestion while maintaining accessibility. 5. Selected proposals 14, 23, 5, 13, and 11 as they offer significant transit time improvements with manageable cost increases, matching the area's demographics and travel patterns","[14, 23, 5, 13, 11]",14,23,5,13,11
Austin,"Austin has a median household income of approximately $33,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low median income, residents have very limited discretionary spending capacity. Many households struggle with basic necessities, making them highly sensitive to any additional taxes or fees","Austin has good access to public transit with Green Line L and multiple bus routes. However, about 65% of residents rely on personal vehicles. The community faces longer than average commute times, with many residents traveling to jobs outside the area","1. Given low income levels, prioritize proposals with lower transit fares and taxes to protect disposable income. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Balance between travel time improvements and cost burden. 4. Focus on proposals that reduce transit travel time to help the significant transit-dependent population. 5. Selected proposals 0, 9, 1, 10, and 3 as they offer the best combination of low fares/taxes while still providing service improvements","[0, 9, 1, 10, 3]",0,9,1,10,3
West Garfield Park,"West Garfield Park is one of Chicago's lowest-income communities with median household income around $24,000. About 43% of residents live below poverty level, making disposable income very limited","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access with Green Line L service and several bus routes. About 41% of households don't own vehicles and rely on public transit. Average commute times are higher than city average. Many residents are transit-dependent,"1. Given very low incomes, prioritize lowest combined costs (fares+taxes+fees). 2. Need good transit service since many residents are transit-dependent. 3. Lower transit fares are critical for affordability. 4. Moderate sales tax preferred to fund transit while minimizing burden. 5. Some driving fees acceptable to improve transit if balanced with low fares. Selected policies balance these needs by keeping transit fares low ($0.75-$1.25), using moderate taxes (0.5-1.0%), and modest driving fees to fund improvements","[1, 10, 9, 0, 4]",1,10,9,0,4
East Garfield Park,"East Garfield Park is a low-income community with median household income around $24,000, significantly below Chicago's average. About 42% of residents live below poverty level, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Many households rely on public assistance and must prioritize essential needs like housing and food over other expenses",The area has good transit access with Green Line L service and several bus routes. Car ownership is low at about 50% of households. Many residents are transit-dependent for accessing jobs and services,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability
2. Lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending
3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers
4. Balance between improved transit times and keeping costs low for transit-dependent residents
5. Selected proposals that reduce transit travel times from current 58.8 minutes while maintaining affordability","[2, 11, 1, 10, 20]",2,11,1,10,20
Near West Side,"Near West Side has a mixed income profile with median household income around $71,000. The area includes both affluent professionals and lower-income residents. Major employers include the Illinois Medical District and University of Illinois Chicago","Significant discretionary spending capacity among professional residents, but also contains substantial student population and working-class households with more limited disposable income. Mixed retail and entertainment destinations create varied consumption patterns","Excellent transit access with Blue/Green/Pink CTA lines, multiple bus routes, and proximity to downtown. High walkability and bikability. Good road network with access to expressways. Mixed transit/driving usage patterns due to diverse population","1. Prioritize balanced policies that maintain transit affordability while improving service quality given mixed-income population. 2. Consider policies with moderate driving fees to reduce congestion while not overly burdening drivers. 3. Favor moderate tax rates to support transit without excessive burden. 4. Selected policies 11, 14, 20, 23, 13 as they offer: a) Reasonable transit fares ($0.75-$1.25) b) Improved transit times (50-53 min) c) Moderate driving fees to manage congestion d) Balanced tax rates (1.0-1.5%) that fund improvements without excessive burden e) Good driving times (17-18 min) benefiting medical district access","[11, 14, 20, 23, 13]",11,14,20,23,13
North Lawndale,"North Lawndale has one of the lowest median household incomes in Chicago at around $25,000, with 43% of residents living below poverty level. This indicates very limited disposable income for transportation costs","Given the high poverty rate and low income, discretionary spending is severely limited. Residents are highly sensitive to any additional taxes or fees that would reduce their already constrained budgets","The area has moderate transit access with Pink Line stations and bus routes, but 30% of households don't own vehicles. Many residents rely on public transit for essential trips to work, shopping, and services. Average commute times are higher than city average","1. Given very low incomes, prioritize lowest combined costs (fare + tax + fees). 2. Need reliable transit service given high transit dependency. 3. Favor proposals with low transit fares ($0.75) to maintain affordability. 4. Moderate sales tax (1%) acceptable if it improves service. 5. Avoid highest driving fees since they burden low-income car owners. Selected proposals balance service improvements with cost sensitivity","[10, 9, 11, 18, 19]",10,9,11,18,19
South Lawndale,"South Lawndale has a relatively low median household income around $36,000, with about 28% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity. The community has high cost burden for basic necessities, making additional transportation costs and sales taxes particularly impactful.","The area has moderate transit access with Pink Line stations and bus routes, but many residents rely on cars for work trips. About 67% of households have access to vehicles. Average commute times are higher than city median.",1. Prioritize lowest combined costs given limited disposable income - favor low fares and taxes. 2. Need balance of transit and driving options since community uses both modes significantly. 3. Moderate improvements in transit service valuable but not at high cost. 4. Avoid high sales tax due to impact on essential purchases. 5. Some driving fees acceptable if they significantly improve transit times. Selected policies balance these factors while keeping total costs manageable for low-income residents.,"[0, 9, 1, 3, 10]",0,9,1,3,10
Lower West Side,"Lower West Side has a median household income of approximately $43,000, which is below Chicago's median. Many residents work in service and manufacturing jobs, with about 22% of the population living below poverty level. This suggests limited disposable income for many households.","Given the lower income levels, discretionary spending is limited. Many households need to carefully budget for essential expenses. Higher sales taxes or transportation costs would significantly impact household budgets.","The area has good access to public transit with Pink Line stations and multiple bus routes. About 30% of households don't own cars. The community is relatively close to downtown, making transit a viable option for many trips. Walking and biking are also common modes of transportation.","1. Given limited disposable income, prioritize lower fares and taxes to protect household budgets. 2. Strong transit access means many residents rely on public transportation, so maintaining service quality is important. 3. Lower driving fees preferred since many residents drive for work. 4. Policy 9 ranks first as it combines low fare with moderate tax and no driving fee. 5. Policy 0 ranks second with lowest tax burden. 6. Policy 3 provides balance of low tax and moderate fare. 7. Policy 10 and 1 round out choices as they maintain low fares while improving transit service.","[9, 0, 3, 10, 1]",9,0,3,10,1
Loop,"The Loop has one of the highest median household incomes in Chicago, with many residents working in professional and financial services. The average household income is well above $100,000, indicating high disposable income and ability to absorb transportation costs","Residents have significant discretionary spending power, with high levels of retail, dining, and entertainment expenditure. The impact of sales tax increases would be noticeable but manageable given the income levels","The Loop has excellent transit accessibility with multiple L lines, Metra stations, and bus routes. It also has high walkability scores. While many residents own cars, transit is a viable and widely-used option. Traffic congestion is a major concern during peak hours","1. Given high incomes, prioritize time savings over cost sensitivity. 2. Support policies that reduce congestion and improve transit service quality. 3. Higher driver fees acceptable to discourage driving and reduce congestion. 4. Moderate to higher transit fares acceptable given income levels. 5. Higher tax rates justified if they improve overall system performance. Selected policies that balance congestion reduction through driver fees while maintaining reasonable transit fares and improving service levels","[26, 23, 14, 8, 5]",26,23,14,8,5
Near South Side,"Near South Side has relatively high median household income around $83,000. Many residents are professionals and higher-income workers with significant disposable income. The area has seen substantial development of luxury condos and apartments.","Residents have high discretionary spending capacity and frequently use both transit and cars. The area has many retail establishments, restaurants, and entertainment venues. Higher sales taxes would impact discretionary spending but most residents can absorb the cost.","The area has excellent transit access with multiple L lines (Red, Green, Orange), bus routes, and Metra stations. It's also very walkable and bikeable. Many residents commute to the Loop. While car ownership is high, many households are car-optional due to good transit.",1. Prioritize policies that improve both transit and driving times since residents use both modes frequently. 2. Higher-income residents can absorb moderate fare/fee increases if they deliver better service. 3. Moderate tax rates (1%) balance revenue needs with impact on local businesses. 4. Driving fees help fund transit while managing congestion in this dense area. 5. Selected proposals that reduce transit travel times below 52 minutes while keeping driving times under 19 minutes.,"[14, 23, 16, 13, 22]",14,23,16,13,22
Armour Square,"Armour Square has a median household income of approximately $35,000, significantly below Chicago's average. The community has a high percentage of low-income residents and seniors, making them particularly sensitive to cost increases","Limited discretionary spending capacity due to lower income levels. Many residents spend a large portion of their income on basic necessities. The community has a high concentration of Asian Americans, particularly in Chinatown, where local businesses depend on accessibility for both residents and visitors",Well-served by public transit with Red Line CTA station and multiple bus routes. High transit dependency with lower car ownership rates. Many residents rely on public transportation for work commutes and accessing essential services. Walking and transit are primary modes of transportation,1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening local businesses. 4. Balance between transit service improvements and cost burden on residents. 5. Consider impacts on both residents and business accessibility for Chinatown visitors,"[9, 0, 10, 1, 3]",9,0,10,1,3
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs",Douglas has good transit access with Green Line stations and multiple bus routes. About 45% of households don't own cars. Many residents rely on public transit for work commutes and daily activities. The area has relatively good proximity to downtown Chicago,"1. Given low income levels, prioritize proposals with lower transit fares and taxes to preserve disposable income. 2. High transit dependency means better transit service is crucial. 3. Lower driving fees acceptable since many residents don't drive. 4. Policy 9 ranked first as it offers low transit fare while maintaining decent service. 5. Policy 0 second as it minimizes tax burden. 6. Policy 3 third as it balances fare and service. 7. Policy 10 fourth as it improves transit time with moderate costs. 8. Policy 1 fifth as it offers low fare with reasonable transit time","[9, 0, 3, 10, 1]",9,0,3,10,1
