community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740 and a per capita income of $42,024, indicating a moderate to high level of disposable income.","With a significant portion of households earning over $100,000, residents likely have a reasonable amount of discretionary income. However, 27% of households earn less than $50,000, suggesting some sensitivity to increased costs.","The majority of residents drive alone (61.7%), with only 13.4% using transit. Car ownership is high, with 89.2% of households owning at least one vehicle. This suggests a strong reliance on driving, but also a potential for increased transit use if services improve.","Given the high car ownership and reliance on driving, policies that reduce driving time and improve transit times are beneficial. However, the community's moderate to high income allows for some flexibility in accepting higher taxes or fees if they result in significant improvements. The focus is on balancing cost with improved service, particularly for transit, to encourage a shift from driving to transit, which could reduce congestion and emissions. Lower fares and moderate taxes are preferred to maintain affordability for lower-income residents while still enhancing transit services.","[11, 14, 13, 10, 19]",11,14,13,10,19
Forest Glen,"Forest Glen has a high median income of $139,046 and a per capita income of $70,693, indicating a relatively high level of disposable income compared to other areas.","With 46.5% of households earning $150,000 and over, the community has significant discretionary spending power. However, a portion of the population (18.3%) earns less than $50,000, which should be considered when evaluating the impact of increased costs.","The majority of residents (57.9%) drive alone, with only 10.5% using transit. Car ownership is high, with 62.3% of households owning two or more vehicles. This suggests that while transit improvements are beneficial, policies should not overly burden drivers.","Given the high car ownership and preference for driving, policies that significantly increase driving costs may not be well-received. However, improving transit times could encourage more residents to use public transportation. Balancing the tax burden with fare and fee adjustments is crucial. Lower fares and moderate driver fees could incentivize transit use without overly penalizing drivers. A moderate sales tax increase can support transit improvements without significantly impacting discretionary spending.","[10, 13, 19, 22, 25]",10,13,19,22,25
North Park,"North Park has a median income of $74,649 and a per capita income of $37,156. A significant portion of the population earns over $100,000, indicating a relatively high disposable income compared to other areas.","With a substantial portion of the population earning above $100,000, there is likely a higher level of discretionary consumption. However, 34.3% of households earn less than $50,000, indicating a need to balance affordability for lower-income residents.","55.6% of residents drive alone, while 17.5% use transit. The mean commute time is 34 minutes, suggesting a need for efficient transit options. Car ownership is high, with 85.4% of households having at least one vehicle, but 14.6% have no vehicle, highlighting the importance of affordable transit options.","Given the high car ownership and significant use of transit, policies that improve transit times and maintain affordability are crucial. A lower transit fare and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable given the community's income levels, as it supports better transit services. The focus is on reducing transit times and maintaining affordability for lower-income residents while considering the community's overall disposable income.","[11, 14, 13, 10, 19]",11,14,13,10,19
Albany Park,"Albany Park has a diverse income distribution with a significant portion of households earning between $25,000 and $149,999. The community has a relatively balanced income distribution, with a notable percentage of higher-income households ($100,000+). This suggests a moderate to high level of disposable income for many residents.","Given the income distribution, many households in Albany Park likely have discretionary income to spend on non-essential goods and services. However, a portion of the population earns less than $50,000, indicating that affordability of transportation options is crucial for these residents.","Albany Park has a high percentage of residents using transit (23.7%) and a significant number of households without a vehicle (19.1%). This indicates a strong reliance on public transportation. The community also has a substantial number of residents who drive alone (45.5%), suggesting that both transit and driving options are important for accessibility.","Given the reliance on public transit and the need for affordable options, proposals with lower transit fares are prioritized. However, the community also values efficient transit services, so a balance between fare, tax, and driving fees is necessary. Proposals with moderate sales tax and driving fees are preferred to ensure transit improvements without overly burdening residents financially. The goal is to enhance transit efficiency while maintaining affordability, considering the diverse income levels and transportation needs in Albany Park.","[11, 13, 10, 14, 19]",11,13,10,14,19
Portage Park,"Portage Park has a median income of $85,473 and a per capita income of $38,488. A significant portion of the population earns over $100,000, indicating a relatively high disposable income compared to other areas.","With a substantial portion of the population earning over $100,000, there is likely a higher level of discretionary consumption. However, 30.8% of households earn less than $50,000, indicating a need to balance affordability for lower-income residents.","62.9% of residents drive alone, and 14% use transit. The mean commute time is 37.1 minutes, suggesting a reliance on both driving and transit. Improving transit times could benefit a significant portion of the community, but driving remains the dominant mode.","Given the high car ownership and reliance on driving, policies that reduce driving time and cost are favorable. However, improving transit times and maintaining affordability for lower-income residents is also important. A balance between lower fares, moderate taxes, and driver fees that encourage transit use without overly burdening drivers is ideal. Policies that significantly reduce transit times while keeping fares low and taxes moderate are prioritized.","[11, 14, 13, 10, 19]",11,14,13,10,19
Irving Park,"Irving Park has a relatively high median income of $86,849 and a per capita income of $48,320. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a diverse income distribution, a portion of the community may be sensitive to increases in transit fares and taxes. However, the higher income brackets suggest some capacity to absorb moderate increases in costs.","49.6% of residents drive alone, while 18.5% use transit. The community has a moderate reliance on transit, and improvements in transit times could benefit a significant portion of the population. Car ownership is high, with 86.1% of households owning at least one vehicle, indicating a strong reliance on driving.","Given the community's income levels and transportation preferences, the focus is on balancing cost with improved transit times. Lower fares and moderate taxes are preferred to maintain affordability, while driver fees are considered to reduce congestion and improve transit services. The selected proposals aim to enhance transit efficiency without imposing excessive financial burdens on residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Dunning,"Dunning has a relatively high percentage of households earning $100,000 or more (41.1%), indicating a moderate to high disposable income level. However, there is also a significant portion of the population earning less than $50,000 (29.3%), suggesting income diversity.","With a significant portion of the population in higher income brackets, discretionary consumption is likely robust. However, the presence of lower-income households means that affordability of transportation options remains important.","The majority of residents drive alone (72.1%), indicating a strong reliance on personal vehicles. Only 7.3% use transit, suggesting that current transit options may not be as accessible or convenient. Improving transit times could encourage more residents to switch from driving to transit.","Given the high reliance on driving, policies that reduce driving time and improve transit times are prioritized. Lower fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable to support transit improvements, but it should not significantly impact discretionary spending. The selected policies aim to balance improved transit service with affordability and reduced driving times.","[11, 14, 13, 10, 19]",11,14,13,10,19
Montclare,"The median income in Montclare is $69,038, with a per capita income of $33,574. A significant portion of the population earns less than $50,000, indicating a need to consider affordability in transportation costs.","With 20.3% of households earning less than $25,000, a large portion of the community may have limited discretionary spending. Therefore, policies that minimize additional costs are preferable.","The majority of residents (74.9%) drive alone, with only 4.4% using transit. This suggests a reliance on cars, but improvements in transit could encourage a shift, especially if transit becomes more time-efficient and affordable.","Given the high car ownership and reliance on driving, policies that reduce driving time and costs are important. However, improving transit accessibility and affordability could benefit lower-income residents and reduce congestion. A balance between low transit fares, moderate sales tax, and driver fees that encourage transit use without overly burdening drivers is ideal. The selected policies aim to improve transit times and affordability while considering the community's income distribution and current travel habits.","[11, 14, 13, 10, 19]",11,14,13,10,19
Belmont Cragin,"Belmont Cragin has a diverse income distribution with a significant portion of households earning below $50,000. This suggests that affordability is a key concern for many residents.","With a large percentage of households in lower income brackets, discretionary spending is likely limited. Therefore, policies that minimize additional financial burdens are preferable.","A majority of residents drive alone, but a notable portion also uses transit. Improving transit times and affordability could benefit those who rely on public transportation, while also considering the impact on drivers.","Given the income distribution and transportation preferences, the community would benefit from policies that reduce transit fares and driving times without significantly increasing costs. Lower fares and moderate driver fees can encourage transit use, reduce congestion, and improve accessibility. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals with lower fares, moderate driver fees, and lower sales taxes are prioritized.","[10, 11, 19, 20, 13]",10,11,19,20,13
Hermosa,"The median income in Hermosa is $66,073, with a per capita income of $27,053. A significant portion of the population earns between $25,000 and $74,999, indicating moderate disposable income levels.","With 14.9% of households earning less than $25,000 and 23.1% earning between $25,000 and $49,999, a substantial portion of the community may be sensitive to increases in transportation costs, impacting their discretionary spending.","60.9% of residents drive alone, while 17.7% use transit. Car ownership is high, with 87.5% of households owning at least one vehicle. This suggests a reliance on both driving and transit, with a need for efficient and affordable options.","Given the moderate income levels and reliance on both driving and transit, the community would benefit from policies that balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without significantly impacting disposable income. A moderate sales tax can support transit improvements without overly burdening residents. The selected policies aim to reduce travel times and costs while maintaining accessibility and affordability.","[10, 13, 19, 22, 25]",10,13,19,22,25
Avondale,"Avondale has a diverse income distribution with a significant portion of households earning above $100,000, indicating a relatively high disposable income for many residents. However, there is also a notable percentage of households earning less than $50,000, which suggests that affordability is a concern for a portion of the community.","With a mix of income levels, discretionary consumption varies. Higher-income households may have more flexibility in spending, while lower-income households may prioritize essential expenses. The community's spending on transportation will impact their ability to consume other goods and services.","Avondale has a substantial percentage of residents using transit (21.5%) and a significant number of households without vehicles (19.8%). This indicates a reliance on public transportation, making transit accessibility and affordability crucial. The community also has a high percentage of residents driving alone (49.7%), suggesting that driving time and costs are also important considerations.","Given the community's reliance on both transit and driving, the ideal policy should balance affordability and efficiency for both modes. Lower transit fares and moderate driver fees can encourage transit use while reducing congestion. A moderate sales tax is acceptable if it significantly improves transit services. The selected policies prioritize reducing travel time and costs for both transit users and drivers, while considering the community's income diversity and transportation needs.","[11, 14, 13, 10, 19]",11,14,13,10,19
Logan Square,"Logan Square has a relatively high median income of $97,759 and a per capita income of $62,532. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high percentage of households earning over $100,000, discretionary spending is likely robust. However, 24.5% of households earn less than $50,000, so affordability remains a concern for a portion of the community.","Logan Square has a diverse mode of transportation usage with 26.5% using transit and 36.6% driving alone. The community has a significant number of households without vehicles (21.2%), indicating a reliance on public transit.","Given the high reliance on transit and the need to balance affordability with improved services, proposals with lower transit fares and moderate driver fees are prioritized. A lower sales tax is preferred to maintain discretionary spending. The community benefits from reduced travel times, especially for transit, to improve accessibility. Proposals that reduce car travel time and encourage transit use are favored to alleviate congestion and emissions.","[11, 10, 19, 13, 14]",11,10,19,13,14
Humboldt Park,"Humboldt Park has a median household income of $51,105 and a per capita income of $25,358. A significant portion of the population earns less than $50,000, indicating limited disposable income for many residents.","With 49% of households earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact these households' ability to spend on other necessities.","25% of households do not own a vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community. The mean commute time is 35.7 minutes, suggesting a need for efficient transit options.","Given the community's limited disposable income and reliance on public transit, policies with lower transit fares and moderate driver fees are prioritized to enhance affordability and accessibility. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected policies aim to balance improved transit services with affordability, considering the high percentage of residents who rely on public transportation and the significant portion of the population with limited income.","[10, 11, 19, 20, 13]",10,11,19,20,13
West Town,"West Town has a high median income of $128,717 and a per capita income of $82,088, indicating a relatively affluent community with significant disposable income.","With 43.9% of households earning $150,000 and over, the community has a high capacity for discretionary spending. However, a significant portion of the population (17.1%) earns less than $50,000, which should be considered when evaluating the impact of increased costs.","West Town has a diverse mode of transportation usage with 23.2% using transit and 35.1% driving alone. The community also has a high percentage of residents working from home (26.3%), which may reduce the overall impact of transportation costs. Car ownership is moderate, with 20.2% of households having no vehicle.","Given the high income levels, the community can absorb moderate increases in transit fares and driver fees, especially if these lead to improved transit services and reduced congestion. A lower sales tax is preferred to minimize the impact on discretionary spending. Proposals that reduce travel time for both transit and driving are prioritized, as they enhance accessibility and convenience. Balancing these factors, the selected proposals aim to improve transit efficiency while considering the financial impact on lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Austin,"The median income in Austin is $40,086, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","Austin has a relatively high transit usage at 23.7%, but also a significant portion of residents driving alone (56.9%). Improving transit times and maintaining affordability is crucial to support those reliant on public transportation.","Given the community's limited disposable income and reliance on both transit and driving, the focus is on minimizing costs while improving transit efficiency. Lower fares and moderate taxes are prioritized to ensure affordability. Driver fees are considered to reduce congestion and improve transit times, but must be balanced against the community's financial constraints. The selected policies aim to enhance transit accessibility without imposing significant financial burdens.","[10, 11, 19, 20, 13]",10,11,19,20,13
West Garfield Park,"West Garfield Park has a median income of $36,360 and a per capita income of $18,503. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.2% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","38.7% of households do not have a vehicle, and 27.9% of residents use transit. This indicates a high reliance on public transportation, making transit affordability and efficiency crucial for accessibility.","Given the community's limited disposable income and high reliance on public transit, proposals with lower transit fares and moderate driver fees are prioritized to maintain affordability and improve transit efficiency. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected proposals aim to balance reduced travel times with affordability, considering the community's economic constraints and transportation needs.","[10, 11, 19, 20, 13]",10,11,19,20,13
East Garfield Park,"East Garfield Park has a median income of $31,762 and a per capita income of $20,343. A significant portion of the population (43.7%) earns less than $25,000, indicating limited disposable income.","With a large percentage of the population earning below $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","40% of households do not own a vehicle, and 25% of the population relies on public transit. Improving transit accessibility and affordability is crucial for this community.","Given the high reliance on public transit and limited disposable income, the community would benefit from lower transit fares and minimal increases in sales tax. Proposals with lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion. The focus is on balancing affordability with improved transit services, while minimizing the impact on discretionary spending.","[10, 11, 19, 20, 13]",10,11,19,20,13
Near West Side,"The Near West Side has a relatively high median income of $106,955 and a per capita income of $72,602. A significant portion of the population earns over $150,000, indicating a community with substantial disposable income.","With a high income distribution, residents likely have more flexibility in their spending. However, 17.9% of the population earns less than $25,000, suggesting that affordability of transit fares and fees is still a concern for a portion of the community.","The community has a diverse mode of transportation usage: 30.7% drive alone, 18.1% use transit, and 24.1% walk or bike. A significant portion of households (34.3%) do not own a vehicle, indicating a reliance on public transit and non-motorized modes for accessibility.","Given the high income levels, the community can potentially absorb higher taxes and fees, but affordability remains a concern for lower-income residents. The community's reliance on transit and non-motorized modes suggests a preference for policies that improve transit service and reduce travel times. Therefore, proposals with moderate to high driver fees and lower transit fares are prioritized to encourage transit use and reduce congestion. A balance between tax rates and service improvements is also considered to ensure sustainable funding for transit without overly burdening residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
North Lawndale,"North Lawndale has a median income of $33,334 and a per capita income of $21,201. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.3% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","23.7% of residents use transit, and 57.3% drive alone. A large portion of the community relies on driving, but a significant number also depend on public transit. Improving transit times and maintaining affordability is crucial.","Given the limited disposable income, policies with lower fares and taxes are preferred to minimize financial strain. However, improving transit times is also important for accessibility. Balancing these factors, proposals with moderate taxes and fares, and reasonable driving fees that improve transit times, are prioritized. The community's reliance on both driving and transit means that policies should not overly burden either group.","[10, 13, 19, 22, 11]",10,13,19,22,11
South Lawndale,"South Lawndale has a median household income of $42,010 and a per capita income of $18,001, indicating limited disposable income. A significant portion of the population earns less than $50,000, which suggests that affordability is a key concern for the community.","With a large portion of the population earning below $50,000, discretionary spending is likely limited. High transit fares or driver fees could significantly impact the community's ability to spend on other necessities.","56.5% of residents drive alone, while 15.3% use transit. The community has a relatively high car ownership rate, but a significant portion still relies on public transit. Improving transit times and affordability could benefit those who rely on it.","Given the community's limited disposable income, policies with lower fares and taxes are preferred to minimize financial burden. However, improving transit times is also important for those who rely on public transportation. Balancing these factors, proposals with moderate taxes and fares, and reasonable driving fees that improve transit times, are prioritized. The goal is to enhance transit accessibility while keeping costs manageable for residents.","[10, 13, 19, 22, 11]",10,13,19,22,11
Lower West Side,"The median income is $69,810, with a significant portion of the population earning less than $50,000. This suggests a moderate level of disposable income, with a need to balance costs carefully.","With a per capita income of $36,151, residents have limited discretionary spending. High transit fares or driver fees could significantly impact their ability to spend on other necessities.","24.5% of residents use transit, and 43.8% drive alone. A significant portion of the community relies on transit, so maintaining affordable and efficient transit options is crucial. Car ownership is moderate, with 23.8% having no vehicle, indicating a reliance on public transportation.","Given the community's reliance on transit and moderate income levels, policies that reduce transit fares and maintain reasonable driving fees are prioritized. Lower sales taxes are preferred to minimize the impact on discretionary spending. The goal is to improve transit efficiency while keeping costs manageable for both transit users and drivers. Proposals with lower fares and moderate driver fees are favored to encourage transit use and reduce congestion, benefiting both transit users and drivers.","[10, 11, 19, 20, 13]",10,11,19,20,13
Loop,"The Loop is a central business district with a mix of high-income professionals and lower-income service workers. Disposable income varies significantly, but there is a substantial portion of residents with higher disposable income.","Given the higher average income levels, discretionary consumption is likely higher than in other areas, with spending on dining, entertainment, and retail being significant.","The Loop has excellent accessibility to resources and services, with extensive public transit options including buses and trains, as well as walkability. Car ownership is less common due to high parking costs and congestion.","The Loop's residents benefit from efficient public transit and are less reliant on cars. Therefore, policies that improve transit times and maintain or reduce costs are prioritized. A moderate sales tax is acceptable given the higher income levels, but the focus is on reducing transit times and maintaining affordability. High driver fees are less concerning as car usage is lower. The selected policies aim to balance improved transit service with reasonable costs, considering the community's reliance on public transportation and higher income levels.","[11, 14, 13, 10, 19]",11,14,13,10,19
Near South Side,"The Near South Side has a high median household income of $124,558 and a per capita income of $94,087, indicating a relatively affluent community with significant disposable income.","With 43.7% of households earning $150,000 and over, the community likely has a high level of discretionary consumption. However, 12.9% of households earn less than $25,000, suggesting some income disparity.","The community has a balanced mode of transportation with 41.9% driving alone and 22.7% using transit. A significant portion of the population works from home (22.7%), reducing daily commuting needs. Car ownership is moderate, with 22.4% of households having no vehicle.","Given the high disposable income, the community can afford moderate increases in transit fares and driver fees if it results in better services and reduced travel times. The community values efficient transit options due to a significant portion using public transit. A lower sales tax is preferred to maintain discretionary spending. The top-ranked proposals balance lower fares and fees with improved transit times, considering the community's income levels and transportation preferences.","[11, 14, 13, 10, 19]",11,14,13,10,19
Armour Square,"A significant portion of the community, 31.1%, earns less than $25,000, indicating limited disposable income. The majority of households fall into lower to middle-income brackets, with only 12.7% earning $150,000 or more.","Given the income distribution, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the community's ability to spend on other necessities.","With 24.4% of residents using transit and 33.9% without a vehicle, affordable and efficient public transportation is crucial. The community also has a high percentage of Asian residents, who may rely on transit for cultural and community connections.","The community's limited disposable income and reliance on public transit suggest prioritizing policies with lower transit fares and moderate driver fees to improve transit service without significantly increasing costs. A lower sales tax is preferred to minimize the impact on discretionary spending. Reducing car travel time is also beneficial, as 41.1% drive alone. Balancing these factors, the selected policies aim to enhance transit efficiency and affordability while considering the community's economic constraints.","[11, 10, 19, 13, 14]",11,10,19,13,14
Douglas,"The median income in Douglas is $43,528, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","44.4% of households do not own a vehicle, and 26.4% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as many rely on public transportation.","Given the high reliance on public transit and limited disposable income, policies that reduce transit fares and maintain or slightly increase taxes and driving fees are prioritized. This approach aims to enhance transit services while keeping costs manageable for residents. The selected policies balance improved transit times with affordability, considering the community's economic constraints and transportation needs.","[11, 10, 19, 13, 14]",11,10,19,13,14
Oakland,"The median income in Oakland is $27,693, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With 47.2% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","41.7% of households do not own a vehicle, and 19.9% use transit. Improving transit accessibility and affordability is crucial, as a significant portion of the community relies on public transportation.","Given the high percentage of low-income households and reliance on public transit, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of affordability. The community would benefit from policies that balance cost with improved transit services, without imposing high driver fees that could indirectly affect overall costs.","[10, 11, 19, 20, 13]",10,11,19,20,13
