community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park is a middle-class community with median household income around $71,000. Many residents are working professionals and city workers. The area has relatively high homeownership rates and stable housing costs.","Residents have moderate discretionary spending power but are price-sensitive to additional taxes and fees. Many households have significant expenses related to housing, transportation, and family needs.","The area is well-served by public transit with the Jefferson Park Transit Center (Blue Line, Metra, buses). However, many residents still rely on cars for work commutes and daily errands. The community has good road access via I-90 and major arterials.","1. Prioritize balanced options that don't overly burden middle-class residents with high taxes/fees
2. Consider strong transit presence but acknowledge car dependency for many trips
3. Look for proposals that improve both transit and driving times without excessive costs
4. Favor moderate fare increases over high sales tax due to impact on overall household budgets
5. Value proposals that reduce congestion while maintaining affordability","[13, 4, 10, 22, 16]",13,4,10,22,16
Forest Glen,"Forest Glen is an affluent area with median household income around $106,000, well above Chicago average. Residents have relatively high disposable income and can generally afford higher transportation costs",High levels of discretionary spending capacity. Most households own cars and have significant retail spending. Higher sales tax would impact but not severely constrain household budgets,Primarily car-dependent suburban-style area with limited transit access. Most residents drive for commuting and errands. Has Metra station but infrequent service. Distance from CTA rail means longer transit times,"1. Given high car dependency and income levels, policies with moderate driving fees are acceptable if they improve traffic flow
2. Higher sales tax is tolerable given affluence, if it funds better transit
3. Transit fare less critical since fewer residents rely on transit
4. Prioritize policies that reduce car travel times given driving prevalence
5. Balance between driving costs and congestion reduction needed","[14, 23, 5, 17, 8]",14,23,5,17,8
North Park,"North Park has a median household income of around $65,000, placing it in the middle-upper range for Chicago. Many residents are working professionals and families with moderate disposable income. The community has a relatively low poverty rate compared to city average.","Residents have moderate discretionary spending capacity, with significant expenditure on housing, transportation, and education. The community has a mix of middle-class and upper-middle-class households who are somewhat price-sensitive but can absorb moderate fee increases.","North Park has moderate transit access with bus routes and proximity to Brown Line, though many residents rely on cars. The area has good road connectivity but experiences some congestion during peak hours. Many residents commute to downtown and other employment centers.","1. Prioritize balanced policies that improve transit service without excessive cost burden
2. Consider moderate driving fees to reduce congestion while maintaining affordability
3. Favor lower sales tax rates to preserve discretionary spending power
4. Select options that reduce transit travel times to benefit commuters
5. Choose policies that maintain reasonable driving costs for car-dependent residents","[13, 4, 10, 22, 16]",13,4,10,22,16
Albany Park,"Albany Park has a median household income of approximately $57,000, which is slightly below Chicago's median. About 15% of residents live below poverty level, indicating a significant portion of the population has limited disposable income","Given the moderate income levels, residents have limited discretionary spending capacity. Many households spend a significant portion of income on essential needs, making them sensitive to additional taxes and transportation costs","The area is well-served by public transit with the Brown Line, multiple bus routes, and relatively good access to major arterials. About 35% of residents use public transit for commuting, while 45% drive. Many residents are transit-dependent",1. Prioritize lower transit fares ($0.75) to support transit-dependent population and moderate-income residents. 2. Moderate tax rate (1%) balances transit funding needs with household budget constraints. 3. Support driving fees ($0.50-$1.00) to improve transit service while managing congestion. 4. Consider travel time improvements for both transit and driving given mixed-mode usage. 5. Balance overall cost burden on residents while maintaining service quality,"[11, 10, 9, 13, 14]",11,10,9,13,14
Portage Park,"Middle-income neighborhood with median household income around $65,000. Many working families with moderate disposable income. About 10% poverty rate indicates some economic constraints",Moderate discretionary spending capacity. Residents are price-sensitive but can afford some additional transportation costs. Many households have significant retail spending in local commercial districts,Mixed transit access - served by Blue Line and multiple bus routes but not as extensive as downtown areas. High car ownership rates (80%+ households). Many residents commute by both car and transit. Good road network with access to expressways,"1. Prioritize balanced options that don't overly burden either drivers or transit users given mixed-mode usage. 2. Moderate tax rates preferred due to middle-income status. 3. Look for proposals that improve transit service while keeping costs reasonable. 4. Consider proposals that reduce congestion given high car usage. 5. Selected proposals 13, 10, 4, 22, and 19 as they offer: a) Moderate tax rates (0.5-1.5%), b) Mix of fare levels that remain affordable, c) Introduction of modest driving fees to fund improvements, d) Notable reductions in both transit and driving times","[13, 10, 4, 22, 19]",13,10,4,22,19
Irving Park,"Irving Park has a median household income of approximately $71,000, which is above Chicago's median. About 10% of residents live below poverty level. The community has a mix of middle-class and working-class households with moderate disposable income.",Residents have moderate discretionary spending capacity. The area has a significant number of homeowners with mortgage obligations. Higher sales taxes would impact household budgets but not severely given the income levels.,"The area has good transit access with Blue Line, Metra UP-NW, and multiple bus routes. Car ownership is high at about 80% of households. Mixed-use development along commercial corridors means many amenities are accessible by both transit and car.",1. Prioritize balanced policies that maintain transit affordability while improving service quality given mixed-income population. 2. Moderate driving fees acceptable as most households can absorb costs and it will improve transit. 3. Prefer lower sales tax rates to preserve discretionary spending. 4. Value proposals that reduce transit travel times given significant transit commuter population. 5. Consider proposals that maintain reasonable driving costs while funding transit improvements.,"[11, 13, 4, 10, 1]",11,13,4,10,1
Dunning,"Dunning is a middle-class community with median household income around $65,000-70,000. Most residents are working professionals and families with moderate disposable income. The area has relatively high car ownership rates.","Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees. Many households own cars and regularly make purchases in nearby commercial areas, making them sensitive to both sales tax changes and transportation costs.","Dunning is a more car-dependent community on Chicago's northwest side. Transit access is limited mainly to bus services, with longer travel times to downtown and other areas. Most residents rely on personal vehicles for commuting and daily trips. The area has good road access but experiences some congestion during peak hours.","1. Prioritize proposals that maintain reasonable driving costs while improving transit service, given high car dependency. 2. Moderate tax increases acceptable if they lead to significant transit improvements. 3. Lower transit fares preferred to encourage occasional transit use. 4. Moderate driving fees acceptable if they reduce congestion. 5. Selected proposals balance between maintaining affordable car use while funding transit improvements. Ranked proposals 10, 13, 4, 19, and 22 as they offer good compromises between driving costs, transit service, and tax burden.","[10, 13, 4, 19, 22]",10,13,4,19,22
Montclare,"Montclare has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. About 12% of residents live below poverty level, making them sensitive to cost increases","Given the moderate income levels, residents have limited discretionary spending. Most household budgets are allocated to essential needs. Higher taxes or transportation costs would significantly impact household budgets","Montclare is a somewhat car-dependent neighborhood on Chicago's northwest side. While served by CTA buses, it lacks direct rail service. About 75% of residents drive to work, while 20% use public transit. The community has above-average car ownership rates","1. Given high car dependency but moderate incomes, prefer policies with lower driving fees and moderate taxes to avoid overburdening drivers. 2. Transit improvements should be balanced against cost impact on working families. 3. Policy 3 ranks first as it maintains low tax with no driving fee while keeping transit affordable. 4. Policy 9 second as moderate tax helps transit while keeping costs manageable. 5. Policy 0 third as it offers lowest fare/tax combo. 6. Policy 12 fourth as current policy. 7. Policy 4 fifth as balanced approach with moderate costs","[3, 9, 0, 12, 4]",3,9,0,12,4
Belmont Cragin,"Belmont Cragin is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, indicating limited disposable income","Given the lower-than-average income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs, making them sensitive to additional transportation costs and sales taxes",The area has moderate transit access with bus services but no L train stations within the community. Car ownership is important for many residents due to work locations. About 30% of residents rely on public transit for commuting,"1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Prefer moderate sales tax (1%) to balance service improvements with tax burden
3. Support moderate driving fees ($0.50) to improve transit without overly burdening drivers
4. Focus on proposals that reduce transit travel times to improve accessibility
5. Consider combined impact of fees/taxes on household budgets","[10, 11, 19, 13, 20]",10,11,19,13,20
Hermosa,"Hermosa is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, indicating limited disposable income","Given the income levels, residents have modest discretionary spending. Higher taxes and fees would significantly impact household budgets. Many families need to carefully balance transportation costs with other essential expenses","The area has moderate transit access with bus routes and proximity to Blue Line, but many residents rely on cars for work commutes. About 75% of households own vehicles, but transit remains important for those without cars",1. Prioritize lower transit fares and moderate taxes given limited disposable income. 2. Consider policies that improve transit service while keeping costs manageable. 3. Balance driving fees to reduce congestion but not overly burden car-dependent workers. 4. Focus on proposals that reduce transit travel times to benefit transit-dependent residents. 5. Selected policies that offer best time savings while minimizing financial impact on working families,"[10, 19, 11, 13, 20]",10,19,11,13,20
Avondale,"Avondale has a median household income of approximately $57,000, which is slightly below Chicago's median. About 15% of residents live below poverty level, suggesting moderate financial constraints for many households","Given the moderate income levels, residents have limited discretionary spending. Higher sales taxes would impact household budgets significantly. Many residents need to balance essential expenses with transportation costs","Avondale has good access to CTA Blue Line and multiple bus routes. About 32% of residents use public transit for commuting, while 55% drive. The area has a mix of transit-dependent and car-dependent households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending for moderate-income residents. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Focus on proposals that reduce transit travel times to benefit the significant transit-using population. 5. Consider proposals that maintain reasonable car travel times for the majority who drive,"[4, 1, 13, 10, 7]",4,1,13,10,7
Logan Square,"Logan Square has a median household income of around $71,000, slightly above Chicago's median. However, there's significant income diversity with about 15% of residents below poverty level. The area has seen gentrification leading to increased housing costs affecting disposable income.","Residents have moderate discretionary spending power but face rising living costs. The area has many local businesses, restaurants, and entertainment venues that residents frequent. Higher sales taxes would impact local spending patterns.","Well-served by Blue Line L train and multiple bus routes. About 30% of residents use public transit for commuting, 45% drive, and significant bicycle usage. The area has good transit connectivity to downtown and neighboring areas.","1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed transportation usage. 2. Consider moderate tax rates to maintain transit service while preserving discretionary spending. 3. Support policies that improve transit times without excessive fees given significant transit ridership. 4. Factor in impact on local businesses from sales tax changes. 5. Selected proposals 13, 10, 4, 22, and 19 as they offer good transit time improvements with moderate cost increases, balancing needs of diverse income levels and transportation modes.","[13, 10, 4, 22, 19]",13,10,4,22,19
Humboldt Park,"Humboldt Park has a median household income of approximately $37,000, significantly below Chicago's median. About 28% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on basic necessities, making them sensitive to additional transportation costs and sales taxes","About 35% of households don't own vehicles and rely heavily on public transit. The area has several bus routes and is near the Blue Line, but transit access could be improved. Many residents are transit-dependent for work commutes and accessing essential services",1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Prefer lower sales tax rates as residents have limited discretionary income. 3. Support moderate driving fees to improve transit service without overly burdening car-dependent households. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel time to improve accessibility to jobs and services,"[1, 10, 0, 9, 4]",1,10,0,9,4
West Town,"West Town has a relatively high median household income around $95,000, with many young professionals and families. Residents have moderate to high disposable income and can generally afford transportation costs","Area has high discretionary spending capacity with numerous restaurants, shops, and entertainment venues. Residents frequently make discretionary trips for dining, shopping, and recreation","Well-served by CTA Blue Line, multiple bus routes, bike lanes, and major arterial roads. Mixed-use development pattern with good walkability. Many residents use multiple transportation modes regularly","1. Prioritize balanced policies that improve both transit and driving times without excessive costs given the multi-modal nature of the area. 2. Higher income means some tolerance for fees/taxes to fund improvements. 3. Focus on proposals that reduce transit travel times to support the area's mixed-use character. 4. Consider moderate driver fees to manage congestion while maintaining accessibility. 5. Selected proposals 14, 23, 5, 13, and 11 as they offer significant transit time improvements with manageable cost increases, matching the area's demographics and travel patterns","[14, 23, 5, 13, 11]",14,23,5,13,11
Austin,"Austin has a median household income of approximately $33,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs","Austin has access to Blue Line L train and several bus routes, but many residents rely on cars. About 65% of households own vehicles. The community faces longer than average commute times, with many residents traveling to jobs outside the area","1. Given low income levels, prioritize proposals with lower transit fares and taxes to maintain affordability. 2. Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3. Balance between travel time improvements and cost impacts. 4. Focus on proposals that reduce transit travel times to help both transit users and those who might switch from driving. 5. Selected proposals that offer meaningful travel time improvements while keeping combined costs (fares, taxes, fees) manageable for low-income residents","[10, 1, 19, 4, 13]",10,1,19,4,13
West Garfield Park,"West Garfield Park is one of Chicago's lowest-income communities with median household income around $24,000. About 43% of residents live below poverty level, making disposable income very limited","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access via Green Line and bus routes but faces connectivity challenges. About 40% of households don't own vehicles and rely heavily on public transit. Average commute times are higher than city average,"1. Given very limited disposable income, prioritize lowest combined costs (fare + tax) 
2. Need good transit service since many residents are transit-dependent 
3. Lower transit fares more important than driving fees since car ownership is low 
4. Moderate tax rate to balance service quality and household burden 
5. Selected proposals that reduce transit travel time while keeping costs affordable","[11, 10, 9, 2, 1]",11,10,9,2,1
East Garfield Park,"East Garfield Park is a low-income community with median household income around $24,000, significantly below Chicago's average. About 42% of residents live below poverty level, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Many households rely on public assistance and must prioritize essential needs like housing and food over other expenses",The area has good transit access with Green Line L service and several bus routes. Car ownership is low at about 50% of households. Many residents are transit-dependent for accessing jobs and services,"1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability
2. Lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending
3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers
4. Balance between improved transit times and keeping costs low for transit-dependent residents
5. Selected proposals that reduce transit travel times from current 58.8 minutes while maintaining affordability","[2, 11, 1, 10, 20]",2,11,1,10,20
Near West Side,"Near West Side has a mixed income profile with median household income around $71,000. The area includes both affluent professionals and lower-income residents. Major employers include the Illinois Medical District and University of Illinois Chicago.",Significant discretionary spending capacity exists among professionals but also contains cost-sensitive populations. The area has high retail and entertainment spending due to proximity to downtown and local commercial corridors.,"Excellent transit access with multiple CTA L lines (Blue, Green, Pink) and bus routes. High walkability and bikability scores. Good road network with access to expressways. Mixed car ownership rates with many households being car-free by choice.","1. Prioritize policies that maintain affordable transit while improving service given high transit usage
2. Balance driving fees to manage congestion while not overly burdening essential car trips
3. Moderate tax rates to support transit without excessive burden on local businesses
4. Focus on proposals that reduce transit travel times to benefit large transit-dependent population
5. Consider mixed income levels when evaluating fare impacts","[20, 11, 14, 23, 13]",20,11,14,23,13
North Lawndale,"North Lawndale has one of the lowest median household incomes in Chicago at around $25,000, with 43% of residents living below poverty level. This indicates very limited disposable income for most residents","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes","The area has moderate transit access with Pink Line stations and bus routes, but 36% of households don't own vehicles. Many residents are transit-dependent. Average commute times are higher than city average","1. Given high poverty rates, prioritize lowest fares and taxes to preserve limited disposable income. 2. Need balance of affordable transit access for transit-dependent residents while maintaining service quality. 3. Lower driving fees preferred as many essential workers need cars but can't afford high fees. 4. Selected proposals that minimize combined burden of fares/fees/taxes while maintaining reasonable service levels. 5. Ranked proposals with 0.5-1.0% tax rates higher than 1.5% to avoid excessive burden on limited discretionary spending","[0, 9, 3, 1, 10]",0,9,3,1,10
South Lawndale,"South Lawndale has a relatively low median household income around $36,000, with about 28% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity. The community has high cost burden for basic necessities, making them particularly sensitive to both sales tax increases and transportation costs.","The area has moderate transit access with Pink Line and several bus routes. About 30% of households don't own vehicles and rely on public transit. Average commute times are higher than city average, with many residents traveling to jobs outside the community.","1. Given low incomes, prioritize lowest combined cost burden (fare + tax + fees). 2. Need balance of affordable transit for transit-dependent population and reasonable driving costs for working families. 3. Favor options with lower transit fares ($0.75) and moderate taxes (0.5-1.0%) to maintain service. 4. Consider moderate driving fees ($0.50) to fund transit while not overly burdening drivers. 5. Seek improved transit times to benefit large transit-dependent population.","[1, 10, 0, 9, 4]",1,10,0,9,4
Lower West Side,"Lower West Side has a median household income of approximately $43,000, which is below Chicago's median. Many residents work in service and manufacturing jobs, with about 22% of the population living below poverty level. This suggests limited disposable income for many households.","Given the lower income levels, discretionary spending is limited. Many households need to carefully budget for essential expenses. Higher sales taxes or transportation costs would significantly impact household budgets.","The area has good access to public transit with Pink Line stations and several bus routes. About 30% of households don't own cars. Many residents rely on public transit for commuting to work and accessing services. The area is relatively close to downtown, making transit a viable option.","1. Given limited disposable income, prioritize lower fares and taxes to protect household budgets. 2. Strong transit dependency means policies should maintain good transit service. 3. Lower driving fees preferred since many working families need cars for jobs/errands. 4. Balance between transit improvement and cost burden leads to moderate policy combinations. 5. Selected policies that reduce transit travel times while keeping costs manageable for mixed-mode households.","[10, 9, 3, 0, 12]",10,9,3,0,12
Loop,"The Loop has one of the highest median household incomes in Chicago, with many residents working in professional and financial services. The average household income is well above $100,000, indicating high disposable income and ability to absorb transportation costs","Residents have significant discretionary spending power, with high levels of retail, dining, and entertainment expenditure. The impact of sales tax increases would be noticeable but manageable given the income levels","The Loop has excellent transit accessibility with multiple L lines, Metra stations, and bus routes. It also has high walkability scores. While many residents own cars, transit is a viable and widely-used option. Traffic congestion is a major concern during peak hours","1. Given high incomes, can prioritize time savings over cost savings. 2. Heavy transit infrastructure suggests policies supporting transit use would be beneficial. 3. Congestion is a major issue, so policies that reduce car usage through fees are acceptable. 4. Higher sales tax is tolerable given income levels if it improves transit. 5. Prefer balanced approaches that improve both transit and driving times. Selected policies that maximize time savings while keeping costs at moderate levels, with preference for proposals that reduce congestion through driving fees","[23, 14, 26, 20, 11]",23,14,26,20,11
Near South Side,"Near South Side has relatively high median household income around $83,000. Many residents are professionals and higher-income workers with significant disposable income. The area has seen substantial development of luxury condos and apartments.","Residents have high discretionary spending capacity and frequently use both transit and cars. The area has many retail establishments, restaurants, and entertainment venues. Higher sales taxes would impact discretionary spending but most households can absorb the cost.","The area has excellent transit access with multiple L lines (Red, Green, Orange), bus routes, and Metra stations. It's also very walkable and bikeable. Many residents commute to the Loop. While car ownership is high, many households are not car-dependent due to good transit options.",1. Prioritize proposals that balance transit improvements with moderate costs given the area's affluence and multi-modal nature. 2. Higher driver fees acceptable as many residents have transit alternatives. 3. Moderate sales tax increase (1%) preferred over highest rate given retail density. 4. Lower transit fares less critical given income levels. 5. Value travel time savings for both modes since residents use both. Selected proposals that reduce transit times while keeping costs reasonable.,"[14, 23, 13, 22, 16]",14,23,13,22,16
Armour Square,"Armour Square has a median household income of approximately $35,000, significantly below Chicago's average. The community has a high percentage of low-income residents and seniors, making them particularly sensitive to cost increases","Limited discretionary spending capacity due to lower income levels. Many residents spend a large portion of their income on basic necessities. The community has a high concentration of Asian Americans, particularly in Chinatown, where local businesses depend on accessibility for customers","Well-served by public transit with Red Line CTA station and multiple bus routes. High transit dependency with lower car ownership rates. Dense, walkable neighborhood with significant commercial activity in Chinatown area. Close proximity to downtown increases importance of efficient transit connections",1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Prefer lower sales tax rates as many residents have limited disposable income. 3. Support moderate driving fees to improve transit service without overly burdening local businesses. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel time to improve access to jobs and services,"[1, 10, 0, 9, 4]",1,10,0,9,4
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs",Douglas has good transit access with Green Line stations and multiple bus routes. About 40% of households don't own cars. Many residents rely on public transit for work commutes and daily activities. The area has relatively good proximity to downtown Chicago,"1. Prioritize low transit fares due to high transit dependency and low income levels. 2. Moderate sales tax to maintain transit service quality while not overly burdening low-income residents. 3. Support some driving fees to improve transit service and reduce congestion, but avoid highest fees. 4. Balance between transit service improvements and cost burden on residents. 5. Focus on proposals that reduce transit travel time while keeping fares affordable","[10, 11, 9, 1, 2]",10,11,9,1,2
