community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Washington Avenue Coalition / Memorial Park,The Washington Avenue Coalition / Memorial Park area generally has a higher disposable income compared to other neighborhoods in Houston.,"Residents in this area tend to have higher discretionary spending, often on dining, entertainment, and leisure activities.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership.","Given the higher disposable income and discretionary spending, the community can absorb slightly higher costs if it results in better services. The focus is on reducing travel time and improving transit services, even if it means a moderate increase in taxes or fees. The community values efficient transit options to reduce congestion and improve environmental outcomes. Therefore, proposals with moderate to high driver fees and transit fares, which significantly reduce travel times, are prioritized. A balance between tax rates and service improvements is also considered, with a preference for proposals that enhance transit efficiency without overly burdening residents with high taxes.","[23, 20, 17, 14, 11]",23,20,17,14,11
Afton Oaks / River Oaks,Afton Oaks / River Oaks is a relatively affluent area with higher than average disposable income.,"Residents in this neighborhood have significant discretionary spending, often on luxury goods and services.","The area has good accessibility to resources and services, with a high rate of car ownership and less reliance on public transit.","Given the high disposable income and discretionary spending, the community can absorb higher costs if it results in better services. However, the preference is to maintain or improve current travel times and costs. The neighborhood's high car ownership means that policies reducing driving time and cost are favorable. Therefore, proposals with lower transit fares and moderate driver fees are prioritized to encourage transit use without significantly impacting car users. A moderate sales tax is acceptable if it improves transit services, as it aligns with the community's ability to support public goods.","[1, 3, 8, 11, 17]",1,3,8,11,17
Neartown / Montrose,Neartown / Montrose is a relatively affluent area with a higher than average disposable income compared to other Houston neighborhoods.,"Residents in Neartown / Montrose tend to have higher discretionary spending on dining, entertainment, and cultural activities.","The neighborhood has good access to public transit and is walkable, with many amenities and services within a short distance.","Given the higher disposable income, residents can afford a moderate increase in transit fares and driver fees if it results in significantly improved transit services and reduced travel times. The neighborhood's good access to public transit means that policies that enhance transit efficiency and reduce congestion are beneficial. A balance between tax rates and fare/fee levels is crucial to ensure that the community's discretionary spending is not overly impacted. Therefore, proposals with moderate sales tax and driver fees, combined with reduced travel times, are prioritized.","[1, 3, 8, 11, 17]",1,3,8,11,17
Alief,"Alief is a diverse community with a moderate to low average disposable income, where many residents are budget-conscious.","Residents in Alief prioritize essential spending, with limited discretionary consumption due to budget constraints.","Alief has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of the area and limited transit options.","Given the moderate to low disposable income in Alief, policies with lower transit fares and driving fees are preferred to minimize the financial burden on residents. A lower sales tax is also favored to preserve disposable income for essential goods. However, improving transit times is important to enhance accessibility and reduce reliance on personal vehicles. Therefore, proposals that balance lower costs with improved transit times are prioritized. The top choices reflect a preference for lower fares and fees, with moderate improvements in transit times, while keeping the sales tax at a manageable level.","[0, 7, 2, 10, 1]",0,7,2,10,1
Sharpstown,"Sharpstown has a moderate to low disposable income level, with many residents working in service and retail sectors.","Residents in Sharpstown have limited discretionary spending, prioritizing essential goods and services over luxury items.","Sharpstown has moderate accessibility to public transit, with many residents relying on buses and some using personal vehicles for commuting.","Given Sharpstown's moderate to low disposable income, policies with lower transit fares and moderate driver fees are preferred to minimize financial strain on residents. A lower sales tax is also favored to maintain affordability of essential goods. Improved transit times are important to enhance accessibility for those relying on public transportation. Therefore, proposals with a balance of lower fares, moderate driver fees, and reasonable travel times are prioritized.","[0, 7, 10, 2, 13]",0,7,10,2,13
Gulfton,"Gulfton is a lower-income neighborhood with many residents working in low-wage jobs, resulting in limited disposable income.","Residents in Gulfton have limited discretionary spending, prioritizing essential goods and services over luxury items.","Gulfton has moderate access to public transit, but many residents rely on it due to lower car ownership rates and the need for affordable transportation options.","Given the limited disposable income and reliance on public transit, proposals with lower transit fares and moderate driver fees are prioritized to ensure affordability and improved transit services. A lower sales tax is preferred to minimize the impact on discretionary spending. The goal is to balance improved transit accessibility with affordability, considering the community's economic constraints.","[0, 7, 2, 10, 1]",0,7,2,10,1
West University Place,"West University Place is known for its high disposable income, with many residents having substantial financial resources.","Residents in West University Place have a high level of discretionary consumption, often spending on luxury goods, services, and travel.","The area has good accessibility to resources and services, with many residents relying on personal vehicles for transportation, though transit options are available.","Given the high disposable income and discretionary consumption, the community can afford higher taxes and fees if it results in better services. However, since many residents rely on personal vehicles, policies that significantly increase driving costs may be less favorable. The focus is on balancing improved transit services with reasonable costs, both for transit users and drivers. Lower transit fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it leads to significant improvements in transit services, as the community can absorb this cost.","[1, 8, 3, 10, 19]",1,8,3,10,19
Westwood,"Westwood has a moderate to low disposable income, with many residents working in service and blue-collar jobs.","Residents in Westwood have limited discretionary spending, focusing primarily on essential goods and services.","Westwood has moderate accessibility to public transit, but many residents rely on personal vehicles due to limited transit options and longer travel times.","Given the moderate to low disposable income in Westwood, policies with lower transit fares and driving fees are preferred to minimize the financial burden on residents. A lower sales tax is also favored to preserve discretionary spending. However, improving transit times is crucial to encourage public transit use and reduce reliance on personal vehicles. Therefore, the selected policies balance lower costs with improved transit times, considering the community's financial constraints and need for better transit services.","[1, 0, 7, 10, 3]",1,0,7,10,3
Braeburn,"Braeburn has a moderate to low disposable income level, with many residents working in service and blue-collar jobs.","Residents in Braeburn have limited discretionary spending, prioritizing essential goods and services over luxury items.","Braeburn has moderate accessibility to public transit, but many residents rely on personal vehicles due to the spread-out nature of the neighborhood and limited transit options.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as better transit can reduce reliance on personal vehicles and lower overall transportation costs. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[1, 7, 10, 16, 19]",1,7,10,16,19
Meyerland,Meyerland is a middle to upper-middle-class neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Meyerland have a moderate to high level of discretionary consumption, often spending on quality education, dining, and leisure activities.","Meyerland has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making driving a common mode of transportation.","Given the higher disposable income and discretionary consumption, Meyerland residents can afford moderate increases in transit fares and driving fees if it results in better services and reduced travel times. The neighborhood's reliance on cars suggests that reducing driving time is important, but improving transit times could encourage more residents to use public transportation, reducing congestion. A balanced approach with moderate taxes and fees that improve both transit and driving conditions is preferred. Therefore, proposals with moderate sales tax and driving fees, along with reduced travel times, are prioritized.","[1, 3, 8, 11, 19]",1,3,8,11,19
Braeswood,Braeswood is a middle to upper-middle-income neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Braeswood have a moderate to high level of discretionary consumption, often spending on dining, entertainment, and leisure activities.","Braeswood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making driving a common mode of transportation.","Given the higher disposable income and discretionary consumption, Braeswood residents can afford slightly higher costs if it results in better services. The neighborhood values reduced travel times and improved transit services, but also wants to maintain reasonable costs. Therefore, proposals with moderate taxes and fees that significantly improve transit times are prioritized. Proposals with the highest taxes are deprioritized due to the impact on discretionary spending, despite potential transit improvements.","[1, 3, 8, 11, 19]",1,3,8,11,19
Medical Center,The Medical Center neighborhood has a relatively high disposable income due to the presence of healthcare professionals and researchers.,"Residents in the Medical Center area have moderate to high discretionary consumption, often spending on dining, entertainment, and healthcare services.","The area has good accessibility to resources and services, with a strong reliance on both public transit and personal vehicles due to the presence of the Texas Medical Center.","Given the high disposable income, residents can afford a moderate increase in sales tax and transit fares if it results in significantly improved transit services. The focus is on reducing travel time and improving transit efficiency, as many residents rely on public transportation to commute to work. A balance between fare, tax, and driving fees is crucial to ensure that both transit users and drivers benefit. Proposals with a moderate sales tax and fare, combined with a higher driving fee, are preferred to encourage a shift from driving to transit, reducing congestion and emissions. The top-ranked proposals offer the best trade-off between cost and improved transit times, benefiting the community's overall accessibility and quality of life.","[1, 3, 8, 11, 19]",1,3,8,11,19
Astrodome Area,"The Astrodome Area has a moderate level of disposable income, with a mix of middle-income households and some lower-income residents.","Residents in the Astrodome Area have moderate discretionary spending, with a focus on essential goods and services, and some spending on leisure and entertainment.","The Astrodome Area has decent accessibility to resources and services, with a reliance on both public transit and personal vehicles for commuting and daily activities.","Given the moderate disposable income, it is important to balance the cost of transit fares and driving fees with the benefits of reduced travel times and improved transit services. Lower fares and fees are preferred to minimize the financial burden on residents, while moderate sales tax rates are acceptable if they significantly improve transit services. The focus is on reducing travel times for both transit and driving, as well as maintaining affordability for residents who rely on both modes of transportation.","[1, 8, 3, 10, 19]",1,8,3,10,19
South Main,"The South Main neighborhood has a moderate level of disposable income, with a mix of middle-income households and some lower-income residents.","Residents in South Main tend to have moderate discretionary spending, with a focus on essential goods and services, and some spending on leisure and entertainment.","The neighborhood has decent access to public transit, but many residents rely on driving due to the spread-out nature of services and employment centers.","Given the moderate disposable income, it is important to balance costs with benefits. Lower transit fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services. Reducing travel times is crucial for both modes to enhance accessibility. Therefore, proposals with lower fares, moderate driver fees, and reasonable travel times are prioritized.","[1, 8, 3, 19, 11]",1,8,3,19,11
Brays Oaks,"Brays Oaks has a moderate to low disposable income, with many residents working in service and blue-collar jobs.","Residents in Brays Oaks have limited discretionary spending, prioritizing essential goods and services.","The area has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of services and employment centers.","Given the moderate to low disposable income, it is crucial to keep both transit fares and driving fees affordable to avoid burdening residents financially. A lower sales tax is preferred to maintain discretionary spending on essentials. Improving transit times is beneficial, but not at the cost of significantly higher fares or fees. Therefore, proposals with lower fares and moderate driving fees, which also improve transit times, are prioritized. The balance between cost and improved transit service is key, with a slight preference for lower sales tax to minimize impact on overall consumption.","[0, 7, 2, 10, 1]",0,7,2,10,1
Westbury,"Westbury has a moderate level of disposable income, with a mix of middle-income families and some lower-income households.","Residents in Westbury have moderate discretionary spending, with a focus on essential goods and services, and some spending on leisure and non-essential items.","Westbury has decent accessibility to resources and services, but public transit options are limited, making car travel a primary mode of transportation for many residents.","Given Westbury's moderate disposable income, it is important to balance the cost of transportation with the benefits of improved transit services. Lower transit fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times. The top-ranked proposals prioritize reducing travel time and cost for both transit and driving, while considering the impact on residents' disposable income and discretionary consumption.","[1, 8, 3, 10, 19]",1,8,3,10,19
Willow Meadows / Willowbend,Willow Meadows / Willowbend is a middle-income neighborhood with moderate disposable income levels.,"Residents have a balanced discretionary consumption pattern, spending on essentials and some luxury items.","The neighborhood has moderate accessibility to resources and services, with a reliance on both driving and public transit.","Given the moderate disposable income, it is important to keep costs low while improving transit times. A lower transit fare and moderate driver fee can encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it results in better transit services. The focus is on reducing travel times and costs for both transit and driving, while ensuring that the financial burden on residents is minimized. Proposals with lower fares and moderate driver fees are prioritized to balance cost and service improvements.","[1, 8, 3, 10, 19]",1,8,3,10,19
Fondren Gardens,"Fondren Gardens has a moderate disposable income level, with many residents working in blue-collar and service jobs.","Residents in Fondren Gardens tend to prioritize essential spending, with limited discretionary consumption due to moderate income levels.","The neighborhood has limited access to public transit options, making car travel a necessity for many residents, though transit improvements could benefit those without cars.","Given the moderate income levels, it is important to minimize additional financial burdens on residents. Therefore, lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as this could benefit residents who rely on public transportation. Reducing travel times for both transit and driving is also a priority to improve accessibility and convenience. The selected proposals balance these considerations by offering lower fares and fees while aiming to reduce travel times, thus enhancing overall accessibility without imposing excessive financial strain.","[1, 8, 3, 10, 19]",1,8,3,10,19
Central Southwest,"Central Southwest has a moderate disposable income level, with many residents working in blue-collar and service jobs.","The community tends to prioritize essential spending, with limited discretionary consumption due to moderate income levels.","Public transit access is crucial for many residents, as car ownership is not universal, and transit is a primary mode of transportation for accessing jobs and services.","Given the moderate income levels, affordability of transit fares is crucial, so lower fares are preferred. A moderate sales tax is acceptable if it significantly improves transit services, as many residents rely on public transportation. Driver fees are less of a concern since car ownership is not as high, but reducing congestion and improving transit times are important. Therefore, proposals with lower fares, moderate sales tax, and reasonable driver fees that improve transit times are prioritized.","[7, 10, 13, 19, 22]",7,10,13,19,22
Fort Bend / Houston,"Fort Bend / Houston has a moderate to high disposable income level, with many residents having the financial flexibility to absorb slight increases in transportation costs.","The community has a diverse range of discretionary spending, with residents investing in housing, education, and leisure activities, indicating a need to balance transportation costs with other expenditures.","The area has moderate accessibility to resources and services, with a reliance on both personal vehicles and public transit, making efficient and cost-effective transportation options crucial.","Given the moderate to high disposable income, the community can handle a slight increase in sales tax if it significantly improves transit services. Reducing travel time is a priority, as it enhances accessibility and quality of life. Therefore, proposals with lower transit fares and moderate driver fees are preferred to encourage public transit use and reduce congestion. The balance between tax, fare, and fee is crucial to ensure affordability while improving service quality. Proposals with a 1% sales tax and moderate fare and fee adjustments are prioritized to maintain a balance between cost and service improvement.","[11, 10, 19, 13, 8]",11,10,19,13,8
IAH Airport,"The IAH Airport super neighborhood has a moderate disposable income, with many residents employed in airport-related services and industries.","Discretionary consumption is moderate, with spending focused on essential services and some leisure activities, influenced by the proximity to the airport.","Accessibility is primarily car-dependent due to the airport's location, but there is a need for improved transit options to support airport workers and travelers.","Given the moderate disposable income, it is important to balance costs with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use without overly burdening residents financially. A moderate sales tax is acceptable if it significantly improves transit times, as this would benefit both workers and travelers. The focus is on reducing travel times and costs for both transit and driving, while ensuring that the financial impact on residents is manageable.","[1, 8, 3, 10, 19]",1,8,3,10,19
Kingwood,Kingwood is a relatively affluent area with higher than average disposable income compared to other Houston neighborhoods.,"Residents in Kingwood have a higher level of discretionary consumption, often spending on leisure, dining, and other non-essential goods and services.","Kingwood has limited public transit options, with most residents relying on personal vehicles for commuting and accessing services.","Given Kingwood's higher disposable income and reliance on personal vehicles, the community would benefit from policies that improve transit times without significantly increasing costs. Lower transit fares and moderate driver fees could encourage some residents to switch to transit, reducing congestion. However, a high sales tax would be less favorable due to its impact on discretionary spending. Therefore, policies with lower fares and moderate driver fees, combined with a moderate sales tax, are prioritized to balance improved transit services with minimal financial impact.","[1, 3, 8, 10, 19]",1,3,8,10,19
