community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740, with 44.1% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, about 27% earn under $50,000, so policy impacts on lower-income households must be considered.","The area has good transportation options with 90.2% of households having at least one vehicle and 13.4% using transit. The high car ownership (48.6% having 2+ vehicles) suggests strong preference for driving, while transit usage indicates the importance of maintaining transit service.",1. Prioritized policies that balance driving convenience with moderate fees since 61.7% drive alone. 2. Considered moderate tax rates to maintain transit service without overly burdening discretionary spending. 3. Favored proposals with lower transit fares to support the 13.4% transit users and encourage more transit use. 4. Selected options that reduce car travel times to benefit the majority who drive. 5. Avoided highest tax/fee combinations given the significant middle-income population.,"[13, 4, 10, 22, 19]",13,4,10,22,19
Forest Glen,"Forest Glen is an affluent community with median household income of $139,046 and 63% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($70,693), residents likely have substantial discretionary spending. A sales tax increase would impact this spending, but the community can generally handle higher taxes better than lower-income areas","Car-centric community with 95% of households owning cars and 68.1% using cars for commuting. Only 10.5% use transit, suggesting good road access but limited transit dependence. 17.2% work from home","1. Given high car ownership and usage, prioritize proposals that improve driving times while maintaining reasonable costs. 2. Community can afford moderate fee increases if they improve service. 3. Lower priority on transit improvements due to low usage, but maintain reasonable fares for the 10.5% transit users. 4. Balance tax increases against service improvements since residents have significant taxable consumption. 5. Focus on proposals that reduce congestion given high car dependency","[14, 5, 23, 11, 2]",14,5,23,11,2
North Park,"North Park has a median income of $74,649, with 23.2% earning over $150,000 but also 34.3% earning under $50,000. This suggests a mixed-income community where transportation costs impact households differently","With a per capita income of $37,156, residents have moderate discretionary spending power. Higher sales taxes would affect the 34.3% lower-income households more significantly, while higher transit fares or driving fees would impact the 61.1% who drive","85.4% of households have at least one car, with 55.6% driving alone to work. 17.5% use transit and mean commute time is 34 minutes. The community needs balanced policies that serve both drivers and transit users","1. Prioritize proposals with moderate tax rates to protect discretionary spending. 2. Consider the large driving population (61.1%) when evaluating driving fees. 3. Support transit improvements for the significant transit-using population (17.5%). 4. Balance travel time improvements with cost impacts. 5. Selected proposals 13, 10, 4, 12, and 3 as they offer good compromises between transit service improvements and cost burden, with moderate taxes and fees that won't overly burden the mixed-income population","[13, 10, 4, 12, 3]",13,10,4,12,3
Albany Park,"Mixed-income community with 31.3% earning under $50k, 29.3% middle income ($50k-$100k), and 39.3% earning over $100k. This suggests varying levels of sensitivity to transportation costs and taxes","Given the income distribution, about one-third of residents may have limited discretionary spending power and would be sensitive to fare increases and sales tax. Higher-income households (39.3%) have more flexibility to absorb increased costs","Good mix of transportation options with 23.7% using transit and 45.5% driving alone. 19.1% have no vehicle, making transit accessibility crucial. The area has relatively high transit usage compared to city average",1. Prioritize policies that maintain affordable transit fares due to significant transit-dependent population. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Prefer lower sales tax rates due to large proportion of lower/middle-income residents. 4. Balance between transit improvement and cost burden on residents. 5. Selected policies that reduce transit travel times while keeping fares accessible,"[11, 10, 4, 13, 1]",11,10,4,13,1
Portage Park,"Portage Park has a median household income of $85,473, with about 30.8% of households earning less than $50,000. The community has moderate disposable income, suggesting sensitivity to both transit fares and sales tax increases.","With per capita income of $38,488, residents have moderate discretionary spending power. Higher sales taxes would impact household budgets, especially for the 30.8% lower-income households. The community needs to balance transportation costs with other essential expenses.","89.9% of households own at least one vehicle, with 62.9% driving alone to work. Only 14% use transit, suggesting strong car dependency. Mean commute time is 37.1 minutes, indicating significant transportation needs.","1. Given high car ownership and driving rates, policies with moderate driving fees are acceptable if they improve transit. 2. With moderate income levels, avoid highest tax/fare combinations. 3. Prioritize policies that reduce overall travel times while keeping costs reasonable. 4. Consider the 14% transit users and 10.1% car-less households needing affordable transit. 5. Balance between driving efficiency and transit improvement given the mixed-mode usage.","[13, 4, 10, 22, 19]",13,4,10,22,19
Irving Park,"Irving Park has a median household income of $86,849, with 43.1% of households earning over $100,000. However, 28.6% earn less than $50,000, indicating a mix of income levels that need consideration for transportation costs","With a per capita income of $48,320, residents have moderate discretionary spending power. Higher sales taxes would impact consumption, especially for the 28.6% lower-income households","86.1% of households own at least one car, with driving alone (49.6%) being the primary commute mode. Transit usage is significant at 18.5%, suggesting good transit access. 13.9% of households have no vehicle and rely on alternative transportation",1. Prioritized balanced policies that maintain transit affordability while improving service. 2. Considered the significant car ownership and driving population when evaluating driving fees. 3. Selected policies that minimize impact on lower-income residents while maintaining service quality. 4. Favored proposals with moderate tax increases to support transit without overly burdening discretionary spending. 5. Weighted travel time improvements against cost increases for both transit and driving users,"[13, 4, 10, 21, 3]",13,4,10,21,3
Dunning,"Dunning has relatively high disposable income with 41.1% of households earning over $100,000. However, 29.3% earn under $50,000, indicating income diversity that needs consideration","With 93.7% of households owning at least one vehicle and high car dependency (72.1% drive alone), residents likely have significant transportation expenses. Higher-income households have more flexibility to absorb increased costs","The area shows heavy car reliance with low transit usage (7.3%) and walk/bike (1.2%). This suggests limited transit accessibility currently, though most households can afford car ownership",1. Prioritize policies that improve transit service while keeping driving viable given high car dependency. 2. Can accept moderate tax increases given income levels. 3. Support gradual driving fee introduction to fund transit improvements. 4. Balance fare increases with service improvements. 5. Selected policies that reduce transit travel times while maintaining reasonable driving times. Ranked proposals that combine moderate tax increases (1-1.5%) with graduated driving fees and moderate fares to improve overall service without excessive burden,"[14, 23, 13, 22, 11]",14,23,13,22,11
Montclare,"Montclare has a median household income of $69,038, with about 38.3% of households making less than $50,000 annually. This suggests moderate disposable income levels, making residents somewhat sensitive to additional transportation costs","Given the income distribution and average household size of 2.9, many families likely have limited discretionary spending capacity. Higher sales taxes would impact household budgets, especially for the 38.3% lower-income households","The community heavily relies on cars with 74.9% driving alone and 87.3% of households having at least one vehicle. Only 4.4% use transit, suggesting limited transit accessibility or convenience. Current transit times are significantly higher than driving times","1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, favored moderate driving fees ($0.50) over high fees ($1.00) to avoid excessive burden. 3. Selected proposals with moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Considered proposals that reduce both car and transit travel times to benefit both user groups. 5. Aimed to maintain reasonable car costs given high car dependency while improving transit service","[4, 1, 13, 7, 10]",4,1,13,7,10
Belmont Cragin,"Belmont Cragin is a working-class community with moderate income levels - 42.9% of households earn less than $50,000 annually, while 28.5% earn over $100,000. This suggests sensitivity to both transit fares and sales tax increases.","With a large average household size of 3.2 and significant portion of lower-middle income households, discretionary spending is likely limited. Higher sales taxes would notably impact household budgets.","84.3% of households have at least one vehicle, with driving alone (57.7%) and carpooling (13.3%) being primary commute modes. Transit usage is moderate at 15.3%, suggesting need for both efficient driving and transit options.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary income. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3. Selected moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Considered travel time improvements for both modes given mixed-mode usage. 5. Weighted impact on lower-income households more heavily given community demographics.,"[4, 1, 13, 7, 10]",4,1,13,7,10
Hermosa,"Hermosa has a median household income of $66,073, with about 38% of households earning less than $50,000 annually. This suggests moderate disposable income levels, making residents sensitive to both transit fares and sales tax increases.","With a per capita income of $27,053 and average household size of 3.1, discretionary spending is likely limited. Many households need to carefully balance transportation costs with other essential expenses.","87.5% of households own at least one vehicle, with 60.9% driving alone to work and 17.7% using transit. This indicates a car-dependent community but with significant transit usage, suggesting need for balanced policy.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary income. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3. Selected proposals with lower transit fares ($0.75-$1.25) to support transit-dependent residents. 4. Balanced travel time improvements with cost impacts. 5. Considered high vehicle ownership rates while maintaining affordable transit options.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Avondale,"Mixed-income community with 43.5% making $100k+ but also 32.6% under $50k. About 15.6% are low-income (<$25k), suggesting need to consider affordability","Given the income distribution, higher sales taxes would affect both high and low-income residents, but impact would be more severe for the 32.6% lower-income households who have less discretionary spending","68% own 1+ vehicles, with 19.8% car-free. 21.5% use transit and 49.7% drive alone for commuting. Good mix of transportation options suggests need to balance both transit and driving improvements","1. Prioritize moderate tax (1%) to balance revenue needs with affordability. 2. Lower transit fares ($0.75) to help lower-income residents and encourage transit use. 3. Include driving fees to reduce congestion and fund transit. 4. Focus on proposals that reduce both transit and driving times. 5. Consider proposals 11, 10, 13, 20, and 19 as they offer good balance of improved service, moderate costs, and reduced travel times for both modes","[11, 10, 13, 20, 19]",11,10,13,20,19
Logan Square,"Logan Square has a relatively high median income of $97,759, with 48.9% of households earning over $100,000. However, there's income diversity with 24.5% earning under $50,000, suggesting varying levels of disposable income across the community","With a high per capita income of $62,532, many residents have significant discretionary spending power. However, the community shows mixed consumption patterns due to income diversity. Higher sales taxes would impact all residents, but particularly the 24.5% lower-income households","The area shows diverse transportation usage: 26.5% use transit, 42% drive (alone or carpool), and 21.2% have no vehicle. The community has good transit access with multiple bus routes and Blue Line stations, making transit policies particularly relevant",1. Prioritized proposal 11 as it balances moderate tax (1%) with low transit fare ($0.75) while using driver fees to improve transit times. 2. Selected proposal 13 as second choice for similar balance but with standard fare. 3. Chose proposal 10 for good transit times with moderate driver fee. 4. Picked proposal 14 for efficient transit times though higher driver fees. 5. Selected proposal 4 for low tax impact while maintaining decent service levels. Considered high transit usage (26.5%) and significant car-free population (21.2%) while acknowledging the needs of drivers (42%),"[11, 13, 10, 14, 4]",11,13,10,14,4
Humboldt Park,"Median household income is $51,105 and per capita income is $25,358, with 49% of households earning less than $50k annually. This indicates limited disposable income for many residents, making them sensitive to transportation costs.","With high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 25% of households earn less than $25k annually.","20.1% use transit for work commutes, 25% have no vehicles, and 40.8% have one vehicle. Mean commute time is 35.7 minutes. The community needs affordable and efficient transit options while balancing costs for both transit users and drivers.",1. Prioritize lower transit fares ($0.75) due to high transit dependency and low incomes. 2. Moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 3. Lower sales tax (0.5-1.0%) to minimize impact on household budgets. 4. Balance between transit time improvements and cost increases. 5. Consider high percentage of both transit users and drivers in the community.,"[1, 10, 19, 4, 13]",1,10,19,4,13
West Town,"West Town is a relatively affluent area with median income of $128,717 and 59.2% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($82,088), residents likely have substantial discretionary spending. A sales tax increase would affect this but wouldn't be severely burdensome given the income levels","The area has diverse transportation usage: 35.1% drive alone, 23.2% use transit, and 8.8% walk/bike. 75.2% of households have at least one vehicle, while 20.2% have no vehicle. Good mix of transit and driving accessibility needed",1. Prioritized balanced policies that improve both transit and driving times without excessive costs given the mixed transportation needs. 2. Community can handle moderate fare/fee increases given high incomes. 3. Moderate tax rates preferred as residents have high discretionary spending. 4. Policies that significantly reduce transit times valued due to 23.2% transit usage. 5. Selected options that maintain reasonable driving costs as 35.1% drive alone,"[14, 23, 13, 22, 11]",14,23,13,22,11
Austin,"Austin has relatively low income levels with a median household income of $40,086 and 57.6% of households earning less than $50,000 annually. This suggests high sensitivity to cost increases from taxes, fares, and fees.","With high poverty rates and low per capita income ($23,403), residents have limited discretionary spending capacity. Any increase in transportation costs would significantly impact their ability to spend on other essential needs.","30.6% of households have no vehicle, and 23.7% rely on transit for work commutes. The mean commute time is 37.1 minutes, indicating significant dependence on public transportation despite longer travel times.",1. Prioritized proposals with lower transit fares ($0.75) due to high transit dependency and low income levels. 2. Favored lower sales tax rates (0.5-1.0%) to protect limited discretionary income. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times while keeping costs affordable for the large transit-dependent population.,"[1, 10, 4, 19, 13]",1,10,4,19,13
West Garfield Park,"The community has relatively low income levels with 42.2% households earning less than $25,000 and median income of $36,360. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($18,503) and high percentage of low-income households, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact other essential spending.","38.7% of households have no vehicle available, and 27.9% rely on transit for commuting. The mean commute time is 36.1 minutes, suggesting significant dependence on public transportation despite longer travel times.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax. 2. High transit dependency means better transit service is important. 3. Since many residents don't own cars, higher driving fees are acceptable if they improve transit. 4. Need to balance transit improvement with affordability. 5. Selected proposals that reduce transit travel time while keeping costs manageable for low-income residents.","[0, 9, 1, 10, 18]",0,9,1,10,18
East Garfield Park,"Very limited disposable income with median household income of $31,762, and 43.7% of households earning less than $25,000. This suggests high sensitivity to any cost increases from taxes, fares, or fees.","Given the low income levels, discretionary consumption is likely minimal. Any additional transportation costs would significantly impact household budgets and reduce already limited discretionary spending.","40% of households have no vehicle, and 25% use transit for commuting. Mean commute time is 35.1 minutes. High dependence on both public transit and driving (51% drive alone), suggesting need for balanced but affordable transportation options.","1. Given low income levels, prioritize proposals with lowest combined cost burden (low tax, fare, and fees). 2. High transit usage requires maintaining service quality while keeping fares affordable. 3. Consider significant car-dependent population but avoid high driving fees due to income constraints. 4. Selected proposals balance reduced transit fares with moderate improvements in transit times. 5. Avoided highest tax rates (1.5%) due to impact on limited discretionary income. Selected proposals 0, 9, 3, 1, and 10 in decreasing order of preference to minimize cost burden while maintaining reasonable service levels.","[0, 9, 3, 1, 10]",0,9,3,1,10
Near West Side,"The Near West Side has relatively high income levels with median household income of $106,955 and 52.9% of households making over $100,000. However, there's income diversity with 17.9% making under $25,000, suggesting need to consider impacts across income levels.","With high per capita income ($72,602), many residents have significant discretionary spending power. Higher sales taxes would impact this, but many could absorb increased transportation costs. Lower-income residents would be more sensitive to cost increases.","The area has diverse transportation usage: 34.3% have no vehicle, 18.1% use transit, and 24.1% walk/bike. Good transit access is important. 30.7% drive alone, so driving costs matter but aren't dominant. The high walk/bike share suggests good proximity to destinations.","1. Prioritized balanced policies that improve transit without excessive costs, given mixed-income population. 2. Considered high car-free population (34.3%) needing affordable transit. 3. Moderate driving fees acceptable given lower car dependency. 4. Moderate sales tax preferred to fund transit while preserving discretionary spending. 5. Valued reduced transit times given significant transit usage. Selected policies balancing improved transit service with moderate cost increases.","[13, 4, 10, 22, 16]",13,4,10,22,16
North Lawndale,"North Lawndale is a low-income community with 63% of households making less than $50,000 annually and a median income of $33,334. This suggests residents are particularly sensitive to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, as would increased transit fares or driving fees given the community's reliance on both modes.","36.5% of households have no vehicle, while 40.7% have one vehicle. 23.7% use transit and 57.3% drive alone for commuting. This split suggests policies need to balance both transit and driving accessibility.","1. Given low incomes, prioritized lower tax rates (0.5-1.0%) to minimize impact on purchasing power. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for the large car-less population. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Sought balance between transit and driving times given mixed mode usage. 5. Prioritized proposals that reduce total travel times while keeping costs manageable for low-income residents.","[1, 10, 4, 13, 3]",1,10,4,13,3
South Lawndale,"South Lawndale has relatively low income levels with median household income of $42,010 and per capita income of $18,001. About 58% of households earn less than $50,000 annually, indicating limited disposable income for most residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. The community needs to carefully balance transportation costs against other essential expenses","About 21% of households have no vehicle, making them transit-dependent. 15.3% use transit for commuting while 70% drive alone or carpool. The community needs both affordable transit options and reasonable driving costs",1. Prioritize low transit fares and low sales tax due to limited household incomes. 2. Moderate driving fees acceptable to improve transit service since majority drives. 3. Balance between transit improvement and cost burden on low-income residents. 4. Consider high proportion of transit-dependent residents needing reliable service. 5. Avoid highest tax/fee combinations that would overly burden household budgets,"[1, 10, 4, 13, 19]",1,10,4,13,19
Lower West Side,"Median household income is $69,810, with about 37.7% households earning less than $50,000. This suggests many residents have limited disposable income and would be sensitive to increased transportation costs.","Given the income distribution and average household size of 2.4, many families have modest discretionary spending capacity. Higher sales taxes would impact their purchasing power significantly.","The area has mixed transportation usage with 43.8% driving alone, 24.5% using transit, and 23.8% households without vehicles. Good transit access is crucial for many residents, while drivers also need consideration.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary spending power. 2. Balanced transit fares around $1.25 to maintain service quality while keeping transit affordable. 3. Moderate driving fees ($0.50) to improve transit without overly burdening drivers. 4. Selected proposals that reduce transit travel times to benefit the significant transit-dependent population. 5. Considered the large proportion of lower-income households who would be sensitive to cost increases.,"[4, 1, 13, 10, 22]",4,1,13,10,22
Loop,"The Loop is a relatively wealthy area with 61.3% of households earning over $100,000 annually. However, there's income diversity with about 20% earning under $50,000. This suggests most residents can absorb moderate transportation cost increases.","Given the high income levels, residents likely have significant discretionary spending. The 1-1.5% sales tax impact would be notable given higher consumption levels, but manageable for most residents.","The area has excellent transit access and walkability, with only 22.7% driving. 50.5% of households don't own cars, and 47.9% use transit or walk/bike. The Loop is a transit-rich environment where improving transit service could benefit the majority.","1. Given high transit usage and low car ownership, prioritize policies that improve transit times while keeping fares moderate. 2. Higher driving fees are acceptable since most residents don't drive and it will reduce congestion. 3. Moderate sales tax increase is acceptable given income levels. 4. Selected policies that balance transit improvement with reasonable costs. 5. Focused on options that significantly reduce transit travel times while maintaining affordability for lower-income residents.","[23, 20, 14, 11, 4]",23,20,14,11,4
Near South Side,"The Near South Side has relatively high income levels with 43.7% of households earning over $150,000 and a median household income of $124,558. This suggests residents have significant disposable income and can generally absorb higher transportation costs","With high per capita income ($94,087), residents likely have substantial discretionary spending. Higher sales taxes would impact this but may be tolerable given the income levels. The community can likely handle moderate fee increases without severe impact on quality of life","The area has diverse transportation usage with 41.9% driving alone, 22.7% using transit, and 22.7% working from home. 83% of households have at least one vehicle, but 22.4% have no vehicle, indicating good transit access is important. The area needs balanced policies serving both drivers and transit users",1. Prioritized policies that reduce both car and transit travel times while keeping costs moderate given the area's income levels. 2. Favored balanced approaches with moderate taxes and fees since residents can afford them and they improve service. 3. Considered the significant transit-dependent population (22.4% no vehicle). 4. Selected policies that maintain good service levels for both driving and transit given the mixed transportation usage. 5. Higher tax rates acceptable given income levels if they significantly improve service,"[23, 14, 5, 22, 13]",23,14,5,22,13
Armour Square,"Armour Square has a significant low-income population with 50.8% households earning less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases","Given the income distribution and high percentage of low-income households, discretionary spending is likely limited. Any increase in transportation costs or sales tax would significantly impact household budgets","33.9% of households have no vehicle, and 24.4% use transit for commuting. The area has high transit dependency, with significant Asian population (71.7%) and mixed transportation needs",1. Prioritize low transit fares due to high transit dependency and low-income population. 2. Prefer lower sales tax rates to protect discretionary spending. 3. Support moderate driving fees to improve transit service without overly burdening the 41.1% who drive. 4. Balance between transit improvement and cost burden. 5. Consider proposals that reduce transit travel time while keeping costs affordable,"[9, 0, 10, 1, 3]",9,0,10,1,3
Douglas,"Douglas has a relatively low median income of $43,528, with 54.3% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs.","With a high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 34.8% earn less than $25,000 annually.","44.4% of households have no vehicle, and 26.4% use transit for commuting. The community heavily relies on public transportation, with relatively high transit usage and walking/biking (8.4%). The mean commute time is 31.8 minutes.",1. Prioritized lower transit fares due to high transit dependency and low income levels. 2. Favored lower sales tax rates to protect limited discretionary income. 3. Supported moderate driving fees to improve transit service without overly burdening the 40.3% who drive alone. 4. Balanced travel time improvements with cost considerations. 5. Selected proposals that reduce transit travel time while keeping fares affordable.,"[1, 10, 4, 19, 13]",1,10,4,19,13
