community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Langwood,"Langwood is a middle-income neighborhood with median household income around $55,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has good car accessibility with proximity to Highway 290 but limited transit options, with most residents relying on personal vehicles for commuting.","1) Given car-dependent nature, prioritize proposals with lower driving fees and moderate taxes to avoid excessive burden on drivers. 2) Consider moderate transit fares to maintain service quality while keeping costs reasonable for occasional transit users. 3) Balance tax rates around 1% to support transit without overly impacting discretionary spending. 4) Select proposals that achieve modest travel time improvements without extreme cost increases. 5) Factor in that most residents will pay driving costs daily but transit fares only occasionally.","[6, 9, 18, 2, 10]",6,9,18,2,10
Central Northwest,"Central Northwest has a moderate median household income around $45,000, with approximately 25% of residents living below poverty level, indicating limited disposable income for many residents.","Given the income levels and cost of living, residents have modest discretionary spending capacity and are sensitive to additional transportation costs and taxes.","The area has decent bus service along major corridors but many residents rely on personal vehicles, with about 75% of commuters driving alone and 15% using public transit.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents while maintaining service quality. 2) Favored moderate tax rates (1%) to balance revenue needs with household budget impacts. 3) Supported modest driving fees ($0.50) to encourage transit use without overly burdening drivers. 4) Considered travel time improvements for both modes since the community uses both significantly. 5) Selected proposals that offer the best combined benefits in terms of travel time savings and affordability.,"[7, 16, 0, 8, 10]",7,16,0,8,10
Independence Heights,"Independence Heights has a relatively low median household income of around $33,000, with approximately 30% of residents living below the poverty line, making residents particularly sensitive to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity and must carefully balance essential needs with transportation expenses.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 70% of households owning cars despite the financial burden.","1) Given low income levels, prioritize proposals with lower transit fares and sales tax to preserve disposable income. 2) Consider moderate driving fees to improve transit service without overly burdening car-dependent residents. 3) Balance between travel time improvements and cost impacts. 4) Favor proposals that reduce transit travel times to enhance mobility for transit-dependent residents. 5) Selected proposals 6, 7, 0, 2, 10 as they offer the best combination of affordable transit fares, moderate tax burden, and improved service levels.","[6, 7, 0, 2, 10]",6,7,0,2,10
Lazybrook/Timbergrove,"Lazybrook/Timbergrove is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life amenities, with many households able to afford multiple vehicles and regular retail/dining expenses.","The neighborhood has good car accessibility to major roads like 610 Loop and I-10, moderate bus service, and is about 15-20 minutes from downtown by car, though transit access is more limited.","1) Given the high car ownership and income levels, policies with moderate driving fees are acceptable if they improve overall system efficiency 2) Higher sales tax is less impactful due to high disposable income 3) Transit improvements should focus on reducing travel times rather than minimizing fares 4) Balanced approach prioritizing reduced congestion while maintaining reasonable costs 5) Selected policies that provide the best travel time improvements for both modes while keeping combined tax/fee burden moderate","[20, 17, 11, 14, 8]",20,17,11,14,8
Greater Heights,"Greater Heights residents have relatively high disposable income with a median household income around $110,000, significantly above Houston's average.","The neighborhood has high discretionary spending power, with residents frequently patronizing local businesses, restaurants, and entertainment venues along Heights Boulevard and 19th Street.","The area has good road access with I-10 and I-45 nearby, decent bus service, and is relatively close to downtown, though most residents rely on personal vehicles for transportation.","1) Given high income levels, residents can absorb moderate fees and taxes while valuing time savings 2) Most residents drive but would benefit from reduced congestion 3) Higher driver fees and taxes can improve transit without severely impacting discretionary spending 4) Policies balancing moderate taxes with higher driver fees offer best congestion reduction 5) Selected proposals that reduce both car and transit travel times while maintaining reasonable costs 6) Ranked choices prioritize overall system efficiency while acknowledging car-dependent nature of community","[20, 17, 11, 8, 3]",20,17,11,8,3
Memorial,"Memorial is one of Houston's most affluent areas with median household income over $140,000, indicating high disposable income and less sensitivity to transportation costs.","Residents have significant discretionary spending power with high-end retail centers and shopping destinations, suggesting they can absorb higher taxes and fees with minimal impact on lifestyle.","The area is primarily car-dependent with limited transit access, featuring good road infrastructure connecting to major employment centers and retail destinations.","1. Given high car dependency and income levels, policies with moderate-to-high driving fees are acceptable if they reduce congestion and travel times. 2. Higher sales tax is less impactful due to high disposable income. 3. Transit fare levels are less relevant since most residents drive. 4. Prioritized policies that significantly reduce car travel times. 5. Selected proposals balancing driving efficiency with reasonable fees. 6. Ranked choices favor 1.5% tax rate for better overall system improvement with preference for lower driving times.","[23, 20, 17, 14, 11]",23,20,17,14,11
Eldridge / West Oaks,"Eldridge/West Oaks residents have relatively high disposable income with median household income around $85,000, indicating capacity to absorb some transportation cost increases.","The area has significant discretionary spending power with many retail centers and shopping destinations, suggesting residents can manage moderate increases in transportation costs and sales tax.","The neighborhood is car-dependent with limited transit access, featuring major thoroughfares like Eldridge Parkway and Westheimer Road, with most residents relying on personal vehicles for transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) since residents make significant retail purchases 2) Favored moderate driving fees ($0.50) to improve transit without severely impacting car-dependent residents 3) Supported moderate transit fares ($1.25) to balance service quality with accessibility 4) Selected proposals that achieve meaningful travel time reductions for both modes 5) Considered the area's high car dependency while supporting gradual transit improvements,"[10, 2, 7, 3, 13]",10,2,7,3,13
Briar Forest,"Briar Forest residents have relatively high disposable income with a median household income around $75,000, indicating capacity to absorb moderate transportation cost increases.","The area has significant discretionary spending power with many retail centers and restaurants, suggesting residents can manage higher sales taxes without severe impact on quality of life.","The neighborhood is car-dependent with limited transit options, longer transit travel times, and high car ownership rates, making driving the dominant mode of transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) since residents make significant retail purchases. 2) Favored moderate driving fees ($0.50) to improve transit without severely impacting the car-dependent population. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use. 4) Selected policies that achieve meaningful travel time improvements while balancing cost impacts. 5) Considered the area's high car dependency while maintaining support for transit improvements.,"[7, 10, 2, 0, 3]",7,10,2,0,3
Westchase,"Westchase residents have relatively high disposable income with median household income around $65,000, indicating capacity to absorb moderate transportation costs.","The area has significant discretionary spending at retail centers and restaurants, suggesting residents can manage higher sales tax impacts while valuing time savings.","Westchase has good road access but limited transit options, with most residents (80%+) commuting by car to major employment centers and retail destinations.",1) Prioritized policies that minimize driving times since most residents are car-dependent. 2) Moderate tax rates (1.0%) balance revenue needs with consumption impacts. 3) Higher driving fees acceptable given income levels and potential congestion benefits. 4) Lower transit fares less critical given limited transit usage. 5) Selected proposals that provide best driving time improvements while keeping total costs manageable for typical household budgets.,"[11, 14, 8, 20, 17]",11,14,8,20,17
Mid-West,"Mid-West has a moderate median household income around $55,000, with about 20% of residents living below poverty level, indicating varied but generally constrained disposable income levels.","The area has moderate discretionary spending capacity, with many residents being cost-sensitive to additional taxes and fees given the significant portion of income already going to housing and basic needs.","The neighborhood has good road access but limited transit options, with most residents (about 85%) relying on personal vehicles for commuting, while those using transit face longer travel times.","1) Given the moderate income levels and car dependency, prioritized proposals with lower sales tax to preserve discretionary spending 2) Selected options with moderate driving fees to improve transit service without overly burdening drivers 3) Favored proposals with lower transit fares to help transit-dependent residents 4) Balanced travel time improvements against cost impacts 5) Considered the neighborhood's mixed-income nature requiring both affordable transit and reasonable driving costs","[2, 0, 7, 10, 3]",2,0,7,10,3
Greater Uptown,"Greater Uptown residents have relatively high disposable incomes with a median household income well above Houston's average, indicating greater ability to absorb transportation costs.","The area has high discretionary spending power with numerous luxury retail establishments and high-end restaurants, suggesting residents can manage higher transportation costs without significant lifestyle impacts.","The area has good road infrastructure with proximity to major highways, moderate transit access via METRO buses, and high car ownership rates, though it experiences significant traffic congestion during peak hours.",1) Prioritized policies that reduce car travel times given the area's congestion issues and residents' ability to afford fees. 2) Higher driver fees acceptable given income levels and desire to reduce traffic. 3) Moderate transit fares preferred to maintain service quality while keeping transit accessible. 4) Lower sales tax rates favored since residents make significant retail purchases. 5) Balanced approach seeking improved transit service while maintaining reasonable costs for both modes.,"[3, 1, 2, 5, 4]",3,1,2,5,4
Washington Avenue Coalition / Memorial Park,"The neighborhood has relatively high disposable income with median household income over $100,000, indicating residents can generally absorb higher transportation costs.","Residents have significant discretionary spending power and frequently patronize the area's upscale restaurants, bars, and retail establishments along Washington Avenue.","The area has good road access via I-10 and Memorial Drive, decent bus service, and is relatively close to downtown, though most residents are car-dependent despite some walkable areas.","1) Given high incomes, prioritized policies that improve transit service and reduce congestion even if costs increase 2) Selected moderate-to-high driver fees to encourage transit use and fund improvements 3) Preferred lower transit fares to incentivize ridership 4) Accepted higher sales tax given ability to afford it 5) Balanced travel time improvements with reasonable cost increases 6) Ranked proposals that provide best overall mobility improvements while maintaining area's economic vitality","[17, 20, 8, 1, 11]",17,20,8,1,11
Afton Oaks / River Oaks,"Afton Oaks/River Oaks is one of Houston's most affluent neighborhoods with very high median household incomes well above $200,000, indicating high disposable income and lower sensitivity to transportation costs.","Residents have significant discretionary spending power and typically engage in high-end retail, dining, and services, with transportation costs representing a small portion of their overall budget.","The area has excellent road infrastructure, high car ownership rates, and while transit service exists, most residents rely primarily on personal vehicles for transportation.","1) Given high incomes, prioritize time savings over cost considerations 2) Support policies that reduce traffic congestion through higher driving fees 3) Higher tax rates acceptable if they improve overall system efficiency 4) Prefer proposals that significantly reduce car travel times 5) Transit improvements are secondary but supported for workforce access 6) Selected proposals 23, 20, 17, 14, and 11 as they offer the best car travel time reductions through combined higher taxes and driving fees, while the increased costs are negligible for this affluent area","[23, 20, 17, 14, 11]",23,20,17,14,11
Neartown-Montrose,"Neartown-Montrose residents have relatively high disposable incomes with a median household income around $87,000, significantly above Houston's average.","The neighborhood has high discretionary spending potential, with residents frequently patronizing local restaurants, bars, retail shops, and entertainment venues in this culturally vibrant area.","The area has good walkability, decent transit access with multiple bus routes, and relatively short driving distances to major employment centers, though many residents rely on personal vehicles.","1) Given the area's higher incomes, moderate tax increases are acceptable if they improve transit service 2) Many residents drive but would consider transit if service improves significantly 3) A balanced approach with moderate driver fees could help fund transit while not overly burdening drivers 4) Lower transit fares could encourage more ridership among service workers and younger residents 5) Prioritized proposals that reduce both transit and driving times while keeping costs reasonable for both modes","[17, 8, 20, 11, 1]",17,8,20,11,1
Alief,"Alief has a median household income of around $46,000, which is lower than Houston's average, with approximately 17% of residents living below the poverty line.","Given the lower income levels and high proportion of working-class families, residents have limited discretionary spending capacity and are price-sensitive to transportation costs.","Alief is heavily car-dependent with limited public transit options, though it has some bus routes connecting to major employment centers, and about 15% of households don't own vehicles.","1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents and encourage transit use, 2) Selected moderate tax rates (1.0%) to balance service improvements with tax burden, 3) Supported moderate driving fees ($0.50) to fund transit while not overly burdening drivers, 4) Considered travel time improvements for both modes given mixed transit/driving population, 5) Focused on options that provide best value for lower-income residents while maintaining service quality.","[7, 8, 16, 17, 10]",7,8,16,17,10
Sharpstown,"Sharpstown has a median household income of approximately $38,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents being lower-middle income, discretionary spending is constrained and residents are sensitive to additional taxes and fees.","The area has good car accessibility with proximity to major highways, but limited transit options with primarily bus service, and about 15% of households don't own vehicles.",1) Prioritized lower tax rates (0.5-1.0%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Selected policies that achieve meaningful transit time improvements while balancing costs 5) Considered the mixed-mode transportation needs of the community with both transit-dependent and car-reliant populations,"[7, 0, 2, 10, 16]",7,0,2,10,16
Gulfton,"Gulfton residents have relatively low disposable income with a median household income around $31,000, significantly below Houston's average, and about 40% of residents live below the poverty line.","With high poverty rates and large immigrant population, residents have very limited discretionary spending capacity, making them highly sensitive to transportation costs and sales tax increases.","Gulfton is heavily transit-dependent with lower car ownership rates than Houston average, has high population density, and relies significantly on METRO bus services for access to jobs and services.",1) Prioritized proposals with lowest transit fares ($0.75) to maintain affordability for transit-dependent population 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Accepted moderate driving fees to improve transit service without overly burdening car-owning residents 4) Selected options that provide good balance between transit time improvements and cost burden 5) Considered high transit usage rates in the neighborhood when weighing benefits of service improvements versus costs,"[1, 0, 8, 7, 2]",1,0,8,7,2
West University Place,"West University Place residents have very high disposable incomes with a median household income over $250,000, making them less sensitive to transportation costs and taxes.","The neighborhood has high discretionary spending power with significant retail expenditure, so a sales tax increase would have a larger absolute impact but remain relatively manageable given income levels.","The area has excellent road access, high car ownership rates, and moderate transit access through nearby light rail and bus routes, with most residents preferring to drive.","1) Given high incomes, prioritize time savings over cost; 2) Support policies with higher driver fees to reduce congestion since most residents drive; 3) Moderate transit fares to maintain service quality while not overly burdening transit-dependent workers; 4) Accept higher sales tax for better overall transportation system; 5) Balance between driving efficiency and maintaining transit accessibility for service workers.","[23, 20, 17, 14, 11]",23,20,17,14,11
Westwood,"Westwood has a relatively low median household income around $35,000, with approximately 30% of residents living below the poverty line, indicating limited disposable income for transportation costs.","Given the low income levels, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes, fares, and fees that would reduce their already limited purchasing power.","The neighborhood has moderate transit access with some bus routes but high car dependency, with about 75% of residents commuting by car and experiencing significant travel times to reach employment centers and services.",1) Prioritized policies with lower transit fares ($0.75) to make public transit more affordable for low-income residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents 4) Selected policies that achieve reasonable balance between transit improvement and cost burden 5) Ranked options that provide meaningful travel time improvements while keeping combined costs manageable for residents,"[7, 0, 8, 16, 10]",7,0,8,16,10
Braeburn,"Braeburn has a median household income of around $45,000, which is lower than Houston's average, indicating moderate to limited disposable income for many residents.","With a significant portion of income going to basic necessities, residents have limited discretionary spending capacity and are sensitive to additional transportation costs.","The neighborhood has moderate car dependency with limited transit options, though it has access to METRO bus routes and is relatively close to the Southwest Freeway.",1. Prioritized lower tax rates (0.5%) to protect limited disposable income. 2. Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality. 3. Supported moderate driving fees ($0.50) to improve transit without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that offer the best combination of reduced travel times and manageable costs for both transit and car users.,"[0, 2, 7, 10, 16]",0,2,7,10,16
Meyerland,"Meyerland is an upper-middle-class neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power, with high retail activity along major corridors and proximity to shopping centers like Meyerland Plaza.","The area has good car accessibility via Loop 610 and major arterials, decent bus service along Beechnut and Bellaire, and is relatively close to the TMC Transit Center, though most residents are car-dependent.","1) Given high car ownership and income levels, policies with moderate driving fees are acceptable if they improve transit; 2) Higher sales tax is less impactful due to high disposable income; 3) Lower transit fares could encourage occasional transit use; 4) Moderate driving fees could help reduce congestion on major corridors; 5) Balance needed between maintaining driving convenience and funding transit improvements.","[17, 8, 20, 11, 1]",17,8,20,11,1
Braeswood,"Braeswood is an affluent area with median household income above $100,000, indicating residents have substantial disposable income and can generally afford higher transportation costs.","Residents have significant discretionary spending power and typically engage in high levels of retail and service consumption, making them somewhat less sensitive to sales tax increases.","The neighborhood has good road access via Loop 610 and Braeswood Boulevard, with moderate transit service through METRO buses, and most households own multiple vehicles.","1) Given high car ownership and income levels, policies with moderate driving fees are acceptable if they improve transit; 2) Higher sales tax is less burdensome given high discretionary spending; 3) Moderate transit fares are acceptable to fund service improvements; 4) Prioritized options that reduce car travel times since most residents drive; 5) Selected balanced proposals that distribute costs between drivers and transit users while maximizing service improvements.","[20, 17, 11, 8, 14]",20,17,11,8,14
Medical Center,"The Medical Center area has relatively high median household income due to concentration of medical professionals, though there is income diversity among service workers and students.","Residents have moderate to high discretionary spending capacity but face high costs of living in the area, particularly housing and transportation expenses.","The area has excellent transit connectivity with multiple bus routes and light rail, good walkability, but also experiences heavy traffic congestion due to large numbers of workers and patients accessing medical facilities.","1) Prioritized policies that balance transit improvements with moderate costs given the mixed-income population 2) Favored options with higher driving fees to manage congestion around medical facilities 3) Selected moderate tax rates to maintain services while considering cost burden 4) Weighted transit time improvements heavily due to large transit-dependent population 5) Considered that many residents and workers make frequent trips, so per-trip costs have significant impact","[17, 20, 8, 11, 1]",17,20,8,11,1
Astrodome Area,"The Astrodome Area has relatively high median household income around $65,000, with many professionals working in the Texas Medical Center and surrounding institutions.","Residents have moderate to high discretionary spending capacity, with significant retail and entertainment options in the area including NRG Stadium and various shopping centers.","The area has good transit connectivity with Red Line light rail and multiple bus routes, as well as excellent road access via Loop 610, Highway 288, and other major arteries.","1) Given the mixed-income population and good transit infrastructure, policies balancing moderate taxes with lower transit fares would benefit both transit users and drivers. 2) The area's major employment centers and entertainment venues mean many residents make frequent trips, so per-trip costs significantly impact household budgets. 3) Moderate driving fees could help reduce congestion around major destinations while funding transit improvements. 4) Lower transit fares would encourage use of existing rail/bus infrastructure. 5) A moderate sales tax maintains funding while not overly burdening retail-heavy area.","[7, 8, 0, 1, 16]",7,8,0,1,16
South Main,"South Main residents have relatively high disposable income with a median household income above Houston's average, as it includes affluent areas near Rice University and the Medical Center.","The area has high discretionary spending capacity with residents frequently engaging in retail, dining, and entertainment activities along the Main Street corridor and nearby shopping districts.","The area has excellent transit accessibility with the Red Line light rail, multiple bus routes, and good road networks, while being close to major employment centers like the Medical Center and Downtown.","1) Prioritized policies that maintain reasonable transit fares while implementing moderate driving fees to reduce congestion, given the area's mixed-mode transportation needs. 2) Selected options with moderate sales tax rates to support transit without overly burdening retail activity. 3) Favored proposals that achieve significant travel time improvements for both transit and cars, reflecting the multimodal nature of the neighborhood. 4) Considered the area's higher income levels which make residents more tolerant of fees but still sensitive to time savings. 5) Ranked higher those policies that could help maintain the area's strong transit accessibility while managing traffic from the nearby Medical Center.","[11, 20, 8, 17, 3]",11,20,8,17,3
Brays Oaks,"Brays Oaks has a median household income of approximately $41,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents living on modest incomes and about 25% below poverty level, discretionary spending is limited and residents are sensitive to additional taxes and fees.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being slightly higher than the city average.",1) Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Considered moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Selected proposals that achieve balance between transit improvement and cost burden 5) Ranked proposals that offer better travel time improvements while minimizing total cost impact on residents,"[0, 2, 7, 10, 16]",0,2,7,10,16
Westbury,"Westbury is a middle-class neighborhood with median household income around $65,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has decent car accessibility but limited transit options, with most residents relying on personal vehicles while having some bus service connections to major employment centers.",1) Prioritized policies with moderate tax rates (1%) to balance transit funding and household tax burden 2) Favored lower transit fares ($0.75-$1.25) to encourage transit use while maintaining affordability 3) Supported moderate driving fees ($0.50) to manage congestion without excessive burden 4) Selected proposals that achieve meaningful travel time improvements for both modes 5) Considered the predominantly car-dependent nature of the neighborhood while supporting transit improvements,"[7, 10, 8, 16, 19]",7,10,8,16,19
Willow Meadows/Willowbend,"Willow Meadows/Willowbend is an upper-middle-class neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life, with many households able to afford multiple vehicles and regular retail/entertainment spending.","The area has good road access via Loop 610 and Main Street, with moderate transit access through MetroRail and bus services, though most residents are car-dependent for daily trips.","1) Given the high car ownership and income levels, policies with moderate driving fees are acceptable if they improve overall system efficiency 2) Higher sales tax is less impactful due to high disposable income 3) Transit improvements should focus on reducing travel times rather than minimizing fares 4) Selected policies balance revenue generation for transit improvements while maintaining reasonable driving costs 5) Prioritized options that reduce both transit and driving times through balanced fee structures","[20, 17, 11, 14, 23]",20,17,11,14,23
