community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740, with 44.1% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, about 27% earn under $50,000, so policy impacts on lower-income households must be considered.","The area has good transportation options with 90.2% of households having at least one vehicle and 13.4% using transit. The high car ownership (48.6% having 2+ vehicles) suggests strong preference for driving, while transit usage indicates the importance of maintaining transit service.",1. Prioritized policies that balance driving convenience with moderate fees since 61.7% drive alone. 2. Considered moderate tax rates to maintain transit service without overly burdening discretionary spending. 3. Favored proposals with lower transit fares to support the 13.4% transit users and encourage more transit use. 4. Selected options that reduce car travel times to benefit the majority who drive. 5. Avoided highest tax/fee combinations given the significant middle-income population.,"[13, 4, 10, 22, 19]",13,4,10,22,19
Forest Glen,"Forest Glen is an affluent community with median household income of $139,046 and 63% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($70,693), residents likely have substantial discretionary spending. A sales tax increase would affect this but not severely given the wealth levels. Most households can afford multiple vehicles (62.3% own 2+ cars)","The area is car-dependent with 68.1% driving (alone or carpool) to work, only 10.5% using transit, and 17.2% working from home. This suggests good road access but limited transit usage, despite having means to choose either mode","1. Given high car ownership and usage, policies that improve driving times while maintaining reasonable costs are preferred. 2. With high incomes, moderate fee increases are acceptable if they improve service. 3. Lower sales tax options are preferred since residents have high discretionary spending. 4. Moderate transit improvements are valued but not primary given low transit usage. 5. Selected policies balance driving efficiency with reasonable cost increases, considering the community's wealth and car-centric nature","[5, 14, 4, 13, 2]",5,14,4,13,2
North Park,"North Park has a median income of $74,649, with 23.2% earning over $150,000 but also 34.3% earning under $50,000. This suggests a mixed-income community where transportation costs impact households differently","With a per capita income of $37,156, residents have moderate discretionary spending power. 14.6% of households have no vehicle, indicating reliance on public transit, while 85.4% have at least one car, suggesting significant transportation expenses","55.6% drive alone and 17.5% use transit for commuting, with a 34-minute mean commute time. The community needs balanced policies that serve both drivers and transit users while maintaining reasonable travel times","1. Prioritize proposal 13 as it maintains current fare with moderate tax/fee balance, improving both car and transit times. 2. Choose proposal 4 for lower tax impact while still improving travel times. 3. Select proposal 14 for best overall travel times despite higher costs. 4. Pick proposal 22 as it offers good travel time improvements with balanced costs. 5. Include proposal 10 for its lower transit fare while maintaining service improvements","[13, 4, 14, 22, 10]",13,4,14,22,10
Albany Park,"Mixed-income community with 31.3% earning under $50k, 29.3% middle income ($50k-$100k), and 39.3% earning over $100k. This suggests varying levels of sensitivity to transit costs and taxes","Given the income distribution, about one-third of residents may be price-sensitive to both transit fares and sales tax increases. Higher-income households (39.3%) have more flexibility to absorb increased costs","Good mix of transportation options with 23.7% using transit and 45.5% driving alone. 19.1% have no vehicle, indicating strong transit dependency. The community needs balanced policies that serve both transit users and drivers",1. Prioritize proposals that maintain affordable transit access for lower-income residents (31.3% under $50k) while improving service. 2. Consider moderate driving fees to reduce congestion given 45.5% drive alone. 3. Balance tax burden given mixed income levels. 4. Favor policies that reduce transit travel time for the 23.7% transit users. 5. Selected policies that maintain reasonable costs for both modes while improving service quality,"[11, 13, 4, 10, 19]",11,13,4,10,19
Portage Park,"Portage Park has a median household income of $85,473, with about 30.8% of households earning less than $50,000. The community has moderate disposable income, suggesting sensitivity to both transit fares and driving costs.","With a mix of income levels and an average household size of 2.8, discretionary spending capacity varies. Higher sales taxes would impact all residents, particularly affecting the 30.8% lower-income households more significantly.","89.9% of households own at least one vehicle, with 62.9% driving alone to work. Transit usage is moderate at 14%, and the mean commute time is 37.1 minutes. The community needs balanced policies that serve both drivers and transit users.","1. Prioritized policies that balance moderate tax rates with improved transit service, given the mixed-income population. 2. Considered the high car ownership rates but significant transit usage, suggesting need for both modes. 3. Selected policies that reduce commute times without excessive cost burden. 4. Favored options with moderate driving fees to improve transit without overly penalizing the majority who drive. 5. Weighted the impact of sales tax against community's income distribution.","[13, 4, 22, 10, 19]",13,4,22,10,19
Irving Park,"Irving Park has a median household income of $86,849, with 43.1% of households earning over $100,000. However, 28.6% earn less than $50,000, indicating a mixed-income community that needs to balance transit affordability with service quality","With a per capita income of $48,320, residents have moderate discretionary spending power. Higher sales taxes would impact consumption, but many households can absorb moderate fee increases for improved services","86.1% of households own at least one vehicle, with driving alone (49.6%) being the primary commute mode. However, significant transit usage (18.5%) and work-from-home (18.6%) populations suggest need for balanced transportation options",1. Prioritized moderate tax/fee combinations that improve both transit and driving times without excessive cost burden. 2. Selected options that reduce transit travel times to benefit the significant transit-dependent population. 3. Considered driving fees that could reduce congestion while not overly burdening the large driving population. 4. Balanced fare levels to maintain transit affordability while generating revenue for service improvements. 5. Favored proposals that offer the best time savings relative to cost increases,"[13, 14, 4, 22, 23]",13,14,4,22,23
Dunning,"Dunning has relatively high disposable income with 41.1% of households earning over $100,000. However, 29.3% earn under $50,000, indicating income diversity that needs consideration","With 93.7% of households owning at least one vehicle and high car dependency (72.1% drive alone), residents likely have significant transportation expenses. Higher-income households have more flexibility to absorb increased costs","The area shows heavy car reliance with low transit usage (7.3%) and walk/bike (1.2%). This suggests limited transit accessibility currently, though most households can afford car ownership","1. Prioritize proposals with moderate tax increases to improve transit while not overly burdening lower-income residents. 2. Support moderate driving fees to reduce congestion given high car usage. 3. Keep transit fares moderate to encourage more transit use. 4. Balance between travel time improvements and cost increases. 5. Selected proposals 13, 14, 22, 23, 10 as they offer good transit time improvements with reasonable cost increases, considering the community's car-dependent nature but need for better transit options","[13, 14, 22, 23, 10]",13,14,22,23,10
Montclare,"Montclare has a median income of $69,038, with about 38.3% of households making less than $50,000 annually. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases.","Given the income distribution and average household size of 2.9, many families likely have limited discretionary spending capacity. Higher taxes and fees would impact their consumption abilities, especially for the 38.3% lower-income households.","The community heavily relies on cars (74.9% drive alone) with high vehicle ownership (87.3% have at least one car). Only 4.4% use transit, suggesting limited transit accessibility or convenience. Current transit times are significantly higher than driving times.","1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Given high car dependency, favored moderate driving fees to improve transit without overly burdening drivers. 3. Selected proposals with moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Considered travel time improvements for both modes given mixed transportation needs. 5. Balanced revenue generation for transit improvements with cost burden on residents.","[4, 1, 13, 10, 3]",4,1,13,10,3
Belmont Cragin,"Moderate to low-income community with 42.9% households earning under $50,000. This suggests high sensitivity to cost increases from taxes, fares, and fees","Limited discretionary spending capacity for many residents. Higher taxes or transportation costs would significantly impact household budgets, especially for the 18.2% earning under $25,000","84.3% of households have at least one vehicle, with high car dependency (71% drive alone or carpool). 15.3% use transit, suggesting need for both car and transit improvements. 15.7% no-vehicle households rely completely on transit",1. Prioritize low tax burden (0.5%) due to income constraints. 2. Balance between transit improvement and driving costs since majority drives but significant transit usage exists. 3. Moderate driving fees ($0.50) to fund transit without excessive burden. 4. Lower transit fares ($0.75-$1.25) to help transit-dependent population. 5. Focus on proposals that reduce both transit and driving times without extreme cost increases,"[1, 4, 10, 13, 7]",1,4,10,13,7
Hermosa,"Hermosa has a median household income of $66,073, with about 38% of households earning less than $50,000 annually. The per capita income of $27,053 suggests moderate disposable income levels, making residents sensitive to transportation costs","Given the income distribution and average household size of 3.1, many families likely have limited discretionary spending capacity. Higher sales taxes would impact household budgets significantly, especially for the 38% of households earning below $50,000","87.5% of households own at least one vehicle, with 60.9% driving alone to work and 17.7% using transit. This suggests a car-dependent community but with notable transit usage, indicating need for balanced policy",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance moderate transit fares ($1.25) with service quality improvements. 3. Support modest driving fees ($0.50) to improve transit without overly burdening drivers. 4. Consider high car ownership rates but significant transit usage. 5. Focus on reducing transit travel times while keeping costs manageable for working families,"[4, 1, 13, 10, 7]",4,1,13,10,7
Avondale,"Mixed-income community with 43.5% making $100k+ but also 32.6% under $50k. About 15.6% are low-income (<$25k), suggesting need to consider affordability","Given the income distribution, higher sales taxes would affect both high and low-income residents, but impact would be more severe for the 32.6% lower-income households who have less discretionary spending","68% own 1+ vehicles, with 19.8% car-free. 21.5% use transit for commuting, indicating significant transit reliance. Good mix of transportation options needed",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed transportation needs. 2. Favor moderate tax rates (1%) over high (1.5%) to protect discretionary spending. 3. Support some driving fees to improve transit service while keeping fares affordable. 4. Consider proposals that reduce transit travel time to benefit the 21.5% transit commuters. 5. Choose options that maintain reasonable car travel times for the 49.7% who drive alone.,"[13, 10, 14, 4, 11]",13,10,14,4,11
Logan Square,"Logan Square has a relatively high median income of $97,759 and per capita income of $62,532, with 48.9% of households earning over $100,000. However, there's income diversity with 24.5% earning under $50,000","Given the income distribution, most residents have moderate to high discretionary spending capacity. Higher-income households can better absorb increased transportation costs, while lower-income households (24.5%) would be more sensitive to fare and tax increases","The area has good transit access with 26.5% using public transit and 21.2% car-free households. However, 42% drive (alone or carpool), and 53.5% have one vehicle, suggesting a need to balance both transit and driving improvements",1. Prioritized balanced proposals that improve both transit and driving times without excessive cost burden on lower-income residents. 2. Considered the high transit usage (26.5%) and car-free population (21.2%) needing affordable transit. 3. Accounted for significant driving population (42%) that would benefit from reduced congestion. 4. Selected proposals with moderate tax rates to maintain service quality while not overly burdening discretionary spending. 5. Favored proposals that reduce transit times below 55 minutes while keeping fares reasonable,"[13, 14, 4, 22, 11]",13,14,4,22,11
Humboldt Park,"Median household income is $51,105 and per capita income is $25,358, with 49% of households earning less than $50k annually. This indicates limited disposable income for many residents, making them sensitive to transportation costs.","With high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 25% of households earn less than $25k annually.","20.1% use transit for work commutes, 25% have no vehicle, and 40.8% have one vehicle. Mean commute time is 35.7 minutes. The community needs affordable and efficient transit options while balancing costs for drivers.",1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Moderate driving fees to improve transit service without overly burdening drivers. 3. Keep sales tax moderate to protect discretionary spending. 4. Balance between transit improvement and cost burden. 5. Consider policies that reduce travel times for both transit and cars.,"[11, 10, 1, 19, 13]",11,10,1,19,13
West Town,"West Town is a relatively affluent area with median income of $128,717 and 59.2% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($82,088), residents likely have substantial discretionary spending. A sales tax increase would affect this but wouldn't be severely burdensome given the income levels","The area has diverse transportation usage: 35.1% drive alone, 23.2% use transit, and 8.8% walk/bike. 75.2% of households have at least one vehicle, while 20.2% have no vehicle. Good mix of transit and driving accessibility needed",1. Prioritized balanced policies that improve both transit and driving times without excessive costs given the mixed transportation needs. 2. Community can handle moderate fare/fee increases given high incomes. 3. Moderate tax rates preferred as residents have high discretionary spending. 4. Policies that significantly reduce transit times valued due to 23.2% transit usage. 5. Selected options that reduce driving times but don't overly penalize drivers given 35.1% drive-alone rate,"[14, 23, 13, 22, 11]",14,23,13,22,11
Austin,"Austin has relatively low income levels with a median household income of $40,086 and 57.6% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes.","With high poverty rates and low per capita income ($23,403), residents have limited discretionary spending capacity. Additional transportation costs would significantly impact household budgets.","30.6% of households have no vehicle, and 23.7% use transit for work commutes. Mean commute time is 37.1 minutes, indicating heavy reliance on and need for efficient public transit.",1. Prioritized proposals with lower transit fares ($0.75) given low income levels and high transit dependency. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening the 56.9% who drive to work. 4. Balanced travel time improvements with cost burden on residents. 5. Selected proposals that reduce transit travel times to benefit the significant transit-dependent population.,"[1, 10, 4, 13, 19]",1,10,4,13,19
West Garfield Park,"The community has relatively low income levels with 42.2% households earning less than $25,000 and median income of $36,360. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($18,503) and high percentage of low-income households, discretionary spending is likely very limited. Additional transportation costs would significantly impact other essential spending.","38.7% of households have no vehicle available, and 27.9% rely on transit for commuting. The mean commute time is 36.1 minutes, suggesting significant dependence on public transportation despite longer travel times.","1. Given low income levels, prioritize proposals with lower transit fares and taxes. 2. Consider high transit dependency requires maintaining service quality. 3. Lower driving fees are less critical since many residents don't own cars. 4. Balance between service improvements and cost burden. 5. Selected proposals 0, 9, 3, 18, 1 because they combine low transit fares ($0.75-$1.25) with moderate taxes (0.5-1.5%) and minimal driving fees, protecting low-income transit users while maintaining service levels.","[0, 9, 3, 18, 1]",0,9,3,18,1
East Garfield Park,"The community has relatively low income levels with 65.4% of households earning less than $50,000 annually and a median income of $31,762. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($20,343) and high poverty rates, residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to purchase other necessities.","40% of households have no vehicle, and 25% rely on public transit for commuting. The mean commute time is 35.1 minutes, suggesting significant dependence on public transportation. Good transit service is crucial for this community.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax rates. 2. High transit dependency means transit service quality is important. 3. With 40% car-free households, driving fees have less negative impact on residents while potentially improving transit. 4. Balance between keeping transit affordable and generating enough revenue for service improvements. 5. Selected proposals that reduce transit travel time while maintaining affordability.","[1, 10, 0, 9, 3]",1,10,0,9,3
Near West Side,"The Near West Side has relatively high income levels with median household income of $106,955 and 52.9% of households making over $100,000. However, there's income diversity with 17.9% making under $25,000","With high per capita income ($72,602), many residents have significant discretionary spending power. Higher sales taxes would impact discretionary spending but may be more tolerable than in lower-income areas","The area has diverse transportation usage: 34.3% have no vehicles, 18.1% use transit, 24.1% walk/bike, and 33.9% drive. Good transit access is important given the car-free population, while driving remains significant","1. Prioritized balanced policies that improve both transit and driving times without excessive costs, given mixed transit/driving usage. 2. Considered higher sales tax tolerance due to higher incomes. 3. Favored moderate transit fares given income diversity and significant transit usage. 4. Selected policies that reduce congestion through modest driving fees, benefiting all modes. 5. Weighted travel time improvements against cost impacts across different income groups","[14, 23, 13, 22, 4]",14,23,13,22,4
North Lawndale,"North Lawndale is a low-income community with 63% of households making less than $50,000 annually and a median income of $33,334. This suggests residents are particularly sensitive to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, as would increased transit fares or driving fees.","36.5% of households have no vehicle, and 23.7% rely on transit for commuting. While 57.3% drive alone, the high no-vehicle rate suggests transit accessibility is crucial. The community needs affordable transit options while maintaining reasonable driving costs for working families.",1. Prioritized policies with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored lower transit fares ($0.75) given high transit dependency and low incomes. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balanced travel time improvements with cost impacts. 5. Selected policies that reduce transit travel times while keeping costs affordable for both transit users and drivers.,"[1, 2, 10, 11, 4]",1,2,10,11,4
South Lawndale,"South Lawndale has relatively low income levels with median household income of $42,010 and per capita income of $18,001. About 58% of households earn less than $50,000 annually, indicating limited disposable income for most residents","Given the low income levels, residents likely have limited discretionary spending capacity. Higher sales taxes would significantly impact household budgets. The community needs to prioritize keeping transportation costs low to preserve income for other essential needs","15.3% use transit and 21% have no vehicle. 70% of households have 1 or fewer vehicles for an average household size of 3 people, indicating high transit dependency. 56.5% drive alone and 13.5% carpool, showing significant car usage despite economic constraints",1. Prioritize low transit fares ($0.75) due to low income levels and significant transit usage. 2. Favor lower sales tax (0.5-1.0%) to minimize impact on limited discretionary income. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance between transit improvement and cost burden leads to selecting proposals that combine low fares with moderate taxes/fees. 5. Consider travel time improvements while keeping costs manageable for both transit users and drivers,"[1, 10, 4, 13, 19]",1,10,4,13,19
Lower West Side,"Median household income is $69,810, with about 37.7% households earning less than $50,000. This suggests moderate disposable income but significant population segment that may be price-sensitive to transportation costs","Given the income distribution and average household size of 2.4, many families likely have limited discretionary spending. Higher sales taxes would impact household budgets, especially for lower-income residents","Mixed transportation usage with 43.8% driving alone, 24.5% using transit, and 23.8% having no vehicle. Good balance of transit and driving needs to be considered. Location provides decent access to downtown and other areas",1. Prioritized lower sales tax (0.5%) to protect discretionary spending power. 2. Balanced fare structures around $1.25 to maintain transit service quality without overburdening transit-dependent residents. 3. Moderate driving fees ($0.50) to improve transit times without excessive impact on drivers. 4. Selected proposals that reduce transit travel times to benefit the 24.5% transit users. 5. Considered the 23.8% car-free households who rely heavily on transit accessibility,"[4, 1, 13, 10, 7]",4,1,13,10,7
Loop,"The Loop is a relatively wealthy area with 61.3% of households earning over $100,000 annually. However, there's income diversity with about 20% earning under $50,000. This suggests most residents can absorb moderate transportation cost increases.","Given the high income levels, residents likely have significant discretionary spending. The 1-1.5% sales tax impact would be notable given higher consumption levels, but manageable for most residents.","The area has excellent transit access and walkability, with only 22.7% using cars as primary transport. 50.5% of households don't own vehicles, and 47.9% primarily walk/bike/use transit. The Loop is a transit-rich environment with multiple L lines and bus routes.","1. Prioritize policies that improve transit times given high transit usage. 2. Higher driving fees acceptable since few residents drive regularly. 3. Moderate fare increases acceptable given income levels. 4. Balance improved service with tax burden. 5. Selected policies that reduce car travel times to benefit business district access. Ranked proposals that combine moderate-to-high driving fees (to fund transit) with moderate fares and taxes, optimizing transit times without excessive cost burden.","[23, 14, 20, 11, 5]",23,14,20,11,5
Near South Side,"The Near South Side has relatively high income levels with 43.7% of households earning over $150,000 and a median household income of $124,558. This suggests residents have significant disposable income and can generally absorb higher transportation costs","With high per capita income ($94,087), residents likely have substantial discretionary spending. Higher sales taxes would impact this but may be tolerable given the income levels. The community can likely handle moderate fee increases without severe impact on quality of life","The area has diverse transportation usage with 41.9% driving alone, 22.7% using transit, and 22.7% working from home. Most households (60.6%) have 1 vehicle, while 22.4% have no vehicle. This suggests good transit access is important while maintaining reasonable driving conditions","1. Given the high income levels, policies that improve transit service through moderate fees are acceptable. 2. With significant transit usage, faster transit times are valuable. 3. The mixed car ownership suggests balanced policies are needed. 4. Working from home percentage means not everyone commutes daily. 5. Selected policies that reduce transit times significantly while keeping costs moderate. 6. Prioritized options with 1% tax over 1.5% given the high consumption levels. 7. Favored policies with $0.50 driving fees over $1.00 to maintain reasonable driving costs","[14, 13, 16, 11, 4]",14,13,16,11,4
Armour Square,"Armour Square has a significant low-income population with 50.8% households earning less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases","Given the income distribution and high percentage of low-income households, discretionary spending is likely limited. Any increase in transportation costs or sales tax would significantly impact household budgets","33.9% of households have no vehicle, and 24.4% use transit for commuting. The area has high transit dependency, with significant Asian population (71.7%) and lower-income residents relying on public transportation",1. Prioritize low transit fares due to high transit dependency and low-income population. 2. Prefer lower sales tax rates to protect discretionary spending power. 3. Support moderate driving fees to improve transit service without overly burdening the 41.1% who drive alone. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel time while keeping costs affordable,"[0, 9, 1, 10, 3]",0,9,1,10,3
Douglas,"Douglas has relatively low disposable income with median household income of $43,528 and 54.3% of households making less than $50k annually. This suggests high sensitivity to costs from fares, fees, and taxes.","With high percentage of low-income households and per capita income of $35,007, discretionary spending is limited. Additional transportation costs would significantly impact household budgets.","44.4% of households have no vehicle, and 26.4% use transit for commuting. The community heavily relies on public transit, while 40.3% drive alone. Current mean commute time is 31.8 minutes.","1. Given low incomes, prioritize low transit fares and taxes to maintain affordability. 2. High transit dependency means better transit service is important. 3. Large car-free population benefits from improved transit times. 4. Some driving fee acceptable to fund transit improvements since 45.7% own cars. 5. Balance between transit improvement and cost burden leads to moderate policy combinations.","[10, 9, 1, 0, 4]",10,9,1,0,4
