community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Eldridge / West Oaks,Eldridge / West Oaks is a relatively affluent area with a higher than average disposable income compared to other Houston neighborhoods.,"Residents in Eldridge / West Oaks have a higher level of discretionary consumption, often spending on luxury goods, dining, and leisure activities.","The neighborhood has moderate accessibility to resources and services, with a reliance on personal vehicles due to limited public transit options.","Given the higher disposable income, residents can afford slightly higher transit fares and driver fees if it results in better services and reduced travel times. The focus is on reducing travel time and improving transit services to encourage a shift from driving to public transit, which can alleviate congestion and reduce emissions. A moderate sales tax is acceptable if it significantly enhances transit services. Therefore, proposals with a balance of moderate taxes, reasonable fares, and driver fees that lead to reduced travel times are prioritized.","[1, 3, 8, 11, 17]",1,3,8,11,17
Briar Forest,Briar Forest is a middle to upper-middle-income neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Briar Forest have a moderate to high level of discretionary consumption, often spending on dining, entertainment, and leisure activities.","Briar Forest has moderate accessibility to resources and services, with a reliance on both personal vehicles and public transit for commuting and daily activities.","Given the relatively high disposable income, Briar Forest residents can afford moderate increases in transit fares and driving fees if it results in significantly improved transit services and reduced travel times. The neighborhood's reliance on both cars and transit means that policies reducing travel time for both modes are beneficial. A balance between tax rates, fare, and driving fees is crucial to ensure that the cost does not outweigh the benefits of improved services. Therefore, proposals with moderate tax rates and fees that offer significant reductions in travel time are prioritized. The top choices reflect a preference for lower fares and fees with moderate tax rates to maintain affordability while enhancing service quality.","[8, 11, 19, 17, 22]",8,11,19,17,22
Westchase,"Westchase has a moderate to high disposable income level, with many residents employed in professional and managerial positions.","Residents in Westchase have a relatively high level of discretionary consumption, often spending on dining, entertainment, and retail.","Westchase has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making driving a common choice.","Given the moderate to high disposable income, Westchase residents can afford a slight increase in transit fares and driving fees if it results in significantly improved transit services and reduced travel times. The community values efficient transportation options, so proposals that reduce travel time for both transit and driving are prioritized. A balance between tax rates and user fees is important to ensure that the cost burden is not too high, while still improving transit services. Proposals with a moderate sales tax and reasonable fare and fee structures that lead to reduced travel times are preferred.","[1, 3, 8, 11, 19]",1,3,8,11,19
Mid-West (formerly Woodlake/Briarmeadow),"The Mid-West neighborhood has a moderate to high disposable income, with many residents employed in professional sectors.","Residents in this area have a relatively high level of discretionary consumption, often spending on dining, entertainment, and retail.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership.","Given the moderate to high disposable income, residents can afford a slight increase in transit fares and driver fees if it results in significantly improved transit services and reduced travel times. The neighborhood's high car ownership means that driver fees should be considered carefully to avoid excessive burden. A balanced approach with moderate sales tax and driver fees, along with improved transit times, would be ideal. Therefore, proposals with a 1% sales tax, moderate driver fees, and reduced transit times are prioritized. The top choice is proposal 11, which offers a good balance of reduced travel times for both car and transit, with a reasonable fare and fee structure. Proposal 10 is similar but with slightly longer transit times. Proposal 3 offers a lower sales tax but still improves transit times. Proposal 19 and 20, with a higher sales tax, are considered for their significant reduction in transit times, which could benefit those who rely on public transportation.","[11, 10, 3, 19, 20]",11,10,3,19,20
Greater Uptown,Greater Uptown is a relatively affluent area with higher than average disposable income levels.,"Residents in Greater Uptown have a high level of discretionary consumption, often spending on luxury goods, dining, and entertainment.","The area has good accessibility with a mix of transit options and a high rate of car ownership, but traffic congestion can be an issue.","Given the higher disposable income, residents can afford slightly higher transit fares and driver fees if it results in better service and reduced congestion. A moderate sales tax is acceptable to support transit improvements. The focus is on reducing travel time and improving transit efficiency, as many residents rely on both driving and public transit. Therefore, proposals that balance moderate costs with significant improvements in travel time and service quality are prioritized.","[17, 20, 8, 11, 1]",17,20,8,11,1
Washington Avenue Coalition / Memorial Park,The Washington Avenue Coalition / Memorial Park area generally has a higher disposable income compared to other neighborhoods in Houston.,"Residents in this area tend to have higher discretionary spending, often on dining, entertainment, and leisure activities.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership.","Given the higher disposable income and discretionary spending, residents can afford slightly higher transit fares and driver fees if it results in better services and reduced travel times. The neighborhood's good accessibility means that improvements in transit times could encourage more residents to use public transportation, reducing congestion. Therefore, proposals with moderate to high driver fees and transit fares, which significantly reduce travel times, are prioritized. A balance is sought between maintaining reasonable costs and achieving substantial improvements in transit efficiency.","[23, 20, 17, 14, 11]",23,20,17,14,11
Afton Oaks / River Oaks,Afton Oaks / River Oaks is a relatively affluent area with higher than average disposable income.,"Residents in this neighborhood have significant discretionary spending, often on luxury goods and services.","The area has good accessibility to resources and services, with a high rate of car ownership and less reliance on public transit.","Given the high disposable income and discretionary spending, the community can absorb higher costs if it results in better services. However, the preference is to maintain or improve transit times and reduce congestion. A lower transit fare and moderate driver fee can encourage transit use without significantly impacting discretionary spending. A moderate sales tax is acceptable if it leads to improved transit services. Therefore, proposals with lower transit fares and moderate driver fees are prioritized, balancing cost and service improvement.","[1, 8, 3, 10, 19]",1,8,3,10,19
Neartown / Montrose,Neartown / Montrose is known for its relatively high disposable income due to a mix of professionals and affluent residents.,"The area has a vibrant cultural and dining scene, indicating high discretionary consumption on entertainment and dining.","The neighborhood has good accessibility to resources and services, with a mix of transit options and walkability, but traffic congestion can be an issue.","Given the high disposable income, residents can afford slightly higher fares and fees if it results in better transit services and reduced congestion. The focus is on reducing travel time and improving transit efficiency. A moderate sales tax is acceptable if it significantly enhances transit services. The top-ranked proposals balance lower transit fares and moderate driver fees to encourage transit use while maintaining reasonable costs for drivers. The goal is to improve transit times and reduce car travel times, benefiting both transit users and drivers.","[1, 3, 8, 11, 17]",1,3,8,11,17
Alief,"Alief is a diverse community with a moderate to low average disposable income, where many residents are budget-conscious.","Residents in Alief prioritize essential spending, with limited discretionary consumption due to budget constraints.","Alief has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of the area and limited transit options.","Given the moderate to low disposable income in Alief, policies with lower transit fares and driving fees are preferred to minimize the financial burden on residents. A lower sales tax is also favored to preserve disposable income for essential goods. Improved transit times are beneficial, but not at the expense of significantly higher costs. Therefore, the selected policies balance cost savings with reasonable improvements in transit efficiency.","[0, 7, 2, 10, 1]",0,7,2,10,1
Sharpstown,"Sharpstown has a moderate to low disposable income level, with many residents working in service and retail sectors.","Residents in Sharpstown have limited discretionary spending, prioritizing essential goods and services over luxury items.","Sharpstown has moderate accessibility to public transit, with many residents relying on buses and some using personal vehicles for commuting.","Given Sharpstown's moderate to low disposable income, policies with lower transit fares and moderate driver fees are preferred to minimize financial burden. A lower sales tax is also favored to maintain residents' purchasing power. Improved transit times are important to encourage public transit use, reducing congestion and emissions. Balancing these factors, the top-ranked policies prioritize affordability and improved transit efficiency.","[1, 0, 7, 10, 3]",1,0,7,10,3
Gulfton,"Gulfton is a low-income neighborhood with many residents working in low-wage jobs, resulting in limited disposable income.","Residents in Gulfton have limited discretionary spending, prioritizing essential goods and services over luxury items.","Gulfton has moderate access to public transit, but many residents rely on it due to lower car ownership rates compared to other neighborhoods.","Given the low disposable income and reliance on public transit, proposals with lower transit fares and moderate driver fees are prioritized to minimize financial burden while improving transit services. A lower sales tax is preferred to avoid further reducing disposable income. The top-ranked proposals balance affordability with improved transit times, which is crucial for residents who depend on public transportation for commuting.","[0, 7, 2, 10, 1]",0,7,2,10,1
West University Place,"West University Place is known for its high disposable income, with many residents having substantial financial resources.","Residents in West University Place have a high level of discretionary consumption, often spending on luxury goods, services, and travel.","The area has good accessibility to resources and services, with many residents relying on personal vehicles, but there is also a demand for efficient public transit options.","Given the high disposable income, residents can afford higher fares and fees if it results in significantly improved transit services and reduced travel times. The focus is on reducing travel time and improving transit efficiency, even if it means a higher sales tax or driver fee. The community values time savings and service quality over cost savings. Therefore, proposals that offer the shortest travel times and improved transit services, even at a higher cost, are prioritized. The decision also considers the potential for reduced congestion and emissions, aligning with the community's preference for sustainable and efficient transportation solutions.","[23, 20, 14, 11, 5]",23,20,14,11,5
Westwood,"Westwood has a moderate to low disposable income level, with many residents working in service and blue-collar jobs.","Discretionary consumption is limited, with residents prioritizing essential goods and services over luxury items.","Westwood has moderate accessibility to public transit, but many residents rely on personal vehicles due to limited transit options and longer travel times.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, reducing travel times and encouraging public transit use. The top-ranked proposals balance affordability with improved transit efficiency, aiming to reduce travel times and costs for both drivers and transit users.","[1, 8, 3, 10, 19]",1,8,3,10,19
Braeburn,"Braeburn has a moderate to low disposable income level, with many residents working in service and blue-collar jobs.","Residents in Braeburn have limited discretionary spending, prioritizing essential goods and services over luxury items.","Braeburn has moderate accessibility to public transit, but many residents rely on personal vehicles due to the spread-out nature of the neighborhood and limited transit options.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as better transit can reduce reliance on personal vehicles and lower overall transportation costs. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[1, 8, 3, 10, 19]",1,8,3,10,19
Meyerland,Meyerland is a middle to upper-middle-class neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Meyerland have a moderate to high level of discretionary consumption, often spending on dining, leisure, and education.","Meyerland has decent accessibility to resources and services, with a mix of car and transit options, though car travel is more prevalent due to convenience and speed.","Given Meyerland's higher disposable income, residents can afford a moderate increase in transit fares and driver fees if it results in significantly improved transit services and reduced travel times. A lower sales tax is preferred to maintain discretionary spending. The focus is on reducing travel times for both transit and driving, as well as improving transit service quality to encourage a shift from driving to transit, which can alleviate congestion and reduce emissions. Therefore, proposals with moderate fares and fees, and lower sales tax rates, that offer significant reductions in travel times are prioritized.","[1, 3, 8, 11, 19]",1,3,8,11,19
Braeswood,Braeswood is a middle to upper-middle-income neighborhood with a relatively high level of disposable income.,"Residents in Braeswood have a moderate to high level of discretionary consumption, often spending on dining, entertainment, and leisure activities.","Braeswood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making driving a common mode of transportation.","Given the relatively high disposable income and discretionary consumption, Braeswood residents can afford moderate increases in transit fares and driving fees if it results in better transit services and reduced travel times. The neighborhood's good accessibility and car ownership mean that policies reducing car travel time and improving transit efficiency are beneficial. Therefore, proposals with moderate sales tax, lower transit fares, and moderate driving fees are prioritized to balance cost and service improvement. The top-ranked proposals are those that offer significant reductions in travel time for both transit and driving, while keeping costs reasonable for residents.","[17, 20, 23, 8, 11]",17,20,23,8,11
Medical Center,The Medical Center neighborhood has a relatively high disposable income due to the presence of healthcare professionals and researchers.,"Residents in the Medical Center area have moderate to high discretionary consumption, often spending on dining, entertainment, and healthcare services.","The area has good accessibility to resources and services, with a strong reliance on both public transit and personal vehicles due to the high density of medical facilities and employment centers.","Given the high disposable income, the community can afford a moderate increase in sales tax and transit fares if it results in significantly improved transit services. The focus is on reducing travel time for both transit and driving, as many residents commute to work at the medical facilities. A balance between fare, tax, and driving fees is crucial to ensure that both transit users and drivers benefit from reduced travel times. Proposals with a moderate sales tax and driving fee, combined with a lower transit fare, are prioritized to encourage transit use while maintaining affordability.","[8, 11, 19, 17, 22]",8,11,19,17,22
Astrodome Area,"The Astrodome Area has a moderate level of disposable income, with a mix of middle-income households and some lower-income residents.","Residents in the Astrodome Area have a balanced discretionary consumption pattern, with spending on essentials and some leisure activities.","The Astrodome Area has decent accessibility to resources and services, with a reliance on both public transit and personal vehicles for commuting and daily activities.","Given the moderate disposable income, it is important to keep costs manageable for both transit users and drivers. Lower fares and moderate driver fees are preferred to encourage transit use while not overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit services, as this can enhance accessibility and reduce travel times. The selected policies aim to balance cost, accessibility, and service improvement, considering the community's reliance on both transit and driving.","[8, 10, 19, 11, 22]",8,10,19,11,22
South Main,"South Main has a moderate disposable income level, with residents having some flexibility in their spending but still sensitive to significant increases in costs.","Residents in South Main allocate a fair portion of their income to discretionary spending, including dining, entertainment, and retail, which could be impacted by higher taxes or fees.","South Main has decent access to public transit and road networks, but improvements in transit times could significantly enhance accessibility for residents who rely on public transportation.","Given the moderate disposable income and discretionary consumption patterns, South Main residents would benefit from policies that balance cost with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it results in noticeable improvements in transit times. Therefore, proposals with lower fares and moderate driver fees, which also reduce travel times, are prioritized.","[1, 8, 3, 10, 19]",1,8,3,10,19
Brays Oaks,"Brays Oaks has a moderate to low disposable income, with many residents working in service and blue-collar jobs.","Residents in Brays Oaks have limited discretionary spending, prioritizing essential goods and services.","The area has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of services and employment centers.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Therefore, lower transit fares and driving fees are preferred to maintain affordability. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on personal vehicles and improve accessibility. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both transit and driving.","[7, 10, 2, 13, 19]",7,10,2,13,19
Westbury,"Westbury has a moderate level of disposable income, with a mix of middle-income families and some lower-income households.","Residents in Westbury have moderate discretionary spending, with a focus on essential goods and services, and some spending on leisure and non-essential items.","Westbury has decent access to public transit, but many residents rely on driving due to the suburban layout and the need to commute to other parts of Houston for work and services.","Given the moderate disposable income, it is important to balance the cost of transit fares and driving fees with the benefits of reduced travel time and improved transit services. Lower fares and fees are preferred to minimize the financial burden on residents. A moderate sales tax is acceptable if it significantly improves transit services, as this can benefit those who rely on public transportation. The top-ranked proposals prioritize lower fares and fees while considering the potential for reduced travel times and improved transit services.","[1, 8, 3, 10, 19]",1,8,3,10,19
Willow Meadows / Willowbend,Willow Meadows / Willowbend is a middle-income neighborhood with moderate disposable income levels.,"Residents have a balanced discretionary consumption pattern, spending on essentials and some luxury items.","The neighborhood has moderate accessibility to resources and services, with a reliance on both driving and transit options.","Given the moderate disposable income, it is important to balance costs with benefits. Lower transit fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times. The focus is on reducing travel times and costs for both transit and driving, while ensuring that the financial burden on residents is manageable. Proposals with lower fares and moderate driver fees that also reduce travel times are prioritized.","[1, 8, 3, 10, 19]",1,8,3,10,19
Fondren Gardens,"Fondren Gardens has a moderate disposable income level, with many residents working in blue-collar and service jobs.","Residents in Fondren Gardens have limited discretionary spending, prioritizing essential goods and services.","The neighborhood has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of services and employment centers.","Given the moderate disposable income and limited discretionary spending, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to maintain affordability. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on personal vehicles and improve accessibility. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[1, 8, 3, 10, 19]",1,8,3,10,19
Central Southwest,"Central Southwest has a moderate disposable income level, with many residents working in blue-collar and service jobs.","The community tends to prioritize essential spending, with limited discretionary consumption due to moderate income levels.","Public transit is crucial for many residents, but current transit times are long, and car ownership is moderate, making efficient transit options important.","Given the moderate disposable income, it's important to keep costs low for both transit and driving. Reducing transit times is crucial to improve accessibility and encourage transit use. A lower sales tax is preferred to minimize the impact on essential spending. Therefore, proposals with lower fares and moderate driver fees that significantly reduce transit times are prioritized. The top choice is proposal 1, which offers the lowest fare and driver fee combination with a significant reduction in transit time. Proposal 8 is next, as it maintains a low fare and driver fee with improved transit times. Proposal 3 is chosen for its balance of moderate fare and driver fee with good transit time reduction. Proposal 10 offers a moderate fare and driver fee with a reasonable transit time improvement. Finally, proposal 19 is selected for its balance of moderate fare and driver fee with a significant reduction in transit time.","[1, 8, 3, 10, 19]",1,8,3,10,19
Fort Bend / Houston,"Fort Bend / Houston has a moderate to high disposable income level, with many residents having the financial flexibility to absorb slight increases in transportation costs.","The community has a diverse range of discretionary spending habits, with a focus on family-oriented activities and services.","The area has decent accessibility to resources and services, but improvements in transit could significantly enhance connectivity and reduce reliance on personal vehicles.","Given the moderate to high disposable income, the community can handle a slight increase in sales tax if it results in better transit services. Reducing travel time is a priority, as it enhances quality of life and access to opportunities. Therefore, proposals that offer significant reductions in transit time and moderate driving fees are preferred. A balance between fare, tax, and driving fees is crucial to ensure that both drivers and transit users benefit. Proposals with a 1% sales tax are favored as they provide a good balance between cost and service improvement, while keeping fares and driving fees reasonable.","[11, 10, 19, 13, 22]",11,10,19,13,22
IAH Airport,"The IAH Airport super neighborhood has a moderate disposable income, with many residents working in airport-related industries.","Residents have a moderate level of discretionary consumption, with spending focused on essential goods and services due to the nature of employment in the area.","The area has good accessibility to resources and services by car, but transit options are less efficient, leading to longer travel times.","Given the moderate disposable income, it is important to keep costs low for both transit and driving. Reducing travel time is also a priority to improve accessibility. Therefore, proposals with lower fares and fees, and moderate sales tax, which improve transit times without significantly increasing costs, are preferred. Proposals that balance these factors while reducing travel times for both transit and driving are ranked higher.","[1, 8, 3, 10, 19]",1,8,3,10,19
