community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
North Park,"North Park has a median household income of around $65,000, placing it in the middle-upper range for Chicago. Many residents are working professionals and families with moderate disposable income.","The community has moderate to high discretionary spending capacity. Many residents own homes and cars, with significant regular expenditures on transportation, retail, and services. The 1-1.5% sales tax impact would be noticeable but manageable for most households.","North Park has moderate transit access with bus routes and proximity to the Brown Line, though many residents rely on cars. The area has good road connectivity but experiences some congestion during peak hours. Many residents commute to downtown and other areas for work.","1. Prioritize balanced policies that improve both transit and driving conditions without excessive costs
2. Consider moderate tax rates that can fund improvements while not overly burdening residents
3. Support policies that reduce congestion through reasonable driving fees
4. Look for options that maintain affordable transit fares while improving service
5. Choose proposals that offer the best time savings relative to cost increases","[13, 14, 22, 4, 10]",13,14,22,4,10
Albany Park,"Albany Park has a median household income of around $53,000, lower than Chicago's average. About 16% of residents live below poverty level, indicating limited disposable income for many households","Given the moderate-to-low income levels, residents are price-sensitive to both transit fares and sales taxes. Many households need to carefully budget discretionary spending","Well-served by CTA Brown Line, multiple bus routes, and major arterial roads. About 36% of residents use public transit for commuting, 45% drive, indicating balanced modal split. Many residents depend on both transit and driving","1. Prioritize lower transit fares and moderate tax rates given income constraints. 2. Balance driving fees to improve transit service without overly burdening drivers. 3. Consider proposals that reduce transit travel time since many residents use transit. 4. Look for options that maintain reasonable car travel times for driving commuters. 5. Selected proposals 10, 11, 13, 19, and 20 as they offer good balance of lower fares, moderate taxes, and improved travel times for both modes","[11, 13, 10, 19, 20]",11,13,10,19,20
Portage Park,"Middle-income neighborhood with median household income around $65,000. Many working families with moderate disposable income. About 10% poverty rate indicates some economic constraints",Moderate discretionary spending capacity. Residents are price-sensitive but can afford some additional transportation costs. Many households have significant retail spending in local commercial districts,Mixed transit access - served by Blue Line and multiple bus routes but not as extensive as downtown areas. High car ownership rates (80%+ households). Many residents commute by both car and transit. Good road network with access to expressways,1. Prioritize balanced options that don't overly burden either drivers or transit users given mixed-mode usage. 2. Moderate tax rates preferred due to middle-income status. 3. Look for proposals that improve transit service without excessive costs. 4. Consider proposals that reduce driving times given high car usage. 5. Selected proposal 13 first as it offers good balance of moderate costs and improved travel times. 6. Ranked 10 second for low transit fare but improved service. 7. Chose 4 third as low tax option with reasonable improvements. 8. Added 22 fourth as it provides good service improvements. 9. Selected 16 fifth for balanced approach with moderate costs,"[13, 10, 4, 22, 16]",13,10,4,22,16
Irving Park,"Irving Park has a median household income of approximately $71,000, placing it in the middle-upper range for Chicago. About 10% of residents live below poverty level, indicating most residents have moderate disposable income",Residents have moderate discretionary spending capacity. The community has a mix of working and middle-class households with varied consumption patterns. Higher sales taxes would have a moderate impact on household budgets,"The area has good transit access with Blue Line, Metra, and multiple bus routes. Car ownership is high at about 80% of households. The community is well-connected for both transit and driving, with many residents using both modes",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed-mode usage. 2. Moderate tax rates preferred due to middle-income demographics. 3. Lower transit fares beneficial for working-class residents while maintaining service quality. 4. Some driving fees acceptable to improve transit without excessive impact. 5. Selected policies that reduce travel times while keeping costs reasonable for both modes,"[13, 10, 4, 19, 22]",13,10,4,19,22
Dunning,"Dunning is a middle-class community with median household income around $68,000. Most residents are working professionals and families with moderate disposable income. The area has relatively high car ownership rates.",Residents have moderate discretionary spending capacity. Many households own cars and regularly make purchases at local businesses. A 1.5% sales tax would impact household budgets more significantly than lower tax rates.,Dunning is a car-dependent community on Chicago's northwest side. Transit access is limited mainly to bus services. Most residents rely on personal vehicles for commuting and daily trips. The average commute time by car is reasonable but transit times are significantly longer.,"1. Prioritize policies that maintain reasonable driving costs since most residents depend on cars
2. Avoid highest tax rates (1.5%) to protect discretionary spending power
3. Balance moderate transit improvements with cost burden
4. Consider policies with moderate driver fees to fund transit without excessive impact
5. Prefer options that reduce both car and transit travel times
Selected policies that maintain driving affordability while making incremental transit improvements through moderate fees and taxes.","[4, 13, 3, 10, 12]",4,13,3,10,12
Montclare,"Montclare has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. About 12% of residents live below poverty level, making them sensitive to cost increases","Given the moderate income levels, residents have limited discretionary spending. Most household budgets are allocated to essential needs. Higher taxes or transportation costs would significantly impact household budgets","Montclare is a somewhat car-dependent neighborhood on Chicago's northwest side. While served by CTA buses, it lacks direct rail access. About 75% of residents drive to work, while 20% use public transit. The community has above-average car ownership rates","1. Given high car dependency but moderate incomes, prefer policies with lower driving fees and moderate taxes to avoid overburdening drivers. 2. Transit improvements should be balanced against cost impact on working families. 3. Policy 3 ranks first as it maintains low tax with no driving fee while keeping transit affordable. 4. Policy 9 second as it improves transit with moderate tax increase. 5. Policy 0 third as it reduces transit costs. 6. Policy 12 fourth as current policy. 7. Policy 4 fifth as balanced approach with minimal impact on household budgets","[3, 9, 0, 12, 4]",3,9,0,12,4
Belmont Cragin,"Belmont Cragin is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, indicating limited disposable income","Given the lower-than-average income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs, making them sensitive to additional transportation costs and taxes",The area has moderate transit access with bus services but no L train stations within the community. Car ownership is important for many residents due to work locations. About 30% of residents rely on public transit for commuting,"1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Prefer moderate tax rates (0.5-1.0%) to minimize impact on limited discretionary income
3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balance between transit improvement and cost burden on working families
5. Consider proposals that reduce transit travel time while keeping costs affordable","[1, 10, 4, 19, 13]",1,10,4,19,13
Hermosa,"Hermosa is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, with approximately 18% of families below poverty level","Limited discretionary spending capacity due to lower income levels. Residents are price-sensitive to additional taxes and fees. Average annual discretionary spending estimated around $15,000-20,000 per household","Mixed transit access with bus routes and proximity to Blue Line, but many residents rely on cars for work commutes. About 75% of households own vehicles. Average commute times are significant factor for working population","1. Prioritize lower transit fares and taxes due to limited disposable income
2. Balance driving fees since many residents need cars for work
3. Focus on proposals that reduce transit times without excessive cost burden
4. Consider proposals that maintain reasonable car travel times
5. Favor options that don't overly impact household budgets through sales tax","[10, 1, 9, 4, 13]",10,1,9,4,13
Avondale,"Avondale has a median household income of approximately $57,000, which is slightly below Chicago's median. About 15% of residents live below poverty level, suggesting moderate financial constraints for many households","Given the moderate income levels, residents have limited discretionary spending. Higher sales taxes would impact household budgets significantly. Many residents need to balance essential expenses with transportation costs","Avondale has good access to CTA Blue Line and multiple bus routes. About 32% of residents use public transit for commuting, while 55% drive. The area has a mix of transit-dependent and car-dependent households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending power. 2. Balance moderate transit fares ($1.25) with service quality given mixed transit/driving usage. 3. Support modest driving fees ($0.50) to improve transit without overly burdening drivers. 4. Consider travel time improvements for both modes given mixed transportation needs. 5. Favor proposals that reduce transit travel times below 55 minutes while keeping driving times reasonable,"[4, 1, 13, 7, 10]",4,1,13,7,10
Logan Square,"Logan Square has a median household income of around $71,000, slightly above Chicago's median. However, there's significant income diversity with about 15% of residents below poverty level. The area has seen gentrification leading to increased housing costs affecting disposable income.","Residents have moderate discretionary spending power but face rising living costs. The area has many local businesses, restaurants, and entertainment venues that residents frequent. Higher sales taxes would impact this spending, particularly for lower-income residents.","Well-served by Blue Line L train and multiple bus routes. About 30% of residents use public transit for commuting, 45% drive, and significant bike usage. The area has good transit connectivity to downtown and neighboring areas. Many residents are multi-modal, switching between transit, driving, and biking.",1. Prioritize balanced policies that maintain transit affordability while improving service: Policy 11 offers low fare ($0.75) with moderate tax (1%) and max driving fee ($1.00) to encourage transit use. 2. Policy 20 provides same fare benefits with higher tax funding for better service. 3. Policy 2 keeps tax low while maintaining transit affordability. 4. Policy 14 balances moderate fare with service improvements. 5. Policy 23 offers best transit times but higher costs that could burden lower-income residents.,"[11, 20, 2, 14, 23]",11,20,2,14,23
Humboldt Park,"Humboldt Park has a median household income of approximately $36,000, significantly below Chicago's median. About 28% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on basic necessities, making them sensitive to additional transportation costs and sales taxes","About 35% of households don't own vehicles and rely heavily on public transit. The area has several bus routes and is served by the Blue Line, though not directly through the neighborhood. Many residents combine transit modes for commuting",1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Moderate sales tax to balance transit funding with impact on household budgets. 3. Support some driving fees to improve transit service while not overly burdening car-dependent households. 4. Focus on proposals that reduce transit travel times to improve access to jobs and services. 5. Consider overall cost burden of combined policies on low-income residents,"[11, 10, 9, 2, 1]",11,10,9,2,1
West Town,"West Town has a relatively high median household income around $95,000, with many young professionals and families. Residents have moderate to high disposable income and can generally afford transportation costs","Area has high discretionary spending capacity, with numerous restaurants, shops, and entertainment venues. Residents frequently make discretionary trips for dining, shopping, and recreation","Well-served by CTA Blue Line, multiple bus routes, bike lanes, and major arterial roads. Mixed-use development with good walkability. Many residents use multiple transportation modes regularly","1. Prioritize balanced policies that improve both transit and driving times without excessive costs, given mixed-mode usage. 2. Higher income means moderate fees/taxes are acceptable if they improve service. 3. Focus on reducing transit travel times to encourage mode shift. 4. Consider policies that reduce congestion given dense urban environment. 5. Selected proposals 14, 23, 5, 11, 20 as they offer significant transit time improvements with moderate cost increases, balancing the community's ability to pay with desire for better service","[14, 23, 5, 11, 20]",14,23,5,11,20
Austin,"Austin has a median household income of approximately $33,000, significantly below Chicago's average. About 27% of households live below poverty level, indicating limited disposable income for most residents","Given the low median income, residents have very limited discretionary spending capacity. Many households struggle with basic necessities, making them highly sensitive to any additional taxes or fees","Austin has good access to CTA Blue Line and Green Line, multiple bus routes, but 65% of workers still depend on cars for commuting. Many residents need both transit and car access for work and essential services",1. Prioritize lowest combined cost burden (sales tax + fares/fees) due to low income levels. 2. Consider both transit and driving improvements as community uses both modes heavily. 3. Favor proposals with low transit fares ($0.75) to help transit-dependent residents. 4. Moderate driving fees ($0.50) acceptable if they improve overall service. 5. Lower sales tax preferred (0.5%-1.0%) to minimize impact on essential purchases. Selected proposals balance these factors while improving both transit and driving times,"[1, 10, 4, 13, 19]",1,10,4,13,19
West Garfield Park,"West Garfield Park is one of Chicago's lowest-income communities with median household income around $24,000. About 43% of residents live below poverty level, making disposable income very limited","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access via Green Line and bus routes but faces connectivity challenges. About 40% of households don't own vehicles and rely heavily on public transit. Average commute times are higher than city average,"1. Given very limited disposable income, prioritize lowest combined costs (fare + tax) 
2. Need good transit service since many residents are transit-dependent 
3. Lower transit fares more important than driving fees since car ownership is low 
4. Moderate tax rate (1%) can help fund transit while not overly burdening residents 
5. Ranked proposals that balance affordability with service improvements","[10, 9, 11, 13, 12]",10,9,11,13,12
East Garfield Park,"East Garfield Park is a low-income community with median household income around $24,000, significantly below Chicago's average. About 42% of residents live below poverty level, indicating very limited disposable income","Given the high poverty rate and low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets","The area has good transit access with Green Line L and several bus routes. Car ownership is low at around 50% of households. Many residents rely heavily on public transit for work, shopping, and services. Average commute times are higher than city average",1. Prioritize lowest transit fares ($0.75) given low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening car-owning residents. 4. Balance between improved transit times and keeping costs affordable. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[1, 2, 10, 11, 19]",1,2,10,11,19
Near West Side,"Near West Side has mixed income levels with median household income around $71,000, higher than city average. Large student population from UIC and medical district workers. About 25% of households earn over $100,000 while 27% earn under $25,000","Significant discretionary spending capacity for many residents but also substantial low-income population. High concentration of restaurants, entertainment venues, and retail. Active commercial corridors along Madison, Halsted and Roosevelt","Excellent transit access with Blue/Green/Pink Lines, multiple bus routes, and Metra stations. High walkability score. Close to downtown and major employment centers. Good road network with access to expressways. About 60% of residents commute by transit or walking","1. Prioritize policies that maintain affordable transit while improving service given high transit usage
2. Balance needs of mixed-income population - avoid high sales tax burden on lower income residents
3. Support moderate driving fees to reduce congestion but avoid highest fees
4. Focus on proposals that reduce transit travel times most effectively
5. Consider policies that maintain reasonable costs for both modes given mixed transportation needs","[11, 14, 20, 13, 4]",11,14,20,13,4
North Lawndale,"North Lawndale has a median household income of approximately $25,000, significantly below Chicago's average. About 43% of residents live below poverty level, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets","The area has moderate transit access with Pink Line stations and bus routes. About 41% of households don't own vehicles and rely on public transit. Average commute times are higher than city average, particularly for transit users","1. Given low incomes, prioritize lowest combined costs (fare + tax) to preserve disposable income. 2. Need good transit service due to high transit dependency. 3. Lower fares more important than lower sales tax since fares affect daily costs. 4. Some driving fee acceptable to improve transit service. 5. Selected policies that balance improved transit times without excessive cost burden. Ranked proposals prioritizing $0.75 fares with moderate taxes and driving fees to fund service improvements while keeping costs manageable for low-income residents","[1, 2, 10, 11, 19]",1,2,10,11,19
South Lawndale,"South Lawndale has one of the lowest median household incomes in Chicago at around $33,000. About 28% of residents live below poverty level, making them highly sensitive to cost increases","Given the low income levels, residents have limited discretionary spending. Most income goes to basic necessities. Higher taxes or transportation costs would significantly impact household budgets","The area has good access to public transit with Pink Line stations and multiple bus routes. About 30% of households don't own vehicles. Many residents rely on public transit for work commutes, with average transit commute times of 45-60 minutes","1. Given low incomes, prioritize lowest combined costs (fare + tax) while maintaining service quality. 2. Many residents depend on transit, so transit travel time improvements are important. 3. Lower transit fares are critical for this low-income community. 4. Moderate driving fees acceptable as fewer residents drive. 5. Selected policies balance minimal cost burden with improved transit service. Ranked proposals that keep fares low ($0.75-$1.25) while using moderate driving fees to fund improvements","[1, 10, 2, 11, 4]",1,10,2,11,4
Lower West Side,"Lower West Side has a median household income of approximately $43,000, which is below Chicago's median. Many residents work in service and manufacturing jobs, with about 22% of the population living below poverty level. This suggests limited disposable income for many households.","Given the lower income levels, discretionary spending is limited. Many households need to carefully budget for essential expenses. Higher sales taxes or transportation costs would significantly impact household budgets.","The area has good access to public transit with Pink Line stations and several bus routes. About 30% of households don't own cars. Many residents rely on public transit for commuting to work and accessing services. The area is relatively close to downtown, making transit a viable option.","1. Given limited disposable income, prioritize lower fares and taxes to protect household budgets. 2. Strong transit dependency means maintaining good transit service is crucial. 3. Lower driving fees preferred since many working families need cars for jobs/errands. 4. Balance between transit improvement and cost burden leads to moderate policy packages. 5. Selected proposals that maintain reasonable transit times while minimizing financial impact on residents.","[9, 0, 3, 10, 12]",9,0,3,10,12
Loop,"The Loop has one of the highest median household incomes in Chicago, with many residents working in professional and financial services. The average household income is well above $100,000, indicating high disposable income and ability to absorb transportation costs","Residents have significant discretionary spending power, with high levels of retail, dining, and entertainment spending. The impact of sales tax increases would be noticeable but manageable given the income levels","The Loop has excellent transit accessibility with multiple L lines, Metra stations, and bus routes. It also has high walkability scores. While many residents own cars, transit is a viable and widely-used option. Traffic congestion is a major concern during peak hours","1. Given high incomes, can prioritize time savings over cost savings. 2. Heavy transit infrastructure suggests policies supporting transit use are beneficial. 3. Congestion reduction through driver fees would significantly benefit the area. 4. Higher tax rates acceptable given income levels if they improve service. 5. Prefer balanced approaches that improve both transit and driving times. Selected policies that maximize travel time improvements while maintaining reasonable fare structures","[26, 23, 20, 14, 8]",26,23,20,14,8
Near South Side,"Near South Side has relatively high median household income around $83,000. Many residents are professionals and higher-income workers with significant disposable income. The area has seen substantial development of luxury condos and apartments.","Residents have high discretionary spending capacity and frequently use both transit and cars. The area has many retail establishments, restaurants, and entertainment venues. Higher sales taxes would impact discretionary spending but most households can absorb the cost.","The area has excellent transit access with multiple L lines (Red, Green, Orange), bus routes, and Metra stations. It's also very walkable and bikeable. Many residents own cars and regularly drive due to good highway access. The area is close to downtown and major employment centers.","1. Prioritize policies that balance transit improvements with moderate costs given high income levels
2. Support some driving fees to reduce congestion while maintaining reasonable car access
3. Accept moderate sales tax increases to fund transit given strong income levels
4. Favor policies that reduce transit travel times to benefit both commuters and visitors
5. Consider mixed-mode transportation needs of residents who use both transit and cars regularly","[23, 14, 22, 13, 5]",23,14,22,13,5
Armour Square,"Armour Square has a median household income of approximately $35,000, significantly below Chicago's average. The community has a high percentage of low-income residents and seniors, making them particularly sensitive to cost increases","Limited discretionary spending capacity due to lower income levels. Many residents spend a large portion of their income on basic necessities. The community has a high concentration of Asian Americans, particularly Chinese Americans, who frequently travel to local businesses in Chinatown",Well-served by public transit including Red Line L station and multiple bus routes. High transit dependency with lower car ownership rates. Close proximity to downtown and major employment centers. Many residents rely on transit for daily commuting and accessing essential services,"1. Prioritize low transit fares due to high transit dependency and lower incomes
2. Prefer lower sales tax rates as residents have limited discretionary income
3. Support moderate driving fees to improve transit service without overly burdening local businesses
4. Balance between transit service improvements and cost burden on residents
5. Consider impacts on local business accessibility for both transit users and drivers","[1, 10, 0, 9, 4]",1,10,0,9,4
Douglas,"Douglas has a median household income of approximately $35,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on essential needs, making them sensitive to additional taxes and transportation costs",Douglas has good transit access with Green Line stations and multiple bus routes. About 45% of households don't own cars. Many residents rely on public transit for work commutes and daily activities. The area has relatively good proximity to downtown Chicago,"1. Given low income levels, prioritize proposals with lower transit fares and taxes to preserve disposable income. 2. High transit dependency means better transit service is crucial. 3. Lower driving fees acceptable since many residents don't drive. 4. Policy 9 ranked first as it offers low transit fare while maintaining decent service. 5. Policy 0 second as it minimizes tax burden. 6. Policy 3 third as it balances fare and service. 7. Policy 10 fourth as it improves transit time with moderate costs. 8. Policy 1 fifth as it offers low fare with reasonable transit time","[9, 0, 3, 10, 1]",9,0,3,10,1
