community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park is a middle-class community with median household income around $71,000. Many residents are working professionals and city workers. The area has relatively high homeownership rates and stable housing costs.","Residents have moderate discretionary spending power but are price-sensitive to additional taxes and fees. Many households have significant expenses related to housing, transportation, and family needs.","The area is well-served by public transit with the Jefferson Park Transit Center (Blue Line, Metra, buses). However, car ownership and usage remains high as many residents commute to various locations. The community has a mixed transit-auto culture.",1. Prioritize balanced policies that don't overly burden either drivers or transit users given the mixed-mode nature of the community. 2. Consider moderate tax rates (1%) that can support transit while not excessively impacting discretionary spending. 3. Favor proposals with lower transit fares ($0.75-$1.25) to encourage transit use. 4. Accept moderate driving fees ($0.50) to reduce congestion while not overly penalizing necessary car trips. 5. Focus on proposals that achieve meaningful travel time improvements for both modes.,"[11, 13, 10, 4, 19]",11,13,10,4,19
Forest Glen,"Forest Glen is an affluent area with median household income around $106,000, well above Chicago average. Residents have relatively high disposable income and can generally afford higher transportation costs",High levels of discretionary spending capacity. Most households own cars and have significant retail spending. Higher sales tax would have moderate but manageable impact on consumption,Primarily car-dependent suburban-style neighborhood with lower transit access compared to city average. Has Metra station but limited bus service. Over 90% of households own cars and most commute by driving,"1. Given high car dependency and income levels, policies that improve driving times without excessive fees are preferred
2. Moderate tax increases acceptable if they improve overall transportation
3. Higher transit fares less concerning since most residents drive
4. Focus on reducing congestion through balanced driver fees
5. Ranked proposals that maintain reasonable driving costs while improving travel times
6. Selected options with 1-1.5% tax range as community can absorb the cost
7. Prioritized proposals that reduce car travel times below 19 minutes","[14, 23, 13, 22, 16]",14,23,13,22,16
North Park,"North Park has a median household income of around $65,000, placing it in the middle-upper range for Chicago. Many residents are working professionals and families with moderate disposable income.","The community has moderate to high discretionary spending capacity. Many residents own homes and cars, with significant regular expenditures on transportation, retail, and services. The 1-1.5% sales tax impact would be noticeable but manageable for most households.","North Park has moderate transit access with bus routes and proximity to the Brown Line, though many residents rely on cars. The area has good road connectivity but experiences some congestion during peak hours. Many residents commute to downtown and other areas for work.","1. Prioritize balanced policies that improve both transit and driving conditions without excessive costs
2. Consider moderate tax rates that can fund improvements while not overly burdening residents
3. Support driving fee options that help reduce congestion while keeping transit fares reasonable
4. Focus on proposals that reduce transit travel times to make it more competitive with driving
5. Select options that maintain reasonable costs for both transit and car users given the mixed-mode transportation needs of residents","[13, 14, 22, 4, 5]",13,14,22,4,5
Albany Park,"Albany Park has a median household income of around $53,000, lower than Chicago's average. About 16% of residents live below poverty level, indicating many residents have limited disposable income","Given the moderate-to-low income levels, residents are price-sensitive to both transit fares and sales taxes. Many households need to carefully budget discretionary spending","Well-served by CTA Brown Line, multiple bus routes, and major arterial roads. About 36% of residents use public transit for commuting, 45% drive, indicating balanced modal split. Many residents depend on both transit and driving","1. Prioritize lower transit fares and moderate sales tax to help lower-income transit users
2. Support some driving fees to improve transit service while not overly burdening drivers
3. Balance between travel time improvements and cost burden
4. Consider high transit usage in community
5. Favor proposals that reduce transit travel time without excessive cost increases","[10, 11, 19, 13, 4]",10,11,19,13,4
Portage Park,"Middle-income neighborhood with median household income around $65,000. Many working families with moderate disposable income. About 10% poverty rate indicates some economic constraints",Moderate discretionary spending capacity. Residents are price-sensitive but can afford some additional transportation costs. Many households have significant retail spending in local commercial districts,Mixed transit access - served by Blue Line and multiple bus routes but not as extensive as downtown areas. High car ownership rates (80%+ households). Many residents commute by both car and transit. Good road network with access to expressways,1. Prioritize balanced options that don't overly burden either drivers or transit users given mixed transportation needs. 2. Moderate tax rates preferred due to middle-income status. 3. Support some driving fees to improve transit but avoid highest fees. 4. Lower transit fares beneficial for transit-dependent residents while maintaining service quality. 5. Consider time savings benefits against cost increases. Selected proposals balance these factors while keeping overall costs manageable for typical household budgets,"[13, 10, 4, 19, 22]",13,10,4,19,22
Irving Park,"Irving Park has a median household income of approximately $71,000, which is above Chicago's median. About 10% of residents live below poverty level. The community has a mix of middle-class and working-class households with moderate disposable income.","Residents have moderate discretionary spending capacity. The area has a significant number of homeowners with mortgage payments. Households spend considerably on transportation, with many owning cars but also using public transit for work commutes.","The area has good transit access with Blue Line stations, Metra stops, and multiple bus routes. Many residents commute to downtown and other employment centers. Car ownership is high, but there's significant transit usage. The area has a Walk Score of 78, indicating most errands can be accomplished on foot.","1. Prioritize balanced policies that don't overly burden middle-class households with high taxes while maintaining transit service
2. Consider the mixed-mode transportation needs as many residents use both cars and transit
3. Look for policies that reduce transit travel times without excessive costs
4. Favor moderate driver fees to reduce congestion while not overly penalizing car-dependent trips
5. Select policies that maintain reasonable transit fares for regular commuters","[13, 4, 10, 22, 16]",13,4,10,22,16
Dunning,"Dunning is a middle-class community with median household income around $65,000-70,000. Most residents are working professionals and families with moderate disposable income. The area has relatively high car ownership rates.","Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees. Many households own cars and regularly make purchases in nearby commercial areas, making them sensitive to both sales tax changes and driving costs.","Dunning is a more car-dependent community on Chicago's northwest side. Transit access is limited mainly to bus services, with longer travel times to downtown and other areas. Most residents rely on personal vehicles for commuting and daily trips.","1. Prioritize proposals with lower sales tax (0.5-1.0%) due to moderate income levels and regular retail spending. 2. Accept moderate driving fees ($0.50) as trade-off for improved traffic flow, but avoid highest fees due to car dependency. 3. Prefer moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Focus on proposals that reduce car travel times without excessive cost burden. 5. Selected proposals balance car-dependency needs with modest improvements to transit service.","[4, 13, 1, 10, 3]",4,13,1,10,3
Montclare,"Montclare has a median household income of around $54,000, which is slightly below Chicago's median. Many residents are working-class families with moderate disposable income. About 12% of residents live below poverty level, making them sensitive to cost increases","Given the moderate income levels, residents have limited discretionary spending. Most household budgets are allocated to essential needs. Higher taxes or transportation costs would significantly impact household budgets","Montclare is a somewhat car-dependent neighborhood on Chicago's northwest side. While served by CTA buses, it lacks direct rail service. About 75% of residents drive to work, while 20% use public transit. The community has above-average car ownership rates","1. Given high car dependency but moderate incomes, prefer policies with lower driving fees and moderate taxes. 2. Need some transit investment but can't burden residents with high costs. 3. Policy 3 ranks first as it maintains low tax rate and no driving fee while keeping transit affordable. 4. Policy 9 second as it improves transit with moderate tax increase. 5. Policy 0 third as it reduces transit costs. 6. Policy 12 fourth as current policy. 7. Policy 4 fifth as balanced approach with minimal impact on drivers","[3, 9, 0, 12, 4]",3,9,0,12,4
Belmont Cragin,"Belmont Cragin is a working-class community with median household income around $47,000, below Chicago's average. Many residents work in service and manufacturing sectors, indicating limited disposable income","Given the lower-than-average income levels, residents have limited discretionary spending. A significant portion of income goes to essential needs, making them sensitive to additional transportation costs and taxes",The area has moderate transit access with bus services but no L train stations within the community. Car ownership is important for many residents due to work locations. About 30% of residents rely on public transit for commuting,"1. Prioritize lower transit fares ($0.75) to help transit-dependent residents
2. Prefer moderate tax rates (0.5-1.0%) to minimize impact on limited discretionary income
3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers
4. Balance between transit improvement and cost burden on working families
5. Consider proposals that reduce transit travel time while keeping costs affordable","[1, 10, 4, 19, 13]",1,10,4,19,13
Hermosa,"Hermosa is a working-class community with median household income around $47,000, significantly below Chicago's average. Many residents work in service and manufacturing sectors, with limited disposable income","Given the lower income levels, residents have limited discretionary spending capacity. Higher sales taxes or transportation costs would significantly impact household budgets. Many families need to carefully balance essential expenses","The area has moderate transit access with bus routes and proximity to Blue Line, but many residents rely on cars for work commutes. About 75% of households own vehicles, but transportation costs are a significant burden","1. Prioritize lower transit fares and sales tax given limited disposable income
2. Balance driving fees to improve transit service without overly burdening car-dependent workers
3. Focus on proposals that reduce transit travel times to benefit both transit users and those who might switch from driving
4. Consider moderate driving fees to help fund transit improvements
5. Avoid highest tax/fee combinations that would strain household budgets","[10, 1, 11, 4, 13]",10,1,11,4,13
Avondale,"Avondale has a median household income of around $57,000, which is slightly below Chicago's median. About 15% of residents live below poverty level, suggesting moderate financial constraints for many households","Given the moderate income levels, residents have limited discretionary spending. Higher sales taxes would impact household budgets significantly. Many residents need to balance essential expenses with transportation costs","Avondale has good access to CTA Blue Line and multiple bus routes. About 32% of residents use public transit for commuting, while 55% drive. The area has a mix of transit-dependent and car-dependent households",1. Prioritize lower sales tax (0.5%) to protect discretionary spending for moderate-income residents. 2. Balance transit fares around $1.25 to maintain service quality while keeping transit affordable. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Focus on proposals that reduce transit travel times to benefit the significant transit-using population. 5. Consider proposals that maintain reasonable driving times for the majority who drive,"[4, 5, 1, 2, 7]",4,5,1,2,7
Logan Square,"Logan Square has a median household income of around $71,000, slightly above Chicago's median. However, there's significant income diversity with about 15% of residents below poverty level. The area has seen gentrification leading to increased housing costs affecting disposable income.","Residents have moderate discretionary spending power but face rising living costs. The area has many local businesses, restaurants, and entertainment venues that residents frequent. Higher sales taxes would impact local spending patterns.","Well-served by Blue Line L train and multiple bus routes. About 30% of residents use public transit for commuting, 45% drive, and significant bicycle usage. The area has good transit connectivity to downtown and neighboring areas. Many residents are multi-modal, switching between transit and driving.",1. Prioritize balanced policies that don't overly burden either drivers or transit users given mixed transportation usage. 2. Consider moderate tax rates to maintain transit service while preserving discretionary spending. 3. Support policies that improve transit times without excessive fees given significant transit ridership. 4. Factor in growing population of young professionals who value efficient transit. 5. Selected proposals that reduce congestion while keeping costs reasonable for mixed-income population.,"[13, 4, 10, 22, 16]",13,4,10,22,16
Humboldt Park,"Humboldt Park has a median household income of approximately $37,000, significantly below Chicago's median. About 28% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on basic necessities, making them sensitive to additional transportation costs and sales taxes","About 35% of households don't own vehicles and rely heavily on public transit. The area has moderate transit access with several bus routes and proximity to Blue Line, but many residents face long commute times. Walking and biking are common modes of transportation","1. Prioritize low transit fares ($0.75) due to high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost impacts. 5. Consider proposals that reduce both transit and driving times to benefit all residents. Selected proposals 1, 10, 11, 2, and 4 as they best balance these factors for the community","[1, 10, 11, 2, 4]",1,10,11,2,4
West Town,"West Town has a relatively high median household income around $95,000, with many young professionals and families. Residents have moderate to high disposable income and can generally afford transportation costs","Area has high discretionary spending capacity with numerous restaurants, shops, and entertainment venues. Residents frequently make discretionary trips for dining, shopping, and recreation","Well-served by CTA Blue Line, multiple bus routes, bike lanes, and major arterial roads. Mixed-use development pattern with good walkability. Many residents use multiple transportation modes regularly",1. Prioritize balanced policies that improve both transit and driving times without excessive costs given mixed-mode usage. 2. Higher income means moderate fees/taxes are acceptable if they improve service. 3. Focus on proposals that reduce transit travel times to support sustainable transportation. 4. Consider proposals with moderate driver fees to manage congestion while maintaining accessibility. 5. Select options that maintain reasonable transit fares to encourage ridership while generating revenue for improvements,"[14, 23, 5, 13, 22]",14,23,5,13,22
Austin,"Austin has a median household income of approximately $33,000, significantly below Chicago's average. About 30% of residents live below poverty level, indicating limited disposable income for most residents","Given the low median income, residents have very limited discretionary spending capacity. Many households struggle with basic necessities, making them highly sensitive to any additional taxes or fees","Austin has good access to public transit with Green Line L and multiple bus routes. However, about 65% of residents rely on personal vehicles. The community faces longer than average commute times, with many residents traveling to jobs outside the area","1. Given low income levels, prioritize proposals with lower transit fares and taxes to maintain affordability. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Balance between travel time improvements and cost burden. 4. Focus on proposals that reduce transit travel time to benefit transit-dependent residents. 5. Selected proposals 0, 9, 3, 10, and 1 as they offer the best combination of low fares/taxes while still providing service improvements","[0, 9, 3, 10, 1]",0,9,3,10,1
West Garfield Park,"West Garfield Park is one of Chicago's lowest-income communities with median household income around $24,000. About 43% of residents live below poverty level, making disposable income very limited","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access with Green Line L service and several bus routes. About 41% of households don't own vehicles and rely on public transit. Average commute times are higher than city average. Many residents are transit-dependent,"1. Given very low incomes, prioritize lowest combined costs (fares+taxes+fees). 2. Need good transit service since many residents are transit-dependent. 3. Lower transit fares are critical for affordability. 4. Moderate sales tax preferred to fund transit while minimizing burden. 5. Some driving fees acceptable to improve transit if balanced with low fares. Selected policies balance these needs by keeping transit fares low ($0.75-$1.25), using moderate taxes (0.5-1.0%), and modest driving fees to fund improvements","[1, 10, 9, 0, 3]",1,10,9,0,3
East Garfield Park,"East Garfield Park is a low-income community with median household income around $24,000, significantly below Chicago's average. About 42% of residents live below poverty level, indicating very limited disposable income","Given the high poverty rate and low income levels, residents have minimal discretionary spending capacity. Most income goes to basic necessities like housing, food, and transportation. Higher taxes or fees would significantly impact household budgets",The area has good transit access with Green Line L and several bus routes. Car ownership is lower than city average at about 50% of households. Many residents rely on public transit for daily commuting and accessing services. Average commute times are higher than city median,1. Prioritize lowest transit fares ($0.75) given low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between improved transit times and keeping costs affordable. 5. Consider proposals that reduce both transit and driving times to benefit all residents,"[2, 1, 11, 10, 20]",2,1,11,10,20
Near West Side,"Near West Side has a mixed income profile with median household income around $71,000. The area includes both affluent professionals and lower-income residents. Major employers include the Illinois Medical District and University of Illinois Chicago","Significant discretionary spending capacity among professional residents, but also contains substantial student population and working-class households with more limited disposable income. Mixed retail and entertainment destinations create varied consumption patterns","Excellent transit access with Blue/Green/Pink CTA lines, multiple bus routes, and proximity to downtown. High walkability and bikability. Good road network with access to expressways. Mixed transit/driving usage patterns across different demographic groups","1. Prioritize balanced policies that maintain transit affordability while improving service quality given the mixed-income population. 2. Consider policies with moderate driving fees to reduce congestion while not overly burdening drivers. 3. Favor moderate tax rates that can fund transit improvements without excessive burden. 4. Selected proposals 11, 14, 20, 23, 13 as they offer: a) Improved transit times (50-53 min range) b) Reasonable fares ($0.75-$1.25) c) Moderate to high driving fees to manage congestion d) Mix of tax rates to balance funding needs and household impact e) Good balance of transit/driving performance improvements","[11, 14, 20, 23, 13]",11,14,20,23,13
North Lawndale,"North Lawndale has one of the lowest median household incomes in Chicago at around $25,000, with 43% of residents living below poverty level. This indicates very limited disposable income for most residents","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes","The area has moderate transit access with Pink Line stations and bus routes, but 40% of households don't own vehicles. Many residents are transit-dependent. Average commute times are higher than city average, indicating transportation challenges","1. Given very low incomes, prioritize lowest combined costs (fares+taxes+fees). 2. Need good transit service since many residents are transit-dependent. 3. Lower transit fares are critical for affordability. 4. Moderate sales tax preferred as very high taxes would burden essential purchases. 5. Some driving fees acceptable to improve transit but kept moderate due to needed car access for some residents. Selected policies balance improved transit service while minimizing cost burden on low-income residents","[9, 10, 0, 1, 3]",9,10,0,1,3
South Lawndale,"South Lawndale has a relatively low median household income around $36,000, with about 28% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity. The community has high cost burden for basic necessities, making additional taxes and fees particularly impactful on household budgets.",The area has good access to public transit with multiple bus routes and Pink Line stations. About 30% of households don't own vehicles and rely on public transit. Many residents are transit-dependent for accessing jobs and services.,1. Prioritize low transit fares ($0.75) given high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance travel time improvements with cost impacts. 5. Consider proposals that maintain transit affordability while providing service improvements.,"[1, 10, 4, 13, 19]",1,10,4,13,19
Lower West Side,"Lower West Side has a median household income of approximately $43,000, which is below Chicago's median. Many residents work in service and manufacturing jobs, with about 22% of the population living below poverty level. This suggests limited disposable income for many households.","Given the lower income levels, discretionary spending is limited. Many households need to carefully budget for essential expenses. Higher sales taxes or transportation costs would significantly impact household budgets.","The area has good access to public transit with Pink Line stations and several bus routes. About 30% of households don't own cars. The community is relatively close to downtown, making transit a viable option for many trips. Walking and biking are also common modes of transportation.","1. Given limited disposable income, prioritize lower fares and taxes to protect household budgets. 2. Strong transit access means many residents rely on public transportation, so maintaining service quality is important. 3. Lower driving fees preferred since many residents drive for work. 4. Selected policies balance maintaining transit service while minimizing cost burden. 5. Ranked proposals that offer reasonable transit times without excessive fees or taxes.","[9, 0, 3, 10, 12]",9,0,3,10,12
Loop,"The Loop has one of the highest median household incomes in Chicago, with many residents working in professional and financial services. The average household income is well above $100,000, indicating high disposable income and ability to absorb transportation costs","Residents have significant discretionary spending power, with high levels of retail, dining, and entertainment expenditure. The impact of sales tax increases would be noticeable but manageable given the income levels","The Loop has excellent transit accessibility with multiple L lines, Metra stations, and bus routes. It also has high walkability scores. While many residents own cars, transit is a viable and widely-used option. Traffic congestion is a major concern during peak hours","1. Given high incomes, can prioritize time savings over cost savings. 2. Heavy transit infrastructure suggests policies supporting transit use would be beneficial. 3. Congestion is a major issue, so policies that reduce car usage through fees are acceptable. 4. Higher sales tax is tolerable given income levels if it improves transit. 5. Prefer balanced approaches that improve both transit and driving times. Selected policies that maximize time savings while keeping costs at moderate levels, with preference for proposals that reduce congestion through driving fees","[26, 23, 14, 20, 8]",26,23,14,20,8
Near South Side,"Near South Side has relatively high median household income around $83,000. Many residents are professionals and higher-income workers with significant disposable income. The area has seen substantial development and gentrification in recent years.","Residents have above-average discretionary spending capacity. The area features many retail establishments, restaurants, and entertainment venues. Higher sales taxes would have a moderate but not severe impact on consumption patterns.","The area has excellent transit access with multiple L lines (Red, Green, Orange), bus routes, and Metra stations. Also well-connected by roads/highways. Many residents use both transit and cars. Walking/biking infrastructure is good. Mixed-use development supports multi-modal transportation.","1. Prioritize balanced policies that improve both transit and driving times without excessive costs, given the mixed-mode usage in the area. 2. Higher income means some tolerance for moderate fees/taxes to fund improvements. 3. Strong transit infrastructure means transit improvements will be well-utilized. 4. Select policies that reduce congestion given dense urban location. 5. Consider proposals with moderate rather than highest taxes given good existing service levels. Selected proposals 14, 23, 5, 13, and 11 as they offer significant travel time improvements for both modes while keeping costs reasonable.","[14, 23, 5, 13, 11]",14,23,5,13,11
Armour Square,"Armour Square has a median household income of approximately $35,000, significantly below Chicago's average. The community has a high percentage of low-income residents and seniors, making them particularly sensitive to cost increases","Limited discretionary spending capacity due to lower income levels. Many residents spend a large portion of their income on basic necessities. The community has a high concentration of Asian Americans, particularly Chinese Americans, who frequently travel to local businesses in Chinatown",Well-served by public transit including Red Line L station and multiple bus routes. High transit dependency with lower car ownership rates. Close proximity to downtown and major employment centers. Many residents rely on transit for daily commuting and accessing essential services,"1. Prioritize low transit fares due to high transit dependency and lower incomes
2. Prefer lower sales tax rates as residents have limited discretionary income
3. Support moderate driving fees to improve transit service without overly burdening local businesses
4. Balance between transit service improvements and cost burden on residents
5. Consider impacts on local business accessibility for both transit users and drivers","[1, 10, 0, 9, 4]",1,10,0,9,4
