community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Independence Heights,"Independence Heights has a median household income of approximately $33,000, significantly below Houston's average, indicating limited disposable income for transportation costs.","With about 35% of residents living below poverty level, discretionary spending is very limited and residents are highly sensitive to additional taxes and fees.","The neighborhood has moderate bus service coverage but limited rail access, with about 25% of households lacking vehicle access, making affordable transit options crucial.",1. Prioritized lower transit fares ($0.75) due to low income levels and high transit dependency. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on essential purchases. 3. Considered moderate driving fees ($0.50) as compromise between revenue needs and cost burden. 4. Selected proposals that reduce transit travel times to improve accessibility. 5. Balanced need for service improvements with community's limited ability to pay additional costs.,"[7, 0, 6, 8, 1]",7,0,6,8,1
Lazybrook/Timbergrove,"Lazybrook/Timbergrove is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life amenities, with many households able to afford multiple vehicles and regular retail/dining expenses.","The neighborhood has good car accessibility to major roads like 610 Loop and I-10, moderate bus service, and is about 15-20 minutes from downtown by car, though transit access is more limited.","1) Given the high car ownership and income levels, policies with moderate driving fees are acceptable if they improve overall system efficiency 2) Higher sales tax is viable given discretionary spending power 3) Lower transit fares preferred to encourage occasional transit use 4) Prioritized proposals that balance driving time improvements with reasonable fees 5) Focused on options that reduce congestion while maintaining transit affordability","[17, 8, 1, 20, 11]",17,8,1,20,11
Greater Heights,"Greater Heights residents have relatively high disposable income with median household income around $110,000, indicating capacity to absorb moderate transportation cost increases.","The neighborhood has high discretionary spending power evidenced by numerous boutique shops, restaurants, and entertainment venues, suggesting residents can manage higher taxes and fees.","The area has good road access but limited transit options, with most residents relying on cars despite being relatively close to downtown, though some bus routes serve the area.","1) Given high car dependency but desire for better transit, prioritized policies with moderate driving fees to fund transit improvements while keeping taxes reasonable. 2) Selected options that balance travel time improvements with moderate cost increases, as residents can afford some added costs. 3) Favored proposals with lower transit fares to encourage transit use while maintaining service quality. 4) Considered that higher sales tax would affect the area's vibrant retail sector. 5) Prioritized options that reduce car travel times to benefit the car-dependent majority while improving transit service.","[8, 17, 1, 11, 20]",8,17,1,11,20
Memorial,"Memorial is one of Houston's most affluent areas with median household income over $140,000, indicating high disposable income and less sensitivity to transportation costs.","Residents have significant discretionary spending power with high-end retail centers and shopping destinations, suggesting they can absorb higher taxes and fees with minimal impact on lifestyle.","The area is primarily car-dependent with limited transit access, featuring good road infrastructure connecting to major employment centers and retail destinations.","1) Given high car dependency and income levels, policies with higher driving fees but better traffic flow are acceptable 2) Higher sales tax is less impactful due to high disposable income 3) Transit improvements less critical but support overall system 4) Prioritize policies that reduce car travel times most effectively 5) Focus on options that balance driving efficiency with reasonable fees","[17, 20, 23, 8, 11]",17,20,23,8,11
Eldridge / West Oaks,"Eldridge/West Oaks residents have relatively high disposable income with median household income around $85,000, indicating capacity to absorb some transportation cost increases.","The area has significant discretionary spending power with many retail centers and shopping destinations, suggesting residents can manage moderate increases in transportation costs and sales tax.","The neighborhood is car-dependent with limited transit options, longer transit travel times, and most residents relying on personal vehicles for commuting and daily activities.","1) Given high car dependency, prioritize proposals with lower driving fees to avoid excessive burden on majority of residents. 2) Can accept moderate sales tax increase since higher income levels make it less burdensome. 3) Higher transit fares acceptable since transit usage is low. 4) Focus on proposals that reduce car travel times since most residents drive. 5) Balance between generating revenue for transit improvements while keeping driving costs manageable.","[6, 12, 18, 9, 21]",6,12,18,9,21
Briar Forest,"Briar Forest residents have relatively high disposable income with a median household income around $75,000, indicating capacity to absorb moderate transportation costs.","The area has significant discretionary spending power with many retail centers and restaurants, suggesting residents can manage higher sales taxes without severe impact on quality of life.","The neighborhood is car-dependent with limited transit options, longer transit travel times, and high car ownership rates, making driving the dominant mode of transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) since residents make significant retail purchases. 2) Favored moderate driving fees ($0.50) to improve transit without severely impacting the car-dependent population. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use. 4) Selected policies that achieve good balance between car travel time reduction and transit improvement. 5) Considered the area's higher income levels that can absorb some cost increases for better overall transportation system.,"[7, 10, 2, 0, 3]",7,10,2,0,3
Westchase,"Westchase residents have relatively high disposable income with median household income around $65,000, indicating capacity to absorb moderate transportation costs.","As a major employment center with numerous retail establishments and restaurants, residents have significant discretionary spending on shopping, dining, and entertainment.","The area has good road infrastructure and car accessibility but limited transit options, with most residents (85%) commuting by car and experiencing significant traffic congestion during peak hours.",1) Prioritized policies that reduce car travel times given high car dependency while keeping driving costs moderate. 2) Preferred lower sales tax rates (0.5-1.0%) to preserve discretionary spending power. 3) Supported moderate driving fees ($0.50) to fund transit improvements without excessive burden. 4) Favored moderate transit fares ($1.25) to balance transit service quality and affordability. 5) Considered combined effects on both car and transit travel times.,"[3, 10, 2, 7, 19]",3,10,2,7,19
Mid-West,"Mid-West has a moderate median household income around $55,000, with about 15% of residents living below poverty level, indicating a mixed-income community where transportation costs significantly impact household budgets.","The area has moderate discretionary spending capacity, with residents balancing housing costs (mostly renters) against other expenses, making them sensitive to both transit fares and sales tax increases.","The neighborhood has good access to major roads like Westheimer and Richmond, moderate bus service, and is relatively car-dependent with about 85% of residents commuting by car.",1) Prioritized policies with lower sales tax (0.5%) to protect discretionary spending 2) Favored moderate driving fees ($0.50) to improve transit without excessive burden on majority car commuters 3) Selected lower transit fares ($0.75-$1.25) to keep transit affordable for lower-income residents 4) Balanced travel time improvements against cost increases 5) Considered the high car dependency while maintaining transit accessibility for non-drivers,"[2, 0, 4, 3, 1]",2,0,4,3,1
Greater Uptown,"Greater Uptown residents have relatively high disposable incomes with a median household income well above Houston's average, indicating greater ability to absorb transportation costs.","The area has high discretionary spending power with numerous luxury retail establishments and high-end restaurants, suggesting residents can manage higher transportation costs without significant lifestyle impacts.","The area has good road infrastructure with proximity to major highways, moderate transit access via METRO buses, and high car ownership rates, though it experiences significant traffic congestion during peak hours.",1) Prioritized policies that reduce car travel times given the area's congestion issues and residents' high value of time. 2) Higher income levels mean residents can tolerate higher driving fees if they deliver better traffic flow. 3) Selected moderate to higher tax rates to fund transit improvements while balancing impact on discretionary spending. 4) Favored policies that provide good transit options for service workers while maintaining reasonable fares. 5) Considered the area's mixed-use nature requiring both efficient car and transit access.,"[17, 20, 8, 11, 14]",17,20,8,11,14
Washington Avenue Coalition / Memorial Park,"The neighborhood has relatively high disposable income with median household income over $100,000, indicating residents can generally absorb higher transportation costs.","Residents have significant discretionary spending power and tend to value time savings over minor cost increases, with high retail and entertainment spending in the area.","The area has good road access but moderate transit service, with many residents relying on cars while having the financial means to choose between driving and transit.",1) Prioritized policies that reduce travel times for both modes since residents value time highly. 2) Higher income means residents can handle moderate fee increases if they improve service. 3) Selected balanced policies with moderate taxes and fees to fund improvements while not overly burdening any mode. 4) Favored proposals that could reduce congestion on Washington Ave corridor. 5) Considered that many residents have choice between modes and will respond to incentives.,"[20, 11, 17, 8, 14]",20,11,17,8,14
Afton Oaks / River Oaks,"Afton Oaks/River Oaks is one of Houston's most affluent neighborhoods with very high median household incomes well above $200,000, indicating high disposable income and lower sensitivity to transportation costs.","Residents have significant discretionary spending power and typically engage in high-end retail, dining, and services, with transportation costs representing a small portion of their overall budget.","The area has excellent road infrastructure, high car ownership rates, and while transit service exists, most residents rely primarily on personal vehicles for transportation.","1) Given high incomes, prioritize time savings over cost considerations 2) Support policies that reduce traffic congestion through higher driving fees 3) Higher tax rates acceptable if they improve overall system efficiency 4) Prefer proposals that significantly reduce car travel times 5) Transit improvements are secondary but still valuable for neighborhood service workers","[23, 20, 17, 14, 11]",23,20,17,14,11
Neartown-Montrose,"Neartown-Montrose residents have relatively high disposable incomes with median household income around $87,000, significantly above Houston's average.","The neighborhood has high discretionary spending capacity, with residents frequently patronizing local restaurants, bars, retail shops, and entertainment venues in this culturally vibrant area.","The area has good walkability, decent transit access with multiple bus routes, and relatively short driving distances to major employment centers, though many residents rely on personal vehicles.","1) Given the higher income levels, residents can absorb moderate tax/fee increases if they improve service 2) Many residents both drive and occasionally use transit, so balanced improvements to both modes are valued 3) The area's mixed-use character means both transit and driving need to work well 4) Proposals that significantly reduce travel times while keeping costs moderate are preferred 5) Lower transit fares are less critical given income levels, but moderate fees/taxes that improve service are acceptable","[17, 8, 20, 11, 3]",17,8,20,11,3
Alief,"Alief has a median household income of around $46,000, which is below Houston's median, with approximately 18% of residents living below the poverty line.","Given the lower income levels and high proportion of working-class families, residents have limited discretionary spending capacity and are price-sensitive to transportation costs.","Alief is heavily car-dependent with limited public transit options, though about 15% of households don't own vehicles and rely on transit, making both driving and transit improvements important.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents while maintaining service quality. 2) Favored moderate tax rates (1%) to balance revenue needs with household budget impacts. 3) Selected moderate driving fees ($0.50) to improve transit without overly burdening drivers. 4) Considered travel time improvements for both modes given mixed transportation needs. 5) Aimed to minimize overall cost burden while maximizing service improvements for this working-class community.,"[7, 0, 16, 8, 1]",7,0,16,8,1
Sharpstown,"Sharpstown has a median household income of approximately $38,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents being lower-middle income, discretionary spending is constrained and residents are sensitive to additional transportation costs and taxes.","The area has good automobile access via Southwest Freeway and Beltway 8, moderate bus service, but limited rail transit access, with about 75% of residents commuting by car.","1) Prioritized policies with lower sales tax (0.5%) to minimize impact on limited discretionary income, 2) Favored moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents, 3) Selected lower transit fares ($0.75-$1.25) to keep transit affordable for those who depend on it, 4) Balanced travel time improvements with cost impacts, considering the area's car-dependency and income constraints, 5) Considered policies that provide meaningful transit improvements without excessive financial burden on residents.","[0, 2, 7, 10, 1]",0,2,7,10,1
Gulfton,"Gulfton residents have relatively low disposable income with a median household income around $31,000, significantly below Houston's average, and about 35% of residents live below the poverty line.","With high poverty rates and large immigrant population, residents have very limited discretionary spending capacity and are highly sensitive to additional transportation costs and sales taxes.","Gulfton is heavily transit-dependent with lower car ownership rates than city average, has high population density, and relies significantly on METRO bus services for access to jobs and services.",1) Prioritized proposals with lowest transit fares ($0.75) to maintain affordability for transit-dependent residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Supported moderate driving fees ($0.50-$1.00) to improve transit service without excessive burden 4) Selected options that reduce transit travel times to improve access to opportunities 5) Balanced need for transit system funding with community's limited ability to pay,"[1, 0, 8, 7, 17]",1,0,8,7,17
West University Place,"West University Place residents have very high disposable incomes with a median household income over $250,000, making them less sensitive to transportation costs and taxes.","The neighborhood has high discretionary spending power with significant retail expenditure, so a sales tax increase would have a larger absolute impact but remain relatively manageable given income levels.","The area has excellent road access, high car ownership rates, and moderate transit access through nearby light rail and bus routes, with most residents preferring to drive.","1) Given high incomes, prioritize time savings over cost; 2) Support policies with higher driver fees to reduce congestion since most residents drive; 3) Moderate transit fares to maintain service quality while not overly burdening transit-dependent workers; 4) Accept higher sales tax for better overall transportation system; 5) Balance between driving efficiency and transit improvement since some residents use transit for commuting to Texas Medical Center and downtown.","[23, 20, 17, 14, 11]",23,20,17,14,11
Westwood,"Westwood has a relatively low median household income around $35,000, with approximately 30% of households living below the poverty line, indicating limited disposable income for transportation costs.","Given the low income levels, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes, fares, and fees that would reduce their already limited purchasing power.","The neighborhood has moderate transit access with some bus routes but high car dependency, with about 75% of residents commuting by car and experiencing significant travel times to reach employment centers and services.",1) Prioritized policies with lower transit fares ($0.75) to make public transit more affordable for low-income residents 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending 3) Considered moderate driving fees ($0.50) to improve transit service while not overly burdening car-dependent residents 4) Selected policies that achieve reasonable balance between transit improvement and cost burden 5) Ranked options that provide meaningful travel time improvements while keeping combined costs manageable for residents,"[7, 0, 8, 16, 10]",7,0,8,16,10
Braeburn,"Braeburn has a median household income of around $45,000, which is lower than Houston's average, indicating moderate to limited disposable income for many residents.","With a significant portion of income going to basic necessities, residents have limited discretionary spending capacity and are sensitive to additional transportation costs.","The neighborhood has moderate car dependency with limited transit options, though it has access to METRO bus routes and is relatively close to the Southwest Freeway.",1) Prioritized lower tax rates (0.5%) to protect limited disposable income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Supported moderate driving fees ($0.50) to improve transit without overly burdening drivers 4) Balanced travel time improvements with cost impacts 5) Selected proposals that offer best time savings while minimizing financial burden on residents,"[0, 2, 7, 10, 16]",0,2,7,10,16
Meyerland,"Meyerland is an affluent neighborhood with median household income above $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power with high retail activity along major corridors and shopping centers, suggesting less sensitivity to sales tax increases.","The area has good road access via Loop 610 and Beechnut Street, with METRO bus service but no rail, and most residents are car-dependent with high vehicle ownership rates.","1) Given high car dependency but desire for better transit, prioritized proposals with moderate driving fees to fund transit improvements while keeping sales tax moderate 2) Selected proposals that balance travel time improvements for both modes 3) Chose moderate to higher transit fares since residents can afford them and it helps fund better service 4) Avoided highest sales tax options since it affects all purchases 5) Preferred proposals that showed significant transit time improvements to make it a more viable option","[11, 10, 3, 2, 19]",11,10,3,2,19
Braeswood,"Braeswood is an affluent area with median household income above $100,000, indicating residents have substantial disposable income and can generally afford higher transportation costs.","Residents have significant discretionary spending power and typically engage in high levels of retail and service consumption, making them somewhat less sensitive to sales tax increases.","The neighborhood has good road access via Loop 610 and Braeswood Boulevard, with moderate transit service through METRO buses, and most households own multiple vehicles.","1) Given high car ownership and income levels, policies with moderate driving fees are acceptable if they improve transit; 2) Higher sales tax is less burdensome given high discretionary spending; 3) Moderate transit fares are preferred to support service quality while keeping transit competitive; 4) Prioritized policies that reduce car travel times since driving is dominant mode; 5) Selected balanced proposals that improve both transit and driving conditions without extreme costs in any category.","[17, 20, 8, 11, 14]",17,20,8,11,14
Medical Center,"The Medical Center area has relatively high median household income with many medical professionals and healthcare workers, indicating higher disposable income levels compared to other Houston neighborhoods.",Residents have significant discretionary spending power but face high costs of living due to the area's desirability and proximity to major medical institutions.,"The area has excellent transit connectivity with multiple bus routes and METRORail Red Line, high walkability scores, and good road access, though traffic congestion is a major concern during peak hours.",1) Prioritized policies that reduce congestion given the high traffic volume from medical facilities 2) Favored moderate transit fares to maintain accessibility for medical workers and patients 3) Supported higher driving fees to encourage transit use and reduce parking pressure 4) Considered moderate tax rates to fund transit improvements without overly burdening residents 5) Selected options that balance travel time improvements with reasonable costs for both transit and driving,"[20, 11, 17, 8, 3]",20,11,17,8,3
Astrodome Area,"The Astrodome Area has relatively high median household income around $65,000, with many professionals working in the Texas Medical Center and other nearby employment centers.","Residents have moderate to high discretionary spending capacity, with significant retail and entertainment options in the area including NRG Stadium and various shopping centers.","The area has good transit access with multiple bus routes and METRORail Red Line, as well as excellent road access via Loop 610, Highway 288, and other major arteries.","1) Given the mixed-income population and good transit infrastructure, prioritized proposals that balance moderate fares with improved service times 2) Selected options with moderate sales tax to maintain service quality without overly burdening retail spending 3) Supported modest driving fees to reduce congestion around major destinations 4) Considered that many residents commute to Medical Center and downtown, making transit time improvements valuable 5) Balanced the need for transit funding with preserving discretionary income for the area's entertainment and retail businesses","[20, 17, 11, 8, 3]",20,17,11,8,3
South Main,"South Main residents have relatively high disposable income with a median household income above Houston's average, as it includes affluent areas near Rice University and the Medical Center.","The area has high discretionary spending capacity with residents frequently engaging in retail, dining, and entertainment activities along the Main Street corridor and Rice Village.","The area has excellent transit accessibility with multiple light rail stations, bus routes, and proximity to major employment centers, while also having good road infrastructure for driving.","1) Given high income levels, the community can absorb higher taxes/fees to improve transit service 2) Many residents use both transit and driving, so balanced improvements to both modes are valuable 3) The area's mixed-use character means both transit and driving times matter 4) Higher driver fees can help reduce congestion around medical center 5) Lower transit fares less critical given income levels 6) Selected policies that provide best overall travel time improvements while maintaining reasonable costs","[20, 14, 23, 11, 17]",20,14,23,11,17
Brays Oaks,"Brays Oaks has a median household income of approximately $41,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents living on modest incomes and about 25% below poverty level, discretionary spending is limited and residents are sensitive to additional taxes and fees.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being slightly higher than the city average.",1) Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Considered moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Selected proposals that achieve balance between transit improvement and cost burden 5) Ranked proposals that offer better travel time improvements while minimizing total cost impact on residents,"[0, 2, 7, 10, 16]",0,2,7,10,16
Westbury,"Westbury is a middle-class neighborhood with median household income around $65,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has decent car accessibility but limited transit options, with most residents relying on personal vehicles while having some bus service connections to major employment centers.",1) Prioritized policies with moderate tax rates to balance transit funding needs while preserving disposable income 2) Favored lower transit fares to encourage transit use while maintaining affordability 3) Supported moderate driving fees to manage congestion while not overly burdening car-dependent residents 4) Selected options that provide meaningful travel time improvements for both transit and car users 5) Considered the neighborhood's mixed-mode transportation needs with emphasis on maintaining reasonable costs,"[7, 10, 16, 2, 19]",7,10,16,2,19
Willow Meadows/Willowbend,"Willow Meadows/Willowbend is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life, with many households able to afford multiple vehicles and regular retail/entertainment spending.","The area has good road access via Loop 610 and Main Street, with moderate transit access through MetroRail and bus routes, though most residents (80%+) rely on personal vehicles for commuting.","1) Given high car dependency but also ability to afford fees, prioritized policies that improve both driving and transit times while maintaining moderate fees 2) Selected options with balanced tax rates (1.0-1.5%) that can fund improvements without excessive burden 3) Preferred proposals with moderate transit fares ($1.25) to maintain service quality while keeping transit accessible 4) Considered driving fees up to $1.00 acceptable given income levels and potential congestion benefits 5) Ranked proposals higher if they showed significant time savings for both modes","[20, 11, 14, 8, 17]",20,11,14,8,17
Fondren Gardens,"Fondren Gardens is a lower-middle income neighborhood with a median household income around $35,000, indicating limited disposable income for many residents.","With modest income levels, residents have limited discretionary spending capacity and are sensitive to additional transportation costs and taxes.","The neighborhood has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being significant factor in transportation choices.","1) Prioritized lower transit fares ($0.75) to help transit-dependent residents while keeping sales tax moderate at 1% to balance revenue needs and tax burden. 2) Selected policies with moderate driving fees ($0.50) to encourage transit use without overly burdening drivers. 3) Focused on options that reduce transit travel times to under 57 minutes while maintaining reasonable driving times. 4) Considered combined cost impact of fares, fees and taxes on limited household budgets. 5) Ranked proposals that offer best balance of improved transit service without excessive financial burden on residents.","[7, 8, 16, 10, 19]",7,8,16,10,19
