community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740, with 44.1% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher income levels, residents have significant discretionary spending power. However, about 27% earn under $50,000, so policy impacts on costs need to consider this segment. The 1.5% tax rate would impact annual consumption more significantly.",The area shows high car dependency with 90.1% of households owning cars and 61.7% driving alone to work. Only 13.4% use transit despite having access to CTA Blue Line and Metra. This suggests policies should balance driving convenience while incentivizing transit use.,1. Prioritized policies with moderate tax rates (1%) to balance revenue needs without excessive burden. 2. Favored moderate driving fees ($0.50) to encourage transit use without severely impacting majority car-dependent population. 3. Selected lower transit fares ($0.75-$1.25) to incentivize transit adoption. 4. Considered travel time improvements for both modes given mixed transportation needs. 5. Balanced overall cost impact on different income segments of the community.,"[13, 10, 4, 14, 11]",13,10,4,14,11
Forest Glen,"Forest Glen is an affluent community with median household income of $139,046 and 63% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($70,693), residents likely have substantial discretionary spending. A sales tax increase would affect this but not severely given the wealth levels. Most households can afford multiple vehicles (62.3% own 2+ cars)","The community is car-dependent with 68.1% driving (alone or carpool) to work, only 10.5% using transit, and 17.2% working from home. Good road access but limited transit usage suggests improving transit service could benefit the area","1. Given high car ownership and usage, policies that reduce car travel time while moderately increasing costs are acceptable. 2. Higher sales tax and driving fees are tolerable given high incomes. 3. Lower transit fares less critical due to low transit usage and high incomes. 4. Prioritize policies that significantly improve travel times for both modes. 5. Balance revenue generation for transit improvements with reasonable cost increases","[23, 14, 20, 11, 5]",23,14,20,11,5
North Park,"North Park has a median income of $74,649, with 23.2% earning over $150,000 but also 34.3% earning under $50,000. This suggests a mixed-income community where transportation costs impact households differently","With a per capita income of $37,156, residents have moderate discretionary spending power. However, 14.6% of households have no vehicle, indicating transportation costs are a significant consideration","55.6% drive alone while 17.5% use transit, suggesting good access to both modes. Mean commute time is 34 minutes, indicating room for improvement in transportation efficiency","1. Prioritize policies that balance transit improvement with moderate costs given the mixed income levels. 2. Consider that 76.9% of households have 1-2 vehicles, so driving fees will affect many residents. 3. Focus on reducing commute times while keeping fares affordable for the 17.5% transit users. 4. Select policies that maintain reasonable driving costs while improving transit service. 5. Account for the 14.6% car-less households who depend on transit","[13, 4, 22, 10, 19]",13,4,22,10,19
Albany Park,"Mixed-income community with 31.3% earning under $50k, 29.3% middle income ($50k-$100k), and 39.3% earning over $100k. This suggests varying levels of sensitivity to transportation costs and taxes","Given the income distribution, about one-third of residents may have limited discretionary spending power and would be sensitive to fare increases and sales tax. Higher-income households (39.3%) have more flexibility to absorb increased costs","Good mix of transportation options with 23.7% using transit and 45.5% driving alone. 19.1% have no vehicle, making transit accessibility crucial. The area has relatively high transit usage compared to city average",1. Prioritize policies that maintain affordable transit fares due to significant transit-dependent population. 2. Consider moderate driving fees to improve transit service without overly burdening drivers. 3. Prefer lower sales tax rates due to large proportion of lower/middle-income residents. 4. Balance between transit improvement and cost burden on residents. 5. Selected policies that reduce transit travel times while keeping fares accessible,"[11, 10, 4, 13, 1]",11,10,4,13,1
Portage Park,"Portage Park has a median household income of $85,473, with about 30.8% of households earning less than $50,000. The community has moderate disposable income, suggesting sensitivity to both transit fares and sales tax increases.","With per capita income of $38,488, residents have moderate discretionary spending power. Higher sales taxes would impact household budgets, especially for the 30.8% lower-income households. The community needs to balance transportation costs with other essential expenses.","89.9% of households own at least one vehicle, with 62.9% driving alone to work. Only 14% use transit, suggesting strong car dependency. Mean commute time is 37.1 minutes, indicating significant transportation needs.","1. Given high car ownership and driving rates, policies with moderate driving fees are acceptable if they improve transit. 2. With moderate incomes, prefer lower sales tax to preserve discretionary spending. 3. Moderate transit fares balanced against service improvements. 4. Focus on reducing overall commute times for both drivers and transit users. 5. Selected policies that offer best time savings while keeping costs reasonable for mixed-income population.","[13, 4, 10, 22, 16]",13,4,10,22,16
Irving Park,"Irving Park has a median household income of $86,849, with 43.1% of households earning over $100,000. However, 28.6% earn less than $50,000, indicating a mix of income levels that need consideration in transportation costs","With a per capita income of $48,320, residents have moderate discretionary spending power. Higher sales taxes would impact consumption, particularly for the 28.6% lower-income households","86.1% of households own at least one vehicle, with driving alone (49.6%) being the primary commute mode. Transit usage is significant at 18.5%, suggesting good transit access. 13.9% of households have no vehicle and rely on alternative transportation",1. Prioritized balanced policies that maintain reasonable transit fares while improving service. 2. Considered the significant car ownership and driving population when evaluating driving fees. 3. Selected policies that reduce transit travel times without excessive cost burden. 4. Favored moderate tax rates to balance service improvements with impact on discretionary spending. 5. Weighted the needs of both transit-dependent and driving populations,"[13, 4, 22, 10, 19]",13,4,22,10,19
Dunning,"Dunning has relatively high disposable income with 41.1% of households earning over $100,000. However, 29.3% earn under $50,000, indicating income diversity that needs consideration","With 93.7% of households owning at least one vehicle and high car dependency (72.1% drive alone), residents likely have significant transportation expenses. Higher-income households have more flexibility to absorb increased costs","The area shows heavy car reliance with low transit usage (7.3%) and walk/bike (1.2%). This suggests limited transit accessibility currently, though most households can afford car ownership",1. Prioritize policies that improve transit service while keeping driving viable given high car dependency. 2. Can accept moderate tax increases given income levels. 3. Support gradual driving fee introduction to fund transit improvements. 4. Balance fare increases with service improvements. 5. Selected policies that reduce transit travel times while maintaining reasonable driving times. Ranked proposals that combine moderate tax increases (1-1.5%) with graduated driving fees and moderate fares to improve overall service without excessive burden,"[14, 23, 13, 22, 11]",14,23,13,22,11
Montclare,"Montclare has a median income of $69,038, with about 38.3% of households making less than $50,000 annually. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases.","Given the income distribution and average household size of 2.9, many families likely have limited discretionary spending capacity. Higher taxes and fees would impact their consumption ability, especially for the 38.3% lower-income households.","The area heavily relies on cars with 87.3% of households owning at least one vehicle and 74.9% driving alone to work. Only 4.4% use transit, suggesting limited transit accessibility or convenience. The high car dependency makes driving costs particularly important.",1. Prioritized proposals with lower sales tax (0.5%) due to significant lower-income population. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening the car-dependent majority. 3. Selected lower transit fares ($0.75-$1.25) to encourage transit use. 4. Balanced travel time improvements with cost impacts. 5. Considered that most residents drive but should have affordable transit options.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Belmont Cragin,"Belmont Cragin is a working-class community with moderate income levels - 42.9% of households earn less than $50,000 annually, while 28.5% earn over $100,000. This suggests sensitivity to both transit fares and sales tax increases.","With a large average household size of 3.2 and significant portion of lower-middle income households, discretionary spending is likely limited. Higher sales taxes would notably impact household budgets.","84.3% of households have at least one vehicle, with driving alone (57.7%) and carpooling (13.3%) being primary commute modes. Transit usage is moderate at 15.3%, suggesting need for both efficient driving and transit options.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary income. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3. Selected moderate transit fares ($1.25) to balance transit service quality with affordability. 4. Considered travel time improvements for both modes given mixed-mode usage. 5. Weighted impact on lower-income households more heavily given community demographics.,"[4, 1, 13, 10, 7]",4,1,13,10,7
Hermosa,"Hermosa has a median household income of $66,073, with about 38% of households earning less than $50,000 annually. This suggests moderate disposable income levels, making residents sensitive to both transit fares and sales tax increases.","With a per capita income of $27,053 and average household size of 3.1, discretionary spending is likely limited. Many households need to carefully balance transportation costs with other essential expenses.","87.5% of households have at least one vehicle, with 60.9% driving alone to work. 17.7% use transit, indicating significant reliance on both modes. Good transportation access is crucial for this working-class community.",1. Prioritized lower sales tax (0.5%) to protect discretionary spending power. 2. Favored moderate transit fares ($1.25) to balance transit agency funding with affordability. 3. Supported moderate driving fees ($0.50) to improve transit service without overly burdening the majority who drive. 4. Considered travel time improvements for both transit and driving given mixed mode usage. 5. Aimed to maintain accessibility while generating sufficient revenue for transit improvements.,"[4, 1, 13, 10, 7]",4,1,13,10,7
Avondale,"Mixed-income community with 43.5% making $100k+ but also 32.6% under $50k. About 15.6% are low-income (<$25k), suggesting sensitivity to cost increases","Given the income distribution, many households have moderate to high discretionary spending capacity, but a significant portion may be cost-sensitive to additional taxes and fees","Mixed transportation needs - 19.8% no vehicle, 48.2% one vehicle. 49.7% drive alone, 21.5% use transit, indicating need for both car and transit options. Good balance of transportation modes suggests flexibility","1. Prioritize proposals balancing moderate taxes with improved transit times given mixed-income population. 2. Consider high transit usage (21.5%) and no-vehicle households (19.8%). 3. Account for significant driving population (49.7%) by avoiding highest driving fees. 4. Choose policies that reduce transit times without excessive cost burden. 5. Selected proposals 13, 4, 10, 21, and 19 as they offer good transit time improvements with moderate cost increases, serving both transit users and drivers","[13, 4, 10, 21, 19]",13,4,10,21,19
Logan Square,"Logan Square has a relatively high median income of $97,759, with 48.9% of households earning over $100,000. However, there's income diversity with 24.5% earning under $50,000, suggesting varying levels of disposable income across the community","Given the income distribution, many residents have significant discretionary spending power, but about a quarter of households may be more sensitive to additional transportation costs and sales tax impacts on their discretionary spending","The community shows diverse transportation usage: 36.6% drive alone, 26.5% use transit, and 21.2% have no vehicle. The area has good transit access with both Blue Line and bus service, making it a transit-accessible neighborhood",1. Prioritized balanced proposals that maintain reasonable transit fares given the significant transit-dependent population (21.2% no vehicle). 2. Considered moderate driving fees to improve transit service without overly burdening the 36.6% who drive alone. 3. Favored proposals with moderate sales tax given the mixed income levels. 4. Selected options that reduce transit travel times to benefit the substantial transit user base. 5. Balanced the impact on both drivers and transit users given the mixed-mode usage in the community,"[13, 14, 4, 22, 10]",13,14,4,22,10
Humboldt Park,"Median household income is $51,105 and per capita income is $25,358, with 49% of households earning less than $50k annually. This indicates limited disposable income for many residents, making them sensitive to transportation costs.","With high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 25% of households earn less than $25k annually.","20.1% use transit for work commutes, 25% have no vehicles, and 40.8% have one vehicle. Mean commute time is 35.7 minutes. The community needs affordable and efficient transit options while balancing costs for drivers.","1. Prioritize lower transit fares and moderate tax rates due to limited household incomes. 2. Consider significant transit-dependent population (25% no vehicles). 3. Balance driving fees since 52.9% drive alone to work. 4. Focus on reducing transit travel times while keeping costs affordable. 5. Selected policies that offer best combination of reduced travel times and lower costs for both transit and car users, considering the mixed-mode transportation needs of the community.","[11, 10, 19, 4, 13]",11,10,19,4,13
West Town,"West Town is a relatively affluent area with median income of $128,717 and 59.2% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($82,088), residents likely have substantial discretionary spending. A sales tax increase would affect this but wouldn't be severely burdensome given the income levels","The area has diverse transportation usage: 35.1% drive alone, 23.2% use transit, and 8.8% walk/bike. 75.2% of households have at least one vehicle, while 20.2% have no vehicle. Good mix of transit and driving accessibility needed","1. Given high incomes, prioritize time savings over cost savings. 2. Balance needs of both drivers (39.3%) and transit users (23.2%). 3. Higher tax rates acceptable given income levels to fund better service. 4. Moderate driving fees to reduce congestion. 5. Prefer policies that improve both transit and driving times. Selected policies that optimize travel times while keeping costs reasonable for mixed-mode community","[23, 14, 20, 26, 11]",23,14,20,26,11
Austin,"Austin has relatively low income levels with a median household income of $40,086 and 57.6% of households earning less than $50,000. This suggests high sensitivity to cost increases from taxes, fares, and fees.","With high poverty rates and low per capita income ($23,403), residents have limited discretionary spending capacity. Any increase in transportation costs would significantly impact their ability to afford other essential goods and services.","30.6% of households have no vehicle, and 23.7% rely on transit for work commutes. The mean commute time is 37.1 minutes, indicating significant dependence on public transportation despite longer travel times.",1. Prioritized proposals with lower transit fares ($0.75) to help the large transit-dependent population. 2. Favored lower sales tax rates (0.5-1.0%) due to limited disposable income. 3. Considered moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent workers. 4. Balanced travel time improvements with cost impacts. 5. Selected proposals that reduce transit travel times to help the significant transit-using population.,"[1, 10, 19, 4, 13]",1,10,19,4,13
West Garfield Park,"The community has relatively low income levels with 42.2% households earning less than $25,000 and median income of $36,360. This suggests high sensitivity to additional transportation costs and taxes.","With low per capita income ($18,503) and high percentage of low-income households, discretionary spending is likely very limited. Any increase in transportation costs or sales tax would significantly impact household budgets.","38.7% of households have no vehicle available, and 27.9% rely on transit for commuting. The mean commute time is 36.1 minutes, suggesting significant dependence on public transportation despite longer travel times.","1. Given low income levels, prioritize proposals with lower transit fares and sales tax. 2. Consider high transit dependency when evaluating service quality improvements. 3. Balance driving fees since 54% drive alone but many households have limited vehicle access. 4. Selected proposals 0, 9, 3, 18, 21 because they combine: a) Lower transit fares ($0.75-$1.25) to help transit-dependent residents b) Lower or moderate sales tax (0.5-1.5%) to minimize impact on limited discretionary income c) No driving fees to avoid additional burden on working households with cars d) Reasonable improvements in transit service times compared to current conditions","[0, 9, 3, 18, 21]",0,9,3,18,21
East Garfield Park,"The community has relatively low income levels with 65.4% of households earning less than $50,000 annually and a median income of $31,762. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($20,343) and high poverty rates, residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to purchase other necessities.","40% of households have no vehicle, and 25% rely on public transit for commuting. The mean commute time is 35.1 minutes, suggesting significant dependence on public transportation. The community needs affordable and efficient transit options.",1. Prioritize lowest transit fares ($0.75) due to low income levels and high transit dependency. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers. 4. Balance between reducing transit travel time and keeping costs affordable. 5. Consider high percentage of car-free households and transit users.,"[2, 1, 11, 10, 9]",2,1,11,10,9
Near West Side,"The Near West Side has relatively high income levels with median household income of $106,955 and 52.9% of households making over $100,000. However, there's income diversity with 17.9% making under $25,000, suggesting need to consider impacts across income levels.","With high per capita income ($72,602), many residents have significant discretionary spending power. Higher sales taxes would impact this, but many could absorb increased transportation costs. Lower-income residents would be more sensitive to cost increases.","The area has diverse transportation usage: 34.3% have no vehicle, 18.1% use transit, and 24.1% walk/bike. Good transit access is important. Current car commute share is 33.9% (drive alone + carpool). The mixed transportation needs suggest balancing transit improvement with reasonable driving costs.","1. Prioritized policies that improve transit times while keeping fares moderate, given the significant transit-dependent population. 2. Considered moderate driving fees to fund transit without overly burdening drivers. 3. Favored 1% tax rate as balanced approach - 1.5% could burden lower-income residents while 0.5% may not fund adequate service. 4. Selected proposals that reduce transit travel times below current 58.8 minutes. 5. Aimed to maintain reasonable driving access given mixed transportation needs of the community.","[14, 13, 11, 10, 4]",14,13,11,10,4
North Lawndale,"North Lawndale is a low-income community with 63% of households making less than $50,000 annually and a median income of $33,334. This suggests residents are particularly sensitive to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, as would increased transit fares given the 23.7% transit usage.","36.5% of households have no vehicle, making transit accessibility crucial. 23.7% use transit for commuting while 57.3% drive alone. The community needs balanced policies that maintain affordable transit while improving service.",1. Prioritized policies with lower sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favored moderate driving fees ($0.50) to improve transit service without excessive burden. 3. Selected lower transit fares ($0.75-$1.25) given high transit dependency and low incomes. 4. Balanced travel time improvements with cost impacts. 5. Considered high percentage of both transit users and drivers in the community.,"[1, 4, 10, 13, 19]",1,4,10,13,19
South Lawndale,"South Lawndale has relatively low income levels with median household income of $42,010 and per capita income of $18,001. About 58% of households earn less than $50,000 annually, indicating limited disposable income for most residents","Given the low income levels, residents likely have minimal discretionary spending capacity. Higher sales taxes would significantly impact household budgets. The community needs to prioritize keeping transportation costs low","About 21% of households have no vehicle, and 44% have only one vehicle. 15.3% use transit for commuting. The community needs balanced access to both driving and transit options, but cost sensitivity is crucial",1. Prioritize lowest sales tax (0.5%) to minimize impact on limited discretionary income. 2. Favor lower transit fares ($0.75-$1.25) given significant transit usage and low incomes. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost impacts. 5. Selected proposals that offer best combination of improved service while keeping costs manageable for low-income residents,"[1, 4, 0, 10, 13]",1,4,0,10,13
Lower West Side,"Median household income is $69,810, with about 37.7% households earning less than $50,000. This suggests moderate disposable income but significant population segment is budget-sensitive","Given the income distribution and cost of living in Chicago, many households have limited discretionary spending. Higher sales taxes would impact consumer spending power, especially for lower-income residents","Mixed transportation profile with 43.8% driving alone, 24.5% using transit, and 23.8% no vehicle households. Good balance of transit and driving needs to be considered. Location provides decent access to downtown and other employment centers",1. Prioritize lower transit fares ($0.75) to support large transit-dependent population and no-vehicle households. 2. Moderate tax rate (1%) balances revenue needs with household budget impacts. 3. Include some driving fees ($0.50-$1.00) to improve transit service while not overly burdening drivers. 4. Focus on options that reduce transit travel times to benefit working commuters. 5. Consider combined impact of fees on household budgets given income distribution,"[11, 10, 20, 19, 9]",11,10,20,19,9
Loop,"The Loop is a relatively wealthy area with 61.3% of households earning over $100,000 annually. However, there is income diversity with about 20% earning under $50,000. This suggests most residents can absorb higher transportation costs, but policies should not overly burden lower-income residents.","Given the high income levels, residents likely have significant discretionary spending. The 1-1.5% sales tax impact would be notable given high consumption levels, but manageable for most residents. The area has high retail density, so residents likely do substantial local shopping affected by the sales tax.","The Loop has excellent transit access and walkability, reflected in low car ownership (50.5% no vehicle) and high transit/walk/bike mode share (47.9%). Only 21.3% drive alone to work, and 26.8% work from home. The area is well-served by multiple transit lines and walking infrastructure.","1. Prioritize policies that enhance transit and walking given low car dependency
2. Can accept moderate tax/fee increases given high incomes
3. Focus on reducing transit travel times since many residents rely on it
4. Balance impact on lower-income residents who depend on transit
5. Consider policies that reduce car congestion to benefit pedestrians/cyclists
6. Selected policies that combine moderate-high driver fees to fund transit improvements while keeping fares affordable","[20, 11, 2, 23, 14]",20,11,2,23,14
Near South Side,"The Near South Side has relatively high income levels with 43.7% of households earning over $150,000 and a median household income of $124,558. This suggests residents have significant disposable income and can generally absorb higher transportation costs","With high per capita income ($94,087), residents likely have substantial discretionary spending. Higher sales taxes would impact this, but the community can likely handle moderate increases given the wealth levels","The area has diverse transportation usage: 41.9% drive alone, 22.7% use transit, and 22.7% work from home. Most households (60.6%) have 1 vehicle, while 22.4% have no vehicle. This suggests need for both efficient driving and transit options","1. Prioritized policies that balance improved transit service with moderate cost increases, given the area's wealth
2. Favored options with driving fees to reduce congestion, as many residents drive
3. Considered the significant transit-dependent population (22.4% no vehicle)
4. Selected policies that offer notable time savings for both transit and driving
5. Weighted higher sales tax options as acceptable given high discretionary income","[23, 14, 5, 20, 11]",23,14,5,20,11
Armour Square,"Armour Square has a significant low-income population with 50.8% households earning less than $50,000 annually. This suggests limited disposable income and high sensitivity to cost increases","Given the income distribution and high percentage of low-income households, discretionary spending is likely limited. Any increase in transportation costs or sales tax would significantly impact household budgets","33.9% of households have no vehicle, and 24.4% use transit for commuting. The area has high transit dependency, with significant Asian population (71.7%) and lower-income residents relying on public transportation",1. Prioritize low transit fares due to high transit dependency and low-income population. 2. Prefer lower sales tax rates to protect discretionary spending power. 3. Support moderate driving fees to improve transit service without overly burdening the 41.1% who drive alone. 4. Balance between transit improvement and cost burden on residents. 5. Consider proposals that reduce transit travel time while keeping costs affordable,"[0, 9, 1, 10, 3]",0,9,1,10,3
Douglas,"Douglas has a relatively low median income of $43,528, with 54.3% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs.","With a high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 34.8% earn less than $25,000 annually.","44.4% of households have no vehicle, and 26.4% use transit for commuting. The community heavily relies on public transportation, with relatively high transit usage and walking/biking (8.4%). The mean commute time is 31.8 minutes.",1. Prioritized lower transit fares due to high transit dependency and low income levels. 2. Favored lower sales tax rates to protect discretionary spending power. 3. Supported moderate driving fees to improve transit service without overly burdening car owners. 4. Balanced travel time improvements with cost considerations. 5. Selected proposals that reduce transit travel times while keeping fares affordable.,"[1, 10, 0, 9, 4]",1,10,0,9,4
