community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Belmont Cragin,"Belmont Cragin has a diverse income distribution with a significant portion of households earning below $50,000. This suggests that affordability is a key concern for many residents.","With a large percentage of households in lower income brackets, discretionary spending is likely limited. Therefore, policies that minimize additional financial burdens are preferable.","The community has a high reliance on driving, with 57.7% driving alone and 13.3% carpooling. Transit usage is moderate at 15.3%, indicating a need for efficient and affordable transit options to potentially shift some car users to transit.","Given the income distribution and car ownership patterns, policies that reduce transit fares and driving fees while maintaining or slightly increasing the sales tax are prioritized. This approach aims to enhance transit accessibility and affordability, encouraging a shift from driving to transit, which could reduce congestion and emissions. The selected policies balance the need for improved transit services with the community's financial constraints.","[10, 11, 13, 14, 19]",10,11,13,14,19
Hermosa,"The median income in Hermosa is $66,073, with a per capita income of $27,053. A significant portion of the population earns between $25,000 and $74,999, indicating moderate disposable income levels.","With 14.9% of households earning less than $25,000 and 23.1% earning between $25,000 and $49,999, a substantial portion of the community may be sensitive to increases in costs related to transportation, such as fares and fees.","60.9% of residents drive alone, while 17.7% use transit. Car ownership is relatively high, with only 12.5% of households without a vehicle. This suggests that both driving and transit are important modes of transportation for the community.","Given the moderate income levels and the reliance on both driving and transit, the community would benefit from policies that balance affordability with improved transit services. Lower fares and moderate driver fees could encourage transit use without significantly impacting disposable income. A moderate sales tax is acceptable if it leads to better transit services, as long as it doesn't overly burden lower-income households. Therefore, proposals with lower fares, moderate driver fees, and a balanced sales tax are prioritized.","[10, 13, 19, 22, 11]",10,13,19,22,11
Avondale,"Avondale has a diverse income distribution with a significant portion of households earning above $100,000, but also a notable percentage earning less than $50,000. This suggests a mixed level of disposable income across the community.","With a substantial portion of the population earning above $100,000, there is potential for higher discretionary spending. However, the presence of lower-income households means that affordability of transportation options is crucial for a significant segment of the community.","Avondale has a relatively high percentage of residents using transit (21.5%) and a significant portion without vehicles (19.8%). This indicates a reliance on public transportation and the need for efficient and affordable transit options. The community also has a high percentage of residents driving alone (49.7%), suggesting that car travel is also important.","Given the mixed income levels, it's important to balance affordability with improved transit services. Lower fares and moderate taxes are preferred to ensure accessibility for lower-income residents while still enhancing transit services. Proposals with higher driver fees are considered to encourage a shift to transit, reducing congestion and emissions. The selected proposals aim to improve transit times and maintain affordability, considering the community's reliance on both transit and driving.","[11, 14, 13, 10, 19]",11,14,13,10,19
Logan Square,"Logan Square has a relatively high median income of $97,759 and a per capita income of $62,532. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high income level, residents likely have substantial discretionary spending. However, a notable portion of the population earns less than $50,000, so affordability of transit and driving fees is still a concern for some households.","Logan Square has a diverse mode of transportation usage with 26.5% using transit and 36.6% driving alone. The community has a significant portion of residents without vehicles (21.2%), indicating a reliance on public transit. Accessibility improvements in transit could benefit a large segment of the population.","Given the high income levels, the community can afford a moderate increase in sales tax if it significantly improves transit services. Reducing transit times is crucial for the 26.5% of residents who rely on it. A balance between fare, tax, and driving fees is needed to ensure affordability for lower-income residents while improving transit efficiency. Proposals with lower fares and moderate taxes and driving fees are prioritized to enhance transit accessibility and reduce congestion without overly burdening residents financially.","[11, 14, 13, 19, 22]",11,14,13,19,22
Humboldt Park,"Humboldt Park has a median household income of $51,105 and a per capita income of $25,358. A significant portion of the population earns less than $50,000, indicating limited disposable income for many residents.","With 49% of households earning less than $50,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability of residents to spend on other necessities.","A quarter of households do not own a vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community, as it directly impacts a significant portion of the population.","Given the limited disposable income and high reliance on public transit, proposals with lower transit fares and moderate sales taxes are prioritized. Reducing transit fares can alleviate financial burdens on low-income households. Moderate sales taxes ensure sufficient funding for transit improvements without overly burdening residents. Proposals with higher driver fees are favored to encourage a shift from driving to transit, reducing congestion and emissions. The selected proposals balance affordability, accessibility, and transit service improvements.","[11, 10, 19, 13, 14]",11,10,19,13,14
West Town,"West Town has a high median income of $128,717 and a per capita income of $82,088, indicating a relatively affluent community with significant disposable income.","With 43.9% of households earning $150,000 and over, the community has a high capacity for discretionary spending. However, a significant portion of the population (9.8%) earns less than $25,000, suggesting some income diversity.","West Town has a diverse mode of transportation usage with 23.2% using transit and 35.1% driving alone. The community also has a high percentage of residents working from home (26.3%), reducing daily commuting needs.","Given the high disposable income, the community can absorb moderate increases in taxes and fees. However, improving transit times is crucial for the 23.2% who rely on it. A balance between maintaining low costs for lower-income residents and improving transit efficiency is needed. Proposals with moderate taxes and fees that significantly reduce transit times are prioritized. The community's high car ownership and driving rates also necessitate consideration of driving fees to reduce congestion and emissions.","[11, 14, 13, 10, 19]",11,14,13,10,19
Austin,"The median income in Austin is $40,086, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With 35.2% of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens, such as lower fares and taxes, are preferable.","Austin has a high percentage of residents using transit (23.7%) and a significant portion without vehicles (30.6%). Improving transit accessibility and affordability is crucial, while also considering the impact on those who drive.","Given the limited disposable income and high reliance on public transit, policies with lower fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. Balancing transit improvements with affordability is key. Therefore, proposals with lower fares and moderate driver fees, which can improve transit times without excessive cost increases, are ranked higher.","[10, 11, 13, 14, 19]",10,11,13,14,19
West Garfield Park,"West Garfield Park has a relatively low median income of $36,360 and a per capita income of $18,503. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With a high percentage of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.",A large portion of the community relies on transit (27.9%) and a significant number of households do not own a vehicle (38.7%). This suggests that affordable and efficient public transit is crucial for accessibility to jobs and services.,"Given the low disposable income and high reliance on public transit, proposals with lower transit fares and moderate sales taxes are prioritized. Reducing transit fares can alleviate financial burdens, while moderate sales taxes ensure transit services are adequately funded. Proposals with higher driving fees are favored to encourage a shift from driving to transit, potentially reducing congestion and improving transit efficiency. The selected proposals balance affordability, accessibility, and service quality.","[10, 11, 19, 20, 22]",10,11,19,20,22
East Garfield Park,"East Garfield Park has a median income of $31,762 and a per capita income of $20,343. A significant portion of the population (43.7%) earns less than $25,000, indicating limited disposable income.","With a large percentage of the population earning below $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the community's ability to spend on other necessities.","40% of households do not own a vehicle, and 25% of the population relies on transit. The mean commute time is 35.1 minutes, which is relatively high. Improving transit times and affordability is crucial for accessibility.","Given the community's low income and high reliance on public transit, policies that reduce transit fares and improve transit times are prioritized. A lower sales tax is preferred to minimize the impact on discretionary spending. Driver fees are considered acceptable if they significantly improve transit times, as they may encourage a shift from driving to transit, reducing congestion and emissions. The selected policies aim to balance affordability, accessibility, and improved transit services.","[11, 10, 19, 13, 14]",11,10,19,13,14
Near West Side,"The Near West Side has a relatively high median income of $106,955 and a per capita income of $72,602. A significant portion of the population earns over $150,000, indicating a community with substantial disposable income.","With a high income distribution, residents likely have more flexibility in their spending. However, 17.9% of the population earns less than $25,000, suggesting that affordability remains a concern for a portion of the community.","The community has diverse transportation options with 18.1% using transit and 24.1% walking or biking. Car ownership is moderate, with 34.3% of households having no vehicle, indicating a reliance on public transit and non-motorized transport.","Given the high income levels, the community can afford a moderate increase in taxes and fees if it results in better transit services. The focus should be on reducing travel times and improving transit efficiency, as a significant portion of the population relies on public transit and non-motorized transport. Proposals with higher driver fees and moderate transit fares are preferred to encourage a shift from driving to transit, reducing congestion and emissions. A balance between tax rates and transit improvements is crucial to ensure affordability for lower-income residents while enhancing overall service quality.","[11, 14, 13, 19, 22]",11,14,13,19,22
North Lawndale,"North Lawndale has a median income of $33,334 and a per capita income of $21,201. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.3% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","36.5% of households do not own a vehicle, and 23.7% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as a large portion relies on public transportation.","Given the limited disposable income and high reliance on public transit, policies with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important to improve accessibility. The community would benefit from policies that balance lower costs with improved transit services, without significantly increasing the financial burden through high taxes or driving fees.","[10, 11, 19, 20, 13]",10,11,19,20,13
South Lawndale,"South Lawndale has a median household income of $42,010 and a per capita income of $18,001, indicating limited disposable income. A significant portion of the population earns less than $50,000, which suggests that affordability is a key concern for the community.","With a large portion of the community earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the ability of residents to spend on other necessities.","The community has a high percentage of residents who drive alone (56.5%) and a notable percentage who use transit (15.3%). Improving transit times and maintaining affordability is crucial to support those who rely on public transportation, while also considering the impact on drivers.","Given the community's limited disposable income, proposals with lower transit fares and moderate driver fees are preferred to maintain affordability. A lower sales tax is also favored to minimize the impact on discretionary spending. Improving transit times is important, but not at the expense of significantly higher costs. Therefore, proposals that balance improved transit times with reasonable costs are prioritized.","[10, 11, 13, 14, 19]",10,11,13,14,19
Lower West Side,"The median income is $69,810, with a per capita income of $36,151. A significant portion of the population earns less than $50,000, indicating a need to consider affordability in transportation costs.","With 18.4% earning less than $25,000 and 19.3% earning between $25,000 and $49,999, a large segment of the community may have limited discretionary spending. Thus, lower transit fares and driver fees are preferable to maintain disposable income for other necessities.","24.5% of the population uses transit, and 43.8% drive alone. Improving transit times and maintaining affordability is crucial for accessibility. A significant portion of households (23.8%) do not own a vehicle, emphasizing the importance of affordable and efficient public transit.","Given the community's income distribution and reliance on both transit and driving, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times, benefiting the large transit-using population. The selected proposals aim to reduce travel times while keeping costs manageable for lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Loop,"The Loop is a central business district with a mix of high-income professionals and lower-income service workers. Disposable income varies significantly, but overall, the area has a relatively high average disposable income.","Residents in the Loop have a high level of discretionary consumption due to the presence of numerous dining, entertainment, and shopping options. However, the cost of living is also high, which affects the overall discretionary spending.","The Loop has excellent accessibility to resources and services, with a dense network of public transit options including buses and trains. Walking and biking are also viable options due to the compact nature of the area.","Given the high accessibility to public transit and the mixed income levels, the Loop community would benefit from policies that enhance transit services while keeping costs manageable. Lower transit fares and moderate driver fees could encourage more people to use public transit, reducing congestion and emissions. A moderate sales tax is acceptable given the higher disposable income, as it would support better transit services. The focus is on balancing cost with improved transit efficiency and reduced travel times.","[11, 14, 10, 13, 19]",11,14,10,13,19
Near South Side,"The Near South Side has a high median household income of $124,558 and a per capita income of $94,087, indicating a relatively affluent community with significant disposable income.","With 43.7% of households earning $150,000 and over, the community likely has a high level of discretionary consumption. The impact of transit fares and driver fees on disposable income is less significant compared to lower-income areas.","22.7% of residents use transit, and 41.9% drive alone. The community has a balanced use of transit and driving, with a significant portion of residents working from home. Accessibility improvements in transit could benefit a substantial portion of the population.","Given the high income levels, the community can absorb higher transit fares and driver fees if they result in better services and reduced travel times. A lower sales tax is preferred to maintain discretionary spending. Proposals with moderate to high driver fees and transit fares, combined with lower sales taxes, are prioritized to improve transit services and reduce congestion, benefiting both transit users and drivers.","[11, 14, 13, 10, 19]",11,14,13,10,19
Armour Square,"Armour Square has a significant portion of its population (31.1%) earning less than $25,000, indicating limited disposable income. A substantial portion of the community also falls into the $25,000–$49,999 bracket (19.7%). This suggests that affordability is a key concern for the majority of residents.","Given the income distribution, many residents likely prioritize essential spending over discretionary consumption. High transit fares or driver fees could significantly impact their ability to afford other necessities.","With 24.4% of residents using transit and 33.9% without a vehicle, improving transit accessibility and affordability is crucial. The community also has a high percentage of Asian residents (71.7%), who may rely on public transit for cultural and community connections.","The decision prioritizes policies that balance affordability with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion, benefiting both transit users and drivers. A lower sales tax is favored to minimize the impact on disposable income. The selected policies aim to reduce travel times and costs for transit users while maintaining reasonable costs for drivers, considering the community's income constraints and reliance on public transportation.","[10, 11, 19, 20, 13]",10,11,19,20,13
Douglas,"The median income in Douglas is $43,528, with a significant portion of the population earning less than $25,000. This suggests limited disposable income for many residents, making cost-sensitive policies important.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","44.4% of households do not own a vehicle, and 26.4% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as many rely on public transportation.","Given the high reliance on public transit and limited disposable income, the community would benefit from policies that reduce transit fares and maintain or slightly increase taxes to improve transit services. A moderate driver fee could help reduce congestion and improve transit times without overly burdening drivers. The selected policies aim to balance affordability with improved transit service, considering the community's income constraints and reliance on public transportation.","[10, 11, 13, 14, 19]",10,11,13,14,19
