community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740 and a per capita income of $42,024. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high median income, residents likely have a reasonable amount of discretionary income. However, a notable portion of the population earns less than $50,000, so affordability of transit and driving fees is still a concern for some households.","The majority of residents drive alone (61.7%), with a smaller percentage using transit (13.4%). Car ownership is high, with only 9.8% of households without a vehicle. This suggests that while transit improvements are beneficial, driving remains a primary mode of transportation.","Given the high car ownership and preference for driving, policies that reduce driving time and costs are prioritized. However, improving transit is also important to support those who rely on it and to potentially reduce congestion. Balancing the sales tax impact on discretionary spending is crucial, especially for lower-income households. Therefore, proposals with moderate sales tax and driving fees, but improved transit times, are preferred. The top choices aim to balance affordability, improved transit, and reduced driving times.","[13, 10, 14, 19, 22]",13,10,14,19,22
Forest Glen,"Forest Glen has a high median income of $139,046 and a per capita income of $70,693, indicating a relatively high level of disposable income. A significant portion of households earn $150,000 and over, suggesting that the community can absorb moderate increases in taxes or fees without significant financial strain.","With a high income level, residents likely have substantial discretionary spending. However, they may still be sensitive to changes in costs that could impact their lifestyle, such as increased taxes or transportation costs.","The majority of residents drive alone (57.9%), with a smaller percentage using transit (10.5%). Car ownership is high, with 44.1% of households owning two vehicles and 18.2% owning three or more. This suggests that while transit improvements are beneficial, policies should not overly penalize drivers.","Given the high car ownership and preference for driving, policies that significantly increase driving costs may not be well-received. However, improving transit times and maintaining reasonable fares could encourage more transit use. A balanced approach with moderate taxes and fees, while improving transit times, would likely be most beneficial. The community's high income allows for some flexibility in absorbing costs, but maintaining a balance to not overly burden drivers is crucial. Therefore, proposals that improve transit times without drastically increasing costs for drivers or imposing high taxes are prioritized.","[11, 14, 13, 10, 19]",11,14,13,10,19
North Park,"North Park has a median income of $74,649 and a per capita income of $37,156. A significant portion of the population earns over $100,000, indicating a relatively high disposable income compared to other areas.","With a substantial portion of the population earning above $100,000, there is likely a higher level of discretionary consumption. However, 17.7% of households earn less than $25,000, indicating some income disparity.","55.6% of residents drive alone, and 17.5% use transit, indicating a reliance on both modes of transportation. The mean commute time is 34 minutes, suggesting moderate accessibility. Car ownership is high, with 85.4% of households having at least one vehicle.","Given the high car ownership and reliance on driving, policies that reduce driving time and costs are favorable. However, improving transit is also important for the 17.5% who rely on it. Balancing lower fares and moderate taxes with reasonable driving fees can enhance transit services without overly burdening drivers. The community's relatively high income allows for some flexibility in accepting higher taxes if it significantly improves transit times and services.","[11, 14, 13, 10, 19]",11,14,13,10,19
Albany Park,"Albany Park has a diverse income distribution with a significant portion of households earning above $100,000, but also a notable percentage earning less than $50,000. This suggests a mixed level of disposable income across the community.","With a varied income distribution, discretionary consumption will vary significantly. Higher income households may have more flexibility in absorbing additional costs, while lower income households may be more sensitive to changes in transit fares and taxes.","Albany Park has a relatively high percentage of residents using transit (23.7%) and a significant portion without vehicles (19.1%). This indicates a reliance on public transportation, making transit accessibility and affordability crucial.","Given the reliance on public transit and the mixed income levels, the community would benefit from policies that improve transit times and maintain affordability. Lower fares and moderate taxes are preferred to support lower income households, while driver fees can help reduce congestion and improve transit service. The top-ranked proposals balance these factors by offering reduced transit times and reasonable costs, while considering the community's reliance on public transit and the need for improved services.","[11, 14, 13, 10, 19]",11,14,13,10,19
Portage Park,"Portage Park has a median income of $85,473 and a per capita income of $38,488. A significant portion of the population earns over $100,000, indicating a relatively high disposable income compared to other areas.","With a substantial portion of the population earning over $100,000, there is likely a higher level of discretionary consumption. However, 30.8% of households earn less than $50,000, suggesting that affordability is still a concern for a significant segment of the community.","62.9% of residents drive alone, indicating a strong reliance on cars. Only 14% use transit, which suggests that improvements in transit could benefit the community. The mean commute time is 37.1 minutes, which is relatively high, indicating potential benefits from reduced travel times.","Given the high car ownership and reliance on driving, policies that reduce driving time and cost are favorable. However, improving transit is also important to provide alternatives and reduce congestion. A balance between low transit fares and moderate driver fees is ideal to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable given the community's income levels, as it supports better transit services. Therefore, proposals that offer reduced travel times for both modes, with moderate costs, are prioritized.","[11, 14, 13, 10, 19]",11,14,13,10,19
Irving Park,"Irving Park has a relatively high median income of $86,849 and a per capita income of $48,320. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high percentage of households earning over $100,000, discretionary spending is likely robust. However, 28.6% of households earn less than $50,000, suggesting that affordability is still a concern for a portion of the community.","49.6% of residents drive alone, and 18.5% use transit, indicating a balanced reliance on both modes. The community has a moderate level of car ownership, with 13.9% of households having no vehicle, which highlights the importance of affordable and efficient transit options.","Given the community's income distribution and transportation preferences, the focus is on balancing affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without overly burdening lower-income residents. A moderate sales tax is acceptable given the community's income levels, as it supports better transit services. The selected policies aim to reduce travel times and costs for both drivers and transit users, while also considering the environmental benefits of reduced congestion.","[11, 14, 19, 22, 25]",11,14,19,22,25
Dunning,"Dunning has a relatively high percentage of households earning over $100,000, with 41.1% of households in this bracket. This suggests a moderate to high level of disposable income, allowing for some flexibility in absorbing additional costs from taxes, fares, or fees.","With a significant portion of the population earning above $100,000, discretionary consumption is likely to be robust. However, the community still has a notable percentage of lower-income households (29.3% earning below $50,000), which means that any increase in costs could disproportionately affect these residents.","The majority of Dunning residents drive alone (72.1%), indicating a strong reliance on personal vehicles. Only 7.3% use transit, suggesting that improvements in transit could benefit a small but significant portion of the community. The low percentage of households without a vehicle (6.3%) indicates that most residents have access to personal transportation.","Given the high reliance on driving, policies that reduce driving time and improve transit times without significantly increasing costs are preferred. A lower sales tax is favored to minimize the impact on discretionary spending, especially for lower-income households. Proposals with moderate driving fees are considered to encourage a shift to transit, potentially reducing congestion and emissions. The top-ranked proposals balance these factors by offering reduced travel times and moderate costs, supporting both drivers and transit users.","[10, 13, 19, 22, 14]",10,13,19,22,14
Montclare,"Montclare has a median income of $69,038 and a per capita income of $33,574. A significant portion of the population earns less than $50,000, which suggests that affordability is a key concern for many households.","With a diverse income distribution, a notable portion of the community may be sensitive to increases in costs related to transportation, such as higher fares or driver fees, as these could impact their ability to spend on other necessities.","The majority of Montclare residents drive alone (74.9%), with only 4.4% using transit. This indicates a strong reliance on cars, but also a potential for transit improvements to attract more users if made more efficient and affordable.","Given the high reliance on driving, policies that reduce driving time and costs are favorable. However, improving transit could also benefit the community by providing a viable alternative to driving. Balancing lower fares and moderate driver fees with reasonable travel times is crucial. A lower sales tax is preferred to minimize the impact on discretionary spending. Therefore, proposals that offer reduced travel times for both driving and transit, with lower fares and moderate driver fees, are prioritized.","[10, 13, 19, 22, 11]",10,13,19,22,11
Belmont Cragin,"Belmont Cragin has a diverse income distribution with a significant portion of households earning below $50,000. This suggests that affordability is a key concern for many residents.","With a large percentage of households in lower income brackets, discretionary spending is likely limited. Therefore, policies that minimize additional financial burdens are preferable.","The community has a high rate of car ownership, but also a notable percentage of residents using transit. Improving transit times and maintaining affordability is important to support those who rely on public transportation.","Given the income distribution and transportation preferences, the community would benefit from policies that improve transit times without significantly increasing costs. Lower fares and moderate driver fees can encourage transit use and reduce congestion, benefiting both drivers and transit users. A lower sales tax is preferred to minimize the impact on discretionary spending. The selected policies balance these factors by offering improved transit times and moderate costs, supporting both transit users and drivers while considering the community's financial constraints.","[11, 14, 13, 10, 19]",11,14,13,10,19
Hermosa,"The median income in Hermosa is $66,073, with a per capita income of $27,053. A significant portion of the population earns between $25,000 and $74,999, indicating moderate disposable income levels.","With 37.7% of households earning less than $50,000, discretionary spending is likely limited. The community would be sensitive to increases in costs that affect their daily expenses, such as transit fares and sales taxes.","60.9% of residents drive alone, while 17.7% use transit. Car ownership is high, with 87.5% of households owning at least one vehicle. This suggests that both driving and transit options are important for accessibility.","Given the moderate income levels and high car ownership, policies that balance lower costs with improved transit times are prioritized. Lower fares and moderate driver fees can encourage transit use without significantly impacting disposable income. A lower sales tax is preferred to minimize the impact on discretionary spending. The community's reliance on both driving and transit necessitates a balanced approach to policy selection.","[10, 13, 19, 4, 22]",10,13,19,4,22
Avondale,"Avondale has a diverse income distribution with a significant portion of households earning above $100,000, indicating a relatively high disposable income for many residents. However, there is also a notable percentage of households earning less than $50,000, suggesting income disparity within the community.","With a substantial portion of the population earning higher incomes, discretionary consumption is likely robust, allowing for spending on non-essential goods and services. However, the presence of lower-income households means that affordability of transportation options remains important.","Avondale has a mix of transportation modes with nearly half of the population driving alone and a significant portion using transit. The community's accessibility to resources and services is supported by both driving and transit options, but improvements in transit could benefit those without vehicles.","Given the income diversity, it's important to balance affordability with improved transit services. Lower fares and moderate driver fees can encourage transit use without overly burdening lower-income residents. A moderate sales tax supports transit improvements while minimizing impact on discretionary spending. Proposals with reduced travel times for both transit and driving are prioritized to enhance accessibility and reduce congestion.","[11, 14, 13, 10, 19]",11,14,13,10,19
Logan Square,"Logan Square has a relatively high median income of $97,759 and a per capita income of $62,532. A significant portion of the population earns over $100,000, indicating a good level of disposable income.","With a high percentage of households earning over $100,000, the community likely has a higher level of discretionary spending. However, 24.5% of households earn less than $50,000, which means affordability is still a concern for a portion of the population.","Logan Square has a diverse mode of transportation usage with 26.5% using transit and 36.6% driving alone. The community has a significant portion of residents without vehicles (21.2%), indicating a reliance on public transit. The community also has a high percentage of people working from home (24.4%).","Given the high reliance on public transit and the significant portion of the population without vehicles, policies that improve transit times and affordability are prioritized. The community's relatively high income allows for some flexibility in accepting higher taxes if it results in better services. However, affordability for lower-income residents is also a concern. Therefore, proposals with lower transit fares and moderate taxes are preferred, as they balance improved transit services with affordability. Proposals with higher driver fees are acceptable as they may reduce congestion and improve transit times, benefiting the large transit-using population.","[11, 14, 13, 10, 19]",11,14,13,10,19
Humboldt Park,"Humboldt Park has a median household income of $51,105 and a per capita income of $25,358. A significant portion of the population earns less than $50,000, indicating limited disposable income for many residents.","With 49% of households earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact these households' budgets.","25% of households do not own a vehicle, and 20.1% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community. The mean commute time is 35.7 minutes, suggesting a need for efficient transit options.","Given the community's limited disposable income and reliance on transit, policies with lower transit fares and moderate driver fees are prioritized to enhance affordability and accessibility. A lower sales tax is preferred to minimize the impact on discretionary spending. Reducing car travel time is also important, as 52.9% of residents drive alone. The selected policies aim to balance these factors, improving transit service while considering the financial constraints of residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
West Town,"West Town has a high median income of $128,717 and a per capita income of $82,088, indicating a relatively affluent community with significant disposable income.","With 43.9% of households earning $150,000 and over, the community has a high capacity for discretionary spending. However, a significant portion of the population (9.8%) earns less than $25,000, suggesting some income diversity.","West Town has a diverse mode of transportation usage with 23.2% using transit and 35.1% driving alone. The community also has a high percentage of residents working from home (26.3%), reducing daily commuting needs. Car ownership is moderate, with 20.2% of households having no vehicle.","Given the high income levels, the community can absorb moderate increases in taxes and fees. However, the presence of lower-income residents necessitates consideration of affordable transit options. The community values efficient transit and reduced congestion, as evidenced by the significant use of transit and the desire to maintain or improve travel times. Therefore, proposals that balance lower transit fares with moderate taxes and driving fees, while improving travel times, are prioritized. The goal is to enhance transit service quality and reduce congestion without disproportionately impacting lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Austin,"The median income in Austin is $40,086, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a per capita income of $23,403, residents have limited discretionary spending. High fares or taxes could significantly impact their ability to afford other necessities.","30.6% of households do not own a vehicle, and 23.7% of residents use transit to commute. Improving transit accessibility and affordability is crucial for this community.","Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services, while also considering the impact of driver fees on congestion and emissions.","[10, 11, 19, 20, 13]",10,11,19,20,13
West Garfield Park,"West Garfield Park has a median income of $36,360 and a per capita income of $18,503. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.2% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","38.7% of households do not have a vehicle, and 27.9% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as a large portion relies on public transportation.","Given the limited disposable income and high reliance on public transit, the community would benefit from lower transit fares and minimal increases in sales tax. Proposals with lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion. The focus is on balancing affordability with improved transit services, while minimizing the impact on discretionary spending.","[10, 11, 19, 20, 13]",10,11,19,20,13
East Garfield Park,"East Garfield Park has a median income of $31,762 and a per capita income of $20,343. A significant portion of the population (43.7%) earns less than $25,000, indicating limited disposable income.","With a large percentage of the population earning below $25,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the community's ability to spend on other necessities.","40% of households do not own a vehicle, and 25% of the population uses transit. Improving transit accessibility and affordability is crucial for this community. The mean commute time is 35.1 minutes, suggesting a need for efficient transit options.","Given the limited disposable income and high reliance on transit, proposals with lower transit fares and moderate driver fees are prioritized to enhance affordability and accessibility. A lower sales tax is preferred to minimize the impact on discretionary spending. The community benefits from reduced car travel times and improved transit efficiency, but affordability remains a key concern. Therefore, proposals that balance these factors are ranked higher.","[10, 11, 19, 20, 13]",10,11,19,20,13
Near West Side,"The Near West Side has a relatively high median income of $106,955 and a per capita income of $72,602. A significant portion of the population earns over $150,000, indicating a generally affluent community with a good level of disposable income.","With a high income distribution, residents likely have a substantial amount of discretionary income. However, 17.9% of the population earns less than $25,000, which means that affordability of transit fares and fees is still a concern for a portion of the community.","The community has a diverse mode of transportation usage: 30.7% drive alone, 18.1% use transit, and 24.1% walk or bike. A significant portion of the community does not own a vehicle (34.3%), indicating a reliance on public transit and non-motorized modes of transport.","Given the high income levels, the community can afford a moderate increase in sales tax and transit fares if it results in better transit services. However, the presence of lower-income residents necessitates keeping transit fares affordable. The community's reliance on transit and non-motorized transport suggests that improving transit times and services is crucial. Therefore, proposals that balance lower fares with moderate taxes and fees, while significantly improving transit times, are prioritized. Proposals with higher driver fees are also considered to encourage a shift from driving to transit, reducing congestion and emissions.","[11, 14, 13, 10, 19]",11,14,13,10,19
North Lawndale,"North Lawndale has a median income of $33,334 and a per capita income of $21,201. A significant portion of the population earns less than $25,000, indicating limited disposable income.","With 42.3% of households earning less than $25,000, discretionary spending is likely constrained. Any increase in transportation costs could significantly impact the ability to spend on other necessities.","23.7% of residents use transit, and 57.3% drive alone. A high percentage of households have no vehicle (36.5%), indicating a reliance on public transit. Improving transit times and affordability is crucial for accessibility.","Given the limited disposable income and high reliance on public transit, policies with lower fares and moderate taxes are preferred. Reducing transit times is also important to improve accessibility. Balancing these factors, the top proposals prioritize lower fares and moderate driver fees to encourage transit use and reduce congestion, while keeping the sales tax manageable to avoid burdening low-income households.","[10, 11, 13, 14, 19]",10,11,13,14,19
South Lawndale,"South Lawndale has a median household income of $42,010 and a per capita income of $18,001, indicating limited disposable income. A significant portion of the population earns less than $50,000, suggesting that affordability is a key concern.","With a large portion of the community earning less than $50,000, discretionary spending is likely constrained. High transit fares or driver fees could significantly impact the ability to spend on other necessities.","56.5% of residents drive alone, while 15.3% use transit. The community has a moderate reliance on transit, but car ownership is prevalent. Improving transit times could benefit those who rely on public transportation, but affordability remains crucial.","Given the community's limited disposable income, proposals with lower fares and taxes are prioritized to minimize financial burden. However, improving transit times is also important to enhance accessibility. Balancing these factors, proposals with moderate driver fees and lower fares are preferred to encourage transit use without significantly impacting discretionary spending. The selected proposals aim to reduce travel times while maintaining affordability.","[10, 11, 19, 20, 13]",10,11,19,20,13
Lower West Side,"The median income is $69,810, with a per capita income of $36,151. A significant portion of the population earns less than $50,000, indicating a need to consider affordability in transportation costs.","With a diverse income distribution, a substantial portion of the community may be sensitive to increases in transportation costs, which could impact their ability to spend on other necessities.","24.5% of residents use transit, and 43.8% drive alone. A significant portion of the community relies on transit, but car ownership is also prevalent, with 76.2% of households owning at least one vehicle.","Given the community's reliance on both transit and driving, policies that balance affordability and improved transit services are prioritized. Lower fares and moderate driver fees can encourage transit use while reducing congestion. A moderate sales tax is acceptable if it significantly improves transit times. The top-ranked proposals aim to reduce travel times for both modes while keeping costs manageable for lower-income residents.","[11, 14, 13, 10, 19]",11,14,13,10,19
Loop,"The Loop is a central business district with a mix of high-income professionals and lower-income service workers. Disposable income varies significantly, but overall, the area has a relatively high average income.","Residents in the Loop have a high level of discretionary consumption due to the presence of numerous dining, entertainment, and shopping options. However, the cost of living is also high, which affects disposable income.","The Loop has excellent accessibility to resources and services, with extensive public transit options including buses and trains. Walking and biking are also viable options due to the area's dense urban environment.","Given the Loop's high accessibility to public transit and the mixed income levels, the focus is on maintaining or improving transit services while considering the impact on disposable income. Lower transit fares and moderate driver fees are preferred to encourage public transit use and reduce congestion. A moderate sales tax is acceptable if it significantly improves transit services. The goal is to balance cost with improved transit efficiency and reduced travel times.","[11, 14, 13, 10, 19]",11,14,13,10,19
Near South Side,"The Near South Side has a high median household income of $124,558 and a per capita income of $94,087, indicating a relatively affluent community with significant disposable income.","With 43.7% of households earning $150,000 and over, the community likely has a high level of discretionary consumption. However, 12.9% of households earn less than $25,000, suggesting some income disparity.","The community has a balanced mode of transportation with 41.9% driving alone and 22.7% using transit. A significant portion of the population works from home (22.7%), reducing daily commuting needs. Car ownership is moderate, with 22.4% of households having no vehicle.","Given the high disposable income, the community can afford higher transit fares and driver fees if it results in better services and reduced travel times. The focus is on improving transit efficiency and reducing car travel time, as a significant portion of the population uses these modes. A moderate sales tax is acceptable to support transit improvements, but it should not overly burden lower-income residents. The selected policies aim to balance cost, travel time, and service improvement.","[11, 14, 13, 10, 19]",11,14,13,10,19
Armour Square,"A significant portion of the community earns less than $25,000 (31.1%), with a substantial number also in the $25,000–$49,999 range (19.7%). This indicates limited disposable income, making cost-sensitive policies more favorable.","With a large portion of the population in lower income brackets, discretionary spending is likely limited. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.",A notable percentage of the population relies on transit (24.4%) and a significant portion does not own a vehicle (33.9%). Improving transit accessibility and affordability is crucial for this community.,"Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services. Therefore, proposals with lower fares and moderate driver fees, which can improve transit times without imposing high costs, are preferred.","[10, 11, 19, 20, 13]",10,11,19,20,13
Douglas,"The median income in Douglas is $43,528, with a significant portion of the population earning less than $25,000. This suggests limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning below $50,000, discretionary spending is likely constrained. Policies that minimize additional costs, such as lower fares and taxes, would be beneficial.","44.4% of households do not own a vehicle, and 26.4% of residents use transit. Improving transit accessibility and affordability is crucial for this community, as many rely on public transportation.","Given the high reliance on public transit and limited disposable income, policies with lower transit fares and moderate taxes are prioritized. Reducing travel time is also important, but not at the expense of significantly higher costs. The community would benefit from policies that balance affordability with improved transit services, encouraging a shift from driving to transit to reduce congestion and emissions.","[10, 11, 13, 14, 19]",10,11,13,14,19
Oakland,"The median income in Oakland is $27,693, with a significant portion of the population earning less than $25,000. This indicates limited disposable income, making cost-sensitive policies more favorable.","With a high percentage of households earning less than $25,000, discretionary spending is likely constrained. Policies that minimize additional financial burdens are preferred.","41.7% of households do not own a vehicle, and 19.9% use transit. Improving transit accessibility and affordability is crucial, but driving is still the primary mode for 48.2% of commuters.","Given the limited disposable income and high reliance on transit, policies with lower fares and moderate taxes are prioritized. A balance between improving transit services and minimizing financial impact is essential. Proposals with lower fares and moderate driver fees are preferred to encourage transit use and reduce congestion, while keeping costs manageable for low-income residents.","[10, 11, 19, 20, 13]",10,11,19,20,13
