community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Jefferson Park,"Jefferson Park has a relatively high median household income of $90,740, with 44.1% of households earning over $100,000. This suggests residents have moderate to high disposable income and can absorb some transportation cost increases.","With higher incomes and an average household size of 2.5, residents likely have significant discretionary spending. However, about 27% earn under $50,000 annually, so cost sensitivity varies across the population.","The area has good car access (90.2% of households have at least one vehicle) and transit options (13.4% use transit for commuting). 61.7% drive alone to work, suggesting strong preference for driving despite transit availability.","1. Prioritized policies that balance driving efficiency with moderate fees, given high car dependency. 2. Considered moderate tax rates to maintain transit service without excessive burden. 3. Favored proposals that reduce transit travel times while keeping fares reasonable. 4. Selected options that provide meaningful travel time improvements without extreme cost increases. 5. Accounted for mixed-income population by avoiding highest-cost combinations.","[14, 13, 4, 11, 22]",14,13,4,11,22
Forest Glen,"Forest Glen is an affluent community with median household income of $139,046 and 63% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($70,693), residents likely have substantial discretionary spending. A sales tax increase would impact this, but the community can generally handle higher taxes better than lower-income areas","Car-centric community with 95% of households owning cars and 68.1% using cars for commuting. Only 10.5% use transit, suggesting good road access but limited transit dependence. 17.2% work from home","1. Given high car ownership and usage, prioritize proposals that improve driving times while accepting moderate fees. 2. Community can afford higher costs, so focus on service quality over lowest prices. 3. With high incomes, moderate tax increases are acceptable if they improve overall transportation. 4. Balance driving improvements with transit upgrades for the 10.5% transit users. 5. Prefer proposals with moderate to high driving fees to reduce congestion","[14, 23, 5, 17, 8]",14,23,5,17,8
North Park,"North Park has a median income of $74,649, with 23.2% earning over $150,000 but also 34.3% earning under $50,000. This suggests a mixed-income community where transportation costs impact households differently","With a significant portion (34.3%) of lower-income households, many residents need to carefully balance transportation costs with other essential expenses. The 1.5% tax rate would notably impact the community's discretionary spending","85.4% of households have at least one vehicle, with 55.6% driving alone to work. However, 17.5% use transit and 14.6% have no vehicle, indicating a need for both efficient driving and transit options. The mean commute time is 34 minutes",1. Prioritize balanced policies that serve both drivers and transit users given the mixed transportation needs. 2. Consider moderate tax rates to maintain services without overly burdening lower-income residents. 3. Favor policies that reduce commute times for both modes. 4. Select options that keep transit affordable for the 14.6% car-less households. 5. Choose policies that implement some driving fees to improve transit service while keeping taxes moderate,"[13, 4, 10, 22, 14]",13,4,10,22,14
Albany Park,"Mixed-income community with 31.3% earning under $50k, 29.3% middle income ($50k-$100k), and 39.3% earning over $100k. This suggests varying levels of sensitivity to transportation costs and taxes","Given the income distribution, about one-third of residents may have limited discretionary spending power and would be sensitive to fare increases and sales tax. Higher-income households have more flexibility to absorb increased costs","Good mix of transportation options with 23.7% using transit and 45.5% driving alone. 19.1% have no vehicle, making transit accessibility crucial. The community has relatively good access to both transit and driving options",1. Prioritize balanced policies that don't overly burden lower-income residents while improving transit service. 2. Consider the significant transit-dependent population (19.1% no vehicle). 3. Account for the large driving population (45.5%) who would be affected by driving fees. 4. Choose policies that reduce transit travel times without excessive cost increases. 5. Select options that maintain reasonable driving costs for the working-class population. Selected policies balance moderate fares with improved service times and reasonable tax rates,"[11, 13, 4, 10, 19]",11,13,4,10,19
Portage Park,"Portage Park has a median household income of $85,473, with about 30.8% of households earning less than $50,000. The community has moderate disposable income, suggesting sensitivity to both transit fares and driving costs.","With a mix of income levels and an average household size of 2.8, discretionary spending capacity varies. Higher sales taxes would impact all residents, particularly the 30.8% lower-income households who have limited discretionary spending.","89.9% of households own at least one vehicle, with 62.9% driving alone to work. 14% use transit, suggesting good access to both modes. Mean commute time is 37.1 minutes, indicating room for improvement in transportation efficiency.",1. Prioritize proposals balancing moderate tax rates with improved transit service given mixed-income population. 2. Consider high car ownership but significant transit usage suggests need for maintaining both modes. 3. Focus on reducing commute times while keeping costs reasonable. 4. Selected proposals that maintain affordable transit fares given 14% transit ridership. 5. Moderate driving fees to improve transit without overly burdening majority car-dependent population.,"[13, 4, 10, 22, 19]",13,4,10,22,19
Irving Park,"Irving Park has a median household income of $86,849, with 43.1% of households earning over $100,000. However, 28.6% earn less than $50,000, indicating a mixed-income community that needs to balance transit affordability with service quality.","With a per capita income of $48,320, residents have moderate discretionary spending power. Higher sales taxes would impact consumption, but most households could absorb moderate fare increases. The 13.9% of households without vehicles are particularly sensitive to transit costs.","The community shows diverse transportation needs: 49.6% drive alone, 18.5% use transit, and 18.6% work from home. With 86.1% of households owning at least one car, policies need to balance driving convenience with transit improvement.","1. Prioritized proposal 13 as it offers balanced improvements with moderate costs (1% tax, $1.25 fare, $0.50 driving fee)
2. Selected proposal 4 for lower tax impact while maintaining service improvements
3. Chose proposal 14 for significant transit improvements, acceptable to higher-income segments
4. Included proposal 10 to keep transit affordable with moderate improvements
5. Added proposal 22 for comprehensive transit improvements, justified by community's income level","[13, 4, 14, 10, 22]",13,4,14,10,22
Dunning,"Dunning has relatively high disposable income with 41.1% of households earning over $100,000. However, 29.3% earn under $50,000, indicating income diversity that needs consideration","With 93.7% of households owning at least one vehicle and high car dependency (72.1% drive alone), residents likely have significant transportation expenses. Higher-income households have more flexibility to absorb increased costs","The area shows heavy car reliance with low transit usage (7.3%) and walk/bike (1.2%). This suggests limited transit accessibility currently, though most households can afford car ownership","1. Prioritize proposals with moderate tax increases to improve transit while not overly burdening lower-income residents. 2. Support moderate driving fees to reduce congestion given high car usage. 3. Keep transit fares moderate to encourage more transit use. 4. Balance between travel time improvements and cost increases. 5. Selected proposals 13, 14, 22, 23, 10 as they offer good transit time improvements with reasonable cost increases, considering the community's car-dependent nature but need for better transit options","[13, 14, 22, 23, 10]",13,14,22,23,10
Montclare,"Montclare has a median income of $69,038, with about 38.3% of households making less than $50,000 annually. This suggests moderate disposable income levels, making residents somewhat sensitive to cost increases.","Given the income distribution and average household size of 2.9, many families likely have limited discretionary spending capacity. Higher taxes and fees would impact their consumption abilities, especially for the 38.3% lower-income households.","The area heavily relies on cars with 87.3% of households owning at least one vehicle and 74.9% driving alone to work. Only 4.4% use transit, suggesting limited transit accessibility or convenience. The high car dependency makes driving costs particularly important.",1. Prioritized proposals with lower sales tax (0.5%) due to significant lower-income population. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents. 3. Selected lower transit fares ($0.75-$1.25) to encourage transit use. 4. Balanced travel time improvements with cost impacts. 5. Considered high car ownership rates and current travel patterns.,"[1, 4, 10, 13, 3]",1,4,10,13,3
Belmont Cragin,"Belmont Cragin is a working-class community with moderate income levels - 42.9% of households earn less than $50,000 annually, while 28.5% earn over $100,000. This suggests sensitivity to both transit fares and sales tax increases.","With a large average household size of 3.2 and significant portion of lower-middle income households, discretionary spending is likely limited. Higher sales taxes would notably impact household budgets.","84.3% of households have at least one vehicle, with driving alone (57.7%) and carpooling (13.3%) being primary commute modes. Transit usage is moderate at 15.3%, suggesting need for both efficient driving and transit options.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary income. 2. Favored moderate driving fees ($0.50) to improve transit without overly burdening drivers. 3. Selected moderate transit fares ($1.25) balancing transit service quality with affordability. 4. Considered travel time improvements for both modes given mixed-mode usage. 5. Weighted impact on lower-income households more heavily given community demographics.,"[4, 1, 13, 7, 10]",4,1,13,7,10
Hermosa,"Hermosa has a median household income of $66,073, with about 38% of households earning less than $50,000 annually. This suggests moderate disposable income levels, making residents sensitive to both transit fares and sales tax increases.","Given the income distribution and average household size of 3.1, many families likely have limited discretionary spending. A significant portion of income goes to essential needs, making both transit costs and sales tax increases meaningful to household budgets.","87.5% of households own at least one vehicle, with 60.9% driving alone to work and 17.7% using transit. This indicates a car-dependent community but with notable transit usage, suggesting need for balanced transportation policies.",1. Prioritized proposals with lower sales tax (0.5%) to protect discretionary spending. 2. Favored moderate transit fares ($1.25) to balance transit service quality with affordability. 3. Supported modest driving fees ($0.50) to improve transit without overly burdening the majority who drive. 4. Considered travel time improvements for both modes given mixed transit/driving usage. 5. Selected proposals that reduce congestion while maintaining affordability for working families.,"[4, 1, 13, 10, 3]",4,1,13,10,3
Avondale,"Mixed-income community with 43.5% making $100k+ but also 32.6% under $50k. About 15.6% are low-income (<$25k), suggesting sensitivity to cost increases","Given the income distribution, many households have moderate to high discretionary spending capacity, but a significant portion may be cost-sensitive to both transit fares and sales tax increases","Mixed transportation needs - 19.8% no vehicle, 48.2% one vehicle. 49.7% drive alone, 21.5% use transit, indicating need for both car and transit options. Good balance needed between transit service improvements and driving costs",1. Prioritize proposals that balance transit improvement with moderate cost impact given mixed income levels. 2. Consider high transit usage (21.5%) and car-dependent population (49.7% drive alone). 3. Lower sales tax preferred due to significant low/middle income population. 4. Moderate driving fees acceptable to improve transit without overly burdening drivers. 5. Selected proposals that reduce transit times while keeping fares affordable,"[11, 4, 13, 10, 1]",11,4,13,10,1
Logan Square,"Logan Square has a relatively high median income of $97,759 and per capita income of $62,532, with 48.9% of households earning over $100,000. However, there's income diversity with 24.5% earning under $50,000","Given the income distribution, most residents have moderate to high discretionary spending capacity. Higher-income households can better absorb increased transportation costs, while lower-income households (24.5%) would be more sensitive to fare and tax increases","The area has good transit access with 26.5% using public transit and 21.2% car-free households. However, 41.9% drive (alone or carpool), and 53.5% have one vehicle, suggesting a mix of transit and car dependency","1. Prioritize balanced policies that maintain transit affordability while improving service
2. Consider the significant transit-dependent population (21.2% no vehicle)
3. Account for mixed-mode usage patterns
4. Protect lower-income residents while accepting moderate fees to improve service
5. Focus on reducing transit travel times without excessive cost burden","[11, 13, 20, 4, 10]",11,13,20,4,10
Humboldt Park,"Median household income is $51,105 and per capita income is $25,358, with 49% of households earning less than $50k annually. This indicates limited disposable income for many residents, making them sensitive to transportation costs.","With high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 25% of households earn less than $25k annually.","25% of households have no vehicle, and 20.1% use transit for work commutes. Mean commute time is 35.7 minutes. The community relies on both private vehicles (52.9% drive alone) and public transit, suggesting need for balanced policy.",1. Prioritize low transit fares due to high percentage of transit-dependent and low-income residents. 2. Moderate driving fees to improve transit service without overly burdening drivers. 3. Keep sales tax moderate to protect discretionary spending. 4. Balance between transit improvement and cost burden. 5. Consider policies that reduce travel times for both modes given long average commute times.,"[10, 11, 1, 19, 13]",10,11,1,19,13
West Town,"West Town is a relatively affluent area with median income of $128,717 and 59.2% of households earning over $100,000. This suggests residents have significant disposable income and can absorb moderate increases in transportation costs","With high per capita income ($82,088), residents likely have substantial discretionary spending. A sales tax increase would affect this but wouldn't be severely burdensome given the income levels","The area has diverse transportation usage: 35.1% drive alone, 23.2% use transit, and 8.8% walk/bike. 75.2% of households have at least one vehicle, while 20.2% have no vehicle. Good mix of transit and driving accessibility needed","1. Given high incomes, prioritize time savings over cost savings. 2. Balance needs of both drivers (39.3%) and transit users (23.2%). 3. Higher tax rates acceptable given income levels to fund better service. 4. Moderate driving fees to reduce congestion. 5. Prefer policies that improve both transit and driving times. Selected policies that optimize travel times while keeping costs reasonable for mixed-mode community","[23, 14, 20, 5, 8]",23,14,20,5,8
Austin,"Austin has relatively low income levels with a median household income of $40,086 and 57.6% of households earning less than $50,000. This suggests high sensitivity to costs from fares, fees, and taxes.","With high poverty rates and low per capita income ($23,403), residents have limited discretionary spending capacity. Additional transportation costs would significantly impact household budgets.","30.6% of households have no vehicle, and 23.7% use transit for work commutes. Mean commute time is 37.1 minutes, indicating heavy reliance on and need for efficient public transit.",1. Prioritized proposals with lower transit fares ($0.75) given low income levels and high transit dependency. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Supported moderate driving fees ($0.50) to improve transit service without excessive burden on car-dependent households. 4. Balanced travel time improvements with cost considerations. 5. Selected proposals that reduce transit travel times to benefit the significant transit-dependent population.,"[1, 10, 4, 19, 13]",1,10,4,19,13
West Garfield Park,"The community has relatively low income levels with 42.2% households earning less than $25,000 and median income of $36,360. This suggests high sensitivity to any additional transportation costs or taxes.","With low per capita income ($18,503), residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to purchase other essential goods and services.","38.7% of households have no vehicle available, and 27.9% rely on transit for commuting. The mean commute time is 36.1 minutes, indicating significant dependence on public transportation despite longer travel times.",1. Prioritize proposals with lower transit fares ($0.75) due to high transit dependency and low income levels. 2. Favor lower sales tax (0.5%) to preserve purchasing power. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between travel time improvements and cost impacts. 5. Consider high proportion of both transit users and drivers in the community.,"[1, 0, 10, 9, 4]",1,0,10,9,4
East Garfield Park,"The community has relatively low income levels with 65.4% of households earning less than $50,000 annually and a median income of $31,762. This suggests high sensitivity to any additional transportation costs or taxes.","With a low per capita income of $20,343, residents have limited discretionary spending capacity. Any increase in transportation costs or sales tax would significantly impact their ability to purchase other essential goods and services.","40% of households have no vehicle, and 25% rely on public transit for commuting. The mean commute time is 35.1 minutes, indicating significant dependence on public transportation. Current transit accessibility needs improvement while keeping costs affordable.",1. Prioritize proposals with lower transit fares ($0.75) due to high transit dependency and low income levels. 2. Prefer lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening car-dependent households. 4. Balance between transit time improvements and cost burden. 5. Consider proposals that reduce transit travel time while maintaining affordability.,"[1, 10, 0, 9, 4]",1,10,0,9,4
Near West Side,"The Near West Side has relatively high income levels with median household income of $106,955 and 52.9% of households making over $100,000. However, there's income diversity with 17.9% making less than $25,000","Given the high per capita income ($72,602), many residents have significant discretionary spending power. However, the community needs to consider the 29.1% of households making under $50,000 who would be more sensitive to fare and tax increases","The area has diverse transportation usage: 34.3% have no vehicles, 18.1% use transit, 24.1% walk/bike, and 33.9% drive. The area has good transit access but needs to balance options for all modes",1. Prioritized policies that maintain reasonable transit fares given high transit usage and car-free households. 2. Moderate tax rates to fund transit while not overly burdening lower-income residents. 3. Support driving fees to reduce congestion and fund transit improvements. 4. Balanced travel time improvements for both transit and driving given mixed mode usage. 5. Considered policies that provide best overall accessibility while maintaining affordability,"[11, 13, 4, 10, 19]",11,13,4,10,19
North Lawndale,"North Lawndale is a low-income community with 63% of households making less than $50,000 annually and a median income of $33,334. This suggests residents are particularly sensitive to cost increases from transportation policies.","With a high percentage of low-income households, discretionary spending is likely very limited. Higher sales taxes would significantly impact household budgets, as would increased transit fares or driving fees given the limited financial flexibility.","36.5% of households have no vehicle, and 23.7% rely on transit for commuting. However, 57.3% drive alone, indicating a mixed transportation need. The community requires both affordable transit options and reasonable driving costs.",1. Prioritize low transit fares ($0.75) given high transit dependency and low incomes. 2. Favor lower sales tax (0.5-1.0%) to protect limited discretionary spending. 3. Consider moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance between transit time improvements and cost increases. 5. Avoid highest tax/fee combinations that would strain household budgets.,"[1, 10, 4, 13, 19]",1,10,4,13,19
South Lawndale,"South Lawndale has relatively low income levels with median household income of $42,010 and per capita income of $18,001. About 58% of households earn less than $50,000 annually, indicating limited disposable income for most residents","Given the low income levels, residents likely have minimal discretionary spending capacity. Higher sales taxes would significantly impact household budgets. The community needs to prioritize keeping transportation costs low","About 21% of households have no vehicle, making them transit-dependent. 15.3% use transit for commuting while 70% drive alone or carpool. The community needs balanced access to both transit and driving options",1. Prioritize low transit fares ($0.75) due to low income levels and significant transit-dependent population. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary income. 3. Support moderate driving fees ($0.50) to improve transit service without overly burdening drivers. 4. Balance travel time improvements with cost burden. 5. Consider that many residents rely on both transit and driving,"[1, 10, 4, 13, 19]",1,10,4,13,19
Lower West Side,"Median household income is $69,810, with about 37.7% households earning less than $50,000. This suggests moderate disposable income but significant population segment that may be price-sensitive to transportation costs","Given the income distribution and average household size of 2.4, many families likely have limited discretionary spending. Higher sales taxes would impact household budgets, especially for lower-income residents","Mixed transportation profile with 43.8% driving alone, 24.5% using transit, and significant car-free population (23.8% no vehicle). Good balance of transit and driving needs to be maintained",1. Prioritized lower sales tax (0.5%) to protect discretionary spending power. 2. Balanced fare structure considering significant transit usage. 3. Moderate driving fees to improve transit service without overly burdening drivers. 4. Selected proposals that reduce transit travel time to benefit the quarter of population using transit. 5. Considered the large portion (23.8%) of no-vehicle households needing affordable transit options,"[4, 1, 13, 10, 7]",4,1,13,10,7
Loop,"The Loop is a relatively wealthy area with 61.3% of households earning over $100,000 annually. However, there is income diversity with about 20% earning under $50,000. This suggests most residents can absorb higher transportation costs, but policies should not overly burden lower-income residents.","Given the high income levels, residents likely have significant discretionary spending. The 1-1.5% sales tax impact would be notable given high consumption levels, but manageable for most. The area has high retail density, so residents likely spend considerably on taxable goods.","The Loop has excellent transit access and walkability, with only 22.7% driving. 50.5% of households don't own cars, and 47.9% use transit or walk/bike. The area is a transit hub with multiple L lines and bus routes, making transit improvements particularly impactful.","1. Given high transit usage and low car ownership, prioritize policies that improve transit times while keeping fares moderate. 2. Higher driving fees are acceptable since most residents don't drive and it will reduce congestion. 3. Moderate sales tax increase is acceptable given income levels. 4. Focus on policies that significantly reduce transit travel times. 5. Balance between transit improvement and cost burden on lower-income residents.","[23, 20, 14, 11, 5]",23,20,14,11,5
Near South Side,"The Near South Side has relatively high income levels with 43.7% of households earning over $150,000 and a median household income of $124,558. This suggests residents have significant disposable income and can generally absorb higher transportation costs","With high per capita income ($94,087), residents likely have substantial discretionary spending. Higher sales taxes would impact this, but the community can likely handle moderate increases given the wealth levels","The area has diverse transportation usage: 41.9% drive alone, 22.7% use transit, and 22.7% work from home. Most households (60.6%) have 1 vehicle, while 22.4% have no vehicle. This suggests need for both efficient driving and transit options","1. Given high incomes, prioritize time savings over cost savings. 2. Balance needs of both drivers and transit users given mixed mode share. 3. Support policies that reduce congestion given urban location. 4. Can accept moderate tax increases given income levels. 5. Prefer policies that significantly improve transit times while maintaining reasonable driving times. Selected proposals that offer best overall time savings with moderate cost increases, particularly benefiting both modes","[14, 23, 5, 8, 17]",14,23,5,8,17
Armour Square,"Armour Square has relatively low income levels with 50.8% of households earning less than $50,000 annually. This suggests high sensitivity to cost increases from taxes, fares, and fees","Given the high percentage of low-income households, discretionary spending is likely limited. Any increase in transportation costs or sales tax would significantly impact household budgets","The area has high transit dependency (33.9% no vehicle households) and significant transit usage (24.4%). While 41.1% drive alone, the large Asian population (71.7%) and lower-income residents rely heavily on public transit",1. Prioritize low transit fares due to high transit dependency and low incomes. 2. Moderate driving fees acceptable since 33.9% have no cars. 3. Lower sales tax preferred due to limited discretionary spending. 4. Balance between transit service improvements and cost burden. 5. Selected proposals that reduce transit travel times while keeping fares affordable,"[9, 0, 10, 1, 3]",9,0,10,1,3
Douglas,"Douglas has a relatively low median income of $43,528, with 54.3% of households earning less than $50,000 annually. This suggests limited disposable income for many residents, making them sensitive to additional transportation costs.","With a high percentage of low-income households, discretionary spending is likely limited. Higher sales taxes would significantly impact household budgets, especially considering 34.8% earn less than $25,000 annually.","44.4% of households have no vehicle, and 26.4% use transit for commuting. The community heavily relies on public transportation, with relatively high transit usage and walking/biking (8.4%). The mean commute time is 31.8 minutes.","1. Prioritize low transit fares due to high transit dependency and low incomes
2. Favor lower sales tax rates to protect limited discretionary spending
3. Support moderate driving fees to improve transit service without overly burdening the 40.3% who drive alone
4. Balance between transit improvement and cost burden on low-income residents
5. Consider policies that reduce transit travel time while keeping fares affordable","[1, 10, 4, 13, 19]",1,10,4,13,19
