community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Central Northwest,"Central Northwest has a moderate median household income around $45,000, with approximately 25% of residents living below poverty level, indicating limited disposable income for many residents.","Given the income levels and cost of living, residents have modest discretionary spending capacity and are sensitive to additional transportation costs and taxes.","The area has decent bus service along major corridors but many residents rely on personal vehicles, with about 75% of commuters driving alone and 15% using public transit.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents while maintaining service quality. 2) Favored moderate tax rates (1%) to balance revenue needs with household budget impacts. 3) Supported modest driving fees ($0.50) to encourage transit use without overly burdening drivers. 4) Considered travel time improvements for both modes given mixed transit/driving usage. 5) Selected proposals that provide best overall accessibility while protecting limited discretionary income.,"[7, 0, 16, 10, 19]",7,0,16,10,19
Independence Heights,"Independence Heights has a relatively low median household income of around $33,000, with approximately 30% of residents living below the poverty line, making residents particularly sensitive to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity and must carefully balance essential needs with transportation expenses.","The neighborhood has moderate transit access with several bus routes but many residents rely on personal vehicles, with about 70% of households owning cars despite the financial burden.","1) Given low income levels, prioritize proposals with lower transit fares and sales tax to preserve disposable income 2) Consider moderate driving fees to improve transit service while not overly burdening car-dependent residents 3) Balance travel time improvements with cost impacts 4) Favor proposals that reduce transit travel times to improve accessibility for transit-dependent residents 5) Selected proposals 6, 0, 7, 2, 3 as they offer the best combination of lower costs and improved service for both transit and car users in this low-income community","[6, 0, 7, 2, 3]",6,0,7,2,3
Lazybrook/Timbergrove,"Lazybrook/Timbergrove is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power and tend to prioritize quality of life amenities, with many households able to afford multiple vehicles and regular retail/dining expenses.","The neighborhood has good car accessibility to major roads like 610 Loop and I-10, moderate bus service, and is about 15-20 minutes from downtown by car, though transit access is more limited.","1) Given the high car ownership and income levels, policies with moderate driving fees are acceptable if they improve overall system efficiency 2) Higher sales tax is less impactful due to high disposable income 3) Lower transit fares are preferred to encourage occasional transit use 4) Prioritized proposals that balance driving time improvements with reasonable fees 5) Selected options that provide the best transit time improvements while maintaining driving as viable option","[17, 8, 1, 20, 11]",17,8,1,20,11
Greater Heights,"Greater Heights residents have relatively high disposable income with median household income around $110,000, indicating capacity to absorb moderate transportation cost increases.","The neighborhood has high discretionary spending power evidenced by numerous boutique shops, restaurants and entertainment venues, suggesting residents can manage higher sales tax impacts.","The area has good road networks and moderate transit access with multiple bus routes, though most residents (80%+) commute by car given the inner loop location and established street grid.","1) Prioritized policies that modestly increase driving fees to reduce congestion while keeping sales tax moderate, given high car usage but also ability to afford fees. 2) Favored proposals with middle-range transit fares ($1.25) to support service quality while maintaining affordability. 3) Preferred 1% sales tax as optimal balance between transit funding and consumption impact. 4) Selected proposals showing significant travel time improvements for both modes. 5) Ranked higher those policies demonstrating balanced approach between car and transit optimization.","[11, 10, 3, 8, 19]",11,10,3,8,19
Memorial,"Memorial is one of Houston's most affluent areas with median household income over $140,000, indicating high disposable income and less sensitivity to transportation costs.","Residents have significant discretionary spending power with high-end retail centers and shopping destinations, suggesting they can absorb higher taxes and fees with minimal impact on lifestyle.","The area is primarily car-dependent with limited transit access, featuring good road infrastructure connecting to major employment centers and retail destinations.","1. Given high car dependency and income levels, policies with higher driving fees are acceptable if they reduce congestion and travel times. 2. Higher sales tax is less impactful due to high disposable income. 3. Transit fare levels are less relevant since most residents drive. 4. Prioritized policies that minimize car travel time while accepting higher costs. 5. Selected proposals that balance revenue generation for system improvements with reasonable cost increases.","[17, 20, 23, 8, 11]",17,20,23,8,11
Eldridge / West Oaks,"Eldridge/West Oaks is an affluent area with median household income around $90,000, indicating relatively high disposable income and less sensitivity to transportation costs.",Residents have significant discretionary spending power and tend to prioritize convenience and time savings over small cost differences in transportation.,"The area is car-dependent with limited transit access, most residents rely on personal vehicles for commuting and daily activities, with average commute times around 30 minutes by car.","1) Given the high car dependency and income levels, policies that reduce car travel time while maintaining reasonable fees are preferred. 2) Higher tax rates are acceptable if they lead to better overall transportation system performance. 3) Transit improvements are supported but not primary since most residents drive. 4) Policies balancing moderate driving fees with reduced congestion are favored. 5) Selected proposals prioritize time savings for drivers while maintaining reasonable cost structures.","[17, 20, 8, 11, 1]",17,20,8,11,1
Briar Forest,"Briar Forest residents have relatively high disposable income with a median household income around $75,000, indicating capacity to absorb moderate transportation cost increases.","The area has significant discretionary spending power with many retail centers and restaurants, suggesting residents can manage higher sales taxes without severe impact on quality of life.","The neighborhood is car-dependent with limited transit options, longer transit travel times, and high car ownership rates, making driving the dominant mode of transportation.",1) Prioritized policies with lower sales tax (0.5-1.0%) since residents make significant retail purchases. 2) Favored moderate driving fees ($0.50) to improve transit without severely impacting the car-dependent population. 3) Supported lower transit fares ($0.75-$1.25) to encourage occasional transit use. 4) Selected policies that achieve meaningful travel time improvements while balancing cost impacts. 5) Considered that most residents will primarily drive regardless of policy changes.,"[7, 10, 2, 0, 3]",7,10,2,0,3
Westchase,"Westchase residents have relatively high disposable income with a median household income around $65,000, indicating capacity to absorb moderate transportation cost increases.","The area has significant discretionary spending at retail centers and restaurants, suggesting residents can manage higher sales tax impacts while maintaining quality of life.","Westchase has good road infrastructure and moderate transit access with multiple bus routes, but is primarily car-dependent with 85% of residents commuting by car.",1) Prioritized policies that maintain reasonable driving costs since most residents are car-dependent. 2) Selected moderate tax rates (1.0%) that can fund transit improvements without excessive burden. 3) Supported modest driver fees ($0.50) to reduce congestion while avoiding major cost increases. 4) Favored lower transit fares to encourage occasional transit use. 5) Balanced travel time improvements with cost impacts given the area's income levels.,"[7, 10, 16, 19, 13]",7,10,16,19,13
Mid-West,"Mid-West has a moderate median household income around $55,000, with about 15% of residents living below poverty level, indicating varying levels of disposable income across the community.","The area has mixed-income households with moderate discretionary spending capacity, though many residents need to carefully balance transportation costs with other essential expenses.","The neighborhood has good road access via Westheimer Road and Gessner Road, moderate bus service, but is relatively car-dependent with about 85% of residents commuting by car.","1) Given the car-dependency and moderate income levels, prioritized proposals with lower driving fees and moderate sales tax to minimize impact on household budgets. 2) Selected proposals that balance transit improvements with cost burden, as many residents rely on personal vehicles. 3) Considered proposals with moderate transit fares to maintain service quality while keeping transit affordable for lower-income residents. 4) Favored options that reduce car travel times since most residents drive. 5) Ranked higher proposals with 1% tax over 1.5% to avoid excessive burden on discretionary spending.","[6, 9, 7, 10, 15]",6,9,7,10,15
Greater Uptown,"Greater Uptown residents have relatively high disposable incomes with a median household income well above Houston's average, indicating greater ability to absorb transportation costs.","The area has high discretionary spending power with numerous luxury retail establishments and high-end restaurants, suggesting residents can manage higher transportation costs without significant lifestyle impacts.","The area has good road infrastructure with proximity to major highways, moderate transit access via METRO buses, and high car ownership rates, though it experiences significant traffic congestion during peak hours.",1) Prioritized policies that reduce car travel times given the area's congestion issues and residents' high value of time. 2) Higher income levels mean residents can tolerate higher driving fees if they deliver better traffic flow. 3) Selected moderate to higher tax rates to fund transit improvements while balancing against disposable income impacts. 4) Favored policies that provide meaningful travel time reductions while maintaining reasonable transit fares for service workers in the area. 5) Considered the area's predominantly car-oriented nature while ensuring transit remains viable for workers and residents.,"[17, 20, 8, 11, 14]",17,20,8,11,14
Washington Avenue Coalition / Memorial Park,"The neighborhood has relatively high disposable income with median household income over $100,000, indicating residents can generally absorb higher transportation costs.",Residents have significant discretionary spending power and tend to value time savings over minor cost increases given the area's affluent demographic profile.,"The area has good road access but moderate transit service, with many residents relying on personal vehicles while having the financial means to choose between driving and transit.",1) Prioritized policies that reduce travel times for both modes since time value is high for affluent residents. 2) Higher driver fees acceptable since income levels can absorb costs and fees help fund better transit. 3) Moderate tax rates preferred to balance service improvements with tax burden. 4) Lower transit fares less critical given income levels. 5) Selected policies that create balanced improvements across both modes since residents use both.,"[23, 20, 17, 14, 11]",23,20,17,14,11
Afton Oaks / River Oaks,"Afton Oaks/River Oaks is one of Houston's most affluent neighborhoods with very high median household incomes well above $200,000, indicating high disposable income and lower sensitivity to transportation costs.","Residents have significant discretionary spending power and typically engage in high-end retail, dining, and services, with transportation costs representing a small portion of their overall budget.","The area has excellent road infrastructure, high car ownership rates, and while transit service exists, most residents rely primarily on personal vehicles for transportation.","1) Given high income levels, prioritize time savings over cost considerations 2) Focus on proposals that reduce car travel times since most residents drive 3) Higher taxes and fees are less burdensome for this wealthy area 4) Consider moderate transit improvements to support service workers 5) Selected proposals balance maximum driving time reduction with reasonable tax rates 6) Ranked proposals 23, 20, 17, 14, and 11 in order of decreasing effectiveness at reducing car travel times while maintaining good transit service","[23, 20, 17, 14, 11]",23,20,17,14,11
Neartown-Montrose,"Neartown-Montrose residents have relatively high disposable incomes with median household income around $87,000, significantly above Houston's average.","The area has high discretionary spending potential, with residents frequently patronizing local restaurants, bars, retail shops, and entertainment venues in this culturally vibrant neighborhood.","The neighborhood has good walkability, decent transit access with multiple bus routes, and relatively easy driving access to downtown, medical center, and other employment centers.","1) Given the higher income levels, residents can absorb moderate tax/fee increases if they lead to better transportation options 2) The area's mixed-use character means both transit and driving improvements are valuable 3) The dense urban form makes transit improvements particularly impactful 4) Many residents both drive and use transit, so balanced policies are preferred 5) Selected policies that reduce travel times while keeping costs moderate 6) Prioritized options that improve transit service without excessive driving penalties 7) Considered that many residents make frequent local trips, so per-trip costs add up","[17, 8, 20, 11, 3]",17,8,20,11,3
Alief,"Alief has a median household income of around $46,000, which is below Houston's average, with approximately 18% of residents living below the poverty line.","Given the lower income levels and high proportion of working-class families, residents have limited discretionary spending capacity and are price-sensitive to transportation costs.","Alief is heavily car-dependent with limited public transit options, though it has some bus routes connecting to major employment centers, and about 15% of households don't own vehicles.",1) Prioritized proposals with lower transit fares ($0.75) to help transit-dependent residents and encourage transit use. 2) Favored moderate tax rates (1%) to balance service improvements with household budget impacts. 3) Supported moderate driving fees ($0.50) to fund transit while not overly burdening car-dependent residents. 4) Selected proposals that achieve significant transit time improvements while keeping costs manageable. 5) Considered the large immigrant population and working-class nature of the neighborhood in balancing costs versus benefits.,"[7, 8, 16, 0, 1]",7,8,16,0,1
Sharpstown,"Sharpstown has a median household income of approximately $38,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents being lower-middle income, discretionary spending is constrained and residents are sensitive to additional transportation costs and taxes.","The area has moderate car dependency with some bus service, located near major highways like Southwest Freeway, and about 70% of residents commute by car while 30% rely on transit or other modes.","1) Given the income constraints, prioritized proposals with lower transit fares and moderate taxes to help transit-dependent residents 2) Selected options with moderate driving fees to improve transit service without overly burdening drivers 3) Balanced travel time improvements against cost impacts 4) Considered the area's mixed transit-driving mode split 5) Focused on proposals that reduce transit travel times to improve accessibility for non-car households","[17, 8, 1, 16, 7]",17,8,1,16,7
Gulfton,"Gulfton residents have relatively low disposable income with a median household income around $31,000, significantly below Houston's average, and about 35% of residents live below the poverty line.","With high poverty rates and large immigrant population, residents have very limited discretionary spending capacity, making them highly sensitive to transportation costs and sales tax increases.","Gulfton is heavily transit-dependent with lower car ownership rates than Houston average, has high population density, and relies significantly on METRO bus services for access to jobs and services.",1) Prioritized proposals with lower transit fares ($0.75) to support transit-dependent population 2) Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary income 3) Accepted moderate driving fees to improve transit service without overly burdening car-owning residents 4) Selected options that provide good balance of transit time improvements while keeping costs affordable 5) Considered the high proportion of transit users in the neighborhood when weighing tradeoffs between driving and transit costs,"[1, 0, 8, 7, 2]",1,0,8,7,2
West University Place,"West University Place residents have high disposable incomes with a median household income over $250,000, making them less sensitive to transit fares and driving fees.","The neighborhood has very high discretionary spending capacity with significant retail expenditure and luxury consumption patterns, so sales tax impact is relatively minor.","The area has excellent road access, high car ownership rates, and limited transit dependency, though it benefits from proximity to major employment centers and the Texas Medical Center.","1) Given high incomes, prioritize time savings over cost sensitivity. 2) Support policies that reduce congestion through driver fees since residents can afford them. 3) Favor moderate sales tax to maintain quality transit for workers/students while not overly burdening retail. 4) Accept higher transit fares since few residents rely on transit. 5) Balance between maximum time savings and reasonable fee levels.","[23, 14, 20, 11, 8]",23,14,20,11,8
Westwood,"Westwood has a relatively low median household income around $35,000, with approximately 30% of residents living below the poverty line, indicating limited disposable income for transportation costs.","Given the low income levels, residents have minimal discretionary spending capacity and are highly sensitive to additional taxes and transportation costs.","The area has moderate transit access with some bus routes but many residents rely on personal vehicles, with average commute times being significant factors in their daily lives.",1. Prioritized policies with lower transit fares ($0.75) to help low-income transit users. 2. Favored lower sales tax rates (0.5-1.0%) to minimize impact on limited discretionary spending. 3. Considered moderate driving fees ($0.50) as compromise between revenue needs and cost burden. 4. Weighted travel time improvements against increased costs. 5. Selected policies that balance accessibility improvements with affordability for both transit and car users.,"[7, 0, 6, 2, 10]",7,0,6,2,10
Braeburn,"Braeburn has a median household income of around $45,000, which is below Houston's average, indicating moderate financial constraints for many residents.","With moderate income levels and significant housing costs, residents have limited discretionary spending capacity and are sensitive to additional transportation costs.","The neighborhood has moderate car dependency with some transit access, primarily bus routes, and about 15% of households rely on public transit for commuting.",1) Prioritized lower tax rates (0.5-1.0%) to protect limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable for transit-dependent residents 3) Supported modest driving fees ($0.50) to improve transit service without overly burdening drivers 4) Selected policies that balance travel time improvements with cost impacts 5) Considered the neighborhood's mixed-mode transportation needs with emphasis on transit affordability,"[7, 0, 10, 2, 16]",7,0,10,2,16
Meyerland,"Meyerland is an affluent neighborhood with median household income above $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending power, with high retail activity along major corridors and proximity to shopping centers like Meyerland Plaza.","The area has good car accessibility via Loop 610 and multiple major roads, with moderate transit access through METRO bus routes and relatively close proximity to light rail.","1) Given high income levels, policies with higher fees/taxes are acceptable if they improve service 2) Strong car dependency means moderate driving fees are preferred over highest fees 3) Higher transit fares are acceptable to fund better service since affordability is less critical 4) Moderate tax rates balance service improvements with maintaining discretionary spending 5) Prioritized options that reduce car travel times while reasonably improving transit times","[20, 11, 14, 17, 8]",20,11,14,17,8
Braeswood,"Braeswood is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.","Residents have significant discretionary spending capacity with high rates of retail and restaurant patronage, suggesting they can manage moderate increases in transportation costs without major lifestyle impacts.","The neighborhood has good car accessibility to major employment centers and retail areas, with moderate transit access via METRO bus routes and relatively close proximity to the Texas Medical Center.","1) Given high car ownership and usage, policies that reduce car travel times while maintaining reasonable driving costs are preferred. 2) Higher sales tax is acceptable given income levels if it improves overall transportation system. 3) Moderate transit fares balanced with driving fees help fund improvements while encouraging some mode shift. 4) Travel time savings are prioritized over small cost increases. 5) Selected policies that provide good transit service for workers accessing the neighborhood while maintaining efficient car travel.","[17, 20, 8, 11, 1]",17,20,8,11,1
Medical Center,"The Medical Center area has relatively high median household income due to concentration of medical professionals, though there is income diversity among service workers and students.","Residents have moderate to high discretionary spending capacity but face high costs of living in the area, particularly housing and transportation expenses.","The area has excellent transit connectivity with multiple bus routes and light rail, good walkability, but also experiences heavy traffic congestion due to large numbers of workers and patients accessing medical facilities.",1) Prioritized policies that reduce congestion given the critical nature of medical access 2) Favored moderate transit fares to maintain accessibility for service workers while funding improvements 3) Supported higher driving fees to manage traffic and encourage transit use 4) Considered moderate sales tax to fund transit without overly burdening residents 5) Selected policies balancing travel time improvements with reasonable costs across modes,"[20, 11, 17, 8, 3]",20,11,17,8,3
Astrodome Area,"The Astrodome Area has relatively high median household income around $65,000, with many professionals working in the Texas Medical Center and surrounding institutions.","Residents have moderate to high discretionary spending capacity, with significant retail and entertainment options in the area including NRG Stadium and various shopping centers.","The area has good transit connectivity with Red Line light rail and multiple bus routes, as well as excellent road access via Loop 610, Highway 288, and other major arteries.","1) Given the mixed-income population and good transit infrastructure, policies balancing moderate taxes with lower transit fares would benefit both transit users and drivers. 2) The area's major employment centers and entertainment venues mean many residents make frequent trips, so per-trip costs significantly impact household budgets. 3) Moderate driving fees could help reduce congestion around major destinations while funding transit improvements. 4) Lower transit fares would encourage use of existing rail/bus infrastructure. 5) A moderate sales tax maintains funding while not overly burdening retail-heavy area.","[7, 8, 0, 1, 16]",7,8,0,1,16
South Main,"South Main residents have relatively high disposable income with a median household income above Houston's average, as it includes affluent areas near Rice University and the Medical Center.","The area has high discretionary spending capacity with residents frequently using retail, dining, and entertainment options along Main Street and Rice Village.","The area has excellent transit access with the Red Line light rail, multiple bus routes, and good road networks, while being close to major employment centers and amenities.","1) Given high income levels, residents can absorb higher taxes/fees while valuing time savings 2) Strong existing transit infrastructure means improvements will be well-utilized 3) Many residents use both cars and transit, so balanced policies are preferred 4) Higher driver fees can help reduce congestion around medical center 5) Lower transit fares less critical given income levels 6) Selected policies that optimize travel time reductions while maintaining reasonable fees 7) Ranked proposals that balance all funding sources rather than extreme options","[20, 11, 17, 8, 14]",20,11,17,8,14
Brays Oaks,"Brays Oaks has a median household income of approximately $41,000, which is below Houston's median, indicating limited disposable income for many residents.","With a significant portion of residents living on modest incomes and about 25% below poverty level, discretionary spending is limited and residents are sensitive to additional taxes and fees.","The area has moderate transit access with several bus routes but many residents rely on personal vehicles, with average commute times being slightly higher than the city average.",1) Prioritized proposals with lower sales tax (0.5%) to minimize impact on limited discretionary income 2) Favored moderate transit fares ($0.75-$1.25) to keep transit affordable while maintaining service quality 3) Considered moderate driving fees ($0.50) to improve transit without overly burdening car-dependent residents 4) Selected proposals that achieve balance between transit improvement and cost burden 5) Ranked proposals that offer better travel time improvements while minimizing additional costs to residents,"[0, 2, 7, 10, 16]",0,2,7,10,16
Westbury,"Westbury is a middle-income neighborhood with median household income around $65,000, indicating moderate disposable income levels for transportation expenses.",Residents have moderate discretionary spending capacity but are price-sensitive to additional taxes and fees that could impact their household budgets.,"The neighborhood has decent car accessibility but limited transit options, with most residents relying on personal vehicles while having some bus service connections to major employment centers.",1) Prioritized policies with moderate tax rates to balance transit funding needs while preserving disposable income 2) Favored lower transit fares to encourage transit use while keeping it affordable 3) Supported moderate driving fees to manage congestion while not overly burdening car-dependent residents 4) Selected options that provide meaningful travel time improvements for both transit and driving 5) Considered the neighborhood's mixed-income character and blend of transit/driving needs,"[7, 10, 16, 2, 19]",7,10,16,2,19
Willow Meadows/Willowbend,"Willow Meadows/Willowbend is an upper-middle-income neighborhood with median household income around $100,000, indicating relatively high disposable income and ability to absorb transportation costs.",Residents have significant discretionary spending power and can generally afford higher transportation costs without major impact to their quality of life.,"The neighborhood has good car accessibility to major employment centers, with most households owning cars, while transit service is limited mainly to bus routes connecting to the Medical Center and Downtown.","1) Given high car ownership and income levels, policies with moderate driving fees are acceptable if they improve transit service 2) Higher sales tax is less impactful due to high disposable income 3) Moderate transit fares balance revenue generation with encouraging transit use 4) Prioritized policies that reduce car travel times while making transit more competitive 5) Selected options that provide good transit service improvements without excessive costs to drivers","[20, 11, 17, 8, 3]",20,11,17,8,3
Fondren Gardens,"Fondren Gardens is a lower-middle income neighborhood with a median household income around $35,000, indicating limited disposable income for many residents.","Residents have modest discretionary spending capacity, with many households being cost-sensitive to transportation expenses and sales taxes.","The neighborhood has limited transit service with longer travel times, while most residents rely on personal vehicles for commuting and accessing services.","1) Given limited income, prioritize lower sales tax (0.5%) to preserve purchasing power. 2) Moderate driving fees ($0.50) can help fund transit without excessive burden. 3) Lower transit fares ($0.75-$1.25) make public transit more accessible. 4) Balance between improved transit times and cost impacts. 5) Proposals 0, 2, 7, 10, and 16 offer best combination of lower taxes, moderate fees, and improved service.","[0, 2, 7, 10, 16]",0,2,7,10,16
