community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Central Northwest,"The Central Northwest neighborhood has a moderate disposable income, with a mix of middle-income families and some lower-income households.","Residents in Central Northwest have moderate discretionary spending, with a focus on essential goods and services, and limited luxury spending.","The neighborhood has decent access to public transit, but many residents rely on driving due to the spread-out nature of services and employment centers.","Given the moderate disposable income, it's important to balance costs with improved services. Lower transit fares and moderate driver fees can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times. The focus is on reducing travel times and costs for both transit users and drivers, while ensuring the community can afford the changes. Proposals with lower fares and moderate fees are prioritized to enhance accessibility and reduce congestion.","[1, 8, 3, 10, 19]",1,8,3,10,19
Independence Heights,"Independence Heights has a moderate to low disposable income, with many residents relying on affordable transportation options.","The community has limited discretionary consumption, prioritizing essential goods and services over luxury items.","The neighborhood has moderate accessibility to resources and services, with a significant portion of residents depending on public transit.","Given the moderate to low disposable income, it is crucial to keep transit fares affordable while improving service efficiency. A lower sales tax is preferred to minimize the impact on discretionary spending. The community would benefit from reduced travel times, especially for transit, to improve accessibility. Therefore, proposals with lower fares and moderate driver fees, which encourage a shift from driving to transit, are prioritized. The selected proposals balance affordability, improved transit times, and minimal impact on discretionary income.","[1, 8, 3, 10, 19]",1,8,3,10,19
Lazybrook / Timbergrove,Lazybrook / Timbergrove is a middle to upper-middle-class neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Lazybrook / Timbergrove have a moderate to high level of discretionary consumption, often spending on dining, leisure, and home improvements.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making driving a common mode of transportation.","Given the relatively high disposable income, the community can absorb moderate increases in transit fares and driving fees if it results in significantly improved transit services and reduced travel times. The neighborhood's reliance on cars suggests that reducing driving times and costs is also important. Therefore, proposals that balance lower transit fares and driving fees with moderate sales tax increases, while significantly improving travel times, are prioritized. Proposals with the highest sales tax are deprioritized due to the impact on discretionary spending.","[1, 3, 8, 11, 19]",1,3,8,11,19
Greater Heights,Greater Heights is a relatively affluent area with a higher than average disposable income compared to other Houston neighborhoods.,"Residents in Greater Heights have a higher level of discretionary consumption, often spending on dining, entertainment, and other lifestyle activities.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making both driving and transit viable options.","Given the higher disposable income and discretionary spending, residents can afford moderate increases in transit fares and driving fees if it results in better services and reduced travel times. A lower sales tax is preferred to maintain discretionary spending. The focus is on reducing travel times for both transit and driving, while keeping costs reasonable. Proposals with a balance of lower fares and fees, and moderate sales tax, that also offer significant reductions in travel time, are prioritized.","[1, 8, 3, 10, 19]",1,8,3,10,19
Memorial,Memorial is a relatively affluent area with higher than average disposable income levels.,"Residents in Memorial have significant discretionary spending, often on luxury goods and services.","The area has good accessibility by car, but public transit options are less developed, leading to longer transit times.","Given the higher disposable income, residents can afford slightly higher fares and fees if it results in better services. However, the community values time efficiency, so reducing travel time is a priority. A moderate sales tax is acceptable if it significantly improves transit services. The focus is on reducing transit times and improving service quality, even if it means slightly higher costs, as the community can absorb these costs. Therefore, proposals that offer the best balance of reduced travel time and moderate cost increases are prioritized.","[23, 20, 17, 14, 11]",23,20,17,14,11
Eldridge / West Oaks,Eldridge / West Oaks is a relatively affluent area with a higher than average disposable income.,"Residents in Eldridge / West Oaks have a significant level of discretionary consumption, often spending on leisure, dining, and retail.","The area has moderate accessibility to resources and services, with a reliance on both personal vehicles and transit options.","Given the higher disposable income, the community can absorb moderate increases in transit fares and driving fees if it results in better services and reduced travel times. A lower sales tax is preferred to maintain discretionary spending. The focus is on reducing travel times for both transit and driving, as well as improving transit services to encourage a shift from driving to transit, which can alleviate congestion and reduce emissions. Therefore, proposals with moderate fares and fees, and lower sales tax, that significantly reduce travel times are prioritized.","[1, 3, 8, 11, 19]",1,3,8,11,19
Briar Forest,Briar Forest is a middle to upper-middle-income neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Briar Forest have a moderate to high level of discretionary consumption, often spending on dining, entertainment, and leisure activities.","Briar Forest has moderate accessibility to resources and services, with a reliance on both personal vehicles and public transit for commuting and daily activities.","Given the relatively high disposable income, Briar Forest residents can afford moderate increases in transit fares and driving fees if it results in significantly improved transit services and reduced travel times. The neighborhood's reliance on both cars and transit means that policies reducing travel time for both modes are beneficial. A balance between tax rates, fares, and fees is crucial to ensure that the cost does not outweigh the benefits of improved services. Therefore, proposals with moderate taxes and fees that offer significant reductions in travel time are prioritized.","[1, 3, 8, 11, 19]",1,3,8,11,19
Westchase,"Westchase has a moderate to high disposable income due to a mix of residential and commercial areas, with many professionals and businesses located in the area.","Residents in Westchase have a relatively high level of discretionary consumption, with access to various shopping, dining, and entertainment options.","Westchase has good accessibility to resources and services, with major highways and public transit options available, though transit times are longer compared to driving.","Given the moderate to high disposable income, Westchase residents can afford a slight increase in transit fares and driver fees if it results in significantly improved transit times. The community values efficient transportation options to support its professional and business activities. Therefore, proposals that reduce travel time significantly, even with higher fares and fees, are prioritized. A balance between tax rates and service improvements is also considered, with a preference for moderate tax increases that lead to noticeable transit improvements.","[23, 20, 14, 11, 5]",23,20,14,11,5
Mid-West (formerly Woodlake/Briarmeadow),"The Mid-West neighborhood has a moderate to high disposable income, with many residents employed in professional sectors.","Residents in this area have a relatively high level of discretionary consumption, often spending on dining, entertainment, and retail.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership.","Given the moderate to high disposable income, the community can handle a slight increase in sales tax if it significantly improves transit services. However, maintaining a balance between transit fare and driving fees is crucial to not overly burden either transit users or drivers. The neighborhood's good accessibility means that reducing travel times is a priority, especially for transit users. Therefore, proposals that offer reduced travel times for both transit and driving, while keeping costs reasonable, are preferred. Proposals with a moderate sales tax and balanced fare and driving fees are prioritized to ensure improved transit services without excessive financial burden.","[1, 3, 8, 11, 19]",1,3,8,11,19
Greater Uptown,Greater Uptown is a relatively affluent area with higher than average disposable income levels.,"Residents in Greater Uptown have a high level of discretionary consumption, often spending on luxury goods, dining, and entertainment.","The area has good accessibility with a mix of transit options and a high rate of car ownership, but traffic congestion can be an issue.","Given the higher disposable income, residents can afford moderate increases in transit fares and driving fees if it leads to significant improvements in transit times and reduced congestion. A lower sales tax is preferred to maintain discretionary spending. The focus is on reducing travel times and improving transit service to encourage a shift from driving to transit, which can alleviate congestion and improve overall accessibility.","[1, 3, 5, 8, 11]",1,3,5,8,11
Washington Avenue Coalition / Memorial Park,The Washington Avenue Coalition / Memorial Park area generally has a higher disposable income compared to other neighborhoods in Houston.,"Residents in this area tend to have higher discretionary spending, often on dining, entertainment, and leisure activities.","The neighborhood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership.","Given the higher disposable income, residents can afford slightly higher transit fares and driver fees if it results in better services and reduced travel times. The focus is on balancing improved transit services with reasonable costs. A lower sales tax is preferred to maintain discretionary spending. Proposals with moderate transit fares and driver fees, along with reduced travel times, are prioritized. The goal is to enhance transit efficiency while keeping costs manageable for both transit users and drivers.","[1, 3, 8, 11, 19]",1,3,8,11,19
Afton Oaks / River Oaks,Afton Oaks / River Oaks is a relatively affluent area with higher than average disposable income.,"Residents in this neighborhood have significant discretionary spending, often on luxury goods and services.","The area has good accessibility to resources and services, with a preference for driving due to convenience and status.","Given the high disposable income, residents can afford higher transit fares and driver fees if it results in better services and reduced travel times. The preference is for policies that improve transit times significantly, even if it means higher costs, as the community values efficiency and convenience. A moderate sales tax is acceptable to support transit improvements, but the focus is on reducing travel times for both driving and transit. Therefore, policies with higher driver fees and fares that lead to the most significant reduction in travel times are prioritized.","[23, 20, 14, 11, 5]",23,20,14,11,5
Neartown / Montrose,Neartown / Montrose is known for its relatively high disposable income due to a mix of professionals and affluent residents.,"The area has a vibrant cultural and dining scene, indicating a high level of discretionary consumption.","Neartown / Montrose has good accessibility to resources and services, with a mix of transit options and walkability, but still relies on cars for some commutes.","Given the high disposable income, residents can afford slightly higher fares and fees if it results in better transit services and reduced congestion. The community values accessibility and efficient transit, so proposals that significantly reduce travel time are prioritized. A moderate sales tax is acceptable if it enhances transit services, but the community prefers to avoid the highest tax rate to maintain discretionary spending. Therefore, proposals with a balance of moderate taxes, reasonable fares, and driver fees that improve transit times are ranked higher.","[17, 20, 11, 8, 19]",17,20,11,8,19
Alief,"Alief is a diverse community with a moderate to low average disposable income, where many residents are budget-conscious.","Residents in Alief prioritize essential spending, with limited discretionary consumption due to budget constraints.","Alief has moderate access to public transit, but many residents rely on driving due to the spread-out nature of the area and limited transit options.","Given the moderate to low disposable income in Alief, policies with lower transit fares and driving fees are preferred to minimize the financial burden on residents. A lower sales tax is also favored to preserve disposable income for essential goods. However, improving transit times is important to enhance accessibility and reduce reliance on driving. Therefore, the top-ranked policies balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[0, 7, 2, 10, 1]",0,7,2,10,1
Sharpstown,"Sharpstown has a moderate to low disposable income level, with many residents working in service and retail sectors.","Residents in Sharpstown have limited discretionary spending, prioritizing essential goods and services over luxury items.","Sharpstown has moderate accessibility to public transit, with many residents relying on buses and some using personal vehicles for commuting.","Given Sharpstown's moderate to low disposable income, policies with lower transit fares and moderate driver fees are preferred to minimize financial burden. A lower sales tax is also favored to maintain residents' purchasing power. Improved transit times are important to encourage public transit use, reducing congestion and emissions. Therefore, proposals with a balance of lower fares, moderate driver fees, and reasonable travel times are prioritized.","[0, 7, 2, 10, 1]",0,7,2,10,1
Gulfton,"Gulfton is a lower-income neighborhood with many residents working in low-wage jobs, meaning disposable income is limited.","Residents in Gulfton have limited discretionary spending, focusing primarily on essential goods and services.","Gulfton has moderate access to public transit, but many residents rely on it due to lower car ownership rates compared to other neighborhoods.","Given the limited disposable income and reliance on public transit, proposals with lower transit fares and moderate driver fees are prioritized to minimize financial burden while improving transit services. A lower sales tax is preferred to avoid further reducing disposable income. The top-ranked proposals balance these factors by offering reduced transit fares and moderate driver fees, which can improve transit times and accessibility without significantly increasing costs for residents.","[0, 7, 2, 10, 1]",0,7,2,10,1
West University Place,West University Place is a relatively affluent area with a high average disposable income.,"Residents in West University Place have a high level of discretionary consumption, often spending on luxury goods and services.","The area has good accessibility to resources and services, with a high rate of car ownership and relatively less reliance on public transit.","Given the high disposable income and discretionary consumption, residents can afford higher transit fares and driver fees if it results in better services and reduced travel times. The community values time efficiency and is willing to pay for improved transit services. Therefore, proposals with higher driver fees and fares that significantly reduce travel times are prioritized. A moderate sales tax is acceptable to ensure quality transit services without overly impacting discretionary spending. The top-ranked proposals balance these factors by offering reduced travel times for both driving and transit, with a focus on improving transit efficiency to potentially reduce congestion and emissions.","[23, 20, 14, 11, 5]",23,20,14,11,5
Westwood,"Westwood has a moderate to low disposable income, with many residents working in service and blue-collar jobs.","Residents in Westwood have limited discretionary spending, prioritizing essential goods and services.","Westwood has moderate access to public transit, but many residents rely on personal vehicles due to limited transit coverage and longer travel times.","Given the moderate to low disposable income in Westwood, policies with lower transit fares and driving fees are preferred to minimize the financial burden on residents. A lower sales tax is also favored to preserve discretionary spending. Improved transit times are important, but not at the expense of significantly higher costs. Therefore, proposals that balance reduced travel times with minimal cost increases are prioritized. The top choices reflect a preference for lower fares and fees, with moderate improvements in travel times, while maintaining a reasonable sales tax rate.","[0, 7, 2, 10, 1]",0,7,2,10,1
Braeburn,"Braeburn has a moderate to low disposable income level, with many residents working in service and blue-collar jobs.","Residents in Braeburn have limited discretionary spending, prioritizing essential goods and services over luxury items.","Braeburn has moderate accessibility to public transit, but many residents rely on personal vehicles due to the spread-out nature of the neighborhood and limited transit options.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on personal vehicles and lower overall transportation costs. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[1, 8, 3, 10, 19]",1,8,3,10,19
Meyerland,Meyerland is a middle to upper-middle-class neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Meyerland have a moderate to high level of discretionary consumption, often spending on dining, retail, and leisure activities.","Meyerland has decent accessibility to resources and services, with a mix of car and transit options, though car travel is more prevalent due to convenience and speed.","Given Meyerland's higher disposable income, residents can afford a moderate increase in transit fares and driver fees if it results in significantly improved transit services and reduced travel times. A lower sales tax is preferred to maintain discretionary spending. The focus is on reducing travel times for both transit and driving, as well as improving overall transit service quality. Therefore, proposals with moderate fares and fees, and lower sales taxes, which offer significant reductions in travel time, are prioritized.","[1, 3, 5, 8, 11]",1,3,5,8,11
Braeswood,Braeswood is a middle to upper-middle-income neighborhood with a relatively high disposable income compared to other areas in Houston.,"Residents in Braeswood have a moderate to high level of discretionary consumption, often spending on dining, entertainment, and leisure activities.","Braeswood has good accessibility to resources and services, with a mix of transit options and a high rate of car ownership, making both driving and public transit viable options for residents.","Given the relatively high disposable income and discretionary consumption in Braeswood, residents can afford moderate increases in transit fares and driving fees if it results in significantly improved transit services and reduced travel times. The neighborhood's good accessibility means that improvements in transit could encourage more residents to switch from driving, reducing congestion. Therefore, proposals with moderate sales tax and driver fees, combined with lower transit fares, are prioritized to balance cost and service improvements. Proposals with higher sales taxes are deprioritized to avoid excessive impact on discretionary spending.","[8, 11, 3, 19, 22]",8,11,3,19,22
Medical Center,The Medical Center neighborhood has a relatively high disposable income due to the presence of healthcare professionals and researchers.,"Residents in the Medical Center area tend to have higher discretionary consumption, with spending on dining, entertainment, and healthcare services.","The area has good accessibility to resources and services, with a well-connected transit system and proximity to major healthcare facilities.","Given the high disposable income and discretionary consumption, the community can afford a moderate increase in sales tax and transit fares if it results in significantly improved transit services. The focus is on reducing travel time and improving transit efficiency, as many residents rely on public transportation to commute to work. A higher driver fee is acceptable if it leads to reduced congestion and faster transit times. Therefore, proposals with a balance of moderate tax, fare, and driver fee that significantly improve transit times are prioritized.","[17, 20, 23, 8, 11]",17,20,23,8,11
Astrodome Area,"The Astrodome Area has a moderate level of disposable income, with a mix of middle-income households and some lower-income residents.","Residents in the Astrodome Area have moderate discretionary spending, with a focus on essential goods and services, and some spending on leisure and entertainment.","The Astrodome Area has decent accessibility to resources and services, with a reliance on both public transit and personal vehicles for commuting and daily activities.","Given the moderate disposable income, it is important to balance the cost of transit fares and driving fees with the benefits of reduced travel times and improved transit services. Lower fares and fees are preferred to minimize the financial burden on residents, while moderate sales tax rates are acceptable if they significantly improve transit services. The focus is on reducing travel times for both transit and driving, as well as maintaining affordability for residents. Proposals with lower fares and moderate fees that offer significant reductions in travel time are prioritized.","[1, 8, 3, 10, 19]",1,8,3,10,19
South Main,"The South Main neighborhood has a moderate level of disposable income, with residents having some flexibility in their spending but still being sensitive to significant increases in costs.","Residents in South Main tend to allocate a fair portion of their income to discretionary spending, including dining, entertainment, and retail, indicating a preference for maintaining a balance between necessary expenses and lifestyle choices.","South Main has decent accessibility to resources and services, with a mix of transit and driving options, though improvements in transit times could enhance overall accessibility.","Given the moderate disposable income, the community would benefit from policies that balance cost with improved transit services. Lower fares and moderate driver fees are preferred to encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times. Therefore, proposals with lower fares and moderate driver fees, which also reduce travel times, are prioritized. The decision aims to enhance transit accessibility while considering the financial impact on residents.","[1, 8, 3, 10, 19]",1,8,3,10,19
Brays Oaks,"Brays Oaks has a moderate to low disposable income level, with many residents working in service and blue-collar jobs.","The community tends to prioritize essential spending, with limited discretionary income for non-essential goods and services.","Brays Oaks has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of the area and limited transit options.","Given the moderate to low disposable income, it is crucial to minimize additional financial burdens on residents. Therefore, lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on personal vehicles and lower overall transportation costs. The top-ranked proposals balance lower costs with improved transit times, which could enhance accessibility and reduce travel time for residents who rely on public transportation.","[1, 8, 3, 10, 19]",1,8,3,10,19
Westbury,"Westbury has a moderate level of disposable income, with a mix of middle-income families and some lower-income households.","Residents in Westbury have moderate discretionary spending, with a focus on essential goods and services, and some capacity for leisure and non-essential spending.","Westbury has decent access to public transit, but many residents rely on driving due to the suburban layout and the need to commute to other parts of Houston for work and services.","Given Westbury's moderate disposable income, it is important to balance the cost of transit fares and driving fees with the benefits of improved transit services. Lower fares and fees are preferred to minimize the financial burden on residents, while a moderate sales tax can support transit improvements. Reducing travel times is also a priority to enhance accessibility and convenience. Therefore, proposals with lower fares and fees, moderate sales tax, and reduced travel times are prioritized.","[1, 8, 3, 10, 19]",1,8,3,10,19
Willow Meadows / Willowbend,Willow Meadows / Willowbend is a middle-income neighborhood with moderate disposable income levels.,"Residents have a balanced discretionary consumption pattern, spending on essentials and some luxury items.","The neighborhood has moderate accessibility to resources and services, with a reliance on both driving and public transit.","Given the moderate disposable income, it is important to keep costs low while improving transit times. A lower fare and moderate driver fee can encourage transit use without overly burdening drivers. A moderate sales tax is acceptable if it significantly improves transit times. The top-ranked proposals balance these factors by offering reduced travel times and costs, encouraging a shift from driving to transit, and maintaining a reasonable sales tax rate.","[1, 8, 3, 11, 19]",1,8,3,11,19
Fondren Gardens,"Fondren Gardens has a moderate disposable income level, with many residents working in blue-collar and service jobs.","Residents in Fondren Gardens tend to have limited discretionary spending, focusing primarily on essential goods and services.","The neighborhood has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of services and employment opportunities.","Given the moderate disposable income and limited discretionary spending, it is crucial to minimize additional financial burdens on residents. Therefore, lower transit fares and driving fees are preferred to keep transportation affordable. Additionally, reducing travel times is important to improve accessibility and quality of life. Balancing these factors, the top-ranked proposals prioritize lower fares and fees while considering the benefits of reduced travel times and improved transit services. A moderate sales tax is acceptable if it significantly enhances transit services, as long as it does not overly burden residents' budgets.","[1, 8, 3, 10, 19]",1,8,3,10,19
Central Southwest,"Central Southwest has a moderate disposable income level, with many residents working in blue-collar and service jobs.","Residents in Central Southwest have limited discretionary spending, prioritizing essential goods and services.","The area has moderate access to public transit, but many residents rely on personal vehicles due to the spread-out nature of resources and services.","Given the moderate disposable income and limited discretionary spending, it is crucial to minimize additional financial burdens on residents. Lower transit fares and driving fees are preferred to keep transportation affordable. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on personal vehicles and improve accessibility. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and public transit.","[1, 7, 10, 2, 11]",1,7,10,2,11
Fort Bend / Houston,"Fort Bend / Houston has a moderate to high disposable income, with many residents having stable employment and a reasonable amount of income left after essential expenses.","The community tends to spend on a variety of goods and services, including dining, entertainment, and education, indicating a balanced discretionary consumption pattern.","The area has decent accessibility to resources and services, but improvements in transit could enhance connectivity and reduce reliance on personal vehicles.","Given the moderate to high disposable income, the community can handle a slight increase in sales tax if it significantly improves transit services. Reducing transit fares and improving travel times are priorities to encourage public transit use, which can alleviate congestion and reduce emissions. A moderate driver fee is acceptable if it leads to better transit options. Therefore, proposals with lower fares, moderate sales tax, and reasonable driver fees are preferred to balance cost and service improvements.","[8, 11, 10, 19, 17]",8,11,10,19,17
IAH Airport,"The IAH Airport area has a moderate disposable income level, with many residents working in airport-related jobs and service industries.","Residents in the IAH Airport area have limited discretionary consumption due to moderate income levels, focusing spending on essential goods and services.","The area has good accessibility to the airport and surrounding commercial areas, but public transit options are limited, making driving a primary mode of transportation.","Given the moderate income levels, minimizing costs is crucial. Lower transit fares and driving fees are preferred to reduce the financial burden on residents. A moderate sales tax is acceptable if it significantly improves transit services, as this could reduce reliance on driving and improve accessibility. The top-ranked proposals balance lower costs with improved transit times, considering the community's reliance on both driving and transit.","[1, 8, 3, 10, 19]",1,8,3,10,19
Kingwood,Kingwood is a relatively affluent area with higher than average disposable income compared to other Houston neighborhoods.,"Residents in Kingwood have a higher level of discretionary consumption, often spending on leisure, dining, and other non-essential goods and services.","Kingwood has limited public transit options, with most residents relying on personal vehicles for commuting and accessing services.","Given Kingwood's higher disposable income and reliance on personal vehicles, the community would benefit from policies that improve transit times without significantly increasing costs. Lower transit fares and moderate driver fees could encourage some residents to switch to transit, reducing congestion. A moderate sales tax is acceptable due to the community's higher income, as it would enhance transit services without heavily impacting discretionary spending. Therefore, proposals with lower fares, moderate driver fees, and moderate sales taxes are prioritized.","[1, 3, 8, 11, 19]",1,3,8,11,19
