community_area,disposable_income,discretionary_consumption,accessibility,decision_rationale,vote,rank1,rank2,rank3,rank4,rank5
Logan Square,"Logan Square has a median household income of around $71,000, slightly above Chicago's median. However, there's significant income diversity with about 15% of residents below poverty level. The area has seen gentrification leading to increased housing costs, which affects disposable income.","Residents have moderate discretionary spending power but face rising living costs. The area has many local businesses, restaurants, and entertainment venues that residents frequent. Higher transportation costs would impact discretionary spending, particularly for lower-income residents.","Well-served by Blue Line L train and multiple bus routes. About 30% of residents use public transit for commuting, 45% drive, and significant bike usage. The area has good walkability and bike infrastructure. The Blue Line provides direct access to downtown and O'Hare.",1. Prioritize balanced options that maintain transit affordability while improving service quality given mixed-income population. 2. Consider moderate driving fees to reduce congestion while not overly burdening drivers. 3. Prefer lower sales tax rates due to impact on local businesses and residents. 4. Policy 11 ranked first as it offers good transit times with low fare while using driving fees to fund improvements. 5. Policy 10 second as it's similar but with lower driving fee. 6. Policy 2 third as it maintains low tax burden. 7. Policy 14 fourth balances all factors with moderate fare. 8. Policy 13 fifth as it offers good compromise on all metrics.,"[11, 10, 2, 14, 13]",11,10,2,14,13
Humboldt Park,"Humboldt Park has a median household income of approximately $36,000, significantly below Chicago's median. About 28% of residents live below poverty level, indicating limited disposable income for many households","Given the low median income, residents have limited discretionary spending capacity. Many households spend a large portion of income on basic necessities, making them sensitive to additional transportation costs and sales taxes","About 35% of households don't own vehicles and rely heavily on public transit. The area has moderate transit access with several bus routes and proximity to Blue Line, but many residents face long commute times. Walking and biking are common modes of transportation","1. Prioritize low transit fares ($0.75) due to high transit dependency and low incomes. 2. Prefer lower sales tax (0.5-1.0%) to minimize impact on essential purchases. 3. Support moderate driving fees ($0.50) to improve transit service without excessive burden. 4. Balance between transit time improvements and cost increases. 5. Consider proposals that reduce both transit and driving times to benefit all residents. Selected proposals 1, 10, 11, 2, and 4 as they best balance these factors for the community","[1, 10, 11, 2, 4]",1,10,11,2,4
West Town,"West Town has a relatively high median household income around $95,000, with many young professionals and families. Residents have significant disposable income compared to city average, making them somewhat less sensitive to moderate fee/tax increases","Area has high discretionary spending at local businesses, restaurants, and entertainment. Residents frequently make both essential and non-essential trips. Higher sales tax would impact discretionary purchases but most households can absorb moderate increases","Well-served by CTA Blue Line, multiple bus routes, and bike lanes. Good mix of transit and driving options. Many residents use multiple transportation modes. Area has high walkability and bikeability scores. Close to downtown with relatively short commute times","1. Prioritized balanced proposals that improve transit service while keeping costs moderate, given area's mixed-mode usage and ability to absorb some cost increases. 2. Favored options with moderate driver fees to reduce congestion while maintaining reasonable driving costs. 3. Selected proposals with moderate sales tax (1%) that can fund transit improvements without overly impacting local business spending. 4. Preferred lower transit fares to encourage transit use given good existing service. 5. Balanced travel time improvements against cost increases, knowing residents value both time savings and cost efficiency","[13, 14, 10, 11, 4]",13,14,10,11,4
Austin,"Austin has a median household income of approximately $33,000, significantly below Chicago's average. About 30% of households live below poverty level, indicating limited disposable income for most residents","Given the low income levels, residents have very limited discretionary spending capacity. Many households struggle with basic necessities, making them highly sensitive to any additional taxes or fees","Austin has good access to CTA Blue Line and Green Line, multiple bus routes, but 65% of workers still depend on cars due to job locations. Many residents face long commutes regardless of mode choice","1. Given low incomes, prioritize lowest combined cost burden (fares + taxes + fees). 2. Need balance between transit improvement and affordability. 3. Lower transit fares are crucial for low-income residents. 4. Moderate driving fees acceptable to improve transit without excessive burden. 5. Lower sales tax preferred due to impact on essential purchases. Selected policies that minimize total cost while maintaining reasonable service levels. Ranked based on combined impact on household budgets and travel times.","[0, 9, 1, 3, 10]",0,9,1,3,10
West Garfield Park,"West Garfield Park is one of Chicago's lowest-income communities with median household income around $24,000. About 43% of residents live below poverty level, making disposable income very limited","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs like housing, food, and utilities. Higher taxes or transportation costs would significantly impact household budgets",The area has moderate transit access via Green Line and bus routes but faces connectivity challenges. About 40% of households don't own vehicles and rely heavily on public transit. Average commute times are higher than city average,"1. Given very limited disposable income, prioritize lowest combined costs (fare + tax) 
2. Need good transit service since many residents are transit-dependent 
3. Lower transit fares are critical for affordability 
4. Some driving fees acceptable to improve transit service 
5. Moderate tax rate to balance revenue needs with burden on low-income residents 
6. Selected proposals 0, 1, 9, 10, 3 as they combine low fares/taxes with reasonable service levels","[0, 1, 9, 10, 3]",0,1,9,10,3
East Garfield Park,"East Garfield Park is a low-income community with median household income around $24,000, significantly below Chicago's average. About 42% of residents live below poverty level, indicating very limited disposable income","Given the low income levels, residents have minimal discretionary spending capacity. Many households rely on public assistance and must carefully budget essential expenses. Higher taxes or transportation costs would significantly impact their ability to afford basic needs","The area has good transit access with Green Line L and several bus routes. Car ownership is low at about 50% of households. Many residents are transit-dependent for accessing jobs, services and daily needs. Average commute times are higher than city average","1. Given low incomes, prioritize lowest transit fares ($0.75) to maintain affordability
2. Prefer lower sales tax (0.5-1.0%) to minimize impact on limited discretionary spending
3. Support moderate driving fees ($0.50-$1.00) to improve transit service without overly burdening drivers
4. Balance between improved transit times and keeping costs low for transit-dependent residents
5. Selected proposals that reduce transit travel times while maintaining affordability","[2, 1, 11, 10, 20]",2,1,11,10,20
Near West Side,"Near West Side has a mixed income profile with median household income around $71,000. The area includes both affluent professionals and lower-income residents. Major employers include the Illinois Medical District and University of Illinois Chicago.",Significant discretionary spending capacity exists among professionals but also contains cost-sensitive populations. The area has high retail and entertainment spending due to proximity to downtown and local commercial corridors.,"Excellent transit access with multiple CTA L lines (Blue, Green, Pink), bus routes, and Metra stations. High walkability and bikability. Good road access but experiences heavy congestion. Mixed car ownership rates with many car-free households.","1. Prioritize proposals that balance transit improvements with moderate costs given mixed income profile
2. Focus on reducing transit travel times given high transit usage in area
3. Support moderate driving fees to reduce congestion while not overly burdening drivers
4. Consider lower sales tax options to protect discretionary spending
5. Favor proposals that improve both transit and driving times given multimodal nature of area","[14, 23, 5, 13, 4]",14,23,5,13,4
North Lawndale,"North Lawndale has one of the lowest median household incomes in Chicago at around $25,000, with 43% of residents living below poverty level. This indicates very limited disposable income for most residents","Given the low income levels, residents have minimal discretionary spending capacity. Most income goes to essential needs, making them highly sensitive to any additional transportation costs or taxes","The area has moderate transit access with Pink Line stations and bus routes, but 40% of households don't own vehicles. Many residents are transit-dependent and face long commute times to jobs and services","1. Given high poverty rates, prioritize lowest fares and taxes to preserve limited disposable income
2. Need balance between transit affordability and service quality since many residents rely on public transit
3. Lower driving fees preferred as many working residents need cars to access jobs
4. Focus on proposals that reduce transit travel times without excessive cost burden
5. Moderate tax rates can help improve transit service while keeping costs manageable","[0, 9, 3, 1, 10]",0,9,3,1,10
South Lawndale,"South Lawndale has a relatively low median household income around $36,000, with about 28% of residents living below poverty level. This indicates limited disposable income and high sensitivity to transportation costs.","Given the low income levels, residents have limited discretionary spending capacity. The community has high price sensitivity for both sales tax and transit fares. Many households spend a significant portion of income on basic necessities.",The area has good access to CTA Pink Line and multiple bus routes. About 35% of households don't own vehicles and rely heavily on public transit. The community has a high proportion of workers using public transportation for commuting.,"1. Given low incomes, prioritize lowest combined costs (fare + tax) while maintaining service quality. 2. Strong transit dependency means transit service levels and affordability are crucial. 3. Lower fares ($0.75) benefit the large transit-dependent population. 4. Moderate driving fees can help improve transit service without overly burdening car-owning households. 5. Lower sales tax rates (0.5-1.0%) preferred due to limited discretionary spending.","[1, 2, 10, 11, 9]",1,2,10,11,9
Lower West Side,"Lower West Side has a median household income of approximately $43,000, which is below Chicago's median. Many residents work in service and manufacturing jobs, with about 22% of the population living below poverty level. This suggests limited disposable income for many households.","Given the lower income levels, discretionary spending is limited. Many households need to carefully budget for essential expenses. Higher sales taxes or transportation costs would significantly impact household budgets.","The area has good access to public transit with Pink Line stations and several bus routes. About 30% of households don't own cars. Many residents rely on public transit for commuting to work and accessing services. The area is relatively close to downtown, making transit a viable option.","1. Given limited disposable income, prioritize lower fares and taxes to protect household budgets. 2. Strong transit dependency means policies should maintain good transit service. 3. Lower driving fees preferred since many working families need cars for jobs/errands. 4. Balance between transit improvement and cost burden leads to moderate policy packages. 5. Selected proposals that reduce transit travel time while keeping costs manageable for mixed-mode households.","[9, 0, 3, 12, 18]",9,0,3,12,18
Loop,"The Loop has one of the highest median household incomes in Chicago, with many residents working in professional and financial services. The average household income is well above $100,000, indicating high disposable income and ability to absorb transportation costs","Residents have significant discretionary spending power, with high levels of retail, dining, and entertainment expenditure. The impact of sales tax increases would be noticeable but manageable given the income levels","The Loop has excellent transit accessibility with multiple L lines, Metra stations, and bus routes. It also has high walkability scores. While many residents own cars, transit is a viable and widely-used option. Traffic congestion is a major concern during peak hours","1. Given high incomes, prioritize time savings over cost sensitivity. 2. Support policies that reduce congestion and improve transit service quality. 3. Higher driver fees acceptable to discourage driving and reduce congestion. 4. Moderate to higher transit fares acceptable given income levels. 5. Higher tax rates justified if they improve overall system performance. Selected policies that balance congestion reduction through driver fees while maintaining reasonable transit fares and improving service levels","[26, 23, 14, 8, 5]",26,23,14,8,5
Near South Side,"Near South Side has relatively high median household income around $83,000. Many residents are professionals and higher-income workers with significant disposable income. The area has seen substantial development of luxury condos and apartments.","Residents have high discretionary spending capacity and frequently use both transit and cars. The area has many retail establishments, restaurants, and entertainment venues. Higher sales taxes would impact discretionary spending but most households can absorb the cost.","The area has excellent transit access with multiple L lines (Red, Green, Orange), bus routes, and Metra stations. It's also very walkable and bikeable. Many residents commute to the Loop. While car ownership is high, many households are not car-dependent due to good transit options.",1. Prioritize proposals that balance transit improvements with moderate costs given the area's affluence and multi-modal nature. 2. Higher driver fees acceptable as many residents have transit alternatives. 3. Moderate sales tax increase (1%) preferred over highest rate given retail density. 4. Lower transit fares less critical given income levels. 5. Value travel time savings for both modes since residents use both. Selected proposals that reduce transit times while keeping costs reasonable.,"[14, 23, 13, 22, 16]",14,23,13,22,16
Armour Square,"Armour Square has a median household income of approximately $35,000, significantly below Chicago's average. The community has a high percentage of low-income residents and seniors, making them particularly sensitive to cost increases","Limited discretionary spending capacity due to lower income levels. Many residents spend a large portion of their income on basic necessities. The community has a high concentration of Asian Americans, particularly in Chinatown, where local businesses depend on accessibility for customers",Well-served by public transit with Red Line CTA station and multiple bus routes. High transit dependency with lower car ownership rates. Close proximity to downtown and major employment centers. Many residents rely on public transportation for work and daily activities,1. Prioritize low transit fares due to high transit dependency and lower incomes. 2. Prefer lower sales tax rates as residents have limited disposable income. 3. Support moderate driving fees to improve transit service without overly burdening local businesses. 4. Balance between transit service improvements and cost burden on residents. 5. Consider impacts on local business accessibility for both transit users and drivers,"[9, 0, 10, 1, 3]",9,0,10,1,3
